id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
74090,1197,The Birthday Party,0571160786,9780571160785,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,3,,eng,Faber & Faber,false,71685,27,15149,32895,8750,270,5:2349|4:3158|3:2282|2:711|1:250|total:8750,1957,,,3.76,8381,215,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Stanley Webber is visited in his boarding house by strangers, Goldberg and McCann. An innocent-seeming birthday party for Stanley turns into a nightmare.<br /><br /><b>The Birthday Party</b> was first performed in 1958 and is now a modern classic. Produced and studied throughout the world."
43255612,1197,Frihetens språk: Poesi och politik 1983-2007,,9789185703364,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545070702l/43255612._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545070702l/43255612._SX50_.jpg,2009,10,8,swe,Karneval förlag,false,67127660,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2009,10,8,3.00,1,0,"['1197', '18705397', '5837775', '5210722', '6471595', '60888']","['Harold Pinter', 'Carsten Palmaer', 'Eva Sjöstrand', 'Joar Tiberg', 'Tor Wennerberg', 'John Pilger']","['3.79', '3.00', '3.52', '3.55', '3.91', '4.19']",[],[],[],"När 2005 års nobelpristagare i litteratur, Harold Pinter (1930–2008), höll sin nobelföreläsning var det många som tappade hakan. Aldrig förr hade den tribun som nobelpriset innebär använts för ett ­sådant politiskt brandtal.<br /><br />Med stor retorisk skicklighet och pregnans gjorde Pinter sitt framträdande till en svidande uppgörelse med den politiska lögn som enligt honom regerar i västvärlden.<br /><br />För en svensk publik kom detta kanske som en överraskning, men i England hade Harold Pinter sedan länge en position som ett ”nationens samvete”. Hans engagemang mot förtryck och ofrihet var djupt och erkänt av många. Det omfattade allt­ifrån revolutionens ­Nica­ragua­ och repressionens Turkiet på 1980-talet, till USA:s och Natos ­militära angrepp mot Jugoslavien och Irak.<br /><br />Parallellt med den politiska polemik som Harold Pinter levererade i artiklar, tal och intervjuer – med allt större hetta ju äldre han blev – skrev han också dikter; om kärlek, om död, om krig.<br /><br />”Trots synnerligen dåliga odds tror jag att en orubblig, bergfast och hårdnackad intellektuell beslutsamhet för att fastställa vad som verkligen är sant i våra liv och samhällen är en fundamental förpliktelse, som åligger oss alla som medborgare. Den är i själva verket tvingande. Om en sådan beslutsamhet inte innefattas i vår politiska vision har vi inget hopp om att återupprätta det som vi nära nog har förlorat – människans värdighet.”<br />Harold Pinter i nobelprisföreläsningen<br /><br />”I författandets postmoderna kändisvärld delas priser ut till dem som ­konkurrerar om kejsarens gunst; de politiskt riskabla göre sig icke besvär. Undantaget är Harold Pinter.” John Pilger i efterordet"
52879637,1197,El montaplatos. El Invernadero. Una noche de Juerga.,,9789500363266,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585791291l/52879637._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585791291l/52879637._SY75_.jpg,2005,,,spa,Losada,false,79128868,1,1,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,2005,,,3.00,1,1,['1197'],['Harold Pinter'],['3.79'],[],[],[],"El montaplatos (1957) pone en relación a dos asesinos a sueldo que esperan a su víctima en la sordidez de un sótano. De pronto, a través de un montaplatos, comienzan a llegarles los pedidos más insólitos. <br /><br />El invernadero (1958, estrenada recién en 1980) despliega los conflictos que tienen lugar en una institución incierta -¿casa de reposo, clínica de salud mental?- a partir de la muerte de uno de sus pacientes. <br /><br />En Una noche de juerga (1959), Albert Stokes, un joven de 28 años, intenta revertir el vínculo de sometimiento que tiene con su madre tras ser víctima de una humillación en una fiesta. <br /><br />En todos los casos, el ambiguo transcurrir entre lo real y lo imaginario, entre lo cotidiano y lo siniestro, se cierne sobre los personajes como una atmósfera agobiante y desestabilizadora."
11192621,1197,ll custode - Il tè - Grane in fabbrica,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1980,,,ita,Mondadori,false,16117467,1,4,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1980,,,3.00,1,0,"['1197', '4397858']","['Harold Pinter', 'Franco Marenco']","['3.79', '4.18']","['4809130', '4809123']","['Flavia Marenco', 'Elio Nissim']","['3.88', '4.10']",
1085155,1197,Theatre in a Cool Climate,1872868266,9781872868264,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,9,1,eng,Amber Lane Press,false,1071926,1,4,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,1999,9,1,2.00,1,0,"['122090', '118366', '159628', '2926527', '5018453', '3501311', '19142700', '1197', '445615']","['Vera Gottlieb', 'Colin Chambers', 'Paul Scofield', 'Alison Chitty', 'Richard  Eyre', 'Peter   Hall', 'Katie Michell', 'Harold Pinter', 'Simon Russell Beale']","['3.92', '3.67', '4.24', '2.00', '3.92', '4.15', '2.00', '3.79', '3.97']",[],[],[],
35607399,1197,Mesečina i druge drame,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499289966l/35607399._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499289966l/35607399._SY75_.jpg,2005,,,,Narodna knjiga,false,57045532,1,3,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Izabrane drame dobitnika Nobelove nagrade za književnost, Harolda Pintera, njegov govor povodom primanja Šekspirove nagrade 1970. godine u Hamburgu i jedan od retkih intervjua sa Pinterom, objavljen u londonskom Indipendentu 20. septembra 1993. godine."
38116603,1197,Φωνές: τέσσερα μονόπρακτα,,9789602217429,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516563546l/38116603._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516563546l/38116603._SX50_.jpg,2017,,,gre,Αλεξάνδρεια,false,59800693,1,2,2,1,1,5:0|4:0|3:0|2:1|1:0|total:1,2014,,,2.00,1,1,"['1197', '7210440']","['Harold Pinter', 'Χάρολντ Πίντερ']","['3.79', '4.00']",['18481059'],['Δήμος Κουβίδης'],['3.00'],"<i>Θεατρικό κείμενο από την παράσταση που ανέβηκε στο Νέο Θέατρο Κατερίνα Βασιλάκου το 2017.</i><br /><br />Αν η ζωή μας είναι δέσμια της μνήμης, ο Χάρολντ Πίντερ με τα μονόπρακτα του Κάπου σαν την Αλάσκα, Νύχτα, Οικογενειακές φωνές και Ένα για το δρόμο ανατρέχοντας στην παιδική ηλικία σκιαγραφεί την ύπαρξη, τον έρωτα, την οικογένεια και την εξουσία, δημιουργώντας ουσιαστικά κάτι που σχεδόν έχουμε χάσει: μια κοινή μνήμη, έναν κοινό τόπο, ένα σημείο αναφοράς.<br />Θέμα της παράστασης είναι η ταυτότητα μέσα από τη σχέση μας με το χρόνο, το σύντροφο και την οικογένειά μας, την εξουσία. Σήμερα που ακόμα και στις πιο ιδιωτικές σχέσεις, έχει εισβάλει ως ενδιάμεσος η τεχνολογία. Σήμερα που η εξουσία διεθνώς, κατασκευάζοντας γερά άλλοθι, διαπράττει τα πιο φρικτά εγκλήματα.<br />Τα μονόπρακτα του Πίντερ τριάντα χρόνια μετά την πρώτη τους παρουσίαση, μεταφράζονται εκ νέου και ενώνονται για πρώτη φορά σε αυτήν τη θεατρική σύνθεση. Η ποιητική και φιλοσοφική ματιά του Πίντερ γίνεται το όχημα για να επαναπροσεγγίσουμε τον σύγχρονο άνθρωπο στον πυρήνα του, στις πιο κοντινές του σχέσεις, στην ιδιωτική και στη δημόσια σφαίρα.<br /><br />Mετά από μια τριετή στατική περίοδο, προσωπικού πένθους αλλά και καλλιτεχνικής παύσης και ακινησίας, ο Χάρολντ Πίντερ γράφει το <i>Κάπου σαν την Αλάσκα</i>, για μια ασθενή που ξυπνάει 29 χρόνια μετά από κώμα που της είχε προκαλέσει μια σπάνια νόσος: η ληθαργική εγκεφαλίτιδα. Ο γιατρός της την κρατάει στη ζωή και –μαζί με την αδελφή της– προσπαθεί να την επαναφέρει στην πραγματικότητα. Αυτήν τη θαυμαστή αλληγορία για το χρόνο που περνά και το μυστήριο της ύπαρξης ο Πίντερ την εμπνεύστηκε από τις Ελεγείες του Ντουίνο του Ρίλκε και το ερευνητικό βιβλίο του νευρολόγου Oliver Sacks Ξυπνήματα. Σε μας είναι περισσότερο γνωστή η ομώνυμη ταινία με τον Ρόμπιν Ουίλιαμς. Η εικόνα ενός ξημερώματος στάθηκε η τελική αφορμή για να πάρει θεατρική σάρκα και ποιητικά οστά μια ωραία κοιμωμένη, με μοναδικό καταφύγιο την παιδική ηλικία. Ωραία γιατί ακριβώς είναι ανυποψίαστη.<br /><br />Η <i>Νύχτα</i> είναι το μοναδικό μονόπρακτο παλαιότερης περιόδου. Γράφτηκε το 1967 και δύο χρόνια αργότερα αποτέλεσε μέρος παράστασης μονόπρακτων με θέμα το γάμο. Ένα ζευγάρι μέσα στη συνήθεια του γάμου θυμάται την πρώτη του γνωριμία και διαφωνεί σχετικά με τον πρώτο τους περίπατο και το πρώτο τους άγγιγμα. Η μνήμη ζωντανεύει για να ζωντανέψει, έστω και στιγμιαία, την μεταξύ τους σχέση. Ενώ μέσα στο σπίτι ένα παιδί ίσως έκλαιγε, σαν μάλλον να ξυπνούσε.<br /><br />Οι <i>Οικογενειακές φωνές</i>, έργο που γράφτηκε για το ραδιόφωνο, παρότι γράφτηκαν το 1980, παρουσιάζουν, κατά πολλούς μελετητές, το πορτραίτο του ίδιου του συγγραφέα σε νεαρή ηλικία. Μάνα και γιος ανταλλάσσουν σκέψεις ή επιστολές στη σκιά του νεκρού πατέρα. Θέμα τους η «νέα οικογένεια» ντικενσιανού τύπου που πλάθει στο κεφάλι του ή πράγματι γνωρίζει ο νεαρός γιος, όταν –πιθανότατα για σπουδές– μετακομίζει από το πατρικό του σπίτι στην απέραντη πόλη. Παράλληλοι μονόλογοι καταδεικνύουν ότι οι οικογενειακές μας σχέσεις συνεχίζονται ακόμα και όταν τις χωρίζει η απόσταση ή και ο ίδιος ο θάνατος.<br /><br />Το <i>Ένα για το δρόμο</i> (1984) ανοίγει ουσιαστικά το δρόμο για την μετέπειτα πολιτική ακτιβιστική δράση του Πίντερ. Αφορμή στάθηκε μια επίσκεψη του συγγραφέα μαζί με τον Άρθουρ Μίλλερ στην Τουρκία, όπου σε ένα πάρτι ενημερώθηκε για τα βασανιστήρια των αντιφρονούντων του καθεστώτος. Κεντρικός ήρωας ο βασανιστής Νίκολας και η βασανιζόμενη φύση του. Κατά τη διάρκεια των τεσσάρων σκηνών του μονοπράκτου, που εκτυλίσσεται μέσα σε ένα εικοσιτετράωρο, στο όνομα της πατριαρχίας διαλύεται σταδιακά μια ολόκληρη οικογένεια. Εξιλαστήριο θύμα ο μικρός γιος που συμπτωματικά έχει το ίδιο όνομα με το βασανιστή του."
17901991,1197,plays,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1993,,,,,false,25078284,2,2,1,1,0,5:0|4:0|3:0|2:0|1:1|total:1,1993,1,1,1.00,1,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
42104759,1197,God bless America. Scritti e interviste contro la guerra,8879812971,9788879812979,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,7,1,ita,Datanews,false,65676797,1,2,1,1,0,5:0|4:0|3:0|2:0|1:1|total:1,,,,1.00,1,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
52218473,1197,해롤드 핀터 전집 6,,9788971153642,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583692002l/52218473._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583692002l/52218473._SX50_.jpg,2002,7,31,kor,평민사,false,77242909,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1197', '20088399']","['Harold Pinter', '해롤드 핀터']","['3.79', '0.0']",[],[],[],"세계적으로 유명한 영국의 극작가 해롤드 핀터 전집. 총9권으로 구성되어 있는 이 전집은 평소에 접하기 힘들었던 희곡 작품을 접할 수 있는 기회를 제공하고 있다. 핀터의 작품은 연극인들뿐만 아니라, 연극과 영문학을 공부하는 학생들에게도 빼놓을 수 없는 작품이다.<br /><br />제6권은 「컬렉션」「풍경」「침묵」「옛 시절」이 들어 있다."
38612754,1197,Il Bicchiere della staffa e monologo,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997,,,ita,Einaudi,false,60224426,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,199,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
45028871,1197,Ο επιστάτης / Εκείνα τα χρόνια,,9789603352662,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555092900l/45028871._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555092900l/45028871._SX50_.jpg,2012,7,,gre,Ηριδανός,false,69710998,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1197', '7210440']","['Harold Pinter', 'Χάρολντ Πίντερ']","['3.79', '4.00']",['6524889'],['Ερρίκος Μπελιές'],['4.11'],"Στον ""Επιστάτη"" έχουμε ένα θέμα αρκετά κοινό στον χώρο της λογοτεχνίας και του θεάτρου: την εισβολή κάποιου στη ζωή δυο άλλων και τις καταστάσεις που αναπόφευκτα δημιουργούνται ανάμεσα στους τρεις. Και οι τρεις χαρακτήρες είναι αδιαμόρφωτοι και προσπαθούν μέσα από τη γλώσσα της ανάμνησης να πλάσουν ένα παρελθόν που ίσως τους βοηθήσει να πορευτούν προς το θολό μέλλον τους. <br />Στο ""Εκείνα τα χρόνια"" το ίδιο θέμα επαναλαμβάνεται: στη μεσοαστική ηρεμία ενός ζευγαριού εισβάλλει μια κοινή φίλη από το παρελθόν, αυτό το παρελθόν κατακτά το παρόν και προσδιορίζει το μέλλον, που θα είναι διαβρωμένο από την πιθανότητα ευκαιριακών επαναλήψεων."
27254824,1197,Anglické absurdní divadlo,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445518109l/27254824._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445518109l/27254824._SY75_.jpg,1966,,,cze,Orbis,false,47304846,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1966,,,0.00,0,0,"['1197', '1107374', '924296']","['Harold Pinter', 'Ann Jellicoe', 'Norman Frederick Simpson']","['3.79', '2.78', '3.67']",[],[],[],
1373705,1197,The Disappeared and Other Poems,1900564041,9781900564045,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,10,1,,Enitharmon Press,false,1363588,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2002,10,1,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
13497479,1197,Poesie,8876056408,9788876056406,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330018687l/13497479._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330018687l/13497479._SY75_.jpg,1992,,,ita,Gremese Editore,false,46369667,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],['884965'],['Roberto Sanesi'],['4.18'],
41812991,1197,Pet drama,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536751375l/41812991._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536751375l/41812991._SY75_.jpg,1982,,,srp,Nolit,false,65247360,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
39084358,1197,The Harold Pinter BBC Radio Drama Collection: 15 BBC Radio full-cast productions,1787532887,9781787532885,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,12,6,,BBC Physical Audio,false,60651894,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
43317620,1197,The Pumpkin Eater,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545552846l/43317620._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545552846l/43317620._SY75_.jpg,,,,,,false,67228019,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
53139961,1197,Le Gardien (Folio théâtre),2070465403,9782070465408,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,79899489,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1197', '388736']","['Harold Pinter', 'Michel Corvin']","['3.79', '3.14']",['121326'],['Philippe Djian'],['3.64'],
35294078,1197,Modern One-Act Plays - NEU: Schülerbuch,3125783011,9783125783010,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,56659040,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1197', '293', '476438']","['Harold Pinter', 'Tom Stoppard', 'James Saunders']","['3.79', '4.05', '3.70']",[],[],[],
53139960,1197,Le gardien (DU MONDE ENTIER),2070780740,9782070780747,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,79899487,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],['121326'],['Philippe Djian'],['3.64'],
48554046,1197,Lami retrouvé: Scénario du film tiré du roman de Fred Uhlman,2070717100,9782070717101,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73877081,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
52909362,1197,Els nans,,9788466406888,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585906223l/52909362._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585906223l/52909362._SX50_.jpg,,,,cat,Columna Edicions,false,79214639,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],"Descriu les complicades vides i les preocupacions de quatre joves anglesos després de la Segona Guerra Mundial. La fosca rivalitat masculina s'enterboleix quan un dels seus protagonistes s'enamora i es fica al llit amb Virgínia, la parella d'un dels seus amics. L'amistat, l'amor i la traïció són els tres elements sobre els quals gira aquesta obra en què Pinter, a través de l'evolució d'aquesta amistat confusa i destructiva, indaga en els camins pels quals transiten les seves vides ordinàries, modelades per les limitacions i les fronteres de la sexualitat, la intimitat i la moralitat. Al mateix temps, i amb punyent subtilesa, ens il·lumina amb les profundes veritats que s'amaguen darrere els actes quotidians."
22068311,1197,2 Plays by Harold Pinter: The Caretaker and The Birthday Party,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,41401124,2,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
29011485,1197,Autres voix,2882501064,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,49255968,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
48593191,1197,"Poems and Prose, 1949-77",041347190X,9780413471901,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73929389,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
51003791,1197,La Guerre,2070734684,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580902603l/51003791._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580902603l/51003791._SX50_.jpg,2003,,,fre,Gallimard,false,75852559,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
52652094,1197,"La lune se couche suivi de Ashes to Ashes, Langue de la montagne, Une soirée entre amis et autres textes",2070751619,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73686797,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1197', '6442318']","['Harold Pinter', 'Eric Kahane']","['3.79', '3.00']",[],[],[],"Depuis sa première pièce, en 1957, Harold Pinter s'est imposé au premier rang des dramaturges anglais, et sa notoriété s'est étendue au monde entier.<br />Il a écrit plus d'une trentaine de pièces, qui marquent une extraordinaire constance dans son évolution créatrice. Elles englobent toutes les mêmes ingrédients de base : l'absurde, l'humour, l'affrontement dominant-dominé, l'économie d'un langage étincelant, tantôt picaresque, tantôt lyrique... et, surtout, la dénonciation (feutrée au début, véhémente depuis une dizaine d'années) des totalitarismes, qu'ils soient domestiques ou planétaires, intellectuels, sociaux ou politiques, qui broient l'homme sous le poids de périls connus ou insidieux.<br />Dans sa vie comme dans son œuvre, Pinter est depuis toujours un militant de la cause de l'homme. L'écrivain et le citoyen ne font qu'un. Graduellement, le ton s'est fait plus grave, plus urgent, même si affleurent toujours le rire, la jubilation des mots, et un jeu de bascule vertigineux entre réalisme et abstraction. On en verra la preuve dans ces toutes dernières œuvres, des brûlots politiques et libertaires qui, sous le masque des jeux de théâtre, traquent les tortionnaires, sous quelques cieux qu'ils opèrent.<br />Éric Kahane."
51808640,1197,Vells temps / Cendres a les cendres,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71419142,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
43364705,1197,The Caretaker.,3425041509,9783425041506,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67356161,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
46139861,1197,BREAKTHROUGH - RED SERIES: BIRTHDAY PARTY ([BREAKTHROUGH TO LITERACY]),0140620389,9780140620382,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71081972,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],
52651904,1197,The Servant and Other Screenplays,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73686707,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1971,,,0.00,0,0,['1197'],['Harold Pinter'],['3.79'],[],[],[],"This volume contains Harold Pinter's early screenplays : The Servant, Accident, The Pumpkin Eater, The Quiller Memorandum and the Go-Between"
