id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
243685,17854,A History of Western Philosophy,0671201581,9780671201586,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344399003l/243685._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344399003l/243685._SY75_.jpg,1986,1,30,eng,Simon & Schuster,false,1167354,109,109603,124224,30425,987,5:12598|4:10559|3:5185|2:1360|1:723|total:30425,1945,,,4.08,28050,748,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"Since its first publication in 1945 Lord Russell's <i>A History of Western Philosophy</i> has been universally acclaimed as the outstanding one-volume work on the subject—unparalleled in its comprehensiveness, its clarity, its erudition, its grace and wit. In seventy-six chapters he traces philosophy from the rise of Greek civilization to the emergence of logical analysis in the twentieth century. Among the philosophers considered are: Pythagoras, Heraclitus, Parmenides, Empedocles, Anaxagoras, the Atomists, Protagoras, Socrates, Plato, Aristotle, the Cynics, the Sceptics, the Epicureans, the Stoics, Plotinus, Ambrose, Jerome, Augustine, Benedict, Gregory the Great, John the Scot, Aquinas, Duns Scotus, William of Occam, Machiavelli, Erasmus, More, Bacon, Hobbes, Descartes, Spinoza, Leibniz, Locke, Berkeley, Hume, Rousseau, Kant, Hegel, Schopenhauer, Nietzsche, the Utilitarians, Marx, Bergson, James, Dewey, and lastly the philosophers with whom Lord Russell himself is most closely associated -- Cantor, Frege, and Whitehead, co-author with Russell of the monumental <i>Principia Mathematica.</i>"
48842958,17854,সক্রেটিসের আগে,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573989247l/48842958._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573989247l/48842958._SY75_.jpg,,,,ben,,false,74224582,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],বার্ট্রান্ড রাসেলের 'হিস্টোরি অব ওয়েস্টার্ন ফিলোসফি' বইয়ের অংশবিশেষের অনুবাদ।
51486196,17854,Philosophie des Abendlandes: Ihr Zusammenhang mit der politischen und sozialen Entwicklung,,9783866478336,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,76154056,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
52708117,17854,The Conquest of Happiness,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,78613962,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
52859637,17854,অপেক্ষবাদের অ আ ক খ,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585697771l/52859637._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585697771l/52859637._SY75_.jpg,,,,ben,,false,79057869,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],['20175841'],['শত্রুজিৎ দাশগুপ্ত'],['0.0'],
51054277,17854,Kharji Dunia Ka Ilm / خارجی دنیا کا علم,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72701905,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],['14763608'],['Khalid Masood'],['0.0'],
27290182,17854,"The Collected Papers of Bertrand Russell, Volume 5: Toward Principia Mathematica, 1905-08",1317341775,9781317341772,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495606003l/27290182._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495606003l/27290182._SY75_.jpg,2015,7,17,,Routledge,true,47345873,4,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['17854', '1150394']","['Bertrand Russell', 'Gregory H. Moore']","['4.02', '4.38']",[],[],[],"This volume of Bertrand Russell's <em>Collected Papers</em> finds Russell focused on writing <em>Principia Mathematica</em> during 1905-08. Eight previously unpublished papers shed light on his different versions of a substitutional theory of logic, with its elimination of classes and relations, during 1905-06. A recurring issue for him was whether a type hierarchy had to be part of a substitutional theory. In mid-1907 he began writing up the final version of <em>Principia</em>, now using a ramified theory of types, and eleven unpublished drafts from 1907-08 deal with this. Numerous letters show his thoughts on the process.<br /><br />The volume's 80-page introduction covers the evolution of his logic from 1896 until 1909, when volume I of <em>Principia </em>went to the printer."
312925,17854,"Contemplation and Action 1902-14 (Collected Papers, Vol 12)",0415104629,9780415104623,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1988,11,1,eng,Routledge,false,303826,3,8,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1985,1,1,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"""The Bertrand Russell Archive has as before, yielded some interesting unpublished material ... this volume lavishly footnoted, elegantly produced and a pleasure to read, is a real treat for anyone interested in Russell or in that strange remote country, Edwardian England."" -- London Times Higher Education Supplement"
43069035,17854,Mind and Matter,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,66863319,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1950,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
43863685,17854,Das menschliche Wissen,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549452028l/43863685._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549452028l/43863685._SX50_.jpg,1952,,,ger,Holle,false,68248793,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
44304307,17854,প্লেটোর ইউটোপিয়া ও অন্যান্য ‍প্রসঙ্গ,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552038285l/44304307._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552038285l/44304307._SX50_.jpg,2004,,,ben,অবসর প্রকাশনা সংস্থা,false,68838364,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['17854', '6983215']","['Bertrand Russell', 'Mashiul Alam']","['4.02', '3.69']",[],[],[],
28491235,17854,Styles in Ethics,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,48640477,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
2828521,17854,Foundations of Logic 1903-05 (Collected Papers of Bertrand Russell 4),0415094062,9780415094061,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,7,12,,Routledge,false,2854624,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1994,7,12,0.00,0,0,"['17854', '1539390']","['Bertrand Russell', 'Alasdair Urquhart']","['4.02', '4.12']",[],[],[],"This volume covers the period from the beginning of Whitehead and Russell's work on Volume 2 of the ""Principles of Mathematics"" to the critical discovery of the theory of descriptions in 1905. Contains many previously unpublished manuscripts."
53329527,17854,"CONQUISTA DE FELICIDAD, LA",958894094X,9789588940946,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,81785056,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
28491239,17854,The retreat from Pythagoras,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,48640483,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
52677995,17854,Philosophical Essays,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1966,,,,Touchstone,false,78520037,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
21391563,17854,The Middle East Free of WMD? (The Spokesman),0851248284,9780851248288,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,40688362,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,11,11,0.00,0,0,"['17854', '165772', '6889424', '290080']","['Bertrand Russell', 'Trevor Griffiths', 'Martin McGuinness', 'Tony Simpson']","['4.02', '3.55', '0.0', '3.88']",[],[],[],
67349,17854,Man's Peril 1954-55 (Collected Papers of Bertrand Russell 28),0415094240,9780415094245,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,4,11,,Routledge,false,3672811,2,11,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2003,,,0.00,0,0,"['17854', '1539392']","['Bertrand Russell', 'Andrew G. Bone']","['4.02', '3.50']",[],[],[],"<em>The Collected Papers 28 </em>signals reinvigoration of Russell the public campaigner. The title of the volume is taken from one of his most famous and eloquent short essays and probably the best known of his many broadcasts for the BBC. <em>Man's Peril, 1954-55</em> not only captures the essence of Russell's thinking about nuclear weapons and the Cold War in the mid-1950s, its extraordinary impact served to jolt him into political protest once again. The activism of which we glimpse the initial stirrings in this volume continued in various guises more or less without interruption until his death. In the writings assembled in this volume, however, he is looking towards the non-aligned states and world scientific opinion as possible brokers of <em>d�tente</em>. (The volume includes Russell's famous public statement, the declaration of scientists known as 'The Russell Einstein Manifesto'.) Although Russell was becoming increasingly immersed in work for peace, this was not to the exclusion of all other interests. For example, here we find also him reminiscing about his peace campaigning during the First World War, defending 'History as an Art', and attacking the obscurantism of obscenity legislation and the opponents of birth control."
30642655,17854,Perjumpaan Sains-Agama dan Cita-Cita Politik,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,51182067,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
28491245,17854,Aristotle's logic,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,48640500,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
35239332,17854,"The Premium Complete Collection of Bertrand Russell (Annotated): (Collection Includes Mysticism and Logic and Other Essays, The Analysis of Mind, The Problems of Philosophy, & More)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,56589560,1,10,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
26105161,17854,The Philosophical Importance of Mathematical Logic,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,46049532,1,9,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,3,14,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
53301688,17854,El poder,8490567999,9788490567999,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,81398526,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
2919912,17854,The Russell Memorandum,0959981217,9780959981216,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,2947145,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
4230164,17854,Écrits de logique philosophique,2130420664,9782130420668,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375220360l/4230164._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375220360l/4230164._SX50_.jpg,2002,,,fre,Presses Universitaires de France - PUF,false,4277570,2,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1992,12,21,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
28491393,17854,Eastern and Western Ideals of Happiness,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,48640833,1,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
51396244,17854,The Problems of Philosophy Illustrated,,9798604323021,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582703476l/51396244._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582703476l/51396244._SY75_.jpg,2020,1,25,,Independently Published,false,76066109,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"The Problems of Philosophy is a 1912 book by Bertrand Russell, in which the author attempts to create a brief and accessible guide to the problems of philosophy. Focusing on problems he believes will provoke positive and constructive discussion, Russell concentrates on knowledge rather than metaphysics: If it is uncertain that external objects exist, how can we then have knowledge of them but by probability. There is no reason to doubt the existence of external objects simply because of sense data."
24750909,17854,On the Experience of Time,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,44379965,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,3,9,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
51694063,17854,Political Ideals Illustrated,,9798603193618,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582708046l/51694063._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582708046l/51694063._SY75_.jpg,2020,1,23,,Independently Published,false,76241209,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"Political Ideals' was written during the upheaval of World War One. It is, in many ways, a statement, of Russell's beliefs, a declaration of the ideas that influenced his thinking on the major events of the 20th century."
43402605,17854,Erziehung ohne Dogma: Pädagogische Schriften (Russell Studienausgabe),3485301086,9783485301084,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,67440441,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
51623457,17854,Political Ideals Illustrated,,9798615380778,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582764170l/51623457._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582764170l/51623457._SY75_.jpg,2020,2,18,,Independently Published,false,76198453,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"Political Ideals' was written during the upheaval of World War One. It is, in many ways, a statement, of Russell's beliefs, a declaration of the ideas that influenced his thinking on the major events of the 20th century."
6961536,17854,"Om krig, fred og pasifisme",8292622101,9788292622100,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,,,nor,Humanist Forlag,false,7198769,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2006,,,0.00,0,0,"['17854', '3110415']","['Bertrand Russell', 'Øystein Hide']","['4.02', '3.00']",[],[],[],
42980667,17854,Portraits from Memory Other CL,0049210041,9780049210042,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1967,1,1,,Routledge,false,66817325,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"First Published in 1967. Routledge is an imprint of Taylor &amp; Francis, an informa company."
28491272,17854,What would help mankind most?,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,48640557,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
45039023,17854,IniciaciÃ³ a la filosofia (El Cangur),8429712593,9788429712599,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,69733164,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
25099235,17854,Graphic methods for presenting facts,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,44790059,1,8,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,2,4,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
51562506,17854,Political Ideals Illustrated,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,76180904,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
45307373,17854,La filosofia di Bergson,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556283929l/45307373._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556283929l/45307373._SY75_.jpg,1976,3,,ita,Newton Compton editori,false,70034980,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1976,,,0.00,0,0,"['17854', '1329648', '13856491']","['Bertrand Russell', 'Herbert Wildon Carr', 'Bruno Widmar']","['4.02', '3.59', '3.14']",['7012297'],['Ada Bonfirraro'],['4.40'],
28491268,17854,The Validity of Inference,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,48640548,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
42399177,17854,Introduction to Mathematical Philosophy and The Problems of Philosophy,1546821910,9781546821915,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,66082337,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
51475671,17854,Mysticism and Logic and Other Essays,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,76141597,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
43794275,17854,Écrits sur l'éducation,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,68139036,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['17854', '481456', '3201671']","['Bertrand Russell', 'Normand Baillargeon', 'Chantal Santerre']","['4.02', '3.87', '4.30']",[],[],[],
28491383,17854,The Elements of Ethics,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,48640794,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
30191062,17854,Freedom or Authority in Education,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463306699l/30191062._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463306699l/30191062._SX50_.jpg,,,,eng,,false,50638871,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"FREEDOM, in education as in other<br />things, must be a matter of degree.<br />Some freedoms cannot be<br />tolerated. I met a lady once who<br />maintained that no child should ever<br />be forbidden to do anything, because<br />a child ought to develop its nature<br />from within. ""How if its nature leads<br />it to swallow pins?"" I asked; but I regret<br />to say the answer was mere vituperation.<br />And yet every child, left to<br />itself, will sooner or later swallow pins,<br />drink poison out of medicine-bottles,<br />fall out of an upper window, or otherwise<br />bring itself to a bad end. At a<br />slightly later age boys, when they have<br />the opportunity, will go unwashed,<br />overeat, smoke till they are sick, catch<br />chills from sitting in wet feet, and so<br />on, let alone the fact that they will<br />amuse themselves by plaguing elderly<br />gentlemen, who may not all have Elisha's<br />powers of repartee. Therefore,<br />one who advocates freedom in education<br />cannot mean that children should<br />do exactly as they please all day long.<br />An element of discipline and authority<br />must exist; the question is as to the<br />amount of it, and the way in which it is<br />to be exercised.<br />Education may be viev/ed from<br />many points of view: that of the state,<br />of the church, of the schoolmaster, of<br />the parent, or even (though this is<br />usually forgotten) of the child itself.<br />Each of these points of view is partial,<br />each contributes something to the idea!<br />of education, but also contributes elements<br />that are bad. Let us examine<br />them successively, and see what is to<br />be said for and against them.<br />We will begin with the state as the<br />most powerful force in deciding what<br />modern education is to be. The interest<br />of the state in education is very<br />recent. It did not exist in antiquity<br />or the Middle Ages; until the Renaissance<br />education was valued only by<br />the church. The Renaissance brought<br />an interest in advanced scholarship,<br />leading to the foundation of such institutions<br />as the College de France, intended<br />to offset the ecclesiastical Sorbonne.<br />The Reformation in England<br />and Germany brought a desire on the<br />part of the state to have some control<br />over universities and grammar-schools,<br />to prevent them from remaining ""hotbeds<br />of popery."" But this interest<br />soon evaporated. The state took no<br />decisive or continuous part until the<br />quite modern movement for universal<br />compulsory education. Nevertheless,<br />the state now has more to say to scholastic<br />institutions than have all the<br />other factors combined."
6961521,17854,"Pacifism and Revolution 1916-18 (Collected Papers, Vol 14)",0415094100,9780415094108,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,8,29,,Routledge,false,7198742,1,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1995,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],"During the First World War, Bertrand Russell was political commentator for The Tribunal, the official weekly publication of the No-Conscription Fellowship, of which Russell was Action Chairman.<br />This volume contains many short papers from that period, which reflect Russell's immediate reponses to developments in the conflict. These documents bear witness to Russell's growing commitment to pacifism, and reveal the development of the patterns of political argument, rhetoric and activism which were to characterise his work throughout his life."
51091145,17854,Fundamentos de filosofía,6073143427,9786073143424,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71696915,1,8,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['17854'],['Bertrand Russell'],['4.02'],[],[],[],
53259269,17854,Ideas That Have Harmed Mankind: Man's Unfortunate Experiences With His Self-Made Enemies,1258132044,9781258132040,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,80915474,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['17854', '19000387']","['Bertrand Russell', 'Emanuel Haldeman-Julius']","['4.02', '5.00']",[],[],[],
