id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
29408532,34773,Cantar de Mio Cid,8422625628,9788422625629,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456996023l/29408532._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456996023l/29408532._SY75_.jpg,1988,,,spa,Círculo de Lectores,false,477,279,13479,30370,8745,363,5:1753|4:2537|3:2947|2:1108|1:400|total:8745,1140,,,3.47,6,0,"['5158478', '393949']","['Anonymous', 'Ramón Menéndez Pidal']","['4.15', '3.62']",['34773'],['Camilo José Cela'],['3.70'],"Poema épico, se trata del texto más representativo del arte de los juglares españoles de la edad media. El poema fue escrito por primera vez en 1110, inmediatamente después de sucedidos los hechos a los que se refiere. El poema, dividido en tres partes o cantares, narra el injusto destierro y las aventuras del Cid, Rodrigo Díaz de Vivar. El tema del deshonor y la recuperación de la honra, constituyen el eje central de la obra que describe la mentalidad y los valores éticos de la época. Muchos de los personajes y hechos que nos muestra están atestiguados lo cual le confiere un gran valor histórico."
3425978,34773,Vuelta de hoja,8423311686,9788423311682,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536482582l/3425978._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536482582l/3425978._SX50_.jpg,1981,1,1,,Destino Ediciones,false,3466817,2,2,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,1981,,,2.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
34674147,34773,La ruche,2070707725,9782070707720,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,55845233,1,4,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
61775,34773,El juego de los tres madroños,8423312399,9788423312399,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432746279l/61775._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432746279l/61775._SX50_.jpg,1983,1,1,,Destino Ediciones,false,60081,1,3,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,1983,,,2.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],"El juego de los tres madroños recoge los 391 artículos que Cela publicó en ABC en los primeros años de la década de los ochenta. Esto es, incursiones en la política, artículos relacionados con el arte, la literatura, la lengua, los recuerdos y las reflexiones. En este libro descubrimos que, junto al Cela novelista y al Cela viajero, existe también un espléndido Cela articulista.<br /><br />«Acabo de inventarme <b>El juego de los tres madroños</b>, entretenimiento bienintencionado y ejercitador de las paciencias; por ahora no tengo más que el nombre, que me parece bonito e, incluso, teñido de cierto arcaico aire de menestralía, pero pienso que lo más probable es que el reglamento me vaya saliendo poco a poco y a su ser.»"
38077631,34773,"Saracoteios, Tateios e outros Meneios",8528605515,9788528605518,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,por,,false,59747077,1,1,1,1,1,5:0|4:0|3:0|2:0|1:1|total:1,,,,1.00,1,1,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
61780,34773,"La extraccion de la piedra de la locura, o, el inventor del garrote",8432208086,9788432208089,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,1,1,,Editorial Seix Barral,false,60086,1,4,1,1,0,5:0|4:0|3:0|2:0|1:1|total:1,1999,,,1.00,1,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
41259030,34773,"Cajón de Sastre, Páginas de Geografía Errabunda (Obra Completa de Camilo José Cela, Tomo 10, Glosa de Mundo en Torno, (Artículos, 2 (1944-1959)))",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1978,,,spa,Ediciones Destino,false,64474499,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
3426008,34773,Diccionario geográfico popular de España,8487462448,9788487462443,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,,,spa,,false,3466847,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1998,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
3426011,34773,A bote pronto,843220711X,9788432207112,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473613349l/3426011._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473613349l/3426011._SY75_.jpg,1994,,,,Seix Barral,false,3466850,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1994,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],"En <i>A bote pronto</i>, Camilo José Cela confirma su extraordinaria maestría en lo conciso. Escritos en ""un tiempo en el que debemos ahorrar de todo, empezando por las palabras y las pulgadas"", los textos aquí reunidos, que van desde la reflexión ética al arraigo lírico en la tierra natal, pasando por el humor escéptico y sabio y el abrupto o grotesco apunte carpetovetónico, muestran de forma deslumbrante la energía expresiva ajena a todo desfallecimiento y la inalterada autoridad moral del escritor."
3426012,34773,Obra Completa,8423304558,9788423304554,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1989,1,1,,Destino Ediciones,false,3466851,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1989,1,1,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
45692513,34773,Nuevas escenas matritenses: (siete series),8422624893,9788422624899,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,70455413,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
17875146,34773,"Cuaderno del Guadarrama, Ávila, Judíos, Moros y Cristianos (Obra Completa de Camilo José Cela, Tomo 5, Viajes por España, 2 (1952-1958)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,,,spa,Ediciones Destino,false,25028992,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1965,1,1,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
3426006,34773,Prosa,8427702043,9788427702042,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1974,1,1,,Narcea,false,3466845,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1974,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
15149578,34773,"Retorno a Iria Flavia: Obra Dispersa y Olvidada, 1940-2001",8489323089,9788489323087,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,20804743,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
52531401,34773,Diccionario secreto TOMO 2,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1971,,,spa,alfaguara,false,78116237,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
40757387,34773,Camilo Jose Cela Orden en la Libido Obra Completa. Enciclopedia del Erotismo 1 - O.C. Tomo 14 1982 Ex-library Edition. 875 pages,8402086888,9788402086884,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,63435426,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
51470159,34773,Słownik erotyzmu,8372277974,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582054814l/51470159._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582054814l/51470159._SX50_.jpg,2002,,,pol,Horyzont,false,76134056,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1976,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],"Słownik erotyzmu jest pod każdym względem książką niezwykłą. Bez fałszywej pruderii i zbędnego respektu autor mówi o tych stronach życia seksualnego, o których nikt nie pisze, a niektórzy boją się nawet myśleć. Odkrywa bogactwo języka seksu różnych kultur; dzięki niemu możemy wzbogacić własny słownik erotyzmu. Z kart książki Celi dowiemy się m. in., kim byli adamici, czy czekolada jest afrodyzjakiem, co znaczy kabutodama i dlaczego autor pisze o sabacie czarownic."
51326503,34773,Viaje a la Alcarria Nuevo viaje a La Alcarria,8466349308,9788466349307,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581861537l/51326503._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581861537l/51326503._SY75_.jpg,2020,5,14,spa,DeBolsillo,false,76013736,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
53139363,34773,Historias familiares,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,,,,Macià & Nubiola editores,false,79894958,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
2530393,34773,Vocación de repartidor,8474441722,9788474441727,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,2537905,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1985,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
2530394,34773,La dama pájara y otros cuentos,8423976815,9788423976812,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348817960l/2530394._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348817960l/2530394._SX50_.jpg,,,,spa,,false,2537906,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1994,9,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
32848796,34773,A vueltas con España,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,53450675,1,1,0,0,1,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,1,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
61787,34773,Desde el palomar de Hita,8401381800,9788401381805,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,60093,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1991,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
51383841,34773,Pabellón de reposo Tobogán de hambrientos,8466349324,9788466349321,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581953658l/51383841._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581953658l/51383841._SY75_.jpg,2020,5,14,spa,DeBolsillo,false,76056258,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
36496266,34773,Nuevo retablo de Don Cristobita (Volumen independiente),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,58211796,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
39751920,34773,A la pata de palo,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,61449432,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
41563849,34773,"Vísperas, festividad y octava de San Camilo del año 1936 en Madrid / Visperas, festividad y octava de San Camilo del ano 1936 en Madrid",8481303097,9788481303094,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,64857822,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
3426001,34773,Diccionario del erotismo,8425318386,9788425318382,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1988,1,1,,Random House Espanol,false,3466840,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1988,1,1,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],Based on the Enciclopedia del erotismo.
48561754,34773,A vueltas con España. Prólogo de Dionisio Ridruejo.,8429900470,9788429900477,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73889110,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
52251492,34773,Madrid,,9788493512989,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71662674,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
40785967,34773,Viaje a la Alcarria: Del Miño al Bidasoa,8439514956,9788439514954,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,63495503,1,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
2425660,34773,Y En El Planeta Un Punto: Tuy Level B,0821912062,9780821912065,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,3,1,,Emc Pub,false,2432847,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1994,1,1,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
2425651,34773,O Camaleón Solteiro,0848555309,9780848555306,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,glg,,false,2432838,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1992,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
51003573,34773,მოთხრობები,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,75852349,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
44243726,34773,Madera De Boj,8439587368,9788439587361,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,68772409,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
8985806,34773,Enciclopedia del Erotismo 4 - O.C. Tomo 17 (Obra completa),8423313891,9788423313891,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,13862968,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
53341448,34773,Las compañías convenientes y otros fingimientos y cegueras (Narrativa),8423325148,9788423325146,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,82006323,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
52531357,34773,Diccionario secreto TOMO 1,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1968,,,spa,alfaguara,false,78116140,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
17881319,34773,"Los Viejos Amigos, (1ra serie), Los Viejos Amigos, (2da serie), Tobogán de Hambrientos (Obra Completa de Camilo José Cela, Tomo 8, Los amigos y otra novela (1960-1962)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,,,spa,Ediciones Destino,false,25041953,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1965,1,1,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
31831211,34773,Eulogy to the Fable,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1989,12,8,,,false,52491805,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],"Camilo José Cela's nobel lecture<br /><br /><a target=""_blank"" href=""http://www.nobelprize.org/nobel_prizes/literature/laureates/1989/cela-lecture.html"" rel=""nofollow"">http://www.nobelprize.org/nobel_prize...</a>"
48550033,34773,"Madrid, Barcelona",8415374240,9788415374244,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571692652l/48550033._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571692652l/48550033._SX50_.jpg,2017,4,3,spa,Ediciones del Viento,false,73871642,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2017,4,3,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],"Publicados originalmente en 1966 y 1970. Ediciones del Viento, con el apoyo de la Caixa y de la Fundación Charo y Camilo José Cela, rescata ahora estos dos libros magníficamente ilustrados por dos de los más importantes acuarelistas de la época, en un solo volumen en tapa dura. Unos textos brillantísimos que describen unas ciudades que en algunos aspectos, a los ojos del lector actual resultan exóticas e irreconocibles. Narrado con la pluma magistral, ágil, fresca y descarada, del Premio Nobel de Literatura. Con prólogo para esta edición de Camilo José Cela Conde."
4760499,34773,Enciclopedia del erotismo,8473801121,9788473801126,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1976,,,,,false,21834000,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1976,1,1,0.00,0,0,['34773'],['Camilo José Cela'],['3.70'],[],[],[],
15468494,34773,Escritos de Fray Junipero Serra,8439812906,9788439812906,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,21124858,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1583329', '34773']","['Junipero Serra', 'Camilo José Cela']","['4.33', '3.70']",[],[],[],
15611051,34773,Dubrovnik---,9536039001,9789536039005,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360095251l/15611051.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360095251l/15611051._SX50_.jpg,1997,,,mul,Fab d.o.o.,false,21268001,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1993,,,0.00,0,0,"['6373087', '34773', '551306', '2819782']","['Damir Fabijanić', 'Camilo José Cela', 'Karl Lehmann', 'Radovan Ivančević']","['3.50', '3.70', '4.31', '3.88']","['4383193', '6923262']","['Milivoj Telećan', 'Mihovil Gabrić']","['3.88', '0.0']","In Croatian, German and Spanish."
44793647,34773,"Judíos, moros y cristianos",8401413028,9788401413025,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,69449061,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['6461756', '34773']","['Camilo José Cela Conde', 'Camilo José Cela']","['3.86', '3.70']",[],[],[],
