id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12982154,11563,Розенкранц и Гильденстерн мертвы и другие пьесы,5271272761,9785271272769,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327596757l/12982154._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327596757l/12982154._SY75_.jpg,2010,1,1,rus,"Астрель, Corpus",false,73811,55,132790,316764,78043,1949,5:31907|4:26169|3:14165|2:4256|1:1546|total:78043,1966,,,4.06,13,0,"['293', '2964676', '2743494', '11563', '4146991', '5832043', '5832044']","['Tom Stoppard', 'Том Стоппард', 'Иосиф Бродский', 'Joseph Brodsky', 'Илья Кормильцев', 'Ольга Варшавер', 'Т. Тульчинская']","['4.05', '4.00', '4.45', '4.25', '4.25', '4.37', '4.46']",['19834334'],['Ilya Kormiltsev'],['4.14'],"<i>Hamlet</i> told from the worm's-eye view of two minor characters, bewildered Rosencrantz and Guildenstern. Echoes of <i>Waiting for Godot</i> resound, reality and illusion mix, and where fate leads heroes to a tragic but inevitable end."
6361890,11563,Представление [Predstavlenie],5867930661,9785867930660,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,,,rus,Новое литературное обозрение,false,6549006,1,6,6,2,0,5:1|4:0|3:0|2:0|1:1|total:2,1999,,,3.00,2,0,"['11563', '2743494', '5802023']","['Joseph Brodsky', 'Иосиф Бродский', 'Oleg Smirnov']","['4.25', '4.45', '3.67']",[],[],[],
24428392,11563,На стороне Кавафиса,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,false,44016083,1,4,6,2,0,5:1|4:0|3:0|2:0|1:1|total:2,,,,3.00,2,0,"['11563', '2743494']","['Joseph Brodsky', 'Иосиф Бродский']","['4.25', '4.45']",[],[],[],
9776733,11563,Zamieć w Massachusetts,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,,,,Oficyna Literacka,false,14666439,1,5,6,2,0,5:1|4:0|3:0|2:0|1:1|total:2,1994,,,3.00,2,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
40662472,11563,Joseph Brodsky. Verses and Poems - Set of 2 Volumes (in Russian Language) (Poet’s Library - Biblioteka Poeta),5877810456,9785877810457,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,63206896,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['11563', '1486896', '18160731']","['Joseph Brodsky', 'Lev Losev', 'The Institute of Russian Literature (The Pushkin House)']","['4.25', '4.30', '5.00']",[],[],[],
42593224,11563,Стихотворения / Poems,5255013781,9785255013784,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,66284764,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['2743494', '11563']","['Иосиф Бродский', 'Joseph Brodsky']","['4.45', '4.25']",[],[],[],
20572004,11563,Keräilijän kappale,9513108252,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997,,,,,false,39839417,1,3,5,2,0,5:0|4:1|3:0|2:0|1:1|total:2,1997,1,1,2.50,2,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
13449886,11563,"""Balcone"" e altre poesie",8881035267,9788881035267,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328205057l/13449886._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328205057l/13449886._SX50_.jpg,2006,4,1,ita,Diabasis,false,18971283,1,4,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2006,4,1,5.00,1,0,"['5622347', '11563', '5622349']","['Evgenij Rejn', 'Joseph Brodsky', 'Alessandro Nero']","['4.00', '4.25', '5.00']",[],[],[],"Vincitore del Premio Internazionale NordSud per la poesia 2011, Menzione d'onore al ""Premio Letterario Internazionale RUSSIA-ITALIA attraverso i secoli"" <br /><br />Di lui il poeta russo Premio Nobel Iósif Bródskij scrisse che si trattava di un poeta «elegiaco urbano». Poeta, sceneggiatore, traduttore e scrittore per bambini, fino ad oggi quasi sconosciuto in Italia, Evgénij Rejn riesce a miscelare sapientemente elegia e attenzione al dissolversi di ogni cosa. Sono proprio questi elementi, insieme al gusto della catalogazione e della rassegna degli elementi di ""arredo"" del suo mondo, diventati forse antiquari, a costituire il cuore di «Balcone» e altre poesie, prima vera raccolta di Rejn (con testo a fronte) a essere pubblicata in Italia, che raccoglie, insieme a Balcone, alcuni dei testi poetici più significativi dedicati al nostro paese e all'amicizia con Bródskij. <br /><br />«Forse qui, finalmente, l'equatore finisce; puoi rifiatare,<br />ma val la pena di rimettersi a girare il mondo?<br />La gravità terrestre ormai non nasconde il suo carattere:<br />basta, grazie, non contarmi nel gruppo di esplorazione.»"
38357632,11563,V okrestnosti͡a︡kh Atlantidy: Novye stikhotvorenii͡a︡,5857670705,9785857670705,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,60023973,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
36479631,11563,Procession,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509014047l/36479631._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509014047l/36479631._SX50_.jpg,,,,,,false,58190344,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
36414634,11563,Liebesgedichte,,9783458350446,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508035395l/36414634._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508035395l/36414634._SY75_.jpg,2008,,,ger,Insel Taschenbuch,false,58110751,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
34680372,11563,De herfstkreet van de havik,,9789023424888,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490453629l/34680372.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490453629l/34680372._SY75_.jpg,2000,1,,nl,De Bezige Bij,false,55854378,1,9,5,2,1,5:0|4:0|3:1|2:1|1:0|total:2,,,,2.50,2,1,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],"Joseph Brodsky werd geboren te Leningrad in 1940, emigreerde naar Amerika in 1972, ontving de Nobelprijs voor de Literatuur in 1987 en overleed te New York, in 1996.<br /><br />De herfstkreet van de havik, samengesteld en van een nawoord voorzien door Kees Verheul, is een forse en representatieve bloemlezing uit de poëzie van Brodsky. De bundel werd vertaald door Jan Robert Braat, Arie van der Ent, Marko Fondse, Arthur Langeveld, Marc Schreurs, Charles B. Timmer, Kees Verheul, Peter Zeeman, Leidse slavisten met Karel van het Reve en werkgroep van het Slavisch Instituut van de universiteit van Utrecht. Hun werk werd bekroond met de Aleida Schot-Prijs voor de beste vertaling uit één van de Slavische talen."
6904605,11563,Lustro weneckie,838554108X,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1993,,,,Wydawnictwo M,false,7128660,1,8,5,2,0,5:0|4:1|3:0|2:0|1:1|total:2,1993,,,2.50,2,0,['11563'],['Joseph Brodsky'],['4.25'],['3089945'],['Katarzyna Krzyżewska'],['3.00'],Zbiór poezji Josifa Brodskiego.
31523300,11563,"Форма времени. Стихотворения, эссе, пьесы. В двух томах. Том 1. Стихотворения",5858721060,9785858721062,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471419000l/31523300._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471419000l/31523300._SY75_.jpg,1992,,,rus,Эридан,false,52208537,1,3,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['11563', '2743494', '15598879']","['Joseph Brodsky', 'Иосиф Бродский', 'Сергей Баленок']","['4.25', '4.45', '3.80']",[],[],[],
35535210,11563,Власть стихий. Стихотворения. Эссе,,9785445310174,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498714567l/35535210._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498714567l/35535210._SX50_.jpg,2016,,,rus,"Лениздат, Книжная лаборатория",false,56958300,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['11563'],['Joseph Brodsky'],['4.25'],"['2265616', '5832046', '5834296', '14002631', '5834295']","['Max Nemtsov', 'Виктор Голышев', 'Александр Сумеркин', 'Григорий Дашевский', 'Елена Касаткина']","['4.16', '4.33', '4.70', '4.48', '4.70']","Новый УНИКАЛЬНЫЙ сборник! <br />Впервые для широкой публики представлен сборник, в котором есть как взрослые, так и детские стихотворения! Также в состав сборника включены эссе Иосифа Бродского, в том числе эссе ""Полторы комнаты"", которое не публиковалось много лет!"
13515634,11563,Poeci nobliści 1901-1993,8386086084,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,,,,Anagram,false,19072201,1,4,4,2,0,5:0|4:0|3:1|2:0|1:1|total:2,1994,1,1,2.00,2,0,"['119735', '2147', '39087', '648081', '11563', '14167341', '570804', '5807714']","['Vicente Aleixandre', 'Ivo Andrić', 'Miguel Ángel Asturias', 'Bjørnstjerne Bjørnson', 'Joseph Brodsky', 'Ivan Alekseyevich Bunin', 'Giosuè Carducci', 'Rene Sully Proudhomme']","['3.92', '4.31', '3.87', '3.38', '4.25', '4.05', '3.54', '2.00']",[],[],[],
21267039,11563,Ploughshares Spring 1987 Guest-Edited by Derek Walcott,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,12245618,2,10,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,1987,4,15,4.00,0,0,"['4859556', '11563', '15201', '15804', '38966', '10532', '46600', '39154', '354524', '11562', '29574']","['Ploughshares', 'Joseph Brodsky', 'Rita Dove', 'Marie Howe', 'Gerald Stern', 'Stephen Dunn', 'Jorie Graham', 'James Tate', 'Rosanna Warren', 'Derek Walcott', 'Seamus Heaney']","['4.00', '4.25', '4.01', '4.23', '4.17', '4.17', '3.91', '4.14', '3.63', '4.02', '4.11']",[],[],[],"An issue of Ploughshares from Spring 1987, guest-edited by Derek Walcott. Ploughshares, a journal of new writing, is guest-edited serially by prominent writers who explore different personal visions, aesthetics, and literary circles.<br /><br />This classic all-poetry issue, guest-edited by the Nobel Prize-winning poet and playwright Derek Walcott, features the work of a number of established masters as well as lesser-known poets. The issue includes work by Seamus Heaney, Rita Dove, Joseph Brodsky, Stephen Dunn, Rosanna Warren, Jorie Graham, and many others. As Walcott writes in his introductory note, ""My principle was affection, and affection meant variety, not theory.""<br /><br />INTRODUCTION<br />Derek Walcott<br /><br />POETRY<br />Katy Aisenberg, “Excavations”<br />Randall Barfield, “Armero,” “Colombia”<br />Robert Bensen, “We've Been Domesticated, I Tell You”<br />Lucie Brock-Broido, “Magnum Mysterium,” “Domestic Mysticism”<br />Joseph Brodsky, “Lithuanian Nocturne,” “The Fifth Anniversary”<br />Teresa Cader, “Open Letter to the Polish Government, 1986”<br />Stuart Dischell, “Macbeth”<br />Rita Dove, Three Poems<br />Stephen Dunn, “The Listener”<br />Carol Frost, “Acorns,” “In Scarecrow's Garden”<br />Barry Goldensohn, “Great Horned Owl,” “You Are Not Yet Asleep”<br />Jorie Graham, Three Poems<br />Michael S. Harper, Three Poems<br />Seamus Heaney, “Inferno III”<br />Garrett Kaoru Hongo, “’Pinoy’ at the Coming World”<br />Marie Howe, “How Many Times”<br />Andrew Hudgins, “A Christian on the Marsh”<br />Colette Inez, “Naming the Moons,” “Daughter's Photo in an Old Folks' Home”<br />George Kalogeris, Three Poems<br />Gary Keenan, “July 4, 1984”<br />Dan Masterson, “Heron”<br />Askold Melnyczuk, “And So,” “Forsythia”<br />Sue Owen, “The Wolf,” “My Name Is Snow”<br />Lawrence Pitkethly, “Return of the Native”<br />Jennifer Rose, Three Poems<br />Mary Ruefle, Five Poems<br />Miriam Sagan, “Full Moon: Ceremony,” “All Hallows”<br />Robert B. Shaw, “Degrees of Resolution”<br />Gerald Stern, “There I Was One Day,” “Bob Summers' Body”<br />Terese Svoboda, “Laughing Africa”<br />James Tate, “Under Mounting Pressure”<br />Rosanna Warren, “Ice,” “Daily Mail”<br />Nancy White, Three Poems"
29218149,11563,Poemes escollits,,9788415835035,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455808583l/29218149._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455808583l/29218149._SY75_.jpg,,,,cat,Edicions de 1984,false,49453071,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],"Joseph Brodsky és un poeta per canviar les nostres vides. És la desembocadura d’un riu que ve dels grecs i dels romans, que s’amara de la tradició jueva, que devora l’alta literatura russa i polonesa dels segles XIX i XX i que arriba esplendorós a la literatura que l’acull, l’anglosaxona.<br /><br />Considerava la poesia com la forma suprema de l’al·locució humana, amb la màxima capacitat crítica envers la realitat que l’envolta, i afirmava que quan s’escriu poesia un es queda enganxat perquè la rima descobreix la dependència entre les paraules, els sons i els conceptes que condueixen cap a la saviesa, «com un narcòtic».<br /><br />Arquitecte de les imatges poètiques i geògraf de la dimensió entre l’espai i el temps, Brodsky deia que un poema sempre li arribava per una via musical, que s’anunciava per un so determinat, amb un so suau: «Només em queda omplir de paraules noves les formes velles. Els meus poemes sempre parteixen d’un to, obro les orelles i la resta és com tocar el piano amb el suport del pedal; si un té sort, els primers tons ja sonen bé. La poesia és un art de formes cultes que ja han estat descobertes i utilitzades per altres abans».<br /><br />Els qui el llegiu us adonareu que no és banal assegurar que tots aquests poemes són a vida o mort."
25636830,11563,Стихотворения. Поэмы,5850504478,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,,,rus,Слово,false,45452818,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2001,1,1,4.00,1,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],В сборник вошли стихотворения 1958—1996 годов.
13579917,11563,Marmor,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333661409l/13579917._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333661409l/13579917._SX50_.jpg,1988,,,ger,Coron Verlag,false,63105693,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['11563'],['Joseph Brodsky'],['4.25'],"['5806833', '5806834', '969084']","['Silvia List', 'Marianne Frisch', 'Felix Philipp Ingold']","['4.00', '3.40', '3.83']","Selected works of Brodsky in German translation. Contains the autobiographical text ""Erinnerungen an Leningrad"", the play ""Marmor"" and collected poems ""Römische Elegien und andere Gedichte""."
35675267,11563,Loflied op Clio,9035111540,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,,,,Uitgeverij Bert Bakker,false,57145087,1,2,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,1,['11563'],['Joseph Brodsky'],['4.25'],['4995378'],['René Kurpershoek'],['3.57'],Loflied op Clio is de integrale tekst van de Huizinga-lezing 1991.
15687879,11563,Сочинения Иосифа Бродского. Том 1,5860180691,9785860180697,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,,,rus,Издательство Пушкинского Фонда,false,25653850,1,4,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['11563', '2743494']","['Joseph Brodsky', 'Иосиф Бродский']","['4.25', '4.45']",[],[],[],"Собрание является наиболее полным в настоящий момент сводом сочинений И. Бродского - Нобелевского лауреата по литературе. Оно включает не только произведения, публиковавшиеся в нашей стране и на Западе, но и существовавшие ранее только в рукописях. В первый том вошли стихи 1957-1965 гг. Издание подготовлено ""Пушкинским фондом"", которому И.Бродский передал исключительное право на публикацию своих произведений в пределах бывшего СССР."
52395037,11563,En plats så god som någon : essäer,9146156178,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72408081,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1988,,,3.00,1,0,['11563'],['Joseph Brodsky'],['4.25'],['61352'],['Bengt Jangfeldt'],['3.94'],
17338552,11563,Antologija ruske disidentske drame,9536343134,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360214761l/17338552._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360214761l/17338552._SY75_.jpg,1998,,,scr,"Hrvatski centar ITI, Zagreb",false,24072909,1,9,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1998,1,1,3.00,1,0,"['3193524', '11563', '8121659', '769421', '3236041', '1444518', '6924603', '5441476', '6924604', '1416984']","['Irena Lukšić', 'Joseph Brodsky', 'Venedikt Erofeev', 'Ivan Ivanov', 'Vladimir Kazakov', 'Vladimir Maksimov', 'Muza Pavlova', 'Dmitri Prigov', 'Vladimir Uflyand', 'Aleksandr Zinoviev']","['3.97', '4.25', '4.04', '4.08', '4.31', '3.36', '3.40', '4.09', '3.00', '4.19']",[],[],[],
486551,11563,"New Censors: Nadine Gordimer & Others on Publishing Now (Index on Censorship - the International Magazine for Free Speech , Vol 25, No 2)",0904286525,9780904286526,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,474833,1,5,3,2,0,5:0|4:0|3:0|2:1|1:1|total:2,1996,,,1.50,2,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
28441995,11563,Koguja rõõm,9985835158,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451851829l/28441995._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451851829l/28441995._SX50_.jpg,1996,,,est,Vagabund,false,48562858,1,9,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['11563', '3155953']","['Joseph Brodsky', 'Mihhail Lotman']","['4.25', '3.88']","['7370257', '1413954', '6446937']","['Joonas Kiik', 'Piret Lotman', 'Joel Sang']","['4.00', '4.00', '3.99']",
3911777,11563,Place As Good As Any: Essays,0374266492,9780374266493,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374504534l/3911777._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374504534l/3911777._SY75_.jpg,,,,,,false,3957185,1,6,1,1,0,5:0|4:0|3:0|2:0|1:1|total:1,2005,5,30,1.00,1,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],"<div>Joseph Brodsky was a great contrarian and believed, against the received wisdom of our day, that good writing could survive translation. He was right, I think, though you had to wonder when you saw how badly his own work fared in English. But then perhaps the Russians hadn't expelled a great poet so much as exposed us to one of their virulent personality cults. Yet Brodsky's essays are interesting. Composed in a rather heroically determined English, clumsily phrased and idiomatically challenged, they are still inventive and alive. There are suggestive analyses of favorite poems by Hardy, Rilke, and Frost in this book, and a moving meditation on the figure of Marcus Aurelius. Though too often Brodsky goes on at self-indulgent length, he usually recaptures our attention with a characteristic aside: ""The fact that we are livingdoes not mean we are not sick.""</div>"
4906297,11563,Verses On The Winter Campaign 1980,0856460834,9780856460838,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,4971816,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
870374,11563,"Uwe Dick Liest Jossif Brodskij Und Ezra Pound; Dagmar Nick Liest Alexander Lernet Holenia, 1 Audio Cd",3805835671,9783805835671,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,855746,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['11563', '30055', '281834']","['Joseph Brodsky', 'Ezra Pound', 'Alexander Lernet-Holenia']","['4.25', '3.94', '3.61']",[],[],[],
50916528,11563,A Musa Em Exílio,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580685511l/50916528._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580685511l/50916528._SX50_.jpg,2018,4,,por,Âyiné,false,75793088,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],"Como nasce a poesia? De qual misterioso labor é êxito? E qual é a sua tarefa? Quem quer que tenha se colocado, ao menos uma vez, algumas dessas perguntas poderá finalmente encontrar nessas entrevistas respostas de uma clareza audaz. Assim essas conversações servirão também como um guia à melhor poesia: esse “esforço estético” capaz de frear a “nossa bestialidade”"
1929130,11563,Gianni Berengo Gardin: Gli Anni Di Venezia (Motta Fotografia) (Italian Edition),8871790960,9788871790961,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,1931446,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
15688791,11563,Сочинения Иосифа Бродского. Том 2,5871800327,9785871800324,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374503804l/15688791._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374503804l/15688791._SX50_.jpg,1992,,,rus,Издательство Пушкинского Фонда,false,21345973,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1992,1,1,0.00,0,0,"['11563', '2743494', '6414237']","['Joseph Brodsky', 'Иосиф Бродский', 'Iu B. Zelenskii']","['4.25', '4.45', '0.0']",[],[],[],
38357988,11563,Joseph Brodsky Reads His Poetry,0898457955,9780898457957,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,60024498,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],
35164820,11563,Poemas selectos,,9781370585168,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495109342l/35164820._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495109342l/35164820._SY75_.jpg,2017,5,15,,Aurora Ebook,true,56495535,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],"Poeta ruso nacido en San Petersburgo en 1940.<br />De formación autodidacta, reconoció la influencia que en él ejercieron los poetas clásicos, los metafísicos ingleses y los poetas polacos modernos, además de Proust, W. H. Auden y Herman Melville.<br />Acusado de ""parasitismo social"", fue encarcelado durante dieciocho meses a la edad de veinticuatro años.<br />En 1972 emprendió el camino al exilio, obteniendo la nacionalidad estadounidense en 1977.<br />Sus ""Poemas selectos"", que reúnen una importante colección de su poesía, se publicaron en versión inglesa en 1973, seguidos de ""Partes de la oración"" en 1980 e Historia del siglo XX en 1986.<br />En 1981 obtuvo una beca de la Fundación MacArthur, y en 1987 fue galardonado con el Premio Nobel de Literatura.<br />Su producción literaria se extendió hasta su muerte, ocurrida en Nueva York el 28 de enero de 1996."
13079834,11563,Ilja Riepin,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321700702l/13079834._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321700702l/13079834._SX50_.jpg,1987,,,,Krajowa Agencja Wydawnicza,false,18249133,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1987,1,1,0.00,0,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],"Książka poświęcona życiu i twórczości malarza Ilji Repina. Repin ucząc się zawsze wykazywał dbałość o warsztat, o doskonalenie metody, zawsze starał się nie pozostawać w tyle, stawiając sobie coraz wyższe cele..."
38191323,11563,Сочинения Иосифа Бродского: Том 6,5898030638,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516783914l/38191323._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516783914l/38191323._SX50_.jpg,2003,,,rus,,false,59856552,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['11563'],['Joseph Brodsky'],['4.25'],[],[],[],"Шестой том впервые полностью воспроизводит на русском языке книгу эссе И.Бродского ""On Grief and Reason"" (N.Y, 1995), составленную самим автором. Все эссе — кроме двух — в оригинале написаны по-английски.<br /><br />После смерти поэта право на издание предоставлено ""Фондом Наследственного Имущества Иосифа Бродского""."
