id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
21245741,12132278,Ethics and Modern Thought,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,40572870,20,42,28,10,4,5:0|4:1|3:6|2:3|1:0|total:10,,,,2.80,9,3,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"<br /> This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. <br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.<br /><br />"
41266263,12132278,"de Aristotelis Dicendi Ratione; Pars Prima, Observationes de Particularum Usu: Dissertatio Inauguralis (Classic Reprint)",1390180808,9781390180800,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535071041l/41266263._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535071041l/41266263._SX50_.jpg,2018,8,15,,Forgotten Books,false,64481258,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"Excerpt from De Aristotelis Dicendi Ratione; Pars Prima, Observationes De Particularum Usu: Dissertatio Inauguralis<br /><br />Omnibus qui in literie tractand�s aliquid proficere velint, it. Videtur res instituendn esse, ut cum primum singulas res accurate perhactaverint, hoc quasi fundamento oonstituto eas leges atque rationes quae �n universum valeant oognoscere stu donut. I� quod maxime de iin valet qui da sermone atque dicendi ratione scriptoris cujnsdam agere velint, neque enim exignnm periculum est no singul�s rebus neglectis vana atque inania contondant. Itaque cum de Aristotelia dicendi nau agere mihi pr0pouuerim ante omnia de singulia particulis quomodo adhibeantur videtur d�cendum esse. Talem autem �nquis�tionem apud Aristotelem pra�cipue maximi momenti esse ab omnibus conceﬂitur, ut et ipsius verba melius �ntelliga mne atque textum nobis trad�tum emendemus et totum dicendi usum qndi: fuerit illo tempore cognos�amus. Praeterea ub�cun que dubitatur, utrum s�ngnli libri ab Aristotele �pfio profect� sint necne, ad rem dij udicandam magnae utilitat� est videre, num eorum libromm dicend� ratio ad illum quadret; quod autem ad ea scripta attinet quae Aristoteli supposita esse constat, ex ta libus rebus eﬂici potest, pmp�usne accedant ad philosophi et d�eendi rationem et tempus nu longine distant. Addo ex dicend� ratione muntins tractands baud raro appurare et tota ipsius Aristotel�s scripta inter se et singufos libros ejusdem script� miro modo dissentire; quae res multum prodezze potest ad judi cinn quo ordine Aristotele: libica scripserit constituenclnm, In omnibus vom talibus rebus aummn cuntione opus esse elucet, it: ut nihil pmfici pom putemun, nisi hoc tenemue quod prae7 oipitnr in Physiognomic�s 806. B. 37 807. 3: d� vo' bl p�v armaiav 1151 onyciwv e�'m8ec �rav him avyAbout the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
28434344,12132278,Saggi: Il significato e il valore della vita / Possiamo ancora essere cristiani?,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451772201l/28434344._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451772201l/28434344._SX50_.jpg,1964,,,ita,Fratelli Fabbri Editori,false,48548847,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['12132278', '955346']","['Rudolf Christoph Eucken', 'Armand Cuvillier']","['2.69', '4.12']",[],[],[],"Rudolf Christoph Eucken - Premio Nobel per la Letteratura 1908<br /><br />""La vita e l'opera di Rudolf Christoph Eucken"" di Armand Cuvillier<br /><br />""Il sgnificato e il valore della vita"" (Der Sinn und Werth des Lebens)<br /><br />""Possiamo ancora essere cristiani?"" (Können wir noch Christen sein?)"
37893952,12132278,Prolegomena Zu Forschungen �ber Die Einheit Des Geisteslebens in Bewusstsein Und That Der Menschheit (Classic Reprint),0428224431,9780428224431,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541865988l/37893952._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541865988l/37893952._SX50_.jpg,2018,10,27,,Forgotten Books,false,59600627,6,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"Excerpt from Prolegomena zu Forschungen �ber die Einheit des Geisteslebens in Bewusstsein und That der Menschheit<br /><br />Der Sachverhalt endlich mu� sich nach Kraften selber wehren. Wer neues sucht und nicht im Zuge der Zeitoberﬂ�che sucht, wird unmittelbar weit eher Widerspruch als Zustimmung erwarten. Aber darum mag er doch der Aufnahme seines Strebens gewisse Vorteile wunschen. Er mag w�nschen Unbefangenheit der Stimmung, da� nicht alles, was fremd, von vorn herein als feindlich gelte; w�nschen eine W�rdigung aus dem Zusammenhang des Ganzen, da� nicht ein Hangen an sicherlich anzutrefi'enden Fehlern und Lucken im Einzelnen ein Gesamtbild gar nicht aufkommen lasse; w�nschen endlich das Ver trauen, da� nicht da, wo die Darstellung abbricht, auch das Denken abbrach, da� im besondern Einwendungen, die jedem bei erstem Befassen kommen, auch dem, der langer bei der Sache verweilte, nicht unerwogen geblieben sind. Mag das alles mehr Sache der Billigkeit als der Gunst sein, auf philosophischem Gebiet ist es selten und schwer genug, um als Gunst gesch�tzt zu werden.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
30767103,12132278,Thomas Von Aquino Und Kant: Ein Kampf Zweier Welten (Classic Reprint),1332561586,9781332561582,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542529482l/30767103._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542529482l/30767103._SX50_.jpg,2018,11,2,,Forgotten Books,false,51323637,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"Excerpt from Thomas von Aquino und Kant: Ein Kampf Zweier Welten<br /><br />Der freundlichen Anregung der Redaktion der ""kantstudien, den in dieser Zeitschrift (jahrg. 1901) veroffentlichten Auf satz auch im Sonderabdruck erscheinen zulassen, habe ich gern Folge geleistet. Denn so sehr ich mir des aphoristischen Charakters jenes Aufsatzes bewusst bin, er behandelt Probleme, deren Bedeutung uber die Gelehrtenkreise hinaus in das all gemeine Leben reicht, und er sucht bei diesen Problemen die grossen Gegensatze moglichst einfach herauszuheben, zwischen denen die geistige Bewegung der Gegenwart verlauft. Bei diesen Lebens und Wesensfragen kann alle Verdunklung, alle Abschwachung nur schaden; mochte die kleine Arbeit ein wenig dazu beitragen, die Notwendigkeit einer klaren und kraftigen Entscheidung zu deutlicherem Bewusstsein zu bringen.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
37893034,12132278,Beitr�ge Zur Einf�hrung in Die Geschichte Der Philosophie (Classic Reprint),0428213383,9780428213381,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546356135l/37893034._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546356135l/37893034._SX50_.jpg,2018,12,25,,Forgotten Books,false,59599861,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"Excerpt from Beitrage zur Einfuhrung in die Geschichte der Philosophie<br /><br />Das folgende Buch gibt sich als eine neue Auﬂage der 1886 erschienenen ""beitrage zur Geschichte der neuem Philosophie, da es den ganzen Stoff dieses Buches in sich aufnimmt; aber es hat soviel umgestaltet und soviel hinzugefugt, .dals es sich zugleich eine N eubearbeitung und eine Erweiterung nennen darf. Wesent lich in der alten Form geblieben sind nur die Aufsatze zur alteren deutschen Phi1050phie und der uber Bilder und Gleichnisse bei Kant; dort ist naturlich beachtet und verwandt, was die Arbeit der beiden Jahrzehnte an Neuem gebracht hat; auch ist die Dar stellung durchsichtiger und ﬂussiger zu gestalten gesucht. Eine erheblich abweichende Behandlung ihres Gegenstandes bieten die \ufsatze ""zur Erinnerung an Adolf T rendelenburg und ""parteien md Parteinamen in der Philosophie. Das fruhere Buch brachte &gt;inen mehr ins Einzelne gehenden Aufsatz ""zur Charakteristik ler Philosophie Trendelenburgs; ich glaube, dafs die Gesamtart les gediegenen Forschers und edlen Menschen besser in der Ge lachtnisrede zur Anschauung gebracht wird, die ich bei seiner Sakularfeier gehalten habe das Problem der Parteien habe ich nergischer auf seine tieferen Grunde zuruckzufuhren gesucht und ugleich alles nebensachliche Rasonnement ausgeschieden; bei den 'arteinamen ist nur einiges berichtigt und hinzugefugt worden. Fallig neu sind die Aufsatze ""bayle und Kant und ""gedanken und Anregungen zur Geschichte der Philosophie Bei Bayle gibt 3 noch immer manches zu tun und, wie ich denke, auch zu ge winnen vielleicht wird, gemals der Gewohnheit unserer Zeit, der evorstehende Gedachtnistag seines Todes (bayle 1 1706) zuregerer Beschaftigung mit ihm wirken. Der letzte Abschnitt bringt sowohl prinzipielle Erorterungen als Anregungen zur Forschung; mit beidem hofft er zu zeigen, dafs es trotz aller be deutenden Leistungen auf diesem Gebiete noch immer recht viel zu klaren und zu arbeiten gibt. Bei diesem Abschnitt tritt an: meisten hervor, was in Wahrheit dem ganzen Buche als Ziel vor schwebt und in aller bunten Fulle einen gemeinsamen Charakter gibt: es mochte zur Einfuhrung in die Arbeit an der Geschichte der Philosophie ihrer mannigfachen Verzweigung nach wirken; der Stoff ist namentlich von dem Gesichtspunkt aus gewahlt, dafs sich von den einzelnen Stellen her Ausblicke auf weitere Aufgaber eroffnen. Das mochte auch der neue Titel des Buches zum Aus druck bringen.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
37039407,12132278,"The Truth of Religion, Vol. 30 (Classic Reprint)",0265498082,9780265498088,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515267069l/37039407._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515267069l/37039407._SX50_.jpg,2018,4,21,,Forgotten Books,false,58876413,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"Excerpt from The Truth of Religion, Vol. 30<br /><br />IT is with mixed feelings that I allow this translation to pass out of my hands. It would not have been undertaken had it not been for the affection which I possess for my old teacher and friend, and for the inﬂuence which he exerted over my life when I had the privilege of spending nearly three years with him in the ancient University of Jena. And such an ex perience as mine is only a specimen of what is true of thousands of other students who have passed through his classes in Jena since 1874. These students are found all over the world, and are all imbued with some thing of the spirit of their great teacher in connection with the problems and contents of religion.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
39419256,12132278,Der Kampf Um Einen Geistigen Lebensinhalt: Neue Grundlegung Einer Weltanschauung (Classic Reprint),0364395273,9780364395271,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539756372l/39419256._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539756372l/39419256._SX50_.jpg,2018,10,13,,Forgotten Books,false,61077511,5,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['12132278'],['Rudolf Christoph Eucken'],['2.69'],[],[],[],"Excerpt from Der Kampf Um Einen Geistigen Lebensinhalt: Neue Grundlegung Einer Weltanschauung<br /><br />Sie m�ssen ferner abgelehnt werden von dem Naturalismus jeder F�rbung. Denn viel zu energisch verfechten sie eine geistige Wirklichkeit jenseits des sinnlichen Daseins, und viel zu entschieden verwerfen sie alle Kompromisse zwischen den in Wahrheit unver s�hnlichen Gegens�tzen, als da� sie nicht die volle Gegnerschaft jener Richtung auf sich nehmen m��ten.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
10880617,12132278,Socialism: An Analysis,114592834X,9781145928343,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,2,26,,Nabu Press,false,15796153,11,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2010,2,26,0.00,0,0,"['208362', '12132278']","['Joseph McCabe', 'Rudolf Christoph Eucken']","['3.91', '2.69']",[],[],[],"This is an EXACT reproduction of a book published before 1923. This IS NOT an OCR'd book with strange characters, introduced typographical errors, and jumbled words. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book."
17110476,12132278,Die Lebensanschauungen Der Grossen Denker [Auszug]: Auswahl Mit Verknupfendem Text; Zum Schulgebrauch Und Zum Selbststudium,3111259870,9783111259871,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577247372l/17110476._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577247372l/17110476._SY75_.jpg,1900,4,1,ger,de Gruyter,false,23483291,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1925,1,1,0.00,0,0,"['6844353', '12132278']","['Willi Sellner', 'Rudolf Christoph Eucken']","['0.0', '2.69']",[],[],[],
31987330,12132278,Personalism and the Problems of Philosophy; An Appreciation of the Work of Borden Parker Bowne,1363674765,9781363674763,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,8,27,,Wentworth Press,false,27643676,6,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,9,12,0.00,0,0,"['288646', '12132278']","['Ralph Tyler Flewelling', 'Rudolf Christoph Eucken']","['3.00', '2.69']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
28895003,12132278,The Truth of Religion,1345204957,9781345204957,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,10,23,,Arkose Press,false,49117111,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['3290786', '12132278']","['William Tudor Jones', 'Rudolf Christoph Eucken']","['0.0', '2.69']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
28974612,12132278,"Life's Basis and Life's Ideal, the Fundamentals of a New Philosophy of Life",1347479619,9781347479612,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,12,5,,Palala Press,false,49204658,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1624345', '12132278']","['Alban Gregory Widgery', 'Rudolf Christoph Eucken']","['0.0', '2.69']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
29051266,12132278,Knowledge and Life,1347322728,9781347322727,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,12,5,,Palala Press,false,49281906,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['3290786', '12132278']","['William Tudor Jones', 'Rudolf Christoph Eucken']","['0.0', '2.69']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
29700369,12132278,"Rudolf Eucken, His Life, Work, and Travels",1341119068,9781341119064,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,9,1,,Palala Press,false,50053659,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['208362', '12132278']","['Joseph McCabe', 'Rudolf Christoph Eucken']","['3.91', '2.69']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
