id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1078,704,"The Good Earth (House of Earth, #1)",1416500189,9781416500186,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312497600l/1078._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312497600l/1078._SY75_.jpg,2009,3,4,eng,Howard Publishing Co,false,2346070,263,332732,870086,218446,9612,5:81343|4:76129|3:42622|2:12637|1:5715|total:218446,1931,3,2,3.98,202222,7743,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"This tells the poignant tale of a Chinese farmer and his family in old agrarian China. The humble Wang Lung glories in the soil he works, nurturing the land as it nurtures him and his family. Nearby, the nobles of the House of Hwang consider themselves above the land and its workers; but they will soon meet their own downfall.<br /><br />Hard times come upon Wang Lung and his family when flood and drought force them to seek work in the city. The working people riot, breaking into the homes of the rich and forcing them to flee. When Wang Lung shows mercy to one noble and is rewarded, he begins to rise in the world, even as the House of Hwang falls."
1556234,704,"The Chinese Novel; Nobel Lecture Delivered Before the Swedish Academy at Stockholm, December 12, 1938,",0838317669,9780838317662,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,1548702,1,11,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1974,6,,4.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
12843708,704,กิมเพลจอมโง่,,9789747032901,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,,,tha,นาคร,false,17994593,1,9,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2008,,,4.00,1,0,"['2990353', '13450', '704', '1455', '7728', '4391', '14444', '957894', '3535', '585']","['วิมล กุณราชา', 'Gabriel García Márquez', 'Pearl S. Buck', 'Ernest Hemingway', 'Doris Lessing', 'Saul Bellow', 'Isaac Bashevis Singer', 'Albert Camus', 'William Faulkner', 'John Steinbeck']","['3.55', '3.97', '3.98', '3.83', '3.65', '3.76', '4.05', '4.00', '3.85', '3.93']",[],[],[],
23878365,704,World's Great Spy Stories,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552145894l/23878365._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552145894l/23878365._SY75_.jpg,1944,9,,eng,World Publishing Company,false,43486860,1,15,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1944,1,1,4.00,1,0,"['50943', '4176632', '14403', '61918', '81433', '3345', '121294', '4162657', '2401274', '7014283', '620801', '10814198', '26006', '5622', '70100', '2454', '20598', '50714', '2977936', '704', '2982306', '4127828', '4239410', '49690', '2448']","['Vincent Starrett', 'W. Somerset Maugham', 'Ambrose Bierce', 'Dennis Wheatley', 'Edgar Wallace', 'Joseph Conrad', 'Richard Harding Davis', 'George Preedy', 'Malcolm Wheeler-Nicholson', 'G.K. Chesterton', 'E. Phillips Oppenheim', 'A.E.W. Morris', 'Eric Ambler', 'John Dickson Carr', 'Frank Gruber', 'Anthony Boucher', 'August Derleth', 'Stephen Leacock', 'William C. White', 'Pearl S. Buck', 'W.F. Morris', 'J. Storer Clouston', 'A.D. Divine', 'Valentine Williams', 'Arthur Conan Doyle']","['4.39', '4.04', '3.95', '3.71', '3.52', '3.50', '3.55', '4.00', '3.21', '3.97', '3.74', '4.00', '3.87', '4.18', '3.93', '4.00', '4.20', '3.82', '4.00', '3.98', '3.61', '3.79', '3.67', '3.83', '4.20']",[],[],[],"A collection of 25 spy stories, from the late 1800s up through the early years of the Second World War. Edited by Vincent Starrett. Contents:<br /><br />The Traitor, W. Somerset Maugham<br />The Army Of Shadows, Eric Ambler<br />Career, William C. White<br />A Man's Foes, Pearl S. Buck<br />Cunningham, W.F. Morris<br />The Envelope, J. Storer Clouston<br />Flood On The Goodwins, A.D. Divine<br />The Pigeon Man, Valentine Williams<br />The Adventure of the Bruce-Partington Plans, Sir Arthur Conan Doyle<br />Parker Adderson, Philosopher, Ambrose Bierce<br />Espionage, Dennis Wheatley<br />Code No. 2, Edgar Wallace<br />The Informer, Joseph Conrad<br />""Somewhere In France"", Richard Harding Davis<br />Supper With Madame Olshausen, George Preedy<br />The Road Without Turning, Malcolm Wheeler-Nicholson<br />A Tall Story, G.K. Chesterton<br />The Little Lady From Servia, E. Phillips Oppenheim<br />Peiffer, A.E.W. Mason<br />The Proverbial Murder, John Dickson Carr<br />Death On Post No. 7, Frank Gruber<br />Code Zed, Anthony Boucher<br />A Battle Over The Tea-Cups, August Derleth<br />Dilemma At Shanghai, Vincent Starrett<br />My Revelations As A Spy, Stephen Leacock"
13511759,704,"The beech tree, and, Johnny Jack and his beginnings",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331324758l/13511759._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331324758l/13511759._SX50_.jpg,1967,,,eng,"Dell Publishing Company, Inc.",false,19066107,1,20,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,1954,,,4.00,1,1,"['704', '615288']","['Pearl S. Buck', 'Kurt Werth']","['3.98', '4.11']",[],[],[],"<b>
  <u>The beech tree</u>
</b> Mary Lou got along fine with her grandfather when he came to live with her family. He always had time to talk with her and answer her questions. Then Mary Lou's mother became worried about taking care of Grandfather, and decided to send him to a nursing home. Mary Lou was surprised and even shocked to learn what was worrying her mother. <b>60 pages</b><br /><br /><b>
  <u>Johnny Jack and his beginnings</u>
</b> Johnny Jack lived on a farm where he watched baby chicks hatch and puppies being born. One day he wondered about his own beginnings, and with the help of an honest and tactful mother, the animal babies around him and the arrival of his own baby sister, his questions were answered. <b>47 pages</b>"
34179100,704,Sevgi Bağları,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586693588l/34179100._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586693588l/34179100._SX50_.jpg,1976,,,tur,Kelebek Yayınları,false,55217919,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['704'],['Pearl S. Buck'],['3.98'],['4157137'],['Gönül Suveren'],['3.99'],
18870651,704,Hombres de Dios. Tomo 1,8432000663,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1973,,,spa,"editorial Planeta, S. A.",false,26869763,1,6,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1973,1,1,4.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
2422529,704,Argument Argument,1406752576,9781406752571,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,2429709,1,16,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,1,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
42203196,704,Den goda gärningen och andra berättelser om ett Asien från förr och nu,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538923243l/42203196._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538923243l/42203196._SY75_.jpg,1969,,,,Bonnier,false,65816289,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1969,,,4.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],Korta berättelser /noveller
3231424,704,Vies de femmes (et autres Romans),2258047609,9782258047600,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333549809l/3231424._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333549809l/3231424._SY75_.jpg,,,,fre,,false,6576940,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1946,,,4.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"La romancière américaine, fille de missionnaires, passa la plus grande partie de sa vie en Chine, et ce deuxième tome de ses romans est imprégné par l'histoire et la culture chinoise.<br />Contains the novels ""Pavillon de femmes"", ""Impératrice de Chine"", ""Pivoine"" and ""L'Exilée"""
42203122,704,Drakfisken,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538922548l/42203122._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538922548l/42203122._SX50_.jpg,1962,,,swe,Bonniers,false,65816141,1,4,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1944,,,4.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"Om vänskapen mellan den kinesiska flickan Lan-May och amerikanska Alice, som förenas i längtan efter att ha en annan lekkamrat än bröderna. De lär känna varandra då Lan-May hittar en drakfisk, något som för tur med sig."
1080744,704,What America Means To Me,0836923871,9780836923872,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1971,12,31,,Books for Libraries,false,1067479,1,27,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1971,12,31,4.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
52848272,704,সাত রমণীর গল্প,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72461449,1,4,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],short story
27236385,704,Der Tiger kommt,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445278500l/27236385._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445278500l/27236385._SY75_.jpg,1960,,,ger,E. Kaiser Verlag,false,47283655,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1960,,,4.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
43545671,704,My Mother's House,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1981,,,eng,West Virginia Press Club,false,67738572,1,7,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1965,,,4.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"A book about the house in Hillsboro, WV author Pearl S Buck was born in."
30151568,704,A Man's Foes,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492520856l/30151568._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492520856l/30151568._SY75_.jpg,,,,eng,,false,50587547,1,6,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],A famous short story
26008460,704,Kırık Ümitler,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586686247l/26008460._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586686247l/26008460._SX50_.jpg,1969,,,tur,Arat Kitabevi,false,45927582,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['704'],['Pearl S. Buck'],['3.98'],['20202307'],['Neylan Çakırlar'],['0.0'],
40133119,704,Geheimnisse des Herzens,344203874,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526493978l/40133119._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526493978l/40133119._SY75_.jpg,1982,,,ger,Wilhelm Goldmann Verlag,false,62253761,1,0,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"Beinhaltet die Erzählungen Wunderbare Frau, Die Frau in den Wogen, Hier und jetzt, Morgens im Park, Geheimniss edes Herzens, Die zwei Frauen, Miranda, Bis morgen, Der Kuß"
2704206,704,Die Töchter der Madame Liang / Der geschenkte Gaul / Die blauen Blumen der Catstreet / Papillon,3870700378,9783870700379,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1972,,,ger,Verlag Das Beste,false,2729572,1,11,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1972,1,1,3.00,1,0,"['206349', '2572', '957910', '704']","['Hildegard Knef', 'Rumer Godden', 'Henri Charrière', 'Pearl S. Buck']","['3.76', '4.10', '4.22', '3.98']",[],[],[],
37553330,704,The Good Earth (Heinemann Guided Readers: Intermediate Level),0435273507,9780435273507,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,59160929,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['299802', '704']","['Stephen Colbourn', 'Pearl S. Buck']","['3.57', '3.98']",[],[],[],
35335265,704,Great Short Shorts,,9783125773417,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,11,17,eng,Klett,false,56701185,1,8,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,1,"['704', '15450', '3181', '455704', '245966', '295289', '16926448', '16926449', '7728', '45712', '25874', '16839', '16926450', '16926451']","['Pearl S. Buck', 'Virginia Lee Burton', 'Morley Callaghan', 'Andrew Garve', 'Ernest Haycox', 'Richard Hughes', 'May C. Jenkins', 'MacKinlay Kanto', 'Doris Lessing', 'Katherine Mansfield', ""John O'Connor"", 'James Thurber', 'Otto Möllinger', 'Margaret v. Ziegésar']","['3.98', '4.21', '3.62', '3.68', '3.66', '3.78', '3.00', '3.00', '3.65', '3.78', '3.80', '3.95', '3.00', '3.00']",[],[],[],B. Virginia Lee: Cards Don't Lie<br />MacKinlay Kantor: A Man Who Had No Eyes<br />Morley Callaghan: Lunch Counter<br />John O'Connor: Neilly and the Fir Tree<br />Pearl S. Buck: The Refugee<br />Andrew Garve: The Man Who Wasn't Scared<br />James Thurber: The Curb in the Sky<br />Doris Lessing: Flight<br />Richard Hughes: The Ghost<br />May C. Jenkins: I Can Play 'Schools'<br />Katherine Mansfield: The Singing Lesson<br />Ernest Haycox: A Question of Blood
15742548,704,Stories for Little Children,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1940,,,eng,John Day Co.,false,21430039,2,10,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1940,1,1,3.00,1,0,"['704', '4174010']","['Pearl S. Buck', 'Weda Yap']","['3.98', '4.10']",[],[],[],The story of five children who learn about nature and themselves by exploring the countryside around their home.
23315428,704,Geschichten für kleine Kinder,387279132X,9783872791320,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412618636l/23315428._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412618636l/23315428._SY75_.jpg,1980,,,ger,Gundert,false,42869854,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1980,1,1,3.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
34912674,704,Father Andrea,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492766831l/34912674._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492766831l/34912674._SY75_.jpg,,,,eng,,false,56174695,1,7,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
24323086,704,Omnibus,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420554302l/24323086._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420554302l/24323086._SX50_.jpg,1968,,,nl,Bruna,false,43902831,2,6,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1968,1,1,3.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
23752220,704,China trilogie. Vlucht uit China - De hemel van China - Het goud van China,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418238055l/23752220._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418238055l/23752220._SY75_.jpg,1967,,,nl,A. W. Bruna & Zoon,false,43366838,1,5,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1957,,,3.00,1,0,['704'],['Pearl S. Buck'],['3.98'],['10769173'],['Frits Francken'],['3.00'],
18000792,704,A Community Success Story; the Founding of the Pearl Buck Center,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1972,,,eng,John Day Co.,false,25260988,1,7,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,1972,1,1,3.00,1,1,"['704', '7112513', '561536']","['Pearl S. Buck', 'Elisabeth Waechter', 'Peter J. Robinson']","['3.98', '3.00', '3.43']",[],[],[],
20943097,704,Une histoire de Chine,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1962,,,fre,Editions J'ai lu,false,40314337,1,4,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1962,,,3.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"Au coeur de la Chine secouée par la révolution communiste, dans l'atmosphère angoissée de leur presbytère transformé en prison, deux prêtres attendent ..."
1080771,704,A Field Of Rice,0886825776,9780886825775,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,8,,,Creative Co (Sd),false,1067506,1,20,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1995,8,1,3.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
53313120,704,La terra cinese,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588430848l/53313120._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588430848l/53313120._SX50_.jpg,1961,,,,Mondadori,false,81575796,1,1,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
37554332,704,Van over de horizon,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1963,,,nl,A.W. Bruna en Zoon - Utrecht,false,59162360,1,3,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
25827250,704,Children of China,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1962,4,,,"Dragonfly Books, Hongkong",false,45686093,1,6,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,1962,4,,2.00,1,0,"['14135777', '704', '1553915']","['Margaret Wylie', 'Pearl S. Buck', 'Samuel Chen']","['2.00', '3.98', '2.00']",[],[],[],
30374661,704,Shanghai Scene,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492520743l/30374661._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492520743l/30374661._SY75_.jpg,,,,eng,,false,50888871,1,8,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],A famous short story
10438591,704,Os melhores contos de pearl s. buck,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,por,Editorial Hélio,false,15343176,1,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
46200831,704,Voces secretas,8421741527,9788421741528,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71166962,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
9392116,704,Von Morgen bis Mitternacht: Der Roman meines Lebens,3453018443,9783453018440,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,false,14275823,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1974,1,1,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
43663433,704,Ba người con của Lương phu nhân,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548087151l/43663433._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548087151l/43663433._SY75_.jpg,,,,vie,,false,67934181,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
37826137,704,Över bron,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1963,,,swe,Söderströms,false,59504349,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],['6995074'],['Lisbeth Renner'],['3.71'],
36150296,704,Rytų vėjas - vakarų vėjas,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,57755867,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
10232961,704,"Reader's Digest Condensed Books: Volume 10, Summer 1952",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1952,,,eng,Reader's Digest Association,false,15132889,1,19,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1952,,,0.00,0,0,"['704', '62110', '9020', '2001717']","['Pearl S. Buck', 'Paul Brickhill', 'Herman Wouk', 'Daphne du Maurier']","['3.98', '4.25', '4.29', '4.14']",[],[],[],Contains:<br /><br />The Hidden Flower - Pearl S. Buck<br />The Dam Busters - Paul Brickhill<br />The City Boy - Herman Wouk<br />My Cousin Rachel - Daphne du Maurier
50915397,704,"Daughter, you live your life like this.",8997263994,9788997263998,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73447119,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
1080734,704,American Unity and Asia,083691550X,9780836915501,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1970,,,,Books for Libraries,false,1067469,1,10,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1942,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
8372018,704,Wang Lung & Other Stories (Korean Edition),8917161499,9788917161496,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,1,,,Sisa Yeongeosa/Tsai Fong Books,false,13227467,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2000,1,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],"This is the Korean translation of Pearl S. Buck's ""Wang Lung and Other Stories,"" bilingual edition. (Korean/English)."
28947451,704,China Gold,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,49170341,1,9,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
36103780,704,Мъже и жени,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1944,,,bul,Фар,false,57689506,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['704', '7370599']","['Pearl S. Buck', 'Пърл Бък']","['3.98', '3.85']",[],[],[],
33986575,704,la princesa,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,54980249,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['704'],['Pearl S. Buck'],['3.98'],[],[],[],
7370232,704,Los Premios Nobel de la Literatura III,8401503035,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284227385l/7370232._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284227385l/7370232._SY75_.jpg,1978,,,spa,Plaza & Janés,false,14168214,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1978,,,0.00,0,0,"['704', '5217', '18540', '67070', '7702', '599498']","['Pearl S. Buck', 'George Bernard Shaw', 'T.S. Eliot', 'Henri Bergson', 'Luigi Pirandello', 'Verner von Heidenstam']","['3.98', '3.91', '4.16', '3.96', '3.96', '3.16']",[],[],[],
