id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
10297191,1709,Eugénie Grandet,8854120413,9788854120419,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327965318l/10297191._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327965318l/10297191._SY75_.jpg,2010,,,ita,Newton Compton,false,1399014,795,30853,64344,16953,699,5:4389|4:6507|3:4567|2:1180|1:310|total:16953,1833,,,3.80,7,0,"['228089', '3136746']","['Honoré de Balzac', 'Riccardo Reim']","['3.80', '3.84']",['1709'],['Grazia Deledda'],['3.64'],"Delicata storia di un amore liliale schiacciato e beffato dall’avarizia e dal cinismo e al tempo stesso spietata analisi della borghesia di provincia, avida e speculatrice, che tutto subordina alla smania di ricchezza e di dominio, <i>Eugénie Grandet</i> viene pubblicato nel 1833, subito accolto da una critica entusiasta che lo saluta come un capolavoro. Primo grande libro di Balzac, questo romanzo (che qui si ripropone nell’esemplare traduzione di Grazia Deledda, oggi quasi introvabile) allinea alcuni tra i più riusciti “ritratti” del grande scrittore: l’ingenua e soave Eugénie, il vecchio Grandet sordido e tirannico, il bel cugino Charles, arrampicatore sociale senza scrupoli – figure di raro vigore, tra le più potenti, in assoluto, dell’intera letteratura francese.<br /><br /><i>«Gli ultimi lampi di vita parevano concentrati negli occhi, ed appena poteva aprirli era un rapido volgerli angosciosi verso la stanza che chiudeva i suoi tesori, mentre con voce tremante d’un panico interno, ripeteva alla figliuola: «Vi sono? Vi sono?». «Sì, babbo».»</i>"
49173518,1709,L'Ombra del Passato: Novel.Woman.036,1694956601,9781694956606,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,22,,Independently Published,false,74620110,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Il cordaio fu il primo ad attaccare le sue pi� belle corde, dal portone al palo che indicava il limite fra la sua aia e quella di Giovanni La Pioppa.Era la mattina del Corpusdomini. La processione, per eseguire la giravolta, doveva entrare nell'aia del cordaio, attraversare quella di Giovanni, uscire per il portone del zolfanellaio, la cui umile casetta era l'ultima del paese.Le tre famiglie si tenevano molto onorate di questa preferenza, e ogni anno formavano, con lenzuola attaccate a due fila di corde, una specie di viottolo semicircolare che cominciava dal portone di Sison il cordaio e finiva nel portone del zolfanellaio. Un palo di qua, uno di l�, segnavano appena il limite delle tre aie unite: quella di Giovanni De Marchi, detto La Pioppa, era la pi� grande. Egli era un uomo ricco: anche la sua casa grigia, con le persiane verdi al primo piano, superba fra le due casette di Sison e del zolfanellaio, sembrava la padrona fra due serve..."
49173519,1709,Marianna Sirca: Novel.Woman.037,1694957209,9781694957207,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,22,,Independently Published,false,74620111,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Marianna Sirca, dopo la morte di un suo ricco zio prete, del quale aveva ereditato il patrimonio, era andata a passare alcuni giorni in campagna, in una piccola casa colonica che possedeva nella Serra di Nuoro, in mezzo a boschi di sugheri.Era di giugno. Marianna, sciupata dalla fatica della lunga assistenza d'infermiera prestata allo zio, morto di una paralisi durata due anni, pareva uscita di prigione, tanto era bianca, debole, sbalordita: e per conto suo non si sarebbe mossa n� avrebbe dato retta al consiglio del dottore che le ordinava di andare a respirare un po' d'aria pura, se il padre, che faceva il pastore ed era sempre stato una specie di servo del fratello prete, non fosse sceso apposta dalla Serra a prenderla, supplicandola con rispetto: Marianna, d� retta a chi ti vuol bene. Obbedisci.Anche la serva, una Barbaricina rozza, risoluta, che era in casa del prete da anni ed anni ed aveva veduto crescere Marianna, le prepar� la roba, gliela caric� rudemente dentro la bisaccia come fosse la roba di un servo pastore, e ripet� Marianna, d� retta a chi ti vuol bene: obbedisci.E Marianna aveva obbedito. Aveva obbedito sempre, fin da quando bambina era stata messa come un uccellino in gabbia nella casa dello zio, a spandere la gioia e la luce della sua fanciullezza attorno al melanconico sacerdote, in cambio della possibile eredit� di lui..."
49173520,1709,Naufraghi in Porto: Novel.Woman.038,1694957772,9781694957771,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,22,,Independently Published,false,74620112,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"In casa Porru, nella camera dei forestieri, c'era una donna che piangeva. Seduta per terra, vicino al letto, con le braccia sulle ginocchia sollevate e la fronte sulle braccia, piangeva singhiozzando, scuotendo la testa come per significare che per lei non c'era, non c'era pi� speranza. Le sue spalle rotonde e il suo dorso ben fatto, ben disegnato da un corsetto di panno giallo, s'alzavano e si abbassavano come un'onda.Intorno era quasi buio: la carnera non aveva finestra; la porta spalancata su una terrazza di mattoni s'apriva su uno sfondo di cielo cenerognolo che andava sempre pi� oscurandosi. Su quello sfondo brillava una piccola stella gialla lontana; e nel cortile s'udiva un grillo zirlare e la zampa d'un cavallo, di tanto in tanto sbattersi sulle pietre del selciato..."
49173521,1709,Nel Deserto: Novel.Woman.039,1694958647,9781694958648,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,22,,Independently Published,false,74620113,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Un palmizio le cui foglie sembravano lame di spade arrugginite dal vento marino, sorgeva tra l'ultima casetta del villaggio e la landa che finiva col mare.Il villaggio pareva disabitato, e ad accrescere quest'impressione non mancavano qua e l� alcune rovine coperte di musco giallastro e popolato di lucertole. Anche i muri della casetta del palmizio e quelli del cortile che la fiancheggiava, si sgretolavano e si slabbravano; e intorno alle finestrelle dalle imposte scolorite si scorgevano le pietre rossicce.Ma intorno era una infinita dolcezza di paesaggio orientale; nuvole rosse come fiamme solcavano il cielo verdognolo del crepuscolo, e fra una macchia e l'altra di tamerice appariva dietro la linea verde della brughiera e la linea dorata delle dune lo sfondo violetto del mare.Qualche uccello palustre solcava l'aria col petto iridato che pareva riflettesse i colori del paesaggio e del mare, e la brezza aveva l'odore delle alghe e dell'asfodelo..."
48594192,1709,La madre (Le Grazie),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,73930706,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],['19688406'],['Giovanni Muroni'],['0.0'],
49173523,1709,Nostalgie: Novel.Woman.040,169496003X,9781694960030,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,22,,Independently Published,false,74620115,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Roma s'avvicinava.La luna di novembre, una grande luna di madreperla, limpida e melanconica, illuminava la campagna: il vento, fortissimo, attraversava con la sua violenza la violenza della corsa del direttissimo.Regina sonnecchiava e sognava di trovarsi ancora a casa sua; il rombo del treno le pareva lo scroscio del molino sul Po. Ma ad un tratto sent� la mano di Antonio stringer la sua e si svegli� di soprassalto.- Fra poco siamo arrivati, - disse il giovane sposo.Regina si alz�, s'appoggi� al finestrino chiuso e guard� fuori.Il cristallo rifletteva l'interno del vagone, il lume, la figura di lei coperta d'una lunga mantella chiara, il suo viso disfatto, rimpicciolito dalla stanchezza del viaggio..."
49173524,1709,Sino Al Confine: Novel.Woman.041,1694960714,9781694960719,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,22,,Independently Published,false,74620116,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Nel luglio del 1890 Gavina Sulis fin� i suoi studi.Suo padre, ex-impresario di strade comunali, uomo abbastanza intelligente, le aveva fatto ripetere la quarta classe elementare, perch� nella piccola citt� non v'erano altre scuole femminili.Il giorno degli esami ella se ne tornava a casa pensando che oramai erano finiti per lei i giorni di libert� e d'ozio. Aveva quasi quattordici anni; si credeva gi� una donna matura, e ricordava le parole del suo confessore: Il Signore ha detto che la donna deve custodire la casa, fuggire l'ozio e le cattive compagnie..."
23841563,1709,"I MIGLIORI ROMANZI E RACCONTI, Vol. VI: STELLA D'ORIENTE, L'OMBRA DEL PASSATO, LA CASA DEL POETA, IL DONO DI NATALE, IL FLAUTO NEL BOSCO",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,43452374,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,11,2,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
32724582,1709,I Nobel della letteratura italiana,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,53308630,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1709', '570804', '7702']","['Grazia Deledda', 'Giosuè Carducci', 'Luigi Pirandello']","['3.64', '3.54', '3.96']",[],[],[],"Il presente ebook è un omaggio ai primi tre scrittori italiani insigniti del prestigioso Nobel per la letteratura. Per Grazia Deledda abbiamo scelto: Canne al vento, Ferro e fuoco, La via del male, Anime oneste, la regina delle tenebre; per Giosuè Carducci: Odi barbare, Poesie (Juvenilia, A satana, Intermezzo, Rime nuove); per Luigi Pirandello abbiamo scelto: Uno nessuno centomila, Il fu Mattia Pascal."
48851203,1709,Racconti,1692094734,9781692094737,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,9,,Independently Published,false,74240470,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Galleria fantasiosa di personaggi ""veri"". Una umanit� dolente nelle pagine ispirate del Premio Nobel Grazia Deledda."
51716294,1709,Il Nonno,169278224X,9781692782245,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73413591,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Un mondo arcaico, nel quale i bisogni primari sono il pensiero dominante. Azione e tormento: cibo, sesso, onore, desiderio, terra, animali, soldi, possesso... Un mondo raccontato con mano ferma e occhio acuto dalla sola scrittrice italiana premiata con il Nobel per la letteratura."
40511466,1709,Quaderni CILS: Livello UNO - B1 + CD (new ed.),8855702963,9788855702966,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,62858978,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
41967577,1709,Andras synder,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537635761l/41967577._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537635761l/41967577._SX50_.jpg,1928,,,swe,Albert Bonniers förlag,false,65492451,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1914,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
53337255,1709,The Demon Deer and other Animal Stories,,9781948104029,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2017,12,14,eng,Kazabo Publishing,true,81914096,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"""Grazia Deledda is a writer of emotional power.""<br />The Chicago Tribune<br /><br />Grazia Deledda always had a special relationship with animals and this collection -- published here for the first time in English -- explores that bond. In these stories, the animals are often depicted as true protagonists, with their own, rich inner lives. This collection is a must for any fan or scholar of Grazia Deledda -- or for anyone that loves animals the way that Grazia Deledda did!<br /><br />Grazia Deledda was born in Sardinia and, despite being forced to leave school at the age of 11, won the Nobel Prize for literature in 1926, only the second woman to do so."
48851241,1709,Il Flauto Nel Bosco,1692450956,9781692450953,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,11,,Independently Published,false,74240501,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Un mondo arcaico, nel quale i bisogni primari sono il pensiero dominante. Azione e tormento: cibo, sesso, onore, desiderio, terra, animali. Possesso, soldi... Un mondo raccontato con mano ferma e occhio acuto dalla sola scrittrice italiana premiata con il Nobel per la letteratura."
38484256,1709,Romanzi volume 1,8864290141,9788864290140,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518363505l/38484256._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518363505l/38484256._SY75_.jpg,2010,,,ita,Il Maestrale,false,60119799,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"L'opera narrativa della scrittrice sarda, fra le più controverse e forse meno comprese del Novecento europeo, viene ora riproposta in agili ed economici volumi comprendenti più romanzi, che consentono una visione d'assieme di una produzione letteraria fondamentale. Guidano a una nuova e vivace lettura dei dieci romanzi contenuti nel primo volume un'introduzione generale, un'aggiornata bio-bibliografia e le note introduttive ai singoli romanzi. Il primo volume raccoglie :Elias Portolu 1903; Cenere 1904; L'edera 1908; Colombi e sparvieri 1912; Canne al vento 1913; Marianna Sirca 1915; L'incendio nell'oliveto 1918; La madre 1920."
49173642,1709,Il Nonno: Novel.Woman.045,1695566173,9781695566170,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,25,,Independently Published,false,74620224,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Da noi, in Sardegna, pi� che il Natale si festeggia la Pasqua, e pi� che la Pasqua la Pentecoste.Il popolo sardo �, per istinto, un popolo poeta, ma � un popolo molto povero. Per il contadino e per il pastore sardo il Natale rappresenta il colmo della miseria: anche la Pasqua non � allegra, ma in quel tempo si sa gi� se la raccolta sar� pi� o meno abbondante: lo strozzino far� pi� credito, la raccolta delle olive � finita, i campi offrono gi�, pietosamente, le loro erbe mangerecce. A Pentecoste, poi, l'orzo � quasi maturo e le gregge danno il loro maggior prodotto. � tempo di tosar le pecore, e di marcare, cio� segnare con impronta a fuoco le giovenche e i tori d'un anno. Questa ed altre semplici funzioni pastorali assumono un vero carattere di festa: le famiglie del pastore e del padrone delle gregge passano assieme la giornata, accomunate da uno stesso sentimento di gioia, e dal piacere sano che d� a tutte le anime semplici e primitive il contatto con la sacra natura..."
19402938,1709,Tradizioni popolari di Nuoro in Sardegna (Italian Edition),,9788890759390,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,27475453,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,6,13,0.00,0,0,"['1709', '7544104']","['Grazia Deledda', 'Carlo Mulas']","['3.64', '3.78']",[],[],[],
40276159,1709,L'ospite - Il fanciullo nascosto: Racconti,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,62558975,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
49173641,1709,La Casa del Poeta: Novel.Woman.044,169556538X,9781695565388,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,25,,Independently Published,false,74620223,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Avevamo cambiato di casa, - racconta la mia amica, - e si lavorava per mettere gli oggetti a posto.Nel salotto da pranzo, al piano di sopra, la serva, in mezzo a ondate di paglia e di pezzi di carta, tira fuori dalle ceste le scodelle e i piatti immersi nella segatura: pare una chioccia che dia vita ai suoi pulcini, e della chioccia ha pure il selvaggio senso di difesa quando Fausto e Billa, i miei fratellini, accennano a volerla aiutare.- Alla larga, alla larga - grida, agitando in cerchio la scopa..."
49173640,1709,Il Fanciullo Nascosto: Novel.Woman.043,1695564790,9781695564794,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,25,,Independently Published,false,74620222,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Il complotto si fece, come tutte le riunioni importanti che i parenti Co�na dovevano avere fra di loro, se a queste era necessario che assistesse il nonno, appunto nella cantina del nonno Bainzone. Il nonno Bainzone era stato sempre un uomo giusto, di buona coscienza: ormai vecchio e quasi impotente passava i giorni accanto alla sua porta, come un idolo di legno messo l� a guardia della casa. Non parlava mai: passava il suo tempo a guardare e giudicare fra di s� la gente che attraversava la strada. Viveva con la figlia minore, Tel�ne, vedova d'un ricco massaio, e col nipotino Bainzeddu figlio di lei; ma continuamente gli altri figli e i nipoti e i pronipoti lo visitavano, specialmente per chiedergli parere e consiglio in certi gravi casi di coscienza, salvo poi a non dargli retta. .."
49173639,1709,Chiaroscuro: Novel.Woman.042,1695563751,9781695563759,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,25,,Independently Published,false,74620221,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"L'uomo era bello, - alto, agile, con un viso bruno e rapace di arabo adolescente, - e sembrava sincero quanto il suo passato era brutto e torbido. Ma a sentirle raccontare da lui le sue vicende avevano un sapore quasi romantico. Seduto sullo sgabello che la sua piccola padrona di casa s'era affrettata a metter fuori della porta appena la figura di lui era apparsa in fondo alla piazza illuminata dalla luna, con le braccia nervose incrociate sul petto, la gamba destra attorcigliata intorno alla sinistra, ogni tanto egli si voltava contro il muro per sputare, sollevava il viso scuro ove il bianco dei denti e dei grandi occhi neri brillava anche nella penombra, e raccontava. La sua voce era sprezzante. Egli si rivolgeva alla donna accoccolata sullo scalino della porta e che lo ascoltava religiosamente, ma alzava la voce per farsi sentire anche dai vicini di casa appoggiati qua e l� ai carri vuoti bianchi di calce, o aggruppati in mezzo alla piazza, in fondo alla quale sorgeva una montagna che sembrava di marmo..."
44235385,1709,La Danza Della Collana,1795694041,9781795694049,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,2,2,,Independently Published,false,68765499,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"La corteccia dell'inverno si screpola: vene rosse fra il nero delle nuvole e sfumature verdi sulla terra scura annunziano il ritorno della buona stagione. Verso il tramonto la luna nuova appare sull'occidente schiarito, come una barca che dopo un viaggio fortunoso rientra felicemente in porto; e il suo chiarore glauco si riflette sul verde cupo degli allori laggi� negli avanzi dei parchi invasi dalla marea delle nuove costruzioni."
51106488,1709,Canne al vento: edizione integrale,1090464789,9781090464781,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,75902263,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
50342495,1709,Cinque Racconti,1796813575,9781796813579,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,2,14,,Independently Published,false,75283765,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Suon� l'Ave.Margherita si fece rapidamente il segno della croce e mosse le labbra.- Angelus... Angelus...Non ricordava altro quella sera, perch� ella ripet� la dolce parola almeno dieci volte. Poi le sue labbra pallide si fermarono del tutto, semiaperte, quasi ad aspirare il vento che recava, vibrando, i rintocchi dell'Ave. Ma, quando l'ultimo tocco mor� tremando in lontananza, e tutto ritorn� nel gran silenzio di prima, Margherita riprese la sua preghiera, gemendo, tanto che s'udiva il suo bizzarro latino: - Angelus Domini nunziavit Maria e concepivit Spiritui Santo... Ave Maria, grazia piena... che freddo che ho, Dio mio... abbiate piet� di me. Dio ti salvi, Maria, piena di grazia, il Signore � teco... Oh, Dio, Dio mio, come soffro, come son triste... Ecce ancilla Domini...Di questo passo lamentandosi, gemendo, con la testina appoggiata al tronco di un elce, ella disse la sua preghiera."
48851312,1709,Il Fanciullo Nascosto,1693774348,9781693774348,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,17,,Independently Published,false,74240564,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Un mondo arcaico, favoloso, nel quale i bisogni primari sono il pensiero dominante. Azione e tormento: cibo, sesso, onore, desiderio, terra, animali, soldi, possesso... Un mondo raccontato con mano ferma e occhio acuto dalla sola scrittrice italiana premiata con il Nobel per la letteratura."
48851311,1709,La Casa del Poeta,1693772213,9781693772214,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,17,,Independently Published,false,74240563,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Un mondo arcaico, favoloso, nel quale i bisogni primari sono il pensiero dominante. Azione e tormento: cibo, sesso, onore, desiderio, terra, animali, soldi, possesso... Un mondo raccontato con mano ferma e occhio acuto dalla sola scrittrice italiana premiata con il Nobel per la letteratura."
13809068,1709,Novelle: volume terzo,8885098525,9788885098527,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337284325l/13809068._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337284325l/13809068._SX50_.jpg,1996,,,ita,Ilisso Edizioni,false,19443505,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1996,,,0.00,0,0,"['1709', '5710408']","['Grazia Deledda', 'Giovanna Cerina']","['3.64', '4.21']",[],[],[],"Il terzo volume comprende (oltre alla prefazione) due raccolte importanti e fra le più note: Chiaroscuro (1912) e Il fanciullo nascosto (1915). Accanto al costante impegno a migliorarsi, un fattore ben preciso contribuisce a sollecitare la maturazione della scrittrice: numerosi racconti furono pubblicati nella terza pagina del ""Corriere della Sera"", del quale la Deledda era diventata collaboratrice fin dal 1909; una crescita sottolineata ora da una maggiore attenzione da parte della critica ma anche di un pubblico ""italiano"" e non più solo ""sardo""."
46030831,1709,الخطيئة الكبري,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559038682l/46030831._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559038682l/46030831._SX50_.jpg,,,,,,false,70924587,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
51918261,1709,Kalamies Ston Anemo (In Greek language) (Greek Edition),1592327125,9781592327126,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,76485925,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],
48851293,1709,La Regina Delle Tenebre,1693624567,9781693624568,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,16,,Independently Published,false,74240545,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1709'],['Grazia Deledda'],['3.64'],[],[],[],"Un mondo arcaico, favoloso, nel quale i bisogni primari sono il pensiero dominante. Azione e tormento: cibo, sesso, onore, desiderio, terra, animali, soldi, possesso... Un mondo raccontato con mano ferma e occhio acuto dalla sola scrittrice italiana premiata con il Nobel per la letteratura."
