id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1509544,54428,Bahnwärter Thiel,,9783150066171,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,,,ger,Reclam,false,2250130,80,5454,12675,3735,90,5:650|4:1084|3:1260|2:568|1:173|total:3735,1888,,,3.39,3390,67,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Die Novelle ""Bahnwärter Thiel"" entstand 1887 und gehört zu den herausragenden Werken des Naturalismus. Thiel ist ein in sich gekehrter Mensch, der nicht viele Worte macht, sich jedoch mit den Nachbarskindern abgibt und seinen Beruf mit Hingebung ausführt. Er gerät in einen wachsenden inneren Konflikt, als seine Frau Minna stirbt und er sich wieder verheiratet um die Versorgung seines Sohnes Tobias abzusichern. Er versucht trotz wachsender Spannungen sein Leben in den gewohnten Bahnen zu halten, sieht sich jedoch mehr und mehr unfähig dazu. (Zusammenfassung von Eva K.)"
40321595,54428,"Gesammelte Werke, Vol. 4 of 6 (Classic Reprint)",0365968269,9780365968269,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531653432l/40321595._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531653432l/40321595._SX50_.jpg,2018,4,27,,Forgotten Books,false,62605027,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gesammelte Werke, Vol. 4 of 6<br /><br />Alle Rechte, intbefottbm 038 im �berfe�nng, vorbehalten. �en %�bnen unb &amp;3ereinen gegen�beu: dtanuftﬂpt. Gopm: igbt 6. 8ifcba, %erlag, %atin.3ﬂbalt.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
41158072,54428,"Gesammelte Werke, Vol. 9 of 12 (Classic Reprint)",139027358X,9781390273588,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540982926l/41158072._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540982926l/41158072._SX50_.jpg,2018,8,10,,Forgotten Books,false,64333540,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gesammelte Werke, Vol. 9 of 12<br /><br />Stange, ftbwatblicb wie er fei, eine gang bewere Wege ben�tige. Dedwegrn unb ferner, weil er Der Worbenen in Die Spanb gelobt, fiir Die il�oblfabrt Det 3ungen in ieber Seit au�giebig Sorge in tragen, babe er am in Dem Sebrine entfebloﬂ'en.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
26687037,54428,The Dramatic Works of Gerhart Hauptmann: Symbolice and Legendary Dramas: Schluck and Jau. and Pippa Dances. Charlemagne's Hostage,1298670489,9781298670489,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444631898l/26687037._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444631898l/26687037._SY75_.jpg,2015,8,11,,Andesite Press,false,46716133,9,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,8,11,0.00,0,0,"['54428', '398259', '13006']","['Gerhart Hauptmann', 'Ludwig Lewisohn', 'Willa Muir']","['3.32', '4.16', '4.01']",[],[],[],"<br /> This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. <br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.<br /><br />"
34494658,54428,"Gerhart Hauptmann Gesammelte Werke, Vol. 10 of 12 (Classic Reprint)",0243554168,9780243554164,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,12,9,,Forgotten Books,false,55616749,4,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gerhart Hauptmann Gesammelte Werke, Vol. 10 of 12<br /><br />Wu Ratte vorbehalten. �en ��bncu gegen�ber Skauufhipt Copyright 1922 6. 85f0a, 98erlag' �erlin.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
39115293,54428,Gerhart Hauptmann Und Sein Werk (Classic Reprint),0259362832,9780259362838,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,2,15,,Forgotten Books,false,60717552,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gerhart Hauptmann und Sein Werk<br /><br />Hauptmanns Anf�nge geh�ren schon der Geschichte an; seine letzten Werke stehen im Streit des Tages. Doch jenseits von Geschichte und Streit leben jene magischen Dichtungen, durch die Europa (soweit es uberhaupt erziehbar ist) reicher, reifer, reiner wurde.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
34450945,54428,Bahnwärter Thiel: Zwei Novellen,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,true,55562480,3,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['54428', '3894222']","['Gerhart Hauptmann', 'Jürgen Schulze']","['3.32', '4.14']",[],[],[],"Bahnwärter Thiel ist ein verlässlicher und frommer Mensch. Pünktlich und gehorsam versieht er seinen Dienst. Er ist fromm und besucht sonntäglich den Gottesdienst.<br /><br />Thiel hängt immer noch an seiner verstorbenen Frau, auch wenn er längt neu verheiratet ist. In seiner Trauer erkennt Thiel nicht, wie seine neue Frau den Sohn aus erster Ehe misshandelt. <br /><br />Das Geschehen macht aus dem braven Bahnwärter einen verstörten Mann, der sich mehr und mehr in Visionen von seiner verstorbenen Frau flüchtet. Zusehends verfällt er einem Wahn, der sich in einer Katastrophe Bahn bricht.<br /><br />Die Erzählung zählt zu den bedeutendsten Werken des Naturalismus.<br /><br />Dieser Band enthält die Novellen „Bahnwärter Thiel"" und „Der Apostel""."
41891321,54428,"Gerhart Hauptmann Gesammelte Werke, Vol. 7 of 12 (Classic Reprint)",0366775014,9780366775019,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,9,2,,Forgotten Books,false,65393649,4,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gerhart Hauptmann Gesammelte Werke, Vol. 7 of 12<br /><br />Am: 9labte vorbehalten. $deu 5u'ebneu gegenfiber ?m c�pw8' 1922 59 6 sw? 580109, �eeliu3abolt88fihviet.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
26742623,54428,"The Dramatic Works of Gerhart Hauptmann, Volume 3",1297934792,9781297934797,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444679785l/26742623._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444679785l/26742623._SY75_.jpg,2015,8,22,,Sagwan Press,false,46771443,8,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,8,22,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
46018974,54428,Die Ratten. EinFach Deutsch Unterrichtsmodelle: Gymnasiale Oberstufe,,9783140224277,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,70898698,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['54428', '6422783', '6422782']","['Gerhart Hauptmann', 'Claudia Müller-Völkl', 'Michael Völkl']","['3.32', '3.67', '3.64']",[],[],[],
44337316,54428,Gesammelte Werke. Vierter Band.,027490909X,9780274909094,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552371115l/44337316._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552371115l/44337316._SX50_.jpg,2018,8,7,,Wentworth Press,false,68893428,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
39115859,54428,Mit Gerhart Hauptmann: Erinnerungen Und Bekenntnisse Aus Seinem Freundeskreis (Classic Reprint),0259411973,9780259411970,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548191082l/39115859._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548191082l/39115859._SX50_.jpg,2019,1,18,,Forgotten Books,false,60718070,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Mit Gerhart Hauptmann: Erinnerungen und Bekenntnisse aus Seinem Freundeskreis<br /><br />Und dann: auch aus den hier vereinten Berichten springt jener Funke noch auf den heutigen Leser �ber, der einstden Erlebenden in manchmal wie heiligem Schauer durch zuckte; wallt jenes Gef�hl auf, das Rahel nach einem un vermuteten Besuch Goethes als Ritterschlag empfunden hatte ihr f�r ewig erteilt; t�nt endlich symphonisch ein herzlicher Festgru� fiir den verehrten Dichter.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
43933066,54428,Les Tisserands: Drame,1375722182,9781375722186,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2017,8,20,,Andesite Press,false,68355831,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
41283585,54428,"Gerhart Hauptmann Gesammelte Werke, Vol. 2 of 12 (Classic Reprint)",139138718X,9781391387185,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534990641l/41283585._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534990641l/41283585._SX50_.jpg,2018,8,16,,Forgotten Books,false,64491516,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gerhart Hauptmann Gesammelte Werke, Vol. 2 of 12<br /><br />Gin ger�umige�, gtangﬂfincbl� 8imma in Mimi 320n3 gn Speter�tvalban. (R)ee 9innm, mo bie%! Beim: l&gt;n8 fertige @ewe�e ai 3nliefern ba�m. 2inla fpnnb finb 8'enfiee obne Mitten, in het 59inteemnnh eine @ln�t�n recbtd eine ebenfolebe (c)la�tlie, bned; weld;e fnrtm�beenb %eim, 933eberf'eanen nnl&gt; �in�ec abe nnb gne geben. ��ng� ber rechten ! Banb, hie, wie Die iibrigen, gr��tenteil� von o�gefieilen fiir neebedt tbitb, giebt M eine �nni, auf bee hie angefommenm *l�ebet ibre i�3are an3gebreitet bei�en. A bee 9leibenfolge Der 2lntnnft treten fie nor nnb bieten ihre qbare 5ue9)infiernng. Liebt bialet einemn Sifd;' anf meld;m bie in mnfiembe vom �ebee gelegt wirb. Bebient fit!) bei Der (R)d;an eind8�iel� unbeineeme. Fffieegn nbe mit bee llntaf'ncbnng, fo legt bet $ibeber ben Wed;ent anf bie image, mo ein Rontoelebrling fein (c)micbtprﬂft. Soie abgenonn mene �i�nre fd;iebt berfel�e Meeting in� 9imofitorinm. 5a�lenhm Mnbetrag ruft @xpebient $feif'et Dem an einem fleinm �ifcl;d;en fi�enben Siaff'ieeer menmann febe�znnl lant n.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
12343423,54428,Bahnwarter Thiel Und Fasching,063101540X,9780631015406,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1961,1,1,,Basil Blackwell,false,17322748,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1961,1,1,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
42003745,54428,"Gesammelte Werke, Vol. 10 of 12 (Classic Reprint)",139026422X,9781390264227,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,9,15,,Forgotten Books,false,65543167,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gesammelte Werke, Vol. 10 of 12<br /><br />Hat anf einem 8elhmeg ibm entgegentam' blieb Reben, a� fie bon fern [einer anfid;tig mnrhe. Benn mannet ging mit (einem langen, miegenhen 6chritt nnh in Mer fonherbnr miirhigrn haltung, hie mit feinen nnkiieiheten 8��en, [einem nnhehedhen Sopf' {wie mit her �rmfeiigieit [einer �efieihnng iiberhaupt.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
41778114,54428,"Gesammelte Werke, Vol. 3 of 8 (Classic Reprint)",1390887898,9781390887891,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536681085l/41778114._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536681085l/41778114._SX50_.jpg,2018,8,31,,Forgotten Books,false,65193215,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gesammelte Werke, Vol. 3 of 8<br /><br />Gin @cbcrgfpiel in fachs $orglmgcu6qlau. M? 3ﬂ e� $lf�geug? Age. '6 if! 'ne am. Qlflnrie. 6�lan. 82m: gut, wir wollea'� febn. Gacb an meine Seite unb la�t.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
53099134,54428,Die Ratten von Gerhart Hauptmann.: Textanalyse und Interpretation mit ausführlicher Inhaltsangabe und Abituraufgaben mit Lösungen,3804419712,9783804419711,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71299839,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
15398302,54428,Fun with English Volume 1,0838432344,9780838432341,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,21054471,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
40790470,54428,Das Abenteuer meiner Jugend / Buch der Leidenschaft,3548267173,9783548267173,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,63507974,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],
41988626,54428,"Gerhart Hauptmann Gesammelte Werke, Vol. 11 of 12 (Classic Reprint)",0366840371,9780366840373,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,9,19,,Forgotten Books,false,65527044,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Gerhart Hauptmann Gesammelte Werke, Vol. 11 of 12<br /><br />8enﬂerfebeibe mein MMC! Ein, a�, mit einem gr�nen Mldn im (R)touabet' branﬂen eine �anbe nn8 benz 02nfiennml� Det! F)afen� (man nnh naeb oben, non linf6 naq rect, bor�dflog.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
50620699,54428,Gerhart Hauptmann: Die Ratten,,9783750273832,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2020,1,20,,epubli,true,75619588,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['54428', '19797350']","['Gerhart Hauptmann', 'Gerald-Hermann Monnheim']","['3.32', '4.08']",[],[],[],"In „Die Ratten“ stellt Gerhart Hauptmann das Berliner Arbeitermilieu und die Bourgeoisie des Berlins in der Zeit der Industrialisierung einander gegenüber. Durch die Denk- und Handlungsweisen der wohl typischen Charaktere beider Seiten entsteht ein tiefer Einblick in Atmosphäre und Lebensumstände der Zeit. Hauptmann übersetzt auch den Berliner Dialekt in geschriebene Worte, so dass man den Personen besonders nahe scheint. „Die Ratten“ wurde zu einem Klassiker des Naturalismus.<br />Dieses E-Book enthält eine vollständige Ausgabe."
42221299,54428,Lohengrin (Classic Reprint),1396464573,9781396464577,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539166015l/42221299._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539166015l/42221299._SX50_.jpg,2018,10,5,,Forgotten Books,false,65839620,3,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['54428'],['Gerhart Hauptmann'],['3.32'],[],[],[],"Excerpt from Lohengrin<br /><br />Der: witwenhafte (emit, ber ihr eigen war, hin= berte nicht, bat; ber fange 'brtn3 unb 8iachtomme Y�ariioals mit allem (R)i�d ber $ngenb geidttigt {eine Rinberiahre berleben burfte. 60 war ﬂohem grin halb 311 einem ichlanten gl�dlichen Sinahen geworben, heilen gl�ubige 5eiterleit unbeiieglich ichien. 13er hlonbe Sinabe, ber 6tabt unb 9ieich mit $b�rgern unb Untertanen [einer $uiutter 311 [einen {when iah, warb gleichiam von allen auf ��nben getragen ibas erh�hte nat�rlirh ben 3u= itanb feiner (5l�dielig'teit, ber auch immer wieber in ben tr�ben fd�mmer, ber bas 5er3 {einer ﬂrutter erf�llte, hineinitrahlte. (sitte 'unb kraft waren oerm�hlt in born Sinahen unb noch mehr in bem $�ngling �ohengrin, befien Sch�nheit io hlenbenb war, bat; man nach bem geheimni�oollen 23erlchwinben leines �baters gerabe5u von gbtt= licher 5eriunft muntelte.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
