id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
7215394,1285555,Ana Karenine,8497896343,9788497896344,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260983231l/7215394._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260983231l/7215394._SY75_.jpg,2004,,,por,Mediasat Group,false,2507928,2186,299390,2574216,635690,22732,5:263104|4:208400|3:113137|2:34636|1:16413|total:635690,1877,,,4.05,54,5,['128382'],['Leo Tolstoy'],['4.06'],['1285555'],['José Saramago'],['4.02'],"Publicado entre 1875 e 1877, ""Ana Karenine"" é um dos melhores romances psicológicos de literatura moderna e um excelente exemplo do Realismo. Nele é-nos oferecido um exaustivo retrato da sociedade russa do sec XIX. Um ambiente rígido e conservador, o corte com as normas estabelecidas é sempre encoberto com grandes doses de hipocrisia. Assim, o amor adulto que Ana, uma bela e apaixonada aristrocata, sente pelo jovem Conde Alejo Wronsky, terá que ser escondido da sociedade conservadora da época. A história, localizada no tempo dos czares de grandes desigualdades sociais, descreve um terrível drama doméstico no qual o amor se desenrola sujeito ás regras que uma sociedade antiquada estabelece para os seus membros. Assim, Alejo Alejandrovitch, o marido de Ana, tratará de a impedir por todos os meios que esta rompa o seu matrimónio e se case novamente, obrigando-a a viver a sua relação em segredo, pois prefere ser infeliz deste modo a enfrentar o rude golpe que provocaria uma separação entre os seus contemporâneos. Os pensamentos mais íntimos das personagens e a luta interna conm que Ana se debate, entre obedecer ao seu coração ou à sua cabeça, aproximam-nos do seu dilema pessoal e reflectem os valores morais e sociais que regiam a antiga Rússia e que, mesmo hoje em dia, se podem considerar actuais. Não obstante, o problema suscitado em Ana Karenine, e que converteu a sua heroína numa personagem-chave da literatura universal, foi em grande parte superado pela sociedade moderna mais liberal."
5574353,1285555,A Viagem do Elefante,9722120174,9789722120173,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434145763l/5574353._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434145763l/5574353._SY75_.jpg,2008,10,,por,Editorial Caminho,false,5745551,97,22992,44345,12207,1040,5:2392|4:4505|3:3990|2:1075|1:245|total:12207,2008,,,3.63,6185,263,['1285555'],['José Saramago'],['4.02'],[],[],[],"Em meados do século XVI o rei D. João III oferece a seu primo, o arquiduque Maximiliano da Áustria, genro do imperador Carlos V, um elefante indiano que há dois anos se encontra em Belém, vindo da Índia.<br />Do facto histórico que foi essa oferta não abundam os testemunhos. Mas há alguns. Com base nesses escassos elementos, e sobretudo com uma poderosa imaginação de ficcionista que já nos deu obras-primas como <i>Memorial do Convento</i> ou <i>O Ano da Morte de Ricardo Reis</i>, José Saramago coloca agora nas mãos dos leitores esta obra excepcional que é <i>A Viagem do Elefante</i>.<br />Neste livro, escrito em condições de saúde muito precárias não sabemos o que mais admirar - o estilo pessoal do autor exercido ao nível das suas melhores obras; uma combinação de personagens reais e inventadas que nos faz viver simultaneamente na realidade e na ficção; um olhar sobre a humanidade em que a ironia e o sarcasmo, marcas da lucidez implacável do autor, se combinam com a compaixão solidária com que o autor observa as fraquezas humanas.<br />Escrita dez anos após a atribuição do Prémio Nobel, <i>A Viagem do Elefante</i> mostra-nos um Saramago em todo o seu esplendor literário."
2531,1285555,The Cave,0156028794,9780156028790,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327905883l/2531._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327905883l/2531._SY75_.jpg,2003,10,15,eng,Mariner Books,false,1516,80,23971,42462,11068,931,5:3094|4:4273|3:2727|2:745|1:229|total:11068,2000,,,3.84,7726,554,['1285555'],['José Saramago'],['4.02'],['24758'],['Margaret Jull Costa'],['3.74'],"José Saramago is a master at pacing. Readers unfamiliar with the work of this Portuguese Nobel Prize winner would do well to begin with <i>The Cave</i>, a novel of ideas, shaded with suspense. Spare and pensive, <i>The Cave</i> follows the fortunes of an aging potter, Cipriano Algor, beginning with his weekly delivery of plates to the Center, a high-walled, windowless shopping complex, residential community, and nerve center that dominates the region. What sells at the Center will sell everywhere else, and what the Center rejects can barely be given away in the surrounding towns and villages. The news for Cipriano that morning isn't good. Half of his regular pottery shipment is rejected, and he is told that the consumers now prefer plastic tableware. Over the next week, he and his grown daughter Marta grieve for their lost craft, but they gradually open their eyes to the strange bounty of their new condition: a stray dog adopts them, and a lovely widow enters Cipriano's life. When they are invited to live at the Center, it seems ungracious to refuse, but there are some strange developments under the complex, and a troubling increase in security, and Cipriano changes all their fates by deciding to investigate. In Saramago's able hands, what might have become a dry social allegory is a delicately elaborated story of individualism and unexpected love. <i>--Regina Marler</i>"
2529,1285555,The Tale of the Unknown Island,0156013037,9780156013031,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,10,5,eng,Mariner Books,false,520855,64,15353,35577,9131,811,5:2653|4:3530|3:2390|2:464|1:94|total:9131,1997,,,3.90,3390,249,"['1285555', '8658']","['José Saramago', 'Peter Sís']","['4.02', '3.90']",['24758'],['Margaret Jull Costa'],['3.74'],"A man went to knock at the king's door and said, Give me a boat. The king's house had many other doors, but this was the door for petitions. Since the king spent all his time sitting at the door for favors (favors being offered to the king, you understand), whenever he heard someone knocking at the door for petitions, he would pretend not to hear . . ."" Why the petitioner required a boat, where he was bound for, and who volunteered to crew for him, the reader will discover in this delightful fable, a philosophic love story worthy of Swift or Voltaire.<br />"
2536,1285555,The Year of the Death of Ricardo Reis,1860465021,9781860465024,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,9,17,eng,Vintage Classics,false,340108,6,19844,29999,7469,548,5:2668|4:2838|3:1485|2:374|1:104|total:7469,1984,,,4.02,3905,199,['1285555'],['José Saramago'],['4.02'],['1739'],['Giovanni Pontiero'],['4.10'],"The world's threats are universal like the sun but Ricardo Reis takes shelter under his own shadow.<br /><br />Back in Lisbon after sixteen years practicing medicine in Brazil, Ricardo Reis wanders the rain-sodden streets. He longs for the unattainably aristocratic Marcenda, but it is Lydia, the hotel chamber maid who makes and shares his bed. His old friend, the poet Fernando Pessoa, returns to see him, still wearing the suit he was buried in six weeks earlier. It is 1936, the clouds of Fascism are gathering ominously above them, so they talk; a wonderful, rambling discourse on art, truth, poetry, philosophy, destiny and love."
29565,1285555,The Stone Raft,1860467210,9781860467219,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,6,1,eng,Panther,false,864507,92,13085,24030,6323,440,5:1634|4:2478|3:1647|2:443|1:121|total:6323,1986,,,3.80,3265,182,['1285555'],['José Saramago'],['4.02'],[],[],[],"What if, one day, Europe was to crack along the length of the Pyrenees, separating the Iberian peninsula?<br /><br />In Saramago's lovely fable, the new island is sent spinning, like a great stone raft, towards the Azores. While the authorities panic and tourists and investors flee, three men, two women and a dog are drawn together by portents that burden them with a bemusing sense of responsibility. Travelling at first packed into a car, then into a wagon, they take to the road to explore the limits of their now finite land, adrift in a world made new by this radical shift in perspective."
29567,1285555,The History of the Siege of Lisbon,1860467229,9781860467226,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,,,eng,Harvill Press,false,1109068,86,11497,16798,4405,397,5:1211|4:1678|3:1101|2:313|1:102|total:4405,1989,,,3.81,2457,141,['1285555'],['José Saramago'],['4.02'],['1739'],['Giovanni Pontiero'],['4.10'],"""If proofreaders were given their freedom and did not have their hands and feet tied by a mass of prohibitions more binding than the penal code, they would soon transform the face of the world, establish the kingdom of universal happiness, giving drink to the thirsty, food to the famished, peace to those who live in turmoil, joy to the sorrowful ... for they would be able to do all these things simply by changing the words ..."" The power of the word is evident in Portuguese author José Saramago's novel, <i>The History of the Siege of Lisbon</i>. His protagonist, a proofreader named Raimundo Silva, adds a key word to a history of Portugal and thus rewrites not only the past, but also his own life. <p> Brilliantly translated from the Portuguese by Giovanni Pontiero, <i>The History of the Siege of Lisbon</i> is a meditation on the differences between historiography, historical fiction, and ""stories inserted into history."" The novel is really two stories in one: the reimagined history of the 1147 siege of Lisbon that Raimundo feels compelled to write and the story of Raimundo's life, including his unexpected love affair with the editor, Maria Sara. In Saramago's masterful hands, the strands of this complex tale weave together to create a satisfying whole.</p>"
36098192,1285555,A Centelha da Vida,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503332675l/36098192._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503332675l/36098192._SX50_.jpg,1997,,,por,EUROPA-AMÉRICA,false,1816209,71,7221,16600,3698,149,5:2283|4:1021|3:326|2:55|1:13|total:3698,1952,,,4.49,1,0,['4116'],['Erich Maria Remarque'],['4.06'],['1285555'],['José Saramago'],['4.02'],"SPARK OF LIFE<br /><br />509 is a political prisoner in a German concentration camp. For ten years, he has persevered in the most hellish conditions. Deathly weak, he still has his wits about him and he senses that the end of the war is near. If he and the other living corpses in his barracks can hold on for liberation--or force their own--then their suffering will not have been in vain.<br /><br />Now the SS who run the camp are ratcheting up the terror. But their expectations are jaded and their defenses are down. It is possible that the courageous, yet terribly weak prisoners have just enough left in them to resist. And if they die fighting, they will die on their own terms, cheating the Nazis out of their devil's contract."
12596033,1285555,Claraboia,9722124412,9789722124416,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450391986l/12596033._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450391986l/12596033._SY75_.jpg,2011,10,17,por,Editorial Caminho,false,17611047,65,8950,15825,4101,534,5:979|4:1825|3:1069|2:195|1:33|total:4101,2011,10,17,3.86,1683,122,['1285555'],['José Saramago'],['4.02'],[],[],[],"A acção do romance localiza-se em Lisboa em meados do século XX. Num prédio existente numa zona popular não identificada de Lisboa vivem seis famílias: um sapateiro com a respectiva mulher e um caixeiro-viajante casado com uma galega e o respectivo filho – nos dois apartamentos do rés-do-chão; um empregado da tipografia de um jornal e a respectiva mulher e uma “mulher por conta” no 1º andar; uma família de quatro mulheres (duas irmãs e as duas filhas de uma delas) e, em frente, no 2º andar, um empregado de escritório a mulher e a respectiva filha no início da idade adulta.<br />O romance começa com uma conversa matinal entre o sapateiro do rés-do-chão, Silvestre, e a mulher, Mariana, sobre se lhes seria conveniente e útil alugar um quarto que têm livre para daí obter algum rendimento. A conversa decorre, o dia vai nascendo, a vida no prédio recomeça e o romance avança revelando ao leitor as vidas daquelas seis famílias da pequena burguesia lisboeta: os seus dramas pessoais e familiares, a estreiteza das suas vidas, as suas frustrações e pequenas misérias, materiais e morais.<br />O quarto do sapateiro acaba alugado a Abel Nogueira, personagem para o qual Saramago transpõe o seu debate – debate que 30 anos depois viria a ser o tema central do romance O Ano da Morte de Ricardo Reis – com Fernando Pessoa: Podemos manter-nos alheios ao mundo que nos rodeia? Não teremos o dever de intervir no mundo porque somos dele parte integrante?<br /><br />Excerto<br />«Por entre os véus oscilantes que lhe povoavam o sono, Silvestre começou a ouvir rumores de loiça mexida e quase juraria que transluziam claridades pelas malhas largas dos véus. Ia aborrecer-se, mas percebeu, de repente, que estava acordando. Piscou os olhos repetidas vezes, bocejou e ficou imóvel, enquanto sentia o sono afastar-se devagar. Com um movimento rápido, sentou-se na cama. Espreguiçou-se, fazendo estalar rijamente as articulações dos braços. Por baixo da camisola, os músculos do dorso rolaram e estremeceram. Tinha o tronco forte, os braços grossos e duros, as omoplatas revestidas de músculos encordoados. Precisava desses músculos para o seu ofício de sapateiro. As mãos, tinha-as como petrificadas, a pela das palmas tão espessa que podia passar-se nela, sem sangrar, uma agulha enfiada.<br />Num movimento mais lento de rotação, deitou as pernas para fora da cama. As coxas magras e as rótulas tornadas brancas pela fricção das calças que lhe desbastavam os pelos entristeciam e desolavam profundamente Silvestre. Orgulhava-se do seu tronco, sem dúvida, mas tinha raiva das pernas, tão enfezadas que nem pareciam pertencer-lhe.<br />Contemplando com desalento os pés descalços assentes no tapete, Silvestre coçou a cabeça grisalha. Depois passou a mão pelo rosto, apalpou os ossos e a barba. De má vontade, levantou-se e deu alguns passos no quarto. Tinha uma figura algo quixotesca, empoleirado nas altas pernas como andas, em cuecas e camisola, a trunfa de cabelos manchados e sal-e-pimenta, o nariz grande e adunco, e aquele tronco poderoso que as pernas mal suportavam.<br />Procurou as calças e não deu com elas. Estendendo o pescoço para o lado da porta, gritou:<br />- Mariana! Eh, Mariana! Onde estão as minhas calças?<br />(Voz de dentro:)<br />- Já lá vai!<br />Pelo modo de andar, adivinhava-se que Mariana era gorda e que não poderia vir depressa. Silvestre teve de esperar um bom pedaço e esperou com paciência. A mulher apareceu à porta:<br />- Estão aqui.<br />Trazia as calças dobradas no braço direito, um braço mais gordo que as pernas de Silvestre. E acrescentou:<br />- Não sei que fazes aos botões das calças, que todas as semanas desaparecem. Estou a ver que tenho de passar a prega-los com arame…<br />A voz de Mariana era tão gorda como a sua dona.»"
23607963,1285555,Poesie,8817029866,9788817029865,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416846161l/23607963._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416846161l/23607963._SX50_.jpg,2009,,,ita,Rizzoli,false,61304,14,7452,14412,3193,85,5:2039|4:824|3:269|2:53|1:8|total:3193,1930,3,1,4.51,2,1,"['7816', '5817773', '1285555']","['Fernando Pessoa', 'Piero Ceccucci', 'José Saramago']","['4.25', '4.06', '4.02']",['5817774'],['Orietta Abbati'],['4.29'],"A presente edição reproduz integralmente a obra Poesia de Fernando Pessoa Introdução e Selecção de Adolfo Casais Monteiro, 2ª edição, 1945, Editorial Confluência, Lisboa. Trata-se de uma compilação abrangente e criteriosamente seleccionada, que compreende todas as facetas da obra de Fernando Pessoa. Nela se encontram reunidos os momentos mais significativos da sua poesia ortónima bem como da dos seus principais heterónimos Alberto Caeiro, Ricardo Reis e Álvaro de Campos. De extremo interesse é ainda a inclusão nesta obra da carta sobre a origem dos heterónimos que o poeta escreveu a Casais Monteiro. Dirigida por um profundo conhecedor do universo pessoano, esta antologia oferece-nos ainda uma introdução que constitui, a todos os títulos, uma perspectiva enriquecedora da obra daquele que é um dos poetas maiores da literatura portuguesa."
52746942,1285555,Chéri (Colecção Latitude #44),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585340321l/52746942._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585340321l/52746942._SX50_.jpg,1960,11,,por,Estúdios Cor,false,18924696,106,8215,10317,2806,237,5:584|4:1062|3:880|2:229|1:51|total:2806,1920,,,3.68,0,0,"['51575', '1285555']","['Colette', 'José Saramago']","['3.80', '4.02']",[],[],[],"Léa de Lonval, une courtisane de près de cinquante ans, est la maîtresse de Fred Peloux, surnommé Chéri. A mesure qu'elle éprouve le manque de conviction croissant de son jeune amant, Léa ressent, avec un émerveillement désenchanté et la lucidité de l'amertume, les moindres effets d'une passion qui sera la dernière. Pourtant il suffira à Chéri d'épouser la jeune Edmée pour comprendre que la rupture avec Léa ne va pas sans regrets. La peinture narquoise d'un certain milieu demi-mondain, l'analyse subtile de l'âme féminine, les charmes cruels de la séduction, l'humour un peu triste de la romancière,"
31427310,1285555,Chéri,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470930163l/31427310._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470930163l/31427310._SY75_.jpg,1988,10,,por,Contexto,false,1022253,32,6792,10297,2646,177,5:767|4:1058|3:626|2:157|1:38|total:2646,1926,,,3.89,0,0,['51575'],['Colette'],['3.80'],['1285555'],['José Saramago'],['4.02'],"""De novo disponível, na excelente tradução de José Saramago, aquele que é considerado o romance emblemático, quer pelo tema quer pelo estilo, de uma das mais fortes personalidades literárias francesas deste século"""
6482680,1285555,Jerusalem,1564785556,9781564785558,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,10,20,eng,Dalkey Archive Press,false,3830979,31,4608,9610,2425,211,5:761|4:1011|3:493|2:122|1:38|total:2425,2005,,,3.96,166,36,"['1140017', '1285555']","['Gonçalo M. Tavares', 'José Saramago']","['3.83', '4.02']",['2799433'],['Anna Kushner'],['4.01'],"One morning late in May, between three and six A.M., a group of lonely men and women wait to be brought together, like the elements in an equation. Ernst Spengler is about to throw himself out his window. Mylia, terminally ill and in enormous pain, goes out to visit a church. Hinnerk Obst, who’s always been told by the neighborhood children that he looks like a murderer, walks the streets with a loaded gun.  As these characters are manipulated and brought together, a world of violence, fear, pain, and uncertainty is portrayed, where human nature itself, and the mechanisms determining our actions, our fictions, and the elements of our imagination, are laid bare.  Jerusalem is a terrifying and grimly humorous summation of the possibilities and limits of the human condition at the beginning of the 21st century.<br /><br /><strong>Hailed by José Saramago as the best writer of his generation and a likely future winner of the Nobel Prize, Dalkey Archive is proud to introduce Gonçalo M. Tavares and his breakthrough novel.</strong>"
640376,1285555,Las pequeñas memorias,9707704063,9789707704060,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2013,11,30,,Alfaguara,false,2404535,61,6068,9419,2651,358,5:473|4:899|3:953|2:273|1:53|total:2651,2006,3,,3.55,1051,68,['1285555'],['José Saramago'],['4.02'],['2905772'],['Pilar del Río'],['3.89'],"Con un estilo sencillo y desnudo, Saramago describe los hechos, grandes y pequeños, que nunca, desde aquellos tiernos años, lograron desvanecerse en el tejido del recuerdo. De todos ellos, los más vívidos serán aquellos que acompañaron el despertar de su vocación de escritor: las largas horas pasadas en la encrucijada de los ríos que bañaban las tierras de cultivo de la aldea, las carreras entrelos olivares, la contemplación del atardecer, la luna más luminosa que jamás alcanzara a ver mientras conducía los cerdos a la feria junto con su tío Manuel, la felicidad de acabar la tarea encomendada por su abuelo bajo una lluvia torrencial, la magia de los cines de barrio de Lisboa, la contemplación del cielo estrellado junto a su abuela en el ocaso de su vida, el arraigo a la tierra, la soledad meditabunda del adolescente..."
879185,1285555,Levantado del suelo,987578009X,9789875780095,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,3,,,Punto de Lectura,false,864506,60,5975,8193,2071,239,5:745|4:713|3:438|2:127|1:48|total:2071,1980,,,3.96,734,40,"['1285555', '2836965']","['José Saramago', 'Ahmad Abdulatif']","['4.02', '3.70']",[],[],[],"En el Portugal rural, magistralmente plasmado en la historia de una familia del Alentejo desde 1910 hasta 1979, incluyendo la Revolución de los Claveles, asistimos a un cuadro de ignorancia, pobreza y sumisión, descrito con amargura punzante, que nos lleva desde los levantamientos y ocupaciones de fincas de comienzos de siglo hasta la esperanza, finalmente pasajera para los personajes, en la revolución de abril.<br /><br />Saramago, en perfecta posesión de sus medios, extrae del lenguaje campesino recursos estilísticos muy nobles, y muestra el estilo consolidado y brillante, el espléndido humor a trechos y la singular aptitud para la reconstrucción de ambientes que lo sitúan entre los principales narradores del momento actual."
19180173,1285555,Uma Vida de Boy,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448924836l/19180173._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448924836l/19180173._SY75_.jpg,1981,5,4,por,Editorial Caminho,false,377142,17,4603,6141,1645,97,5:385|4:621|3:491|2:111|1:37|total:1645,1956,,,3.73,1,0,['216745'],['Ferdinand Oyono'],['3.72'],['1285555'],['José Saramago'],['4.02'],"Colecção Uma Terra sem Amos, #14<br /><br />Toundi Ondoua, the rural African protagonist of Houseboy, encounters a world of prisms that cast beautiful but unobtainable glimmers, especially for a black youth in colonial Cameroon. <i>Houseboy</i>, written in the form of Toundi's captivating diary and translated from the original French, discloses his awe of the white world and a web of unpredictable experiences. Early on, he escapes his father's angry blows by seeking asylum with his benefactor, the local European priest who meets an untimely death. Toundi then becomes ""the Chief European's 'boy'--the dog of the King."" Toundi's attempt to fulfill a dream of advancement and improvement opens his eyes to troubling realities. Gradually, preconceptions of the Europeans come crashing down on him as he struggles with his identity, his place in society, and the changing culture."
1103739,1285555,Casi un objeto,8420428191,9788420428192,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,1090664,39,3482,5818,1555,152,5:337|4:628|3:468|2:95|1:27|total:1555,1978,,,3.74,554,26,['1285555'],['José Saramago'],['4.02'],['5549716'],['Eduardo Naval'],['3.74'],"One by one, each and every short story in ""Casi un objeto"" leaves a deep impression in the reader's memory and sensibility. The author's opinions of different subjects are expressed in his unique plots: the dictator falls his chair, the Arabs stop selling oil, the dead are the best friends of the living, things are never what they seem."
52744661,1285555,Gigi (Colecção Latitude #29),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585332891l/52744661._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585332891l/52744661._SX50_.jpg,1958,10,,por,Estúdios Cor,false,16952955,37,4630,4998,1350,110,5:274|4:538|3:425|2:88|1:25|total:1350,1942,,,3.70,0,0,"['51575', '1285555']","['Colette', 'José Saramago']","['3.80', '4.02']",[],[],[],"A story of burgeoning womanhood and blossoming love, Colette's masterpiece reveals the author's grasp of the politics of relationships. With music, drama, and the charm of French-inflected English, this unabridged novella follows Gigi's training as a courtesan."
13456747,1285555,Os Paraísos Artificiais,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357867780l/13456747._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357867780l/13456747._SY75_.jpg,1971,,,por,Editorial Estampa,false,51444118,97,3402,4977,1304,54,5:324|4:521|3:372|2:70|1:17|total:1304,1860,,,3.82,5,0,['13847'],['Charles Baudelaire'],['4.21'],['1285555'],['José Saramago'],['4.02'],"<i>Paraísos Artificiais</i> (Les paradis artificiels) é um livro do poeta francês Charles Baudelaire publicado em 1860. Escrito em forma de artigo, o texto analisa o efeitos de três substâncias psicotrópicas, muito populares â época, quais sejam: o haxixe, o ópio e o vinho. Ao discorrer sobre o haxixe, o autor se baseia em suas próprias experiências, vivenciadas no ”Club des Hachichins“, círculo de artistas e intelectuais que se reunia no Hotel Pimodan, onde residia Charles Baudelaire. As sensações de alargamento dos sentidos provocadas por tais expedientes são descritas com a linguagem precisa e poética própria do autor. Os efeitos do ópio, por sua vez, são apresentados tendo como plano de fundo os escritos de Thomas De Quincey, “Confissões de um Comedor de Ópio”. Os efeitos iniciais e os efeitos crónicos do uso do ópio são expostos de forma a ilustrar tanto as abstrações surreais advindas de tal higiene, quanto os reveses que se deflagram no organismo dos adictos. Por fim, o poeta faz uma ode ao vinho, descrevendo os agradáveis efeitos advindos de seu consumo moderado."
14759835,1285555,A Sibila,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338669339l/14759835._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338669339l/14759835._SX50_.jpg,1959,4,,por,Editorial Estúdios Cor,false,1533216,28,2439,4784,1198,121,5:426|4:431|3:263|2:63|1:15|total:1198,1956,,,3.99,5,3,"['89330', '1285555']","['Pär Lagerkvist', 'José Saramago']","['3.80', '4.02']",[],[],[],"No santuário de Delfos, na Grécia, edificado num vale duma encosta do Monte Parnaso, junto da fonte de Castália, houve um templo de Apolo, famoso e venerado em todo mundo antigo, helénico ou bárbaro. Ali, num cenário de torrentes e montanhas, o deus Apolo inspirava a sua profetizava, e os sacerdotes interpretavam em oráculos a linguagem inarticulada da Pítia. Reduzida ao esquema, à ossatura, a obra é isto. Mas Pär Lagerkvist não quis fazer uma simples reconstituição histórica, uma evocaço gratuita, estranha às preocupações do homem de hoje. A «cor local», o acessório, são limitados ao mínimo, ao indispensável para situar a acção. O objectivo de Pär Lagerkvist foi mais ambicioso: em <i>A Sibila</i> vamos encontrar a visão pessoal do Autor sobre as relações entre o homem e a divindade. E essa visão é profundamente dramática e heterodoxa. De Pär Lagerkvist se poderia dizer que transporta as suas personagem ao passado para melhor nos falar do presente.<br /><br />Aba da contracapa"
243289,1285555,Manual of Painting and Calligraphy,1857542037,9781857542035,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530705621l/243289._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530705621l/243289._SY75_.jpg,1994,,,,Carcanet,false,4382970,49,3178,3747,1068,138,5:200|4:365|3:326|2:132|1:45|total:1068,1977,,,3.51,424,28,['1285555'],['José Saramago'],['4.02'],['1739'],['Giovanni Pontiero'],['4.10'],"By the author of <i>Baltasar and Blimunda</i>. The last years of Salazar's dictatorship provide a backdrop for this novel. The story is told by H, a second-rate artist commissioned by a wealthy client to paint a family portrait. As he works, he reflects on his struggles to survive in a bourgeois world."
25708394,1285555,O Remorso de Baltazar Serapião,9720047348,9789720047342,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434028289l/25708394._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434028289l/25708394._SY75_.jpg,2015,6,,por,Porto Editora,false,17470616,8,1825,3684,957,80,5:260|4:391|3:235|2:44|1:27|total:957,2006,,,3.85,65,9,"['2326716', '1285555']","['Valter Hugo Mãe', 'José Saramago']","['4.10', '4.02']",[],[],[],"As mulheres assistem ao mundo como presas dos homens. A história do mundo revela tempos em que a mulher mais não é do que um instrumento da vida do homem. Neste romance, valter hugo mãe torna impossível ignorar este facto. <br /><br />Criador de uma linguagem exuberante, e deitando mão à mais rica imaginação, o autor explica o amor a partir do ponto de vista tremendo do machismo. Esta é a aventura de um homem que, casando com a moça mais bonita da sua terra, se deixa corromper pelo preconceito e pela pobre tradição. <br /><br />Entre ser divertido e cruel, «O remorso de Baltazar Serapião» é um marco fundamental na literatura portuguesa contemporânea."
