id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12701188,18540,Le avventure di Huckleberry Finn,8806136054,9788806136055,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367156225l/12701188._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367156225l/12701188._SY75_.jpg,1994,,,ita,Einaudi,false,1835605,5577,1597018,4285932,1122495,14992,5:338396|4:387395|3:282023|2:83622|1:31059|total:1122495,1876,,,3.82,17,2,"['1244', '4485447', '18540', '182090']","['Mark Twain', 'Enzo Giachino', 'T.S. Eliot', 'Leo Marx']","['3.86', '3.78', '4.16', '3.65']",[],[],[],"Congedandosi dai lettori nelle ultime pagine di ""Tom Sawyer"", Mark Twain preannuncia un nuovo romanzo che uscirà nel 1885, nove anni più tardi: un'opera che, come afferma T.S. Eliot, ""merita il titolo di capolavoro"". Fuggito alle cure, o piuttosto alle persecuzioni di un padre ubriacone, vissuto per qualche tempo dentro una botte da zucchero, riacciuffato e di nuovo abbandonato, Huck intraprende un memorabile viaggio sul Mississipi con lo schiavo Jim, altro miserevole evaso. L'America dell'età dell'oro, con i suoi coloni, avventurieri e impostori, accompagna Huck fino al nuovo incontro con Tom Sawyer e l'approdo alla fattoria di zio Silas. Un lucido realismo trasforma le avventure di un ragazzo in epopea universale che si riallaccia a quelle più antiche del viaggio e dell'iniziazione alla vita.Traduzione di Enzo Giachino. I saggi di T.S. Eliot e di Leo Marx offrono due diverse letture del romanzo e dimostrano che un classico è ""in primo luogo terreno di confronto e non uno spazio di certezze canonizzate e acquisite""."
41130714,18540,Coros de La Roca,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534113788l/41130714._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534113788l/41130714._SX50_.jpg,2010,12,,spa,Centro Cultural Charles Péguy,false,64266614,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['18540', '6929986', '18295304']","['T.S. Eliot', 'Santiago DiSalvo', 'Lucas Esandi']","['4.16', '4.00', '4.00']",[],[],[],
52761089,18540,Ødemarken og andre digte,8759508701,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585401757l/52761089._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585401757l/52761089._SY75_.jpg,1998,,,,Lindhardt og Ringhof,false,78792814,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],"Modernistiske digte af amerikaneren, som kom til Europa og med titeldigtet tolkede kulturens død og genopstandelse. Forsynet med digterens egne noter"
44096346,18540,Koktél hatkor,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550938017l/44096346._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550938017l/44096346._SY75_.jpg,1967,,,hun,Európa,false,68578395,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],"A ​század egyik legnagyobb költőjének világhírű drámáját – vígjátékát – nyújtjuk át most a magyar olvasónak. Életművének szerves részét alkotják drámái: beletartoznak a költő Eliot világába, szerves részei és tulajdonképpen eredményei-folyományai is annak. A drámaíró Eliot a színpadon is szembefordul a kor áramával. Induláskor a verset prózaivá tette. Később viszont a drámát próbálta meg a költészet magasába emelni. Ennek a kísérletnek talán legszebb példája a Koktél hatkor. A banális alaphelyzetből, a szalonvígjáték-figurákból az elioti dráma-vers segítségével sikerül a szerzőnek – akárcsak Moleere-nek a Tartuffben és Az embergyűlölő-ben – a komikumból költészetet párolni, s a színpadi komikum modern poézisét megteremteni. Ha valaki azzal az áhítattal fog hozzá a darab olvasásához, hogy a század egyik legnehezebben érthető és legfilozofikusabb költőjének művét tartja a kezében, eleinte csalódás érheti: rögtön egy koktélparti léha hangulatában, nagyvilágian üres és szellemes társalgás közepette találja magát. A pezsgő és szórakoztató fordulatok sorozatán át bomlik ki a különböző szereplők vígjátéki küzdelme a belső és külső világ szárnyaltató lehetőségei és csapdái közt a tisztánlátás kegyetlen kegyelméért a vakság nyugalma ellenében."
52104516,18540,Chats,209283147X,9782092831472,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72966202,1,2,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
52785551,18540,"The Greatest Classics of All Time: Romeo and Juliet, Notre Dame, Tao Te Ching, Botchan, Anna Karenina, Great Expectations, Frankenstein, Odyssey, Jane Eyre, The Divine Comedy, Decameron, Gitanjali…",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,71679407,1,30,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['233619', '239579', '3137322', '947', '10264', '1438', '6466154', '9876', '1831', '2007', '17501', '22796', '1265', '3953', '19305940', '11139', '11978', '1036615', '4191', '173', '15905', '2098', '17623', '43220', '6988', '2448', '3345', '3565', '8164', '2041', '1069006', '30762', '880695', '4012', '7014283', '86404', '18540', '5144', '5217', '29963', '4345', '854076', '3843', '2413', '5255014', '1244', '1240', '1624', '7799', '1315', '881203', '16', '5132', '26242', '18943', '9121', '159', '4624490', '9494', '16104262', '5350', '903', '879', '7929831', '17212', '285217', '1113469', '1938', '696805', '13661', '1461', '9057', '228089', '1481537', '5754446', '13847', '4785', '4750', '2730977', '128382', '410680', '5031025', '232932', '4037220', '25574', '227771', '19244646', '29227', '16201', '36913', '1661565', '186034', '81373', '19138865', '1771', '15321', '5029521', '14348815', '79638', '25563', '19277150']","['Marcel Proust', 'Charles Dickens', 'Fyodor Dostoyevsky', 'William Shakespeare', 'Henry David Thoreau', 'Walt Whitman', 'Kahlil Gibran', 'John Milton', 'Jonathan Swift', 'Daniel Defoe', 'Henry Fielding', 'Laurence Sterne', 'Jane Austen', 'William Makepeace Thackeray', 'P. B. Shelley', 'Mary Wollstonecraft Shelley', 'John Keats', 'Charlotte Brontë', 'Emily Brontë', 'George Eliot', 'Thomas Hardy', 'Elizabeth von Arnim', 'D.H. Lawrence', 'Ann Radcliffe', 'Bram Stoker', 'Arthur Conan Doyle', 'Joseph Conrad', 'Oscar Wilde', 'Lewis Carroll', 'Frances Hodgson Burnett', 'C.S. Lewis', 'George Grossmith', 'H.G. Wells', 'Wilkie Collins', 'G.K. Chesterton', 'E.M. Forster', 'T.S. Eliot', 'James Joyce', 'George Bernard Shaw', 'W.B. Yeats', 'Walter Scott', 'Robert Louis Stevenson', 'Kenneth Grahame', 'George MacDonald', 'J.M. Barrie', 'Mark Twain', 'Jack London', 'Herman Melville', 'Nathaniel Hawthorne', 'Louisa May Alcott', 'Willa Cather', 'Edith Wharton', 'Kate Chopin', 'Harriet Beecher Stowe', 'Frederick Douglass', 'James Fenimore Cooper', 'Henry James', 'Edgar Allan Poe', 'H.P. Lovecraft', 'Lew Wallace', 'L.M. Montgomery', 'Homer', 'Plato', 'Apuleius', 'Marcus Aurelius', 'Johann Wolfgang von Goethe', 'Hermann Hesse', 'Friedrich Nietzsche', 'Jules Verne', 'Victor Hugo', 'Gustave Flaubert', 'Gaston Leroux', 'Honoré de Balzac', 'Stendhal', 'Voltaire', 'Charles Baudelaire', 'Alexandre Dumas', 'Émile Zola', 'Henrik Ibsen', 'Leo Tolstoy', 'Ivan Turgenev', 'Anton Chekhov', 'Nikolai Gogol', 'Miguel de Cervantes Saavedra', 'Benito Pérez Galdós', 'Pedro Calderón de la Barca', 'Dante', 'Giovanni Boccaccio', 'Niccolò Machiavelli', 'Rabindranath Tagore', 'Bankim Chandra Chattopadhyay', 'Kālidāsa', 'Vālmīki', 'Laozi', 'Sun Tzu', 'Confucius', 'Xueqin Cao', 'Princess Der Ling', 'Inazō Nitobe', 'Kakuzō Okakura', 'Soseki Natsume']","['4.21', '3.89', '4.18', '3.87', '3.86', '4.13', '4.15', '3.85', '3.67', '3.65', '3.65', '3.65', '4.12', '3.78', '4.17', '3.80', '4.18', '4.10', '3.86', '3.84', '3.84', '3.89', '3.59', '3.42', '3.98', '4.20', '3.50', '4.10', '4.06', '4.14', '4.15', '3.71', '3.83', '3.92', '3.97', '3.88', '4.16', '3.74', '3.91', '4.16', '3.74', '3.85', '3.99', '4.05', '4.10', '3.86', '3.96', '3.54', '3.45', '4.06', '3.83', '3.78', '3.71', '3.87', '4.08', '3.70', '3.62', '4.17', '4.05', '4.03', '4.21', '3.81', '4.01', '3.92', '4.23', '3.80', '4.05', '4.05', '3.89', '4.14', '3.69', '3.95', '3.80', '3.84', '3.77', '4.21', '4.17', '3.93', '3.78', '4.06', '3.92', '3.96', '4.04', '3.87', '3.74', '3.91', '3.86', '3.85', '3.83', '4.13', '3.84', '3.91', '4.16', '4.30', '3.97', '3.84', '4.19', '4.19', '3.93', '3.84', '3.89']",[],[],[],
44510172,18540,"Mostovi: časopis za prevodnu književnost, 155-156, 2013.",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552930640l/44510172._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552930640l/44510172._SX50_.jpg,2013,,,,Удружење књижевних преводилаца Србије,false,69096284,1,1,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,"['18980377', '18540', '150735', '7363', '35505', '1664939', '5491033', '57189', '28096', '6937755', '7799', '39839', '17127214', '69367', '201452', '1451', '250854', '296560']","['Duško Paunković', 'T.S. Eliot', 'Lajos Grendel', 'Raymond Carver', 'Marcel Schwob', 'William C. De Mille', 'Hernán Cortés', 'Dylan Thomas', 'Hugo von Hofmannsthal', 'José Edwards', 'Nathaniel Hawthorne', 'Vladimir Sorokin', 'Kalin Terziyski', 'Juan Mayorga', 'Andrzej Stasiuk', 'John Sutherland', 'Henri Meschonnic', 'Olga Tokarczuk']","['4.00', '4.16', '3.60', '4.20', '4.05', '3.62', '3.72', '4.16', '3.86', '4.44', '3.45', '3.69', '2.50', '3.87', '3.83', '3.86', '3.95', '3.94']","['4105283', '18980451', '8549992', '1233187', '18980479', '16371409', '13931582', '14557128', '11879638', '14054143', '12241865', '6568234', '6555620', '7062723', '14259786', '14980529']","['Aleksandra Mančić', 'Ana Stjelja', 'Bojan Belić', 'Borivoj Gerzić', 'Vladimir Ninković', 'Dejan Acović', 'Zoran Ž. Paunović', 'Jasmina Jovanović', 'Jasna Stojanović', 'Jelena Vitezović', 'Jovana Živanović', 'Marko Čudić', 'Milica Markić', 'Mirjana Grbić', 'Nikola Živanović', 'Snežana Đukanović']","['4.11', '4.00', '4.00', '3.95', '4.00', '4.20', '4.20', '4.00', '4.50', '3.93', '3.48', '4.43', '4.25', '3.58', '4.19', '4.50']",
10492075,18540,Discursos Premios Nobel: Tomo III (Spanish Edition),1456425838,9781456425838,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425835425l/10492075._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425835425l/10492075._SX50_.jpg,,,,,,false,15397677,1,8,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,2010,11,3,4.00,1,0,"['7333', '978', '18540', '17854', '140617', '16853363', '585', '55397', '304182', '306', '26496']","['Eugenio Montale', 'Wole Soyinka', 'T.S. Eliot', 'Bertrand Russell', 'Gabriela Mistral', 'George Seferis', 'John Steinbeck', 'Nadine Gordimer', 'Jaroslav Seifert', 'William Golding', 'Imre Kertész']","['4.07', '3.81', '4.16', '4.02', '4.00', '4.27', '3.93', '3.57', '3.87', '3.68', '3.94']",[],[],[],
28382198,18540,The Valley of Fear,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,48474419,1,7,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,1,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
30403284,18540,The Fifteenth of November,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,50926604,1,5,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],Poetry
33825234,18540,"The Works of T. S. Eliot: (Eeldrop And Appleplex, Ezra Pound: His Metric And Poetry, Poems, Prufrock And Other Observations, The Waste Land)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75903270,1,3,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,,,,4.00,1,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
3220123,18540,Symbolisme from Poe to Mallarme: The Growth of a Myth,0877520208,9780877520207,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3254127,1,6,4,1,1,5:0|4:1|3:0|2:0|1:0|total:1,1970,6,,4.00,1,1,"['252161', '18540']","['Joseph Chiari', 'T.S. Eliot']","['3.14', '4.16']",[],[],[],
6334480,18540,English Masterpieces: An Anthology of Imaginative Literature from Chaucer to T.S. Eliot,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,10,,eng,"Prentice-Hall, Inc.",false,6520297,1,7,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1950,,,3.00,1,0,"['26485', '9876', '1838', '18540']","['Maynard Mack', 'John Milton', 'Geoffrey Chaucer', 'T.S. Eliot']","['3.96', '3.85', '3.55', '4.16']",[],[],[],
26089406,18540,Milton: Two Studies,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1968,,,eng,Faber and Faber,false,46029875,1,6,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1936,,,3.00,1,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],"Literary criticism: Eliot's early essay calls Milton a great artist but a bad influence on poets of his day. His later essay concedes that enough time has passed that, poets can now study Milton's poetry without danger, and ""with profit to thier poetry, and the English Language.""<br /><br /><br />Milton I is reprinted from the book Essays and studies. 1936 by Oxford Press under the title ""A note on the verse of Milton.""<br /><br />Milton II originally the Henrietta Hertz lecture 1947."
24973397,18540,Cats: The songs from the musical,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424373737l/24973397._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424373737l/24973397._SX50_.jpg,1981,,,eng,Faber,false,44638369,1,10,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1981,,,3.00,1,0,"['34916', '18540', '25362']","['Andrew Lloyd Webber', 'T.S. Eliot', 'Trevor Nunn']","['4.27', '4.16', '4.14']",[],[],[],Features 19 songs from the beloved Andrew Lloyd Webber classic:<br />* Overture <br />* Jellicle Songs for Jellicle Cats <br />* The Naming of Cats <br />* The Invitation to the Jellicle Ball (text only)<br />* The Old Gumbie Cat <br />* The Rum Tum Tugger <br />* Bustopher Jones: The Cat About Town <br />* Mungojerrie and Rumpleteazer <br />* Old Deuteronomy <br />* The Awefull Battle of the Pekes and the Pollicles (text only)<br />* The Song of the Jellicles<br />* Grizabella: The Glamour Cat <br />* The Moments of Happiness (text only)<br />* Gus: The Theatre Cat <br />* Growltiger's Last Stand <br />* The Ballad of Billy M'Caw <br />* Skimbleshanks: The Railway Cat <br />* Macavity: The Mystery Cat <br />* Mr. Mistoffelees <br />* Memory <br />* The Journey to the Heavyside Layer <br />* The Ad-dressing of Cats
28404695,18540,"Short Poetry Collection 011 (Librivox Short Poetry, #11)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451519672l/28404695._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451519672l/28404695._SX50_.jpg,2006,8,8,eng,Librivox,false,48502662,1,5,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['267703', '2697', '29963', '584839', '15435', '91616', '4242', '18540', '6989', '3012988', '8164', '3565', '159922', '1040094', '3179643', '14819416', '14815701', '3255696', '4120632', '14819417', '3256079', '7916469', '2853825', '3256084']","['John Greenleaf Whittier', 'Henry Wadsworth Longfellow', 'W.B. Yeats', 'James Shirley', 'William Carlos Williams', 'Eugene Field', 'Wilfred Owen', 'T.S. Eliot', 'Rudyard Kipling', 'Robert Graves', 'Lewis Carroll', 'Oscar Wilde', 'Anne Bradstreet', ""John Boyle O'Reilly"", 'Christie Nowak', 'Arctura', 'Liam T', 'Laura M.D.', 'Alan Davis Drake', 'Ianna Drake Rosenthal', 'Brennan Holtzclaw', 'Pete Marchetto', 'Betsie Bush', 'Kristin Hughes']","['4.09', '4.01', '4.16', '3.39', '4.13', '4.13', '4.22', '4.16', '3.93', '4.12', '4.06', '4.10', '3.82', '3.84', '3.70', '3.29', '3.50', '3.75', '3.74', '3.00', '3.83', '4.31', '3.92', '3.60']",[],[],[],Librivox’s Short Poetry Collection 011: a collection of 20 public-domain poems.
28462771,18540,"Short Poetry Collection 023 (Librivox Short Poetry, #23)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452078352l/28462771._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452078352l/28462771._SX50_.jpg,2007,2,25,eng,Librivox,false,48600796,1,7,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['5481957', '12080', '5144', '30055', '64845', '29963', '44407', '11978', '1438', '660737', '947', '13453', '7440', '14835422', '18540', '14835336', '4120632', '14835335', '8343615', '14545075', '464642', '5170950', '16380']","['Various', 'Ralph Waldo Emerson', 'James Joyce', 'Ezra Pound', 'William Wordsworth', 'W.B. Yeats', 'Lord Byron', 'John Keats', 'Walt Whitman', 'Maxwell Bodenheim', 'William Shakespeare', 'William Blake', 'Emily Dickinson', 'Edward Hovell-Thurlow, 2nd Baron Thurlow', 'T.S. Eliot', 'Beth Peat', 'Alan Davis Drake', 'Sean McKinley', 'Susan Barker', 'Lady Maria', 'Jason Oakley', 'Robert Hespe', 'Carl Sandburg']","['3.98', '4.07', '3.74', '3.94', '4.00', '4.16', '3.96', '4.18', '4.13', '3.66', '3.87', '4.17', '4.20', '3.00', '4.16', '3.69', '3.74', '3.83', '3.00', '4.18', '3.42', '4.25', '4.13']",[],[],[],Librivox’s Short Poetry Collection 023: a collection of 20 public-domain poems.
38396057,18540,LibriVox 12th Anniversary Collection,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517994303l/38396057._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517994303l/38396057._SX50_.jpg,2017,8,8,mul,LibriVox,false,60052776,1,6,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['7014283', '96426', '6076026', '1855806', '17691652', '190588', '643813', '18540', '18393', '425221', '1597', '2336454', '101643', '17691653', '1579754', '6280567', '1276477', '157857', '5499341', '2855711', '184741', '5158478', '570804', '409386', '285217', '1438', '7935185', '11852536', '17183788', '17183647', '3129303', '17183619', '41359', '2713394', '805446', '17192060', '16616636', '256593', '6883833', '1204237', '16177708', '18066810', '17374045', '7969250', '17691655', '15275677', '1851263', '2937333', '10716325', '13501688', '15275678', '15846139', '17225114', '17505918', '17183738', '7102985', '7359341']","['G.K. Chesterton', 'Solomon Northup', 'Saki', 'Archibald MacMechan', 'Samuel A. Harper', 'Jan van Ruysbroeck', 'Cyril of Alexandria', 'T.S. Eliot', 'Andrew Lang', 'Henry Ward Beecher', 'George Webbe Dasent', 'Anna B. Scott', 'Dante Gabriel Rossetti', 'W. John L. Sullivan', 'Frederick Arthur Ambrose Talbot', 'J.A. Brendon', 'A.M. Williamson', 'Rosa Baughan', 'Paul R. Coleman-Norton', 'Dana Carleton Munro', 'Joseph Jacobs', 'Anonymous', 'Giosuè Carducci', 'Mihai Eminescu', 'Johann Wolfgang von Goethe', 'Walt Whitman', 'E. Nesbit', 'Maria Kasper', 'Lynne T', 'VfkaBT', 'Peter Yearsley', 'Devorah Allen', 'Sue Anderson', 'Maryann', 'Craig Campbell', 'A LibriVox Volunteer', 'Eva Davis', 'Beth Thomas', 'TriciaG', 'Colleen McMahon', 'BettyB', 'Nemo (LibriVox)', 'Will the Ninja', 'Greg Giordano', 'Paul Mazumdar', 'Garth Burton', 'P. Gould', 'Ruth Golding', 'Rapunzelina', 'Jennifer Dallman', 'Michele Fry', 'Fabiola', 'arjunanand', 'Livia F.', 'Chris Pyle', 'Amy Gramour', 'LibriVox Volunteers']","['3.97', '4.19', '3.94', '4.08', '3.50', '4.09', '4.21', '4.16', '4.03', '3.81', '4.11', '3.00', '4.10', '3.00', '3.50', '3.00', '3.63', '3.50', '3.00', '3.50', '3.79', '4.15', '3.54', '4.14', '3.80', '4.13', '3.95', '3.24', '3.24', '3.30', '3.70', '4.14', '3.75', '3.63', '3.58', '2.62', '3.58', '3.69', '3.68', '3.44', '3.28', '3.67', '4.00', '3.50', '3.00', '3.42', '3.47', '3.79', '3.28', '3.33', '3.38', '2.50', '3.50', '3.50', '3.60', '3.75', '3.63']",[],[],[],"""LibriVox is a hope, an experiment, and a question: can the net harness a bunch of volunteers to bring books in the public domain to life..."" Hugh McGuire, LibriVox's founder, August 9, 2005<br /><br />This year is the 12th anniversary of our beloved LibriVox. The readings in this collection celebrate that ""bunch of volunteers"" who make up the worldwide LibriVox community. The readings are held together by their connection to the words ""twelve"" or ""dozen"" The collection is multilingual. The selections, which are chosen by the readers, include fiction, non-fiction, poems, short stories, and articles.<br /><br />This collection contains:<br /><br />The Twelve Men By G. K. Chesterton Read By Lynne T<br />Twelve Years a Slave By Solomon Northup Read By VfkaBT<br />The Baker's Dozen By Saki (A Dramatic Reading)<br />Cast list:<br />Major Richard Dumbarton: Peter Yearsley<br />Mrs. Carewe: Devorah Allen<br />Mrs. Paly-Paget: Sue Anderson<br />Stage Directions: MaryAnn<br /><br />Twelve Profitable Sonnets By Archibald MacMechan Read By MaryAnn<br />A Robin's Nest, from Twelve Months with the Birds and Poets By Samuel A. Harper Read By Sue Anderson<br />The Book of the Twelve Beguines, Chapter 12 By Jan van Ruysbroeck Read By Craig Campbell<br />The Twelve Anathemas of St. Cyril Against Nestorius By Cyril of Alexandria Read By A LibriVox Volunteer<br />Rhapsody on a Windy Night By T. S. Eliot Read By Eva Davis<br />The 12 Dancing Princesses By Andrew Lang Read By Beth Thomas<br />Twelve Cases of Dishonesty By Henry Ward Beecher Read By TriciaG<br />The Twelve Wild Ducks By Sir George Webbe Dasent Read By Colleen McMahon<br />A dozen dainty recipes for preparing War department canned meats By Anna B. Scott Read By BettyB<br />Silent Noon By Dante Gabriel Rossetti Read By Nemo<br />Twelve Years in the Saddle By W. John L. Sullivan Read By Will the Ninja<br />Across the Atlantic in a Twelve-Foot Boat By Frederick A. Talbot Read By Maria Kasper<br />King George III and Hannah Lightfoot, from 12 Great Passions By J. A. Brendon Read By Greg Giordano<br />The Love Story of Miss Twelve and Captain Seven By Alice Muriel Williamson Read By Devorah Allen<br />The Twelve Brothers By Andrew Lang Read By Paul Mazumdar<br />The Twelve Houses of Heaven and their Powers, taken from The Influence of the Stars By Rosa Baughan Read By Garth Burton<br />The Twelve Tables By Paul R. Coleman-Norton Read By DrPGould<br />The Cost of Living in the Twelfth Century By Dana Carleton Munro Read By Ruth Golding<br />A Dozen at a Blow By Joseph Jacobs Read By Rapunzelina<br />Three Minutes to Twelve By Anonymous Read By Jennifer Dallman<br />The Twelve Months By Anonymous Read By Michele Fry<br />Mezzogiorno alpino By Giosuè Carducci Read By Fabiola<br />The Twelve Huntsmen By Andrew Lang Read By arjunanand<br />Se bate miezul nopții By Mihai Eminescu Read By Livia F.<br />West-eastern Divan: in Twelve Books By Johann Wolfgang von Goethe Read By Craig Campbell<br />Song of Myself, Section 12 By Walt Whitman Read By Chris Pyle<br />Twelfth Night By E. Nesbit Read By Amy Gramour<br />12th Anniversary Song By Maria Kasper Read By LibriVox Volunteers"
43342960,18540,Selected Poems,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545690340l/43342960._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545690340l/43342960._SY75_.jpg,1928,,,eng,Faber and Faber,false,67261086,1,7,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['30055', '18540']","['Ezra Pound', 'T.S. Eliot']","['3.94', '4.16']",[],[],[],
40934275,18540,Ensayos Selectos,,9789589784945,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532413373l/40934275._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532413373l/40934275._SY75_.jpg,2008,,,spa,Ediciones Sociedad de la Imaginación,false,63820872,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],"Recopilación de ensayos tomados de los libros T.S. Eliot selected essays 1917-1933 and the use of poetry the use of criticism, traducidos al español por Fernando Hernández Vélez en Bogota, Colombia."
700100,18540,Waste Land Case Study in Contemporary Criticism,0312255802,9780312255800,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,10757206,1,9,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,2009,,,3.00,1,0,['18540'],['T.S. Eliot'],['4.16'],[],[],[],
