id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
233780,39326,Der Fänger im Roggen,3499108518,9783499108518,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1970,1,1,ger,Rowohlt Taschenbuch,false,3036731,464,3755418,9994338,2627013,54988,5:896939|4:813212|3:556883|2:226167|1:133812|total:2627013,1951,7,16,3.80,198,8,"['819789', '39326']","['J.D. Salinger', 'Heinrich Böll']","['3.84', '3.87']",[],[],[],"Beim ersten Mal Lesen konnte ich ihn auf Anhieb nicht ausstehen: Holden Caulfield, der Held in Jerome David Salingers <i>Der Fänger im Roggen</i> ging mir mit seinen naseweisen, altklugen Lebensbetrachtungen ziemlich auf den Wecker. Ein paar Jahre später fiel mein Urteil anders aus: Holden durchschaut und schildert in seinem schnodderigen Jugendjargon die oft so verlogene Welt der Erwachsenen. Und weil er merkt, daß er auf der Schwelle zu eben dieser Erwachsenenwelt steht, wehrt er sich dagegen, sich dort einzufügen.<p> So ist er gerade aus dem vierten Internat geflogen, weil seine schulischen Leistungen in fast allen Fächern ungenügend waren. Zurück in New York steigt er zunächst in einem zwielichtigen Hotel ab, da er sich nicht gleich bei seinen Eltern sehen lassen will. Die nun folgenden Begegnungen und Gespräche mit den verschiedensten Leuten machen seine Sensibilität und seine Gefühlsverwirrung deutlich, die er hinter einer coolen Fassade nur sehr unzureichend zu verstecken vermag und gipfelt schließlich in dem berühmt gewordenen Satz ""Ein Pferd ist doch wenigstens menschlich"".</p><p> Holden träumt von einer einsam gelegenen Blockhütte irgendwo im sonnigen Westen, in der er seine Kinder vor den Erwachsenen verstecken möchte. Doch im Gespräch mit seiner kleinen Schwester Phoebe wird deutlich, daß er nicht weiß, was er mit sich und seinem Leben tatsächlich anfangen soll. Und genau das ist es, was Salingers Roman auch fünfzig Jahre nach seinem Erscheinen noch so aktuell sein läßt -- denn diesem Problem müssen sich die Heranwachsenden jeder Generation aufs Neue stellen. <i>--Elisabeth Lang</i></p>"
153814,39326,And Never Said a Word,0810111470,9780810111479,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,4,27,,Northwestern University Press,false,226408,73,3369,5590,1460,130,5:389|4:575|3:377|2:95|1:24|total:1460,1953,,,3.83,644,29,['39326'],['Heinrich Böll'],['3.87'],['39329'],['Leila Vennewitz'],['3.82'],"First published in 1953, <i>And Never Said a Word</i> is one of Heinrich Böll's finest novels. He explores the extremities of marriage with depth and compassion. Böll evokes an entire emotional world in the space of a day and a half, as husband and wife alternately relate this story of love and isolation, poverty and injustice. Weakness, as well as strength, provides the subtle emotional threads that weave the bonds of their love; married life, they discover, takes a far greater toll on all those who truly love than on those whose hearts are empty. Böll writes with a moral resonance that extracts significance from the most commonplace lives."
17415802,39326,Transit,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361807990l/17415802._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361807990l/17415802._SY75_.jpg,2013,5,7,en-GB,NYRB Classics,true,2283306,33,4862,5378,1438,157,5:363|4:547|3:369|2:109|1:50|total:1438,1944,,,3.74,53,4,"['262916', '62824', '39326']","['Anna Seghers', 'Peter Conrad', 'Heinrich Böll']","['3.80', '3.81', '3.87']",['57533'],['Margot Bettauer Dembo'],['3.77'],
943365,39326,Irisches Tagebuch,3423000015,9783423000017,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463267066l/943365._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463267066l/943365._SY75_.jpg,2008,5,10,ger,Deutscher Taschenbuch-Verlag,false,928301,48,2463,4825,1251,81,5:335|4:507|3:320|2:73|1:16|total:1251,1957,,,3.86,819,29,['39326'],['Heinrich Böll'],['3.87'],[],[],[],"Als die ""schönste Liebeserklärung an ein Land"" wird das ""Irische Tagebuch"" von Heinrich Böll (1917-1985) oft bezeichnet. Das ist es in der Tat - und ist doch weit mehr. Anders als der Verliebte, dessen Blick sich nur auf Farbenfrohes, Sonnenbeschienenes richtet und Dunkel nicht wahrnimmt, braucht Böll den Schatten, der Konturen erst erscheinen lässt. Mosaikartig setzt Böll Beobachtetes und Erlebtes erzählend zu einem Bild zusammen, in dem die Grundfarbe Grau durch mannigfaltige Abstufungen farbenfroh wirkt und den Betrachter Helligkeit umso intensiver empfinden läßt. Irland, abseits von Wirtschaftswunder und Business-Zivilisation, übergangen vom Tourismus, ein Land, wo die Straßen noch den Kühen und Schulkindern gehören, wo harte Arbeit und Armut keinen Widerspruch bilden und drei von acht Kindern später ihren Lebensunterhalt als Emigranten im Ausland verdienen müssen, wo statt des täglichen Brotes nur der tägliche Regen sicher ist, wo Kirche und Wirtshaus gleichberechtigt zentrale Lebensfunktion haben und der Mensch Maßstab aller Dinge geblieben ist - diesem Irland hat Böll seine Impressionen gewidmet, hat Folkloristisches, Literarisches, Geschichtliches wie Soziales zu einem feinsinnigen Portrait zusammengefügt. Wer schon in Irland war, bei dem löst das ""Irische Tagebuch"" Wehmut, vielleicht sogar Heimweh aus. Wer noch nicht auf der ""Insel der Heiligen"" war, der wird Sehnsucht nach einem Land empfinden, das er fast schon zu kennen meint."
106252,39326,Flash Fiction: 72 Very Short Stories,0393308839,9780393308839,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,7,17,,W. W. Norton  Company,false,102423,1,1756,3433,906,91,5:211|4:367|3:263|2:56|1:9|total:906,1992,7,17,3.79,906,91,"['12376', '61510', '171287', '7970', '117611', '4617587', '4617588', '4617589', '7363', '85805', '4617590', '182509', '25824', '252074', '4617591', '56546', '173950', '1094825', '114516', '411134', '223615', '1907479', '3164821', '7277', '127366', '231768', '12585', '284941', '1930295', '35994', '28600', '396227', '991989', '1542175', '1254206', '39237', '4617592', '232097', '363453', '716056', '3521', '59247', '4617593', '4617594', '28781', '3472', '3524', '302695', '1365876', '828272', '39326']","['James Thomas', 'Denise Thomas', 'Tom Hazuka', 'Richard Brautigan', 'William Brohaugh', 'Marlene Buono', 'Gregory Burnham', 'François Camoin', 'Raymond Carver', 'Kelly Cherry', 'Adrienne Clasky', 'Bernard Cooper', 'Julio Cortázar', 'Michael Delp', 'Mary Dilworth', 'Stuart Dybek', 'Bruce Eason', 'Carol Edelstein', 'Russell Edson', 'Larry Fondation', 'Carolyn Forché', 'K.C. Frederick', 'Larry French', 'Julia Alvarez', 'S. Morgan Friedman', 'Gary Gildner', 'Allan Gurganus', 'Mark Halliday', 'Tom Hawkins', 'William Heyen', 'Jim Heynen', 'Spencer Holst', 'Ellen Hunnicutt', 'Rod Kessler', 'Kristin Andrychuk', 'Jamaica Kincaid', 'Fred Leebron', 'Gordon Lish', 'Paul Lisicky', 'Robert Hill Long', 'Bret Lott', 'Michael Martone', 'Kate McCorkle', 'Steven Molen', 'Mary Morris', 'Margaret Atwood', 'Joyce Carol Oates', 'Will Baker', 'Sheila Barry', 'Kenneth Bernard', 'Heinrich Böll']","['3.86', '3.78', '3.81', '3.98', '3.82', '3.79', '3.79', '3.79', '4.20', '3.86', '3.79', '3.85', '4.22', '3.82', '3.79', '4.00', '3.79', '3.79', '4.10', '3.82', '4.20', '3.79', '3.79', '3.93', '3.75', '3.77', '3.80', '3.81', '3.80', '3.86', '3.68', '3.82', '3.79', '3.80', '3.79', '3.78', '3.80', '3.73', '3.79', '3.79', '3.65', '3.79', '3.79', '3.79', '3.79', '4.03', '3.69', '3.74', '3.79', '3.77', '3.87']",[],[],[],"<strong>""These stories are not merely flashes in the pan; there's pay dirt here!"" —DeWitt Henry, editor of <em>Ploughshares</em></strong>"
897825,39326,"Wanderer, kommst du nach Spa...",3423004371,9783423004374,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463266841l/897825._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463266841l/897825._SY75_.jpg,1976,5,,ger,Deutscher Taschenbuch Verlag,false,1991885,22,1523,3198,788,39,5:290|4:303|3:150|2:41|1:4|total:788,1950,,,4.06,587,15,['39326'],['Heinrich Böll'],['3.87'],[],[],[],"In seinem »Bekenntnis zur Trümmerliteratur« sagt Heinrich Böll, es sei Aufgabe des Schriftstellers, daran zu erinnern, »daß die Zerstörungen in unserer Welt nicht nur äußerer Art sind und nicht so geringfügiger Natur, daß man sich anmaßen kann, sie in wenigen Jahren zu heilen«. Für ihn war es eine Frage der Moral, Krieg und Nachkriegszeit so zu beschreiben wie sie wirklich waren. Seine frühen Erzählungen gehören zum Besten der deutschen Nachkriegsliteratur. Böll verliert sich nicht in vordergründigem Realismus. Sein Blick dringt in die Tiefen und erfaßt in wenigen, scheinbar nebensächlichen Details den Hintergrund jener Jahre, die heute mehr verdrängt als bewältigt sind. Er schrieb im Namen einer verführten und geschundenen Generation, im Namen der Humanität. So fand das Schicksal jener Jugend, die von der Schulbank in das Grauen des Krieges gestoßen wurde, in der unbestechlichen, prägnanten Darstellung der Titelgeschichte seinen gültigen Ausdruck.<br /><br />Inhalt:<br />- <i>Über die Brücke</i> (1950)<br />- <i>Kumpel mit dem langen Haar</i> (1947)<br />- <i>Der Mann mit den Messern</i> (1948)<br />- <i>Steh auf, steh doch auf</i> (1950)<br />- <i>Damals in Odessa</i> (1950)<br />- <i>Wanderer, kommst du nach Spa...</i> (1950<br />- <i>Trunk in Petöcki</i> (1950)<br />- <i>Unsere gute, alte Renée</i> (1950)<br />- <i>Auch Kinder sind Zivilisten</i> (1950)<br />- <i>So ein Rummel</i> (1950)<br />- <i>An der Brücke</i> (1950)<br />- <i>Abschied</i> (1950)<br />- <i>Die Botschaft</i> (1947)<br />- <i>Aufenthalt in X</i> (1950)<br />- <i>Wiedersehen mit Drüng</i> (1950)<br />- <i>Die Essenholer</i> (1950)<br />- <i>Wiedersehen in der Allee</i> (1948)<br />- <i>In der Finsternis</i> (1950)<br />- <i>Wir Besenbinder</i> (1950)<br />- <i>Mein teures Bein</i> (1950)<br />- <i>Lohengrins Tod</i> (1950)<br />- <i>Geschäft ist Geschäft</i> (1950)<br />- <i>An der Angel</i> (1950)<br />- <i>Mein trauriges Gesicht</i> (1950)<br />- <i>Kerzen für Maria</i> (1950)<br /><br />"
6365618,39326,Das harte Leben,3518016539,9783518016534,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356732685l/6365618._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356732685l/6365618._SY75_.jpg,,,,ger,,false,2133350,26,1556,2945,806,60,5:134|4:330|3:280|2:53|1:9|total:806,1961,,,3.65,1,0,['15248'],"[""Flann O'Brien""]",['3.96'],"['749968', '39326']","['Annemarie Böll', 'Heinrich Böll']","['3.99', '3.87']","Subtitled ""An Exegesis of Squalor,"" The Hard Life is a sober farce from a master of Irish comic fiction. Set in Dublin at the turn of the century, the novel does involve squalor—illness, alcoholism, unemployment, bodily functions, crime, illicit sex—but also investigates such diverse topics as Church history, tightrope walking, and the pressing need for public toilets for ladies. The Hard Life is straight-faced entertainment that conceals in laughter its own devious and wicked satire by one of the best known Irish writers of the 20th century.<br /><p> ""The dialogue is first rate, as is the Dublin atmosphere; and some of his characters are as rich and yeasty as good porter foaming out of the jar."" (Times Literary Supplement 12-1-61) <br /> </p><p> ""Described as a 'sober farce,' this book is anything but sober. Wild, hilarious, fast moving, irreverent and comic would be the better way to describe it. . . . Not since the publication of Mr. O'Brien's first book, At Swim-Two-Birds, has such a comic novel come out of Ireland."" (Shaun O'Criadin, New York Herald Tribune 7-29-62)<br /> </p><p> ""The conversation is a delight—it seems no Irishman can be dull when talking—and the atmosphere of a lower-middle-class family, with its cheerless, shabby, restricted way of life, is well done."" (Library Journal 5-15-62)<br /> </p><p> ""Flann O'Brien's The Hard Life is a comic Irish novel that derives its effect from an absolutely deadpan approach, for the narrator is a small boy who, for the better part of the time, has only the foggiest notion of what he is describing. Young Finbarr commands a glorious version of the English language combined with a totally impartial view of adult actions. The two things produce remarkable results."" (Phoebe Adams, Atlantic 7-62)<br /> </p><p> ""The real subject and hero of the novel is the English language—or rather, the Irish version of English. It's possible that O'Brien is actually better than Joyce at preserving the qualities of the Irish penchant for word play, a convention which often strikes an American audience as outrageous. . . . O'Brien's technique in The Hard Life is supremely economical, reading like a script without the obtrusive stage directions."" (City Pages 7-20-94)<br /></p>"
943294,39326,"And Where Were You, Adam?",0810111640,9780810111646,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,,,eng,Northwestern University Press,false,1429300,46,1467,2771,715,46,5:197|4:288|3:186|2:32|1:12|total:715,1951,,,3.88,357,14,"['39326', '39329']","['Heinrich Böll', 'Leila Vennewitz']","['3.87', '3.82']",[],[],[],"Hitler's once great army is broken and demoralized, the end of the war is imminent--but still soldiers are rounded up like criminals and sent to the front, Jews are 'evacuated, ' guns are fired, shells explode. In this novel Böll paints war as a series of idiocies, senseless accidents, and bizarre coincidences related only through death."
78541,39326,The Silent Angel,0304359742,9780304359745,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,5,28,eng,Cassell Military Paperbacks,false,1008791,29,1535,2618,714,83,5:126|4:301|3:219|2:59|1:9|total:714,1992,9,,3.67,337,36,['39326'],['Heinrich Böll'],['3.87'],[],[],[],"Two outstanding stories of war in a single volume, from the winner of the Nobel Prize for Literature: the short story ""A Soldier's Legacy"" and <i>The Silent Angel</i>, Boll's haunting first novel.<br /><br />""Staggering in its intensity and evocation of despair and shock. an occasion for renewing our appreciation for Boll's genius"" — Booklist<br /><br />""Terrifically on target with its series of tragic, ascetically drawn tableaux. a great document."" — Kirkus"
6395777,39326,Die Boote fahren nicht mehr aus,3889773109,9783889773104,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,false,671254,12,1361,2459,608,92,5:213|4:245|3:120|2:24|1:6|total:608,1929,,,4.04,9,1,"['5531368', '39326', '749968']","[""Tomas O'Crohan"", 'Heinrich Böll', 'Annemarie Böll']","['4.04', '3.87', '3.99']",[],[],[],"Drei Meilen vor der Küste der County Kerry, am äußersten Westrand von Irland, liegt die Große Blasket-Insel, die »Gemeinde, die Amerika am nächsten liegt«, wie die Einwohner sagten. Hier gab es bis in die dreißiger Jahre hinein eine fast unversehrte frühzeitliche Welt, wie sie sonst in Europa kaum noch zu finden war. <br />Es ist ein hartes Leben, das die Bewohner dieses winzigen, steinigen Fleckens Erde mitten in der Brandung des stürmischen Meeres fristen. Der Fischer und Bauer Tomás O'Crohan (1857-1937) erzählt als einer, der diese Welt noch erlebt hat und gar keine andere kannte: von tollkühnen Meeresfahrten und Jagden, von Festen mit Spiel und Trunk, von Jubel und Trauer, von bitterem Hunger, wenn der Fischfang mißglückt, von Saus und Braus, wenn der Wind das willkommene Strandgut eines verlorenen Schiffes an Land spült. O'Crohan wollte der Nachwelt den Charakter der knapp 150 Inselbewohner schildern, »denn Leute wie uns wird es nie mehr geben«."
1770739,39326,Erzählungen,0393099377,9780393099379,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,14542044,50,1309,2253,568,32,5:209|4:187|3:125|2:38|1:9|total:568,,,,3.97,5,0,"['5223', '26853', '39326', '5642537']","['Franz Kafka', 'Bertolt Brecht', 'Heinrich Böll', 'Charles W. Hoffman']","['3.89', '3.78', '3.87', '4.20']",[],[],[],Contiene:<br /><br />Descrizione di una battaglia * Preparativi di nozze in campagna * Richard e Samuel * Meditazione * La condanna * La metamorfosi * Un medico in campagna * Nella colonia penale * Durante la costruzione della muraglia cinese * Il digiunatore
607344,39326,Ashes and Diamonds,0810115190,9780810115194,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1261303984l/607344._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1261303984l/607344._SY75_.jpg,1997,3,1,eng,Northwestern University Press,false,593862,34,2217,2250,614,37,5:119|4:249|3:180|2:53|1:13|total:614,1948,,,3.66,434,22,"['329314', '39326', '5802683']","['Jerzy Andrzejewski', 'Heinrich Böll', 'Barbara Niemczyk']","['3.75', '3.87', '3.68']",['300850'],['David J. Welsh'],['3.86'],"Originally published in Poland in 1948, and acclaimed as one of the finest post-war Polish novels, <em>Ashes and Diamonds</em> takes place in the spring of 1945, as the nation is in the throes of its transformation to People' Poland. Communists, socialists, and nationalists; thieves and black marketeers; servants and fading aristocrats; veteran terrorists and bands of murderous children bewitched by the lure of crime and adventure--all of these converge on a provincial town's chief hotel, a microcosm of an uprooted world."
2375406,39326,Haus ohne Hüter,3423016310,9783423016315,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329508581l/2375406._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329508581l/2375406._SY75_.jpg,1981,3,1,ger,Deutscher Taschenbuch-Verlag,false,2382316,47,1055,1985,494,32,5:161|4:213|3:91|2:26|1:3|total:494,1954,,,4.02,296,11,"['39326', '3390344']","['Heinrich Böll', 'Ahmet Cemal']","['3.87', '4.24']",[],[],[],"Das Schicksal zweier zwölfjähriger Jungen und deren verwitweter Mütter in der Nachkriegszeit.<br />Die beiden zwölfjährigen Schulfreunde Heinrich und Martin haben ihre Väter, die im Krieg gefallen sind, nie gekannt. Heinrich wächst in bedrückend ärmlichen Verhältnissen auf. Viel zu früh wird er in die Welt der Erwachsenen gestellt und muss Verantwortung übernehmen. Sein Freund Martin kennt keine finanzielle Not, ahnt jedoch, dass seiner Mutter bei allem Wohlstand etwas fehlt.<br /><br />Äußerst einfühlsam beschreibt Heinrich Böll die Probleme und Nöte dieser beiden Jungen, die zudem mit den Schwierigkeiten der beginnenden Pubertät fertig werden müssen. Ihre und ihrer Mütter Schicksale stehen stellvertretend für die vom Krieg heimgesuchte Generation."
69881,39326,The Stories of Heinrich Böll,0810112078,9780810112070,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327230264l/69881._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327230264l/69881._SY75_.jpg,1995,9,27,eng,Northwestern University Press,false,131445,12,1298,1924,473,13,5:175|4:185|3:86|2:24|1:3|total:473,2006,,,4.07,397,11,"['39326', '35672', '2136952']","['Heinrich Böll', 'Stefan Freund', 'Oskar Jorgensen']","['3.87', '4.03', '4.06']",['39329'],['Leila Vennewitz'],['3.82'],"This volume collects sixty-three stories and novellas written by Heinrich Böll between 1947 and 1985. It brings together selections from Böll's earlier collections and some previously unpublished work. The chronological organization represents the entire span of Böll's career, from the stories of the early postwar period, to the masterfully satirical tales of his later years."
1978057,39326,Doktor Murkes gesammeltes Schweigen und andere Satiren,3462029614,9783462029611,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331211945l/1978057._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331211945l/1978057._SY75_.jpg,2000,10,1,ger,Kiepenheuer & Witsch,false,2382330,28,678,1631,403,12,5:141|4:160|3:84|2:16|1:2|total:403,1958,,,4.05,237,3,['39326'],['Heinrich Böll'],['3.87'],[],[],[],"Gewiß hat man den Satiriker Böll, den Meister der kleinen Form, über dem Romancier Böll zu Unrecht übersehen. Der vorliegende Band, der die besten satirischen Erzählungen des Autors sammelt, liefert den Beweis. Bölls Humor ist Vereinfachung ins Phantastische, die Verlogenheit und Talmiglanz unbarmherzig entlarvt. Die Attacken, die er reitet, bewahren den Humor - sie belehren, ohne zu verletzen. Ihre groteske Komik trifft ins Schwarze: sie bewirkt Lachen und Schmunzeln und treibt zur Einsicht. Über dieses Buch, das 1958 zum ersten Mal erschien, fanden immer wieder neue Generationen gerade von jungen Lesern zum Werk von Heinrich Böll.<br /><br />Der Band enthält neben der Titelerzählung die Satiren ""Nicht nur zur Weihnachtszeit"", ""Es wird etwas geschehen"", ""Hauptstädtisches Journal"" und ""Der Wegwerfer"". Der Text folgt dem 1994 erschienenen Band von Heinrich Bölls Erzählungen, den Viktor Böll und Karl Heiner Busse herausgegeben haben."
22962604,39326,Antología de cuentos alemanes,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,true,1414493,58,1021,1597,388,18,5:152|4:151|3:66|2:16|1:3|total:388,1956,1,1,4.12,6,0,"['19405', '39326', '533810', '1113469', '2938141', '2938140']","['Thomas Mann', 'Heinrich Böll', 'Joseph von Eichendorff', 'Hermann Hesse', 'Wilhelm Grimm', 'Jacob Grimm']","['3.94', '3.87', '3.44', '4.05', '4.19', '4.16']",[],[],[],"En la colección de Grandes Antologías descubriremos los cuentos imprescindibles de una gran variedad de autores destacados en la historia de la literatura universal. <br /> <br />El presente volumen es el que conforma la antología de cuentos de origen alemán de la colección. <br /> <br />Algunos autores: Thomas Mann, Heinrich Böl, Joseph von Heichendorff, Hermann Hesse, Wilhelm Grim, Jacob Grim (hermanos Grim)."
2399070,39326,Within the Whirlwind,0002729075,9780002729079,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400080822l/2399070._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400080822l/2399070._SX50_.jpg,1989,,,,"Collins, Harvill",false,58352118,8,894,1438,316,20,5:205|4:84|3:24|2:2|1:1|total:316,,,,4.55,1,0,"['64517', '39326']","['Evgenia Ginzburg', 'Heinrich Böll']","['4.38', '3.87']",['875481'],['Ian Boland'],['4.56'],"<p>This book continues the narrative of Ginzburg's nightmarish eighteen-year survival of Soviet prisons and labor camps, following the Stalinist purges of 1937. Introduction by Heinrich Böll. A Helen and Kurt Wolff Book</p><p></p>"
69883,39326,A Soldier's Legacy,0810112027,9780810112025,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,11,23,,Northwestern University Press,false,1768887,16,669,1316,377,35,5:49|4:129|3:159|2:38|1:2|total:377,1982,,,3.49,172,9,['39326'],['Heinrich Böll'],['3.87'],['39329'],['Leila Vennewitz'],['3.82'],"It is 1943 and Wenk, a young German soldier guarding the Normandy coast, finds himself in a war where the main enemies are loneliness and misery. Corruption is rampant in the High Command: supplies are being siphoned off, and starving, exhausted soldiers must cross their won mine fields to steal potatoes from the neighboring French farms.<br /><br />Against all army rank and protocol, Wenk forms a friendship with Lieutenant Schelling, whose protests on behalf of his men have incurred the wrath of another officer. When the company is transferred to the fighting on the Russian front, fear, suspicion, and mistrust forces events to a shocking conclusion.<br /><br />Written in 1947 and lost in the chaos of Germany in the postwar years, A Soldier's Legacy now takes its place beside All Quiet on the Western Front as a depiction of the horrors of war."
69884,39326,"What's to Become of the Boy? Or, Something to Do with Books",0810112086,9780810112087,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,4,8,,Northwestern University Press,false,1129003,22,800,1040,309,48,5:34|4:84|3:158|2:27|1:6|total:309,1981,,,3.37,185,32,['39326'],['Heinrich Böll'],['3.87'],['39329'],['Leila Vennewitz'],['3.82'],"In 1981, Heinrich Böll returned to the streets of his childhood in this remarkable collection of nonfiction. This volume captures the musings of a mature Böll as he looks back with fondness and with anger on his formative years: as a student who avoided school but lived for his education on the street; and as a young man forced to grapple with the moral horror that was Hitler. ""What's to Become of the Boy""—superbly translated by Leila Vennewitz—provides uncommon insight into Böll's maturation as an author and as a man."
493049,39326,End of a Mission,0810111543,9780810111547,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,4,27,,Northwestern University Press,false,2031729,32,565,965,284,37,5:42|4:91|3:100|2:40|1:11|total:284,1966,1,1,3.40,106,13,"['39326', '39329']","['Heinrich Böll', 'Leila Vennewitz']","['3.87', '3.82']",[],[],[],"End of a Mission, written in 1968, finds Heinrich Boll trying to come to terms with his country's monstrous past in an investigation of an inexplicable crime and an even more absurd trial. Told to rack up mileage on a jeep to prepare it for inspection, a soldier drives it home--and burns it in the company of his complaisant father. Boll's account of the testimony and background of the witnesses, and their nonplussed response to the composure and satisfaction of the accused, illuminates the life of an insignificant town caught up in sudden, unreasonable importance."
1438724,39326,The Safety Net,0349103518,9780349103518,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538217478l/1438724._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538217478l/1438724._SY75_.jpg,1983,9,,eng,Abacus,false,1429304,34,1338,826,227,33,5:42|4:98|3:57|2:23|1:7|total:227,1979,,,3.64,123,17,['39326'],['Heinrich Böll'],['3.87'],[],[],[],"Although Fritz Tolm and his wife Käthe play a representative role in established society, their sympathies are often on the side of their children and their friends. The Tolm family, for example, abandons the most difficult problem to the enormously bloated police apparatus, depending on whether the individuals are more likely to belong to the suspects or the vulnerable or even to both categories. This increases compulsively, as the signs pile up, threatening a new stop. But Fritz Tolm achieves a new clarity."
