id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
16791832,128607,Die Enden der Parabel,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355551023l/16791832._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355551023l/16791832._SX50_.jpg,1989,,,,Rowohlt,false,866393,79,142351,138044,34481,3042,5:15871|4:9132|3:5094|2:2495|1:1889|total:34481,1973,2,28,4.00,0,0,['235'],['Thomas Pynchon'],['3.85'],"['128607', '665157']","['Elfriede Jelinek', 'Thomas Piltz']","['3.53', '3.41']","Winner of the 1973 National Book Award, Gravity's Rainbow is a postmodern epic, a work as exhaustively significant to the second half of the 20th century as Joyce's Ulysses was to the first. Its sprawling, encyclopedic narrative and penetrating analysis of the impact of technology on society make it an intellectual tour de force."
53333664,128607,Pianistė,,9789986971047,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588667115l/53333664._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588667115l/53333664._SY75_.jpg,2005,,,lit,Eridanas,false,81852288,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['128607'],['Elfriede Jelinek'],['3.53'],['5419835'],['Nomeda Berkuvienė'],['3.98'],"Eriką Kohut, netekėjusią trisdešimtmetę, jos motina dar vaikystėje nusprendė paaukoti ant meno altoriaus. Tačiau kad ir kiek buvo viltasi bei stengtasi, Erika netapo koncertuojančia žvaigžde, o tik dėsto muziką Vienos Konservatorijoje. Dienomis. Bet kas dedasi jaunos moters galvoje naktimis, sveiku protu sunku suvokti.<br /><br />Net nekaltybę Erika praranda tokiu būdu, kokio savo dukrai nelinkėtų nė viena motina. Itin lakios seksualinės fantazijos, vaikystės šmėklos nuolat traukia Eriką į tokias Vienos „pogrindžio“ vietas, į kurias kojos nekeltų jokia kita „bloga mergaitė“.<br /><br />2004 metų Nobelio premija!"
10083389,128607,"Hans Bellmer, Louise Bourgeois: Double Sexus",9055449873,9789055449873,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,14980224,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2010,1,1,0.00,0,0,['128607'],['Elfriede Jelinek'],['3.53'],[],[],[],
2480216,128607,Sturm Und Zwang: Schreiben Als Geschlechterkampf (German Edition),3895210250,9783895210259,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,2487417,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['128607'],['Elfriede Jelinek'],['3.53'],[],[],[],
51311629,128607,On the Royal Road: The Burgher King,0857427784,9780857427786,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587263675l/51311629._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587263675l/51311629._SY75_.jpg,2020,8,15,,Seagull Books,false,76009304,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['128607', '53162']","['Elfriede Jelinek', 'Gitta Honegger']","['3.53', '3.45']",[],[],[],"Nobel Prize winner Elfriede Jelinek is known as a writer who works in response to contemporary crises and cultural phenomena. Perhaps none of her works display that quality as clearly as <i>On the Royal Road</i>. Three weeks after Donald Trump’s election, Jelinek mailed her German editor the first draft of this play, which turns out to be a stunningly prescient response to Trump and what he represents. In this drama we discover that a “king,” blinded by himself, who has made a fortune with real estate, golf courses and casinos, suddenly rules the United States, and the rest of the people of the world rub their eyes in disbelief until no one sees anything anymore.<br />  <br /> As topical as the evening news, yet with insight built on a lifetime of closely observing politics and culture, <i>On the Royal Road</i> brings into focus the phenomenon of right-wing populism, which spreads like a virus and has a lasting effect on global politics. Carefully perched somewhere between tragedy and grotesque, high-pitched and squeamish, Jelinek in this work questions her own position and forms of resistance.<br />"
35076811,128607,"Manual de sabotagem : escritos sobre política, memória e capitalismo",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494095241l/35076811._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494095241l/35076811._SY75_.jpg,2014,,,por,Deriva Editores,false,56374585,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['128607'],['Elfriede Jelinek'],['3.53'],['7858082'],['Bruno Monteiro'],['3.71'],
34816416,128607,Të përjashtuarit,,9789994351497,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,1,30,,skanderbeg book,false,56035881,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['128607'],['Elfriede Jelinek'],['3.53'],[],[],[],
53256668,128607,Schwarzwasser. Am Königsweg.: Zwei Theaterstücke,,9783498001995,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,80871697,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['128607'],['Elfriede Jelinek'],['3.53'],[],[],[],
51820514,128607,Schatten (Eurydike sagt),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73430162,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['128607'],['Elfriede Jelinek'],['3.53'],[],[],[],
52042339,128607,Avidité (Cadre vert),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,71410092,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['128607'],['Elfriede Jelinek'],['3.53'],['1051869'],['Claire de Oliveira'],['3.58'],
52756225,128607,Die Schutzbefohlenen. Wut. Unseres: Theaterstücke,,9783498032425,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,78770364,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['128607'],['Elfriede Jelinek'],['3.53'],[],[],[],
49252744,128607,Schatten (Eurydike sagt),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73430150,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['128607'],['Elfriede Jelinek'],['3.53'],[],[],[],
46204916,128607,Wolken.Heim: ergänzt um den Epilog «Und dann nach Hause»,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,71172317,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['128607'],['Elfriede Jelinek'],['3.53'],[],[],[],
1194442,128607,Cat and Mouse (Sheep)/Services,0413707601,9780413707604,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344907425l/1194442._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344907425l/1194442._SY75_.jpg,1996,1,1,,Methuen Publishing,false,1182496,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1996,1,1,0.00,0,0,"['580968', '128607']","['Gregory Motton', 'Elfriede Jelinek']","['3.51', '3.53']",[],[],[],One of a series of drama texts published to coincide with theatrical premieres of new plays and translations.
1956225,128607,Bählamms Fest : ein venezianisches Arbeitsjournal 1997 - 1999,3854206399,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,9,30,,Literaturverlag Droschl,false,1959182,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2003,9,30,0.00,0,0,"['888914', '128607']","['Olga Neuwirth', 'Elfriede Jelinek']","['0.0', '3.53']",[],[],[],
2908580,128607,"Der ""Anschluss"" als Sundenfall: Hans Leberts literarisches Werk und intellektuelle Gestalt",3854491158,9783854491156,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,false,2935738,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1968954', '128607']","['Jürgen Egyptien', 'Elfriede Jelinek']","['1.00', '3.53']",[],[],[],
4666368,128607,Olga Neuwirth. Zwischen den Stühlen. A Twilight Song auf der Suche nach dem fernen Klang,3702505822,9783702505820,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501585186l/4666368._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501585186l/4666368._SX50_.jpg,,,,ger,Anton Pustet Verlag,false,4716765,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2008,,,0.00,0,0,"['1208344', '128607', '8087042', '8087043', '71782', '888914', '2031415', '8087044', '5588382']","['Stefan Drees', 'Elfriede Jelinek', 'Max Nyffeler', 'Bernhard Günther', 'Gerald Matt', 'Olga Neuwirth', 'Reinhard Schulz', 'Helga Utz', 'Jean-Noël von der Weid']","['0.0', '3.53', '0.0', '0.0', '4.19', '0.0', '5.00', '0.0', '3.67']",[],[],[],"<p>Stellt sich die Frage nach einer österreichischen Komponistin der Gegenwart, fällt - das ist wahrscheinlich - der Name Olga Neuwirth. Weniger bekannt ist, dass die Komponistin ihre Gedankenwelt nicht nur in Noten, sondern schon lange auch in Buchstaben aufzeichnet. Die Folge sind Texte, Vorträge und Gespräche, die die Entwicklung ihrer kompositorischen Ideen begleiten, aber auch allgemein die Musik betreffende, heute gültige Standards vorwegnehmen und tiefgründige kulturpolitische Überlegungen anstellen. Stefan Drees hat eine repräsentative Auswahl zusammen gestellt und Neuwirths eigene Texte mit Beiträgen von anderen ergänzt - Kommentare zu einzelnen Werken, essayistische und vereinzelt auch wissenschaftliche Auseinandersetzungen mit der Musik, von Bernhard Günther, Elfriede Jelinek, May Nyffeler, Reinhard Schulz, Helga Utz, Jean-Noel von der Weid und vielen mehr. In diesem Lesebuch kann jeder einzelne Beitrag für sich bestehen. Ausführliche Kommentare liefern Erläuterungen zu biografischen Hintergründen, Sachthemen und erwähnten Personen, sowie Hinweise zu Aufführungen und Realisierungsproblemen. Fotografien zeigen eine weitere Seite der Komponistin. Der Band erscheint zu Olga Neuwirths 40. Geburtstag im Sommer 2008.</p><p>Mit Texten von Olga Neuwirth, Stefan Drees, Bernhard Günther, Elfriede Jelinek, Gerald Matt, Max Nyffeler, Reinhard Schulz, Helga Utz, Jean-Noel von der Weid u.a.</p>"
6342525,128607,Spectaculum 67,3518410083,9783518410080,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330867985l/6342525.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330867985l/6342525._SX50_.jpg,1998,10,14,ger,Suhrkamp,false,6528653,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1998,10,14,0.00,0,0,"['7745', '128607', '11582', '783514', '630665', '2877692', '2877694']","['Thomas Bernhard', 'Elfriede Jelinek', ""Seán O'Casey"", 'Johanna Walser', 'Angelika Gundlach', 'Per O Enquist', ""George O'Darkney""]","['4.06', '3.53', '3.75', '3.75', '3.77', '0.0', '0.0']",[],[],[],
10459860,128607,"Tage Im Dämmer, Nächte Im Rausch: Autobiographie",335102732X,9783351027322,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,false,15364804,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2011,1,1,0.00,0,0,"['1475199', '1127760', '128607']","['Werner Schroeter', 'Claudia Lenssen', 'Elfriede Jelinek']","['4.17', '3.50', '3.53']",[],[],[],
1877241,128607,Don Juan: Or Two Plus Two Equals Four or Lust Is the Only Swindle I Wish Permanence,3938821361,9783938821367,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,10,1,,Verlag Fur Moderne Kunst,false,22189520,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['71782', '128607']","['Gerald Matt', 'Elfriede Jelinek']","['4.19', '3.53']",[],[],[],"This study of Don Giovanni, alias Don Juan, includes work from 15 contemporary artists working in video, including Tracey Moffatt, Ugo Rondinone, Erwin Wurm and Sam Taylor-Wood. As E. T. A. Hoffmann would have it, Mozart's <i>Don Giovanni</i> is the ""opera of operas""--but who is the Don, and what contemporary relevance does his breathtaking lifestyle have? Sometimes an unscrupulous hedonist, and then again a weak man overwhelmed by desire and despair, he generates a dazzling variety of roles and identities. In the end, everything, even feeling, is exposed as a masquerade, but still he says, ""Lust is the only deception that I wish permanence."" Images are accompanied by Elfriede Jelinek's radio play <i>Jackie</i> and by interviews with filmmaker Michael Haneke and composer Olga Neuwirth, all in accordance with the motto ""Seduce and be seduced, view and be viewed."""
17672719,128607,Antologija novije austrijske drame,9536343290,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364149205l/17672719._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364149205l/17672719._SX50_.jpg,2002,,,scr,"Hrvatski centar ITI-UNESCO, Zagreb",false,24672131,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2002,1,1,0.00,0,0,"['6576066', '128607', '148058', '177955', '965', '591775']","['Sead Muhamedagić', 'Elfriede Jelinek', 'Peter Turrini', 'Werner Schwab', 'Peter Handke', 'Felix Mitterer']","['0.0', '3.53', '3.80', '4.13', '3.47', '3.57']",[],[],[],"Što se dogodilo, nakon što je Nora napustila svoga muža, ili Potpornji društva = Was Geschah, nachdem Nora ihren Mann verlassen hatte oder stuetzen der Gesellschaften / Elfriede Jelinek.<br /><br />Maločinitelji = Die Minderleister / Peter Turrini.<br /><br />Uništenje naroda ili Moja su jetra besmislena = Die Volksvernichtung oder meine Leber ist sinlos / Werner Schwab.<br /><br />Dok ništa nismo znali jedni o drugima = Die Stunde a wir nichts voneinander wussten / Peter Handke.<br /><br />Smrtni grijesi = Toedliche Suenden / Felix Mitterer."
22500344,128607,Waging Empathy,3981386337,9783981386332,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403167356l/22500344._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403167356l/22500344._SX50_.jpg,2014,5,20,,Uncut/Voices Press,false,41946791,1,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,5,20,0.00,0,0,"['914311', '7380', '128607']","['Tobe Levin', 'Alice Walker', 'Elfriede Jelinek']","['3.91', '4.18', '3.53']",[],[],[],
28937075,128607,Königskomödien: Werke Band 7,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,49156557,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['177955', '3515495', '14951760', '128607']","['Werner Schwab', 'Ingeborg Orthofer', 'Lizzi Kramberger', 'Elfriede Jelinek']","['4.13', '4.00', '3.00', '3.53']",[],[],[],
4745935,128607,Evas Biss,3898067068,9783898067065,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507554080l/4745935._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507554080l/4745935._SX50_.jpg,2002,10,1,,Psychosozial-Verlag,false,49657261,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['15053997', '944683', '7752805', '17215701', '128607', '17215702', '776323', '17215703', '1261492', '1716144', '17215712', '14818254', '1592662', '17215713']","['Hamburger Arbeitskreis für Psychoanalyse und Feminismus', 'Hans-Jürgen Wirth', 'Angelika Holderberg', 'Erika Mielke', 'Elfriede Jelinek', 'Gabriele Teckentrup', 'Christa Rohde-Dachser', 'Karin Menge-Herrmann', 'Jutta Heinrich', 'Marina Gambaroff', 'Martina Christlieb', 'Sonja Düring', 'Eva-Maria Alves', 'Edda Uhlmann']","['0.0', '2.57', '0.0', '0.0', '3.53', '0.0', '4.00', '0.0', '2.75', '4.00', '0.0', '0.0', '0.0', '0.0']",[],[],[],"Die Autorinnen entlarven die friedfertige Frau als gesellschaftlich gewachsenes Konstrukt und analysieren die weibliche Psyche jenseits eines Diskurses, der die Frauen bloss als Opfer festschreibt. Sie entwickeln neue Rollenbilder, uberwinden Sprachklischees und stellen sich ihrer Widerspruchlichkeit und Vielschichtigkeit. Sie setzen sich eindringlich und schonungslos mit der tabuisierten weiblichen Aggressivitat auseinander und ergrunden das, was im geschichtlichen Verlauf, im alltaglichen Umgang mit Weiblichkeit, mit Frauen und Frauenbildern vergessen und verdrangt wurde - und wird. Der Band enthalt Fallbeschreibungen, Material uber mythologische Hintergrunde sowie einen literarischen Text von Elfriede Jelinek. Es ist endlich soweit: Die ideologischen Hemmnisse, die in 25 Jahren Frauenbewegung angehauft wurden, werden in Frage gestellt. Isabelle Azoulay Zum Hamburger Arbeitskreis fur Psychoanalyse und Feminismus gehoren Martina Christlieb, Sonja During, Angelika Holderberg, Erika Mielke, Gabriele Teckentrup und Edda Uhlmann. Weitere Autorinnen sind die renommierten Psychoanalytikerinnen Christa Rhode-Dachser, Marina Gambaroff und Karin Menge-Hermann sowie die Schriftstellerinnen Eva-Maria Alves, Jutta Heinrich und Elfriede Jelinek."""
32713728,128607,Frida Parmeggiani. Textile Artefacts,3902833947,9783902833945,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479718987l/32713728._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479718987l/32713728._SX50_.jpg,2017,6,1,,Schlebrugge Editor,false,53293520,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['16001175', '128607', '15163884', '8329751', '16001176']","['Silke Geppert', 'Elfriede Jelinek', 'C. Bernd Sucher', 'Robert  Wilson', 'Ursula Schnitzer']","['0.0', '3.53', '3.60', '4.12', '0.0']",[],[],[],"In the three decades from 1978 to 2008, Frida Parmeggiani was Europe’s most sought-after costume designer. She has worked for and with Hans Hollmann, Götz Friedrich, Rainer Werner Fassbinder, Samuel Beckett, and Robert Wilson, among many others. On the occasion of her 70th birthday in the summer of 2016, the Mozarteum University of Salzburg in cooperation with Merano Arte presented an exhibition that is dedicated entirely to new designs. <i>Frida Parmeggiani. Textile Artefacts </i>shows a series of multipart costume abstractions which explore the complex relationship between nature, space, volume and textiles."
34258790,128607,ایکاروس و داستان‌های دیگر از نویسندگان آلمانی زبان,,9789646207837,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533397593l/34258790._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533397593l/34258790._SX50_.jpg,2017,,,per,دوستان,false,55316988,1,9,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2017,,,0.00,0,0,"['7745', '128607', '39326']","['Thomas Bernhard', 'Elfriede Jelinek', 'Heinrich Böll']","['4.06', '3.53', '3.87']",['1251464'],['علی عبداللهی'],['3.46'],داستان کوتاه به معنای امروزین آن، در ادبیات آلمانی زبان، از سال ۱۹۰۰ به ژانری نیرومند برای بیان دغدغه‌های اجتماعی و هستی - شناختی بدل شد و در آغاز غالباً وامدار داستان کوتاه آمریکایی است. ولی در روند شکل‌گیری آن، نباید نقش عمده‌ی قالب‌های کهن‌تر بومی را نادیده گرفت که از سده‌های میانه و حتی پیش‌تر، در آن سرزمین رواج داشت: قالب‌های افسانه، لطیفه، نوول، رمانس، داستان‌های تقویمی و … ایکاروس چنین رویکردی دارد و ضمن تأکید بیشتر بر ادبیات مدرن، از تمام سرچشمه‌های داستان کوتاه و بلند در سه کشور آلمان، اتریش و سوئیس، از سده هجده تا بیست و یکم، ولو به اختصار، نمونه‌هایی آورده است. ایکاروس مانند سایر جنگ‌های مترجم، سیری گاه‌شمارانه دارد و به ترتیب زمان تولد نویسندگان تنظیم شده است. خواننده در خلال بیش از ۱۳۰ داستان کوتاه و بلند از ۳۸ نویسنده، با داستان‌های خطی و سر راست کلاسیک، قصه‌های پیچیده‌ی اندیشه گرا، روایت‌های ژورنالیستی و شاعرانه‌ی زبان - پرداز، قصه‌های معمایی، ضد قصه، داستانک‌های افسانه‌ی وارنو، با درونمایه‌های تعلیمی، روان‌شناختی، سیاسی، اجتماعی، طنزآمیز و نقیصه‌پردازانه آشنا می‌شود. کوشیده‌ایم نمایندگان بیشتر رویکردها به داستان، تا حد امکان در کتاب حضور داشته باشند. از لسینگ روشنگر گرفته تا هبل و کلر آستانه‌نشین قرن بیستم، از شنیتسلر فرویدی، والزر و موزیل پیچیده‌نویس نیچه‌گرا، تا کافکای پیشگو، و توخولسکی طناز، از برشت، لنتس وبل سیاسی‌نویس و بیکسل و هولر طنزپرداز مینیمال‌گرا، تا آندره آگریل جوان، که در همین سال‌ها، داستانش را نوشته. داستان‌های برگرفته از ده‌ها کتاب، جنگ و مجله‌ی قدیمی گرفته، تا جدیدترین مجموعه‌های چاپ سال ۲۰۱۵ صاحب هر سلیقه‌ای در این مجموعه، داستان‌های باب طبع خود می‌یابد؛
44905256,128607,Kaspar Hausers Geschwister: Auf Der Suche Nach Dem Wilden Menschen,351511646X,9783515116466,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565066088l/44905256._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565066088l/44905256._SY75_.jpg,2018,5,2,,Franz Steiner Verlag Wiesbaden GmbH,false,69562597,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1314226', '128607']","['P.J. Blumenthal', 'Elfriede Jelinek']","['0.0', '3.53']",[],[],[],"Was macht den Menschen zum Menschen? Sind wir das Ergebnis unserer Natur, oder macht uns erst das Leben in der Gesellschaft zu dem, was wir sind? Immer wieder gibt es Meldungen von Menschen, die ohne soziale Kontakte uberlebt, ja unter Tieren gehaust haben sollen. Kaspar Hauser ist wohl einer der bekanntesten Falle - aber bei weitem nicht der einzige. P. J. Blumenthal hat zahlreiche spannende und erschutternde Falle aus den letzten 1500 Jahren zusammengetragen: Von zwei Jungen, die in Hessen im 14. Jahrhundert von Wolfen aufgezogen worden sein sollen, uber den Wilden Peter, der im 18. Jahrhundert auf einem Feld bei Hameln entdeckt wurde, bis hin zu Donald Kellogg, der in den 1930er Jahren fur einige Monate gemeinsam mit dem Affenbaby Gua aufgezogen wurde. Die Meldungen vom ""Affenmadchen"" von Uttar Pradesch, das 2017 in Indien aufgegriffen wurde, zeigen: Der ""wilde Mensch"" bleibt gegenwartig. Anhand von weit uber einhundert authentischen Fallen beleuchtet Blumenthal nicht nur das Phanomen selbst, sondern ebenso die oft tragischen Geschichten hinter dem Mythos des ""wilden Menschen""."
48705838,128607,Lebenszeichen: Gedichte Träume Denkkrümel,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,74056717,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['907928', '128607']","['Elfriede Gerstl', 'Elfriede Jelinek']","['4.36', '3.53']",[],[],[],
