id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
52036,1113469,Siddhartha,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428715580l/52036._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428715580l/52036._SY75_.jpg,1981,12,1,eng,Bantam Books,false,4840290,1435,921821,2218671,551235,16356,5:220265|4:181593|3:105008|2:31581|1:12788|total:551235,1922,,,4.02,471821,11156,['1113469'],['Hermann Hesse'],['4.05'],['8463'],['Hilda Rosner'],['4.01'],"Herman Hesse's classic novel has delighted, inspired, and influenced generations of readers, writers, and thinkers. In this story of a wealthy Indian Brahmin who casts off a life of privilege to seek spiritual fulfillment. Hesse synthesizes disparate philosophies--Eastern religions, Jungian archetypes, Western individualism--into a unique vision of life as expressed through one man's search for true meaning."
7860358,1113469,Simon and Schuster Handbook,013144364X,9780131443648,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,11007978,1,11,1,1,0,5:0|4:0|3:0|2:0|1:1|total:1,,,,1.00,1,0,"['259223', '1113469']","['Lynn Quitman Troyka', 'Hermann Hesse']","['3.75', '4.05']",[],[],[],
29350091,1113469,世界名作ショートストーリー　ヘルマン　ヘッセ,,9784652201022,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456566942l/29350091._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456566942l/29350091._SY75_.jpg,2015,11,,jpn,,false,49589513,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],Short stories by Hemman Hesse in Japanese aimed at children. In this volume:<br />こども時代より<br />クジャクヤママク<br />アウグストゥス<br />婚約<br />中断された授業時間
52080561,1113469,Siddhartha: An Indian Tale,1539645045,9781539645047,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,76868806,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
5915763,1113469,"Die Welt im Buch, Bd.2, Rezensionen und Aufsätze aus den Jahren 1911-16",3518404547,9783518404546,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489418987l/5915763._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489418987l/5915763._SY75_.jpg,1998,,,ger,Suhrkamp,false,6088136,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1113469', '104613', '439139']","['Hermann Hesse', 'Volker Michels', 'Heiner Hesse']","['4.05', '4.00', '0.0']",[],[],[],
52848879,1113469,Nachbarn: Erzählungen,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,73751242,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
12383669,1113469,Il Gioco Della Vita: La Disperazione E La Grazia:  Epistolario Scelto 1904 1950,8804444576,9788804444572,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,17364426,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1998,1,1,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
24771792,1113469,"Blick nach dem Fernen Osten. Erzählungen, Legenden, Gedichte und Betrachtungen.",3518413376,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,44403403,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2002,3,1,0.00,0,0,"['1113469', '104613']","['Hermann Hesse', 'Volker Michels']","['4.05', '4.00']",[],[],[],
36661363,1113469,"Filmstile (Film, Fernsehen, Neue Medien)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,58439377,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1113469', '17365340', '7826542', '15435247', '7534326', '14412222', '14412223']","['Hermann Hesse', 'Keutzer', 'Mauer', 'Gerhard Mohr', 'Oliver Keutzer', 'Roman Mauer', 'Gregory Mohr']","['4.05', '0.0', '2.00', '0.0', '3.00', '0.0', '0.0']",[],[],[],
52766694,1113469,"Die Romane und die großen Erzählungen. Vierter Band: Klein und Wagner, Klingsors letzter Sommer, Siddharta",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73129169,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1922,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
52486543,1113469,Briefwechsel 1921 bis 1927,351824129X,9783518241295,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72439509,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1113469', '84402', '17901019', '1132243']","['Hermann Hesse', 'Hugo Ball', 'Emmy Ball-Hennings', 'Bärbel Reetz']","['4.05', '3.80', '2.33', '3.08']",[],[],[],
15377348,1113469,Untitled Middle Grade Novel #: The Social Impact Serie,0805035591,9780805035599,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,21033429,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
50919758,1113469,Knulp: Drei Geschichten aus dem Leben Knulps,1721127666,9781721127665,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71424214,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1113469', '17265263']","['Hermann Hesse', 'Robin M Koppensteiner']","['4.05', '3.67']",[],[],[],
33172784,1113469,"Bibliotha]que Du Sapeur-Pompier de Picardie, A(c)Dita(c)E Sous Les Auspices de L'Union Amicale Mutualiste",2019588692,9782019588694,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480691867l/33172784._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480691867l/33172784._SX50_.jpg,2016,9,12,,Hachette Livre Bnf,false,53865942,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"BibliothA]que du sapeur-pompier de Picardie, A(c)ditA(c)e sous les auspices de l'Union amicale mutualiste des sapeurs-pompiers du dA(c)partement de la Somme... [Par Hesse.]<br />Date de l'A(c)dition originale: 1910<br /><i>Appartient A l'ensemble documentaire: Picardi1</i><br /><br />Ce livre est la reproduction fidA]le d'une oeuvre publiA(c)e avant 1920 et fait partie d'une collection de livres rA(c)imprimA(c)s A la demande A(c)ditA(c)e par Hachette Livre, dans le cadre d'un partenariat avec la BibliothA]que nationale de France, offrant l'opportunitA(c) d'accA(c)der A des ouvrages anciens et souvent rares issus des fonds patrimoniaux de la BnF.<br />Les oeuvres faisant partie de cette collection ont A(c)tA(c) numA(c)risA(c)es par la BnF et sont prA(c)sentes sur Gallica, sa bibliothA]que numA(c)rique.<br /><br />En entreprenant de redonner vie A ces ouvrages au travers d'une collection de livres rA(c)imprimA(c)s A la demande, nous leur donnons la possibilitA(c) de rencontrer un public A(c)largi et participons A la transmission de connaissances et de savoirs parfois difficilement accessibles.<br />Nous avons cherchA(c) A concilier la reproduction fidA]le d'un livre ancien A partir de sa version numA(c)risA(c)e avec le souci d'un confort de lecture optimal. Nous espA(c)rons que les ouvrages de cette nouvelle collection vous apporteront entiA]re satisfaction.<br /><br />Pour plus d'informations, rendez-vous sur <a target=""_blank"" href=""http://www.hachettebnf.fr"" rel=""nofollow"">www.hachettebnf.fr</a><br />"
15377352,1113469,Untitled Redfeather # 1: The Social Impact Serie,0805035605,9780805035605,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,21033431,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
37123631,1113469,"Die Landfrage Und Die Frage Der Rechtsg�ltigkeit Der Konzessionen in S�dwestafrika, Vol. 1: Ein Beitrag Zur Wirtschaftlichen Und Finanziellen Entwickelung Des Schutzgebietes (Classic Reprint)",026000832X,9780260008329,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515658946l/37123631._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515658946l/37123631._SX50_.jpg,2018,5,2,,Forgotten Books,false,58916567,2,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Excerpt from Die Landfrage und die Frage der Rechtsgultigkeit der Konzessionen in Sudwestafrika, Vol. 1: Ein Beitrag zur Wirtschaftlichen und Finanziellen Entwickelung des Schutzgebietes<br /><br />Aus diesem Bestreben heraus ist das vorliegende Werk entstanden, eine muhsame und undankbare Arbeit.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
50908701,1113469,Die Märchen von Hermann Hesse (The fairy tales of Hermann Hesse),7559629830,9787559629838,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73446360,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
15377353,1113469,Untitled Redfeather # 2: The Social Impact Serie,0805035613,9780805035612,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,21033433,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
45150612,1113469,A Guest at the Spa,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,69829083,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
18597825,1113469,Vom Wesen und Herkunft des Glasperlenspiels,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,26352605,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
2597004,1113469,We Are Like Fire: Waiblinger & Hesse on H'Olderlin,1550583786,9781550583786,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489419313l/2597004._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489419313l/2597004._SY75_.jpg,,,,,,false,2619357,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2007,12,,0.00,0,0,"['1113469', '1520333', '24142']","['Hermann Hesse', 'Wilhelm Friedrich Waiblinger', 'Eric Miller']","['4.05', '0.0', '3.85']",[],[],[],"The great German poet Friedrich Hoelderlin (1770-1843) won the love and care of his younger contemporary, the rebellious writer Wilhelm Waiblinger (1804-1830). This love found durable expression in Waiblinger's passionate novel <i>Phaethon</i>, translated in the present volume. It is based, in part, on Hoelderlin's own <i>Hyperion</i>, in which the protagonist claims that We are like fire, an assertion substantiated in Waiblinger s work. In <i>Phaethon</i>, the flames of the sun, youth, eros, art and the ideal of liberty incandescently burn. This story, whose eponymous hero recollects Hoelderlin as Waiblinger knew and imagined him, preserves among its pages several of Hoelderlin's most famous verse fragments. <i>Phaethon</i> appeared in 1823, when Hoelderlin was considered mad. Waiblinger scrupulously contests this verdict in his circumstantial essay 'Friedrich Hoelderlin's Life, Poetry and Madness.' Published in 1831, after Waiblinger's death, this essay is also included in the present volume. Waiblinger himself attracted the astringent affection of a later German writer, Hermann Hesse (1877-1962), whose 'In Pressel's Gardenhouse' (1914) depicts the conduct of Hoelderlin, Waiblinger and the poet Eduard Moerike (1804-1875) among the vineyards above Tuebingen. This story celebrates and indicts Waiblinger for his kindness and his impatience, in vivid relation to the figure of Hoelderlin. Hesse's story constitutes an act of literary criticism; he consents to step from behind the storyteller's mask in his essay, 'On Hoelderlin' (1924). These documents, rendered elegantly by Eric Miller, form a picture of greatness and of the reciprocity sometimes possible between the young and the estranged of an older generation."
39478116,1113469,Schriften zur Literatur I,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521993433l/39478116._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521993433l/39478116._SY75_.jpg,1970,,,ger,Suhrkamp Verlag,false,61107934,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
10229461,1113469,Spiel Mit Farben: Der Dichter Als Maler,3518417304,9783518417300,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489419116l/10229461._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489419116l/10229461._SX50_.jpg,,,,ger,,false,15129311,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2005,1,1,0.00,0,0,"['1113469', '104613']","['Hermann Hesse', 'Volker Michels']","['4.05', '4.00']",[],[],[],=Playing with colors: the poet as a painter
41059755,1113469,Die großen Romane.,351806696X,9783518066966,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,64122592,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
3406576,1113469,Die dunkle und wilde Seite der Seele,3518417576,9783518417577,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489211234l/3406576._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489211234l/3406576._SY75_.jpg,,,,ger,Suhrkamp Verlag KG,false,3446757,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],s/t: Briefwechsel mit seinem Psychoanalytiker Josef Bernhard Lang 1916-44<br />=The dark and wild side of the soul. Correspondence with his psychoanalyst Josef Bernhard Lang 1916-44
29343303,1113469,Το νησί του Ονείρου,,9789600302226,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456477442l/29343303._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456477442l/29343303._SX50_.jpg,1985,1,1,gre,Καστανιώτης,false,49580006,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1113469', '7134595']","['Hermann Hesse', 'Έρμαν Έσσε']","['4.05', '3.85']",['4836201'],['Φώντας Κονδύλης'],['3.77'],"Η μοναδική τούτη συλλογή από είκοσι δύο διηγήματα αποτελεί ένα απαράμιλλο φάσμα της γραφής του Έρμαν Έσσε απ το 1899 ώς το 1934. Ο αναγνώστης μπορεί να παρακολουθήσει την πορεία της εξέλιξης του Έσσε απ τον εστετισμό της νιότης του, μέσω του ρεαλισμού και υπερρεαλισμού των επόμενων δεκαετιών, ως την κλασική φάση των γηρατειών του. Όλα τα διηγήματά του, όπως ο ίδιος ο Έσσε τα αντιλαμβανόταν, αφορούν πρώτα και κύρια τα προσωπικά του απόκρυφα όνειρα, την προσωπική του πικρή αγωνία και την προσωπική του επιδίωξη -που κράτησε μια ολόκληρη ζωή- να διεισδύσει στα μυστήρια της εσώτερης αλήθειας του ανθρώπου."
50776079,1113469,Pictor's Metamorphoses,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75771370,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
42852556,1113469,Unterm Rad. Königs Erläuterungen.: Textanalyse und Interpretation mit ausführlicher Inhaltsangabe und Abituraufgaben mit Lösungen,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,66622189,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
48917586,1113469,Bilder aus der Toskana: Von Florenz bis Siena,3458351825,9783458351825,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,74314736,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
43330651,1113469,Путь внутрь,5830100452,9785830100458,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,,,rus,Амфора,false,67248057,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"В третий том собрания сочинений Германа Гессе (1877-1962) вошли роман ""Демиан"" (1919), повесть ""Кнульп"" (1915, а также авторский сборник повестей ""Путь внутрь""."
40800181,1113469,Hesse. Sein Leben in Bildern und Texten / Werk und Wirkungsgeschichte.,345809749X,9783458097495,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,63531250,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
52765900,1113469,"Die Romane und die großen Erzählungen. Erster Band: Peter Camenzind, Unterm Rad",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73128946,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1906,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
44119948,1113469,Aus Indien,0274713217,9780274713219,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,2,,Wentworth Press,false,68612594,2,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
43430151,1113469,Souborné dílo III,807203118X,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546346006l/43430151._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546346006l/43430151._SX50_.jpg,1999,,,cze,Argo,false,67512053,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
35552109,1113469,"Hermann Hesse, Sammlung Der B�cher",1548323322,9781548323325,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498892442l/35552109._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498892442l/35552109._SX50_.jpg,2017,6,24,,Createspace Independent Publishing Platform,false,56975350,2,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,9,15,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Hermann Karl Hesse (1877- 1962) war ein deutschsprachiger Schriftsteller, Dichter und Maler. Weltweite Bekanntheit erlangte er mit Prosawerken wie Siddhartha oder Der Steppenwolf und mit seinen Gedichten (z. B. ""Stufen""). 1946 wurde ihm der Nobelpreis fur Literatur und 1954 der Orden Pour le merite fur Wissenschaft und Kunste verliehen. In diesem book: Siddhartha, 1922 Demian, Die Geschichte von Emil Sinclairs Jugend, 1919 Eine Stunde hinter Mitternacht, 1889 Knulp: Drei Geschichten aus dem Leben Knulps, 1915 Klingsors letzter Sommer, 1920 Boccaccio, 1904 Hermann Lauscher, 1908 Peter Camenzind, 1904"
12425986,1113469,Il gioco della vita. 2.,8804444584,9788804444589,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,17408248,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
22022695,1113469,Il miglioratore del mondo,A000006194,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398783019l/22022695._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398783019l/22022695._SY75_.jpg,1994,,,ita,Grafica Editore,false,41340153,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1994,1,1,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
48756438,1113469,Umwege,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,74129406,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
2823359,1113469,Kindheit und Jugend vor Neunzehnhundert 1,3518375024,9783518375020,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489211095l/2823359._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489211095l/2823359._SY75_.jpg,2002,,,ger,Suhrkamp,false,2849461,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1113469', '124318']","['Hermann Hesse', 'Ninon Hesse']","['4.05', '4.50']",[],[],[],=Childhood and youth from nineteen
36342861,1113469,Mali srpan,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,slv,,false,58022827,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
52767343,1113469,Die Romane und die großen Erzählungen. Achter Band: Das Glasperlenspiel 2,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73129382,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1943,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
50830490,1113469,"Sidarta, Dečja duša, Klajn i Vagner, Klingsorovo poslednje leto",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73438373,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],"['7021012', '14685518']","['Sonja Perović', 'Mihailo Smiljanić']","['4.19', '4.40']",
4549912,1113469,"Bodensee, Ansichten und Beschreibungen",3797700709,9783797700704,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,false,4599204,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],
