id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
24708849,25619,Ben-Hur (suivi de Quo Vadis ?): édition intégrale (Fiction Historique),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,1434214,978,56371,129497,32111,1026,5:12752|4:10509|3:6598|2:1655|1:597|total:32111,1880,,,4.03,0,0,"['16104262', '25619']","['Lew Wallace', 'Henryk Sienkiewicz']","['4.03', '3.85']",[],[],[],"Deux péplums majestueux écrits par deux auteurs de talents – Lewis Wallace &amp; Henryk Sienkiewicz – réunis pour la première fois dans une édition électronique complète.<br /><br />Tout d’abord, « Ben-Hur »<br /><br />Fils d'un prince de Jérusalem, Juda Ben-Hur s'apprête à partir à Rome pour y apprendre le métier de soldat lorsqu'un hasard tragique bouleverse son destin : il blesse par accident le puissant gouverneur Valerius Gratius. Accusé d'avoir commis un attentat, injustement condamné, Ben-Hur n'a désormais que deux buts : libérer son pays du joug romain, et se venger de Messala, qui l'a injustement condamné.<br /><br />Suivi de « Quo Vadis ? » (Où vas-tu ?). Un roman « historique » sur les persécutions que les chrétiens ont subies sous le règne de l’empereur romain Néron, avec une histoire d’amour à la clé. Le général patricien Marcus Vinicius tombe amoureux de la chrétienne Lygie/Callina. Il demande de l’aide à son oncle Pétrone, un proche conseiller de l’empereur, qui va la faire enlever et la mettre dans le palais de Néron...<br /><br /><br /> <b> Format professionnel électronique © Ink Book édition. </b><br />"
28931524,25619,Henryk Sienkiewicz: Gesammelte Werke: Andhofs große Literaturbibliothek,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,true,49150377,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Die Werke von Henryk Sienkiewicz, Litwos, sorgsam zusammengetragen und neu durchgesehen in E-Book-Ausgabe. Dieses umfangreiche Werk des berühmten polnischen Schriftstellers und Trägers des Nobelpreises für Literatur enthält neben dem kompletten technischen Inhaltsverzeichnis auch ein umfangreich-detailliertes dynamisches Inhaltsverzeichnis und Begleitinformationen. In dieser Sammlung finden Sie u. a.: <br /><br />Auf dem Felde der Ehre - Geschichtlicher Roman<br />Auf dem grossen Wasser<br />Der Leuchtturmwächter<br />Die Jagd nach dem Glück<br />Der Organist von Ponikla<br />Orso<br />An der Quelle<br />Die Kreuzritter. Erstes Buch (Historischer Roman)<br />Die Kreuzritter. Zweites Buch<br />Komödie der Irrungen (Erzählung) - Eine Skizze aus dem amerikanischen Leben.<br />Mit Feuer und Schwert. Gesamtausgabe - Historischer Roman<br />Ohne Dogma<br />Quo vadis - Gesamtausgabe<br />Sintflut<br />Sturmflut. Historischer Roman - Gesamtausgabe"
35601887,25619,Historische Romane von Henryk Sienkiewicz (Vollständige deutsche Ausgaben): Mittelalter-Romane + Rittergeschichten + Historische Romane aus der Römerzeit,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,57038002,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],"['10794052', '17005736']","['J. Praun', 'E. u. R. Ettlinger']","['0.0', '0.0']",
29100700,25619,Gesammelte Werke,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,true,49338559,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Henryk Adam Aleksander Pius Sienkiewicz war polnischer Schriftsteller und Träger des Literaturnobelpreises. Dieser Band enthält folgende gesammelte Werke des Ausnahmekünstlers: Auf dem 'großen Wasser', Der Leuchtturmwächter, Komödie der Irrungen, Ohne Dogma und Sintflut."
53103128,25619,"Familia Polaniecki, vol. 1",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586523724l/53103128._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586523724l/53103128._SX50_.jpg,,,,rum,,false,79742664,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
12201175,25619,Henryk Sienkiewicz,,2940038647946,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1323818511l/12201175._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1323818511l/12201175._SX50_.jpg,2011,,,eng,"Buffalo, Nakl. Centralnego Komitetu Pom. Ojczyczny",true,42393547,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
34731216,25619,Auswanderer: historischer Roman,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,55915081,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
26754744,25619,"The New Soldier: Or, Nature and Life",1298940818,9781298940810,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444672689l/26754744._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444672689l/26754744._SY75_.jpg,2015,8,22,,Sagwan Press,false,46780884,6,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,8,22,0.00,0,0,"['25619', '14403637']","['Henryk Sienkiewicz', 'J Christian 1871-1962 Bay']","['3.85', '0.0']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
41828337,25619,EPICS OF CHRISTIANITY. Four Volumes. THE ROBE. THE GREATEST STORY EVER TOLD. QUO VADIS. BEN-HUR.,3896040952,9783896040954,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,65286360,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
49044789,25619,Henryk Sienkiewicz - Quo Vadis: The Bestseller of 1897,1839671165,9781839671166,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575328382l/49044789._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575328382l/49044789._SX50_.jpg,2019,11,20,,Bestseller Publishing,false,74472153,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['25619', '26465']","['Henryk Sienkiewicz', 'Jeremiah Curtin']","['3.85', '3.93']",[],[],[],"Henryk Adam Aleksander Pius Sienkiewicz was born on May 5th 1846, into an impoverished Polish noble family in Russian-ruled Congress Poland. He normally published under the shortened version as Henryk Sienkiewicz.<br /><br />It was only in 1866 that he completed his secondary-school diploma. At first he tried to study medicine, then law, at the Imperial University of Warsaw, but he soon transferred to the university's Institute of Philology and History, where he acquired a thorough knowledge of literature and Old Polish language. His living circumstances meant he was living in poverty and existing only by tutoring the children of other families. In 1868 his circumstances improved when he became tutor to the princely Woroniecki family.<br /><br />In 1869 his analysis of a play was published in the Weekly Review and shortly afterward The Illustrated Weekly printed his essay about the late-Renaissance Polish poet Mikolaj Sęp Szarzyński.<br /><br />Sienkiewicz completed his university studies in 1871, though he failed to receive a diploma because he did not pass the examination in Greek language. However, he was gaining some traction writing for such publications as Gazeta Polska (The Polish Gazette) and Niwa (magazine), under the pen name 'Litwos'. In 1873 he began writing a column, 'Bez tytulu' (Without a title), in The Polish Gazette and, in 1874, one for Niwa, 'Sprawy bieżące' (Current matters), and in 1875 the column, 'Chwila obecna' (The Present Moment). He also collaborated on a Polish translation, published in 1874, of Victor Hugo's last novel, 'Ninety-Three'. In June of the same year he became co-owner of Niwa.<br /><br />This was followed by 'Humoreski z teki Woroszylly' (Humorous Sketches from Woroszylla's Files, 1872), 'Stary Sluga' (The Old Servant, 1875), 'Hania' (Sienkiewicz) (1876) and 'Selim Mirza' (1877). These last three are known as the 'Little Trilogy'. Together these publications made him a prominent figure in Warsaw's journalistic-literary world.<br /><br />In the late 1870s he traveled to the United States, writing many travel essays which helped win him further popularity with Polish readers.<br /><br />From the 1880s he also began serializing his novels and soon became one of the most popular Polish writers of the 19th and 20th centuries. His numerous translations gained him international renown.<br /><br />In Poland he is best known for his 'Trilogy' of historical novels - 'Fire and Sword', 'The Deluge', and 'Sir Michael' all set in the 17th-century Polish-Lithuanian Commonwealth.<br /><br />However, in the rest of the world his fame is set with 'Quo Vardis' an epic in length and scope and set in Emperor Nero's Rome. It easily became the best-selling book of 1897, a enduring and literary sensation.<br /><br />In 1905 he won a Nobel Prize for his lifetime achievements as an epic writer. In his acceptance speech, he said this honor was of particular value to a son of Poland: ""She was pronounced dead-yet here is proof that she lives on.... She was pronounced defeated-and here is proof that she is victorious.""<br /><br />Henryk Adam Aleksander Pius Sienkiewicz died on 15th November 1916, at the Grand Hotel du Lac in Vevey, Switzerland from ischemic heart disease."
43331587,25619,Widziałem wszystko com chciał i potrzebował widzieć,,9788364822667,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545662380l/43331587._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545662380l/43331587._SX50_.jpg,2016,9,19,pol,Państwowy Instytut Wydawniczy,false,67249626,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['25619', '18724389']","['Henryk Sienkiewicz', 'Maria Bokszczanin']","['3.85', '0.0']",[],[],[],"Bogato ilustrowany tom korespondencji Henryka Sienkiewicza, w którym czytelnik znajdzie nieznaną do tej pory twórczość epistolarną autora Trylogii. Wśród adresatów znalazły się tu osoby z kręgu najbliższych krewnych i przyjaciół pisarza, m.in. Jadwiga Janczewska, Karol Potkański, Witkacy czy Maria Skłodowska-Curie.<br /><br />Pełne wydanie listów ukazało się w Państwowym Instytucie Wydawniczym w latach 1977– 2009. Korespondencja ta – napisana z prawdziwym artyzmem i pełna ogromnego uroku – stanowi integralną część twórczości Sienkiewicza, przynoszącą atrakcyjne i osobiste świadectwo czasów, w których żył i tworzył. Dopełnieniem książki jest Pokłosie epistolarne – listy niepublikowane, które wypłynęły na światło dzienne już po wydaniu pięciotomowej edycji."
32452756,25619,"Auf dem ""großen Wasser"" und andere Erzählungen (Vollständige deutsche Ausgabe): Seemanns-Legende + Komödie der Irrungen + Der Leuchtturmwächter + Jagd ... + Orso + An der Quelle",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,53041370,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
53208585,25619,Wybór nowel i opowiadań,8304030381,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587324178l/53208585._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587324178l/53208585._SX50_.jpg,1988,,,pol,Zakład Narodowy Imienia Ossolińskich,false,80467935,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['25619', '840941']","['Henryk Sienkiewicz', 'Tadeusz Bujnicki']","['3.85', '2.75']",[],[],[],Seria I Biblioteki Narodowej 231
53228102,25619,In Desert and Wilderness: Large Print,,9798620481460,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588565194l/53228102._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588565194l/53228102._SX50_.jpg,2020,3,4,,Independently Published,false,80562658,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"We are delighted to publish this classic book as part of our extensive Classic Library collection. Many of the books in our collection have been out of print for decades, and therefore have not been accessible to the general public. The aim of our publishing program is to facilitate rapid access to this vast reservoir of literature, and our view is that this is a significant literary work, which deserves to be brought back into print after many decades in its original form. The contents of the vast majority of titles in the Classic Library have been scanned from the original works. To ensure a high quality product, each title has been meticulously hand curated by our staff. Our philosophy has been guided by a desire to provide the reader with a book that is as close as possible to ownership of the original work. We hope that you will enjoy this wonderful classic work, and that for you it becomes an enriching experience."
49543214,25619,"The Story of Life in Modern Poland: Without Dogma, Whirlpools & Children of the Soil: 3 Novels in one Volume",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,73529829,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],"['26465', '4089359', '3917458']","['Jeremiah Curtin', 'Iza Young', 'Max A. Drezmal']","['3.93', '4.00', '3.62']",
25192553,25619,Gesammelte Werke: Romane + Erzählungen (Vollständige deutsche Ausgaben): Die Kreuzritter + Quo Vadis? + Mit Feuer und Schwert + Ohne Dogma + Pan Wolodyjowski ... der Irrungen und viel mehr,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,true,44903148,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,1,17,0.00,0,0,"['25619', '10794050', '10794051']","['Henryk Sienkiewicz', 'F. Schwormstädt', 'P. Stachiewicz']","['3.85', '0.0', '0.0']","['10794052', '5347249', '10794054', '10794053']","['J. Praun', 'E. Ettlinger', 'Clara Hillebrand', 'R. Ettlinger']","['0.0', '0.0', '0.0', '0.0']","Dieses eBook: ""Gesammelte Werke: Romane + Erzählungen (Vollständige deutsche Ausgaben)"" ist mit einem detaillierten und dynamischen Inhaltsverzeichnis versehen und wurde sorgfältig korrekturgelesen.<br />Henryk Sienkiewicz (1846-1916) war ein polnischer Schriftsteller und Träger des Nobelpreises für Literatur. <br />Inhlat: <br />Mit Feuer und Schwert<br />Sintflut<br />Pan Wolodyjowski, der kleine Ritter<br />Quo Vadis?<br />Die Kreuzritter<br />Auf dem Felde der Ehre<br />Familie Polaniecki<br />Ohne Dogma<br />Waldidyll <br />Auf dem ''großen Wasser''<br />Der Leuchtturmwächter<br />Komödie der Irrungen<br />Waldidyll<br />Seemanns-Legende<br />Jagd nach dem Glück<br />Der Organist von Ponkila <br />Orso <br />An der Quelle"
53182016,25619,Cavalerii crucii vol. 1,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586945796l/53182016._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586945796l/53182016._SY75_.jpg,,,,rum,,false,80118513,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
32704050,25619,Quo Vadis: And Other Historical Novels About Early Christians,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,53281011,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['25619', '6447024', '3218132', '2823333']","['Henryk Sienkiewicz', 'W.H. Withrow', 'W.H.G. Kingston', 'William Ware']","['3.85', '3.70', '3.64', '3.12']",['26465'],['Jeremiah Curtin'],['3.93'],
18261076,25619,Die Jagd nach dem Glück,3846043230,9783846043233,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422217259l/18261076._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422217259l/18261076._SX50_.jpg,2013,7,16,ger,Salzwasser-Verlag Gmbh,false,25720574,6,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,7,16,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
46201685,25619,"The Best Historical Novels by Henryk Sienkiewicz: Quo Vadis, With Fire and Sword, The Deluge, Pan Michael, On the Field of Glory",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,71168541,2,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['25619', '18781413', '18781414']","['Henryk Sienkiewicz', 'Evert Van Muyden', 'Jacques Clement Wagrez']","['3.85', '0.0', '0.0']",['26465'],['Jeremiah Curtin'],['3.93'],
36623572,25619,Latarnik. Bartek Zwycięzca,8320705487,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1982,,,pol,Iskry,false,58384410,2,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],Książka złożona z następujących tytułów;<br />- Latarnik<br />- Bartek Zwycięzca
1904693,25619,Selected Tales,1881284107,9781881284109,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,1906458,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1979,2,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
17052886,25619,Der Stierkampf,3846006483,9783846006481,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356013858l/17052886._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356013858l/17052886._SX50_.jpg,2012,9,21,ger,Salzwasser-Verlag Gmbh,false,23375636,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2012,9,21,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"Ein Werk des polnischen Literaturnobelpreistragers Henryk Sienkiewicz, Nachdruck des Originals."
28570669,25619,Поездка в Афины,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,,true,48731156,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['25619', '692514']","['Henryk Sienkiewicz', 'Генрик Сенкевич']","['3.85', '4.37']",['13919549'],['Вукол Михайлович Лавров'],['3.89'],"Очерк помещен в книге ""Письма из Африки"" и представляет собой вполне цельное и небезынтересное художественное произведение."
39900956,25619,"""Chcecie wieści z życia bieżącego…”. Felietony i recenzje 1873-1875",,9788394496456,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524232284l/39900956._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524232284l/39900956._SX50_.jpg,2016,,,pol,Muzeum Literatury,false,61741830,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['25619', '15820284']","['Henryk Sienkiewicz', 'Grzegorz P. Bąbiak']","['3.85', '0.0']",[],[],[],"Muzeum Literatury im. Adama Mickiewicza w Warszawie zwieńczyło obchody Roku Sienkiewiczowskiego edycją książki Henryka Sienkiewicza „Chcecie wieści z życia bieżącego…”. Felietony i recenzje 1873-1875 w oprac. prof. Grzegorza P. Bąbiaka. Wydanie oparte jest na tekstach, które Sienkiewicz publikował na łamach „Gazety Polskiej” oraz „Niwy”. Ostatnią swoją książkową edycję miały jeszcze za życia pisarza w 1906 r.<br /><br />Jak pisze autor opracowania we wstępie: „Henryk Sienkiewicz znany jest jako autor wielkich powieści, które ukształtowały świadomość narodową Polaków w II poł. XIX w. (…) Ale wczesna twórczość pisarza pozostaje w cieniu tego dorobku, nawet w roku jubileuszu, a to wtedy, używając współczesnego języka, kalibruje on pióro epika i wyostrza zmysł obserwacji człowieka, które potem wykorzysta tak w swoich historycznych, jak i współczesnych utworach”.<br /><br />Koncentrując się na sprawach krajowych, Sienkiewicz czyni wyjątek dla relacji z Wystawy Powszechnej zorganizowanej w Wiedniu w 1847 roku. W tych felietonach daje się poznać jako świetny obserwator, który wie, co napisać należy (np. opis rezydencji cara oraz obejście chłopa rosyjskiego), z tym, o czym pisać można (np. krytyka polskich elementów w pawilonach austriackich). Bezbłędnie wyczuwa nowinki artystyczne, które kilka lat później najpierw na Zachodzie, a później na ziemiach polskich doprowadziły do zmian w sferze artystycznej, np. wpływ sztuki japońskiej na malarstwo.<br /><br />Jakim kronikarzem był Sienkiewicz? Próżno tu szukać informacji politycznych. Teksty, z założenia, miały być lekkim komentarzem do tego, co widać za oknem, o czym rozmawiano na warszawskiej ulicy lub przy kawiarnianym stoliku. Późniejszy noblista opisuje np. repertuar modnych teatrów ogródkowych i nie szczędzi słów krytyki pod ich adresem, kiedy ściągają publiczność jedynie popisami roznegliżowanych dam. Skrupulatnie odmalowuje słowem nowy „salon” stolicy, czyli Ogród Saski, organizowane tam festiwale i kwesty, oraz wyścigi na Polach Mokotowskich. Czytelnik może podążać ulicami XIX-wiecznej Warszawy i wczuć się w jej klimat również dzięki 127 oryginalnym rycinom, reprodukowanym w książce."
51257035,25619,Pour l'Honneur et pour la Croix,,9782865530427,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71854849,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],"En ce début du XVe siècle, la guerre menace la nation polonaise. Zysko de Bogdanie, un jeune chevalier, se distingue entre tous par sa bravoure. Selon les lois de la chevalerie, Zysko a juré un amour éternel à la tendre Danousia, demoiselle de compagnie de la duchesse de Mazovie. Ce serment se double de la promesse d’abattre en duel trois chevaliers allemands. Mais Danousia est marquée par la fatalité, et si c’est pour elle qu’il se couvrira de gloire, c’est auprès d’une autre qu’il rencontrera la passion. <br />Pour la Pologne sans cesse morcelée, les Chevaliers Teutoniques sont d’arrogants voisins. Pousseront-ils à bout le roi Jagellon, à peine converti, et qui s’efforce de maintenir une paix précaire ? Rudes guerriers, les Polonais s’accommodent mal des menaces allemandes. Ils veulent en découdre. Et c’est au premier rang que combattra Zysko, tel un ange exterminateur, lorsqu’à la bataille de Grünewald les Chevaliers Teutoniques seront écrasés, laissant plus de 40000 hommes sur le champ de bataille."
45375766,25619,"Sielanka: A Forest Picture, And Other Stories",1010561871,9781010561873,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557466085l/45375766._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557466085l/45375766._SX50_.jpg,2019,3,21,,Wentworth Press,false,70128414,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['25619', '26465']","['Henryk Sienkiewicz', 'Jeremiah Curtin']","['3.85', '3.93']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
35964278,25619,Gesammelte Werke von Henryk Sienkiewicz: Die Kreuzritter + Quo Vadis? + Mit Feuer und Schwert + Ohne Dogma + Pan Wolodyjowski + Sturmflut + Familie Polaniecki ... der Irrungen und viel mehr,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,57523268,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['25619', '10794050', '10794051']","['Henryk Sienkiewicz', 'F. Schwormstädt', 'P. Stachiewicz']","['3.85', '0.0', '0.0']","['10794052', '17005736', '10794054']","['J. Praun', 'E. u. R. Ettlinger', 'Clara Hillebrand']","['0.0', '0.0', '0.0']",
53103188,25619,"Familia Polaniecki, vol. 2",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586523826l/53103188._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586523826l/53103188._SX50_.jpg,,,,rum,,false,79742784,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['25619'],['Henryk Sienkiewicz'],['3.85'],[],[],[],
51805329,25619,QUO VADIS A NARRATIVE OF THE TIME OF NERO: Chapters VII - XI ROZDZIAŁY VII - XI,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,76315456,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['25619', '16850271']","['Henryk Sienkiewicz', 'Nelly Stefanova']","['3.85', '4.36']",['26465'],['Jeremiah Curtin'],['3.93'],
