id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
28008683,84259,Kwiaty zła,8308025315,9788308025315,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX50_.jpg,1994,,,pol,Wydawnictwo Literackie,false,2089235,1001,106998,198358,46573,1319,5:23285|4:14792|3:6398|2:1473|1:625|total:46573,1857,6,25,4.26,4,0,['13847'],['Charles Baudelaire'],['4.21'],"['3248883', '14717849', '14717850', '14717851', '1934339', '1380465', '2930254', '14717852', '8444436', '6519686', '4539134', '4465390', '5287494', '1058344', '84259', '3282325', '2917159', '14717853', '14717854', '7017000', '8190846', '3044340', '14717855', '6669', '4633607', '2894496', '14717856', '14717857', '14717858', '14717859', '15092733']","['Zbigniew Bieńkowski', 'Jerzy Brzozowski', 'Stanisław Korab-Brzozowski', 'Bolesław Wieniawa-Długoszowski', 'Wiktor Gomulicki', 'Mieczysław Jastrun', 'Ireneusz Kania', 'Roman Kołoniecki', 'Feliks Konopka', 'Czesław Jastrzębiec-Kozłowski', 'Antoni Lange', 'Maria Leśniewska', 'Jerzy Litwiniuk', 'Tadeusz Lubelski', 'Czesław Miłosz', 'Artur Międzyrzecki', 'Zenon Przesmycki', 'Zofia Trzeszczkowska', 'Jan Opęchowski', 'Bronisława Ostrowska', 'Marian Piechal', 'Seweryn Pollak', 'Włodzmierz Słobodnik', 'Wisława Szymborska', 'Józef Waczków', 'Adam Ważyk', 'Ewa Wende', 'Bohdan Wydżga', 'Marianna Zajączkowska-Abrahamowicz', 'Kazimiera Zawistowska', 'Andrzej   Nowak']","['4.00', '4.20', '4.25', '4.00', '3.03', '4.36', '3.98', '4.07', '3.92', '4.35', '3.23', '3.81', '3.57', '4.02', '4.19', '3.98', '3.83', '3.78', '4.25', '3.97', '4.40', '3.88', '4.25', '4.32', '4.06', '4.00', '4.25', '4.25', '4.25', '3.76', '3.50']","Przekłady wielu współczesnych i dawnych tłumaczy Baudelaire'a, zebrane w tym tomie, składają się na pierwszą po II wojnie światowej kompletną polską edycję ""Kwiatów zła"".<br /><br />Tylko parę zbiorów wierszy zdobyło większą sławę w dziejach światowej liryki: ""Pieśni"" Horacego, ""Sonety do Laury"" Petrarki... Legenda Baudelaire'a ogniskuje w sobie, jak napisał Eliot w 1930 roku, ""najmocniej oddziałujący archetyp poety współczesnej epoki"", na równi z legendą Rimbauda.<br /><br />""Kwiaty zła"" były jednocześnie spóźnioną kulminacją francuskiego romantyzmu i progiem współczesnej wrażliwości poetyckiej. W najszerszym odbiorze aż do końca ubiegłego wieku słynne były jednak z powodów ubocznych: towarzyszyła im aura skandalu, pamiętano o procesie sądowym, okaleczającym dzieło na długie lata.<br /><br />Dzisiaj o sile oddziaływania tej poezji nie przesądzają już jej bluźniercze akcenty i czarny erotyzm. Baudelaire wcześnie przeczuł naszą epokę: czyż jego poczucie grzechu pierworodnego, świadomość zawieszenia w bezmiarze ułomnego świata nie ma w istocie tych samych korzeni co ""poczucie tragiczności życia"" Unamuna, ""la nausée"" Sartre'a, ""życie w niewygodzie"" Camusa?"
22747485,84259,On the Abolition of All Political Parties,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,42292362,35,2043,2251,568,80,5:183|4:215|3:138|2:30|1:2|total:568,1940,,,3.96,344,49,"['18395', '269491', '84259']","['Simone Weil', 'Simon Leys', 'Czesław Miłosz']","['4.13', '3.92', '4.19']",[],[],[],"A brilliant woman who was a study in fiercely maintained contradictions, a star student who went to work on a factory line, a Jewish convert to Catholicism who insisted on refusing baptism, Simone Weil is one of the most intransigent and taxing of spiritual masters, always willing to push her thinking—and us—one step beyond the apparently reasonable in pursuit of the one truth, the one good. She asks hard questions and avoids easy answers. In this essay—now in English for the first time—she challenges the foundation of the modern liberal political order, making an argument that will have particular resonance in present-day America. Examining the dynamic of power and propaganda caused by party spirit, the increasing disregard for truth in favor of opinion, and the consequent corruption of education, journalism, and art, Weil proposes that politics can only begin where the party spirit comes to an end.<br /><br />This volume also reprints an admiring portrait of Weil by the Nobel laureate Czesław Miłosz and an essay about Weil’s friendship with Albert Camus by the translator Simon Leys."
145664,84259,Native Realm: A Search for Self-Definition,0374528306,9780374528300,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317793272l/145664._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317793272l/145664._SX50_.jpg,2002,6,27,,"Farrar, Straus and Giroux",false,140562,27,1311,1793,440,39,5:177|4:148|3:91|2:19|1:5|total:440,1959,,,4.08,222,20,['84259'],['Czesław Miłosz'],['4.19'],['3862006'],['Catherine S. Leach'],['4.02'],"<b>The autobiography of the Nobel laureate</b><br /><br />Before he emigrated to the United States, Czeslaw Milosz lived through many of the social upheavals that defined the first half of the twentieth century. Here, in this compelling account of his early life, the author sketches his moral and intellectual history from childhood to the early fifties, providing the reader with a glimpse into a way of life that was radically different from anything an American or even a Western European could know.<br /><br />Using the events of his life as a starting point, <i>Native Realm</i> sets out to explore the consciousness of a writer and a man, examining the possibility of finding glimmers of meaning in the midst of chaos while remaining true to oneself.<br /><br />In this beautifully written and elegantly translated work, Milosz is at his very best."
223074,84259,Road-side Dog,0374526230,9780374526238,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312001217l/223074._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312001217l/223074._SX50_.jpg,1999,11,29,,"Farrar, Straus and Giroux",false,216029,13,892,1646,419,33,5:132|4:156|3:105|2:21|1:5|total:419,1997,,,3.93,319,29,['84259'],['Czesław Miłosz'],['4.19'],['39152'],['Robert Hass'],['4.32'],"""I went on a journey in order to acquaint myself with my province, in a two-horse wagon with a lot of fodder and a tin bucket rattling in the back. The bucket was required for the horses to drink from. I traveled through a country of hills and pine groves that gave way to woodlands, where swirls of smoke hovered over the roofs of houses, as if they were on fire, for they were chimneyless cabins; I crossed districts of fields and lakes. It was so interesting to be moving, to give the horses their rein, and wait until, in the next valley, a village slowly appeared, or a park with the white spot of a manor in it. And always we were barked at by a dog, assiduous in its duty. That was the beginning of the century; this is its . I have been thinking not only of the people who lived there once but also of the generations of dogs accompanying them in their everyday bustle, and one night-I don't know where it came from-in a pre-dawn sleep, that funny and tender phrase composed itself: a road-side dog."" --<i>Road-Side Dog</i>"
145662,84259,Second Space: New Poems,0060755245,9780060755249,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410135590l/145662._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410135590l/145662._SY75_.jpg,2005,8,23,,Ecco,false,140560,6,694,1449,353,40,5:139|4:133|3:62|2:17|1:2|total:353,2002,,,4.10,317,31,['84259'],['Czesław Miłosz'],['4.19'],"['39152', '591793']","['Robert Hass', 'Robert Haas']","['4.32', '4.01']","Nobel laureate Czeslaw Milosz's most recent collection <em>Second Space</em> marks a new stage in one of the great poetic pilgrimages of our time. Few poets have inhabited the land of old age as long or energetically as Milosz, for whom this territory holds both openings and closings, affirmations as well as losses. ""Not soon, as late as the approach of my ninetieth year, / I felt a door opening in me and I entered / the clarity of early morning,"" he writes in ""Late Ripeness."" Elsewhere he laments the loss of his voracious vision -- ""My wondrously quick eyes, you saw many things, / Lands and cities, islands and oceans"" -- only to discover a new light that defies the limits of physical sight: ""Without eyes, my gaze is fixed on one bright point, / That grows large and takes me in.""<br /><br /><em>Second Space</em> is typically capacious in the range of voices, forms, and subjects it embraces. It moves seamlessly from dramatic monologues to theological treatises, from philosophy and history to epigrams, elegies, and metaphysical meditations. It is unified by Milosz's ongoing quest to find the bond linking the things of this world with the order of a ""second space,"" shaped not by necessity, but grace. <em>Second Space</em> invites us to accompany a self-proclaimed ""apprentice"" on this extraordinary quest. In ""Treatise on Theology,"" Milosz calls himself ""a one day's master."" He is, of course, far more than this. <em>Second Space</em> reveals an artist peerless both in his capacity to confront the world's suffering and in his eagerness to embrace its joys: ""Sun. And sky. And in the sky white clouds. / Only now everything cried to him: Eurydice! / How will I live without you, my consoling one! / But there was a fragrant scent of herbs, the low humming of bees, / And he fell asleep with his cheek on the sun-warmed earth."""
595219,84259,Collected Poems,0880011742,9780880011747,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1990,5,21,,Ecco,false,581929,9,699,1327,303,16,5:174|4:84|3:34|2:8|1:3|total:303,1988,1,1,4.38,276,12,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"<blockquote>To find my home in one sentence, concise, as if hammered in metal. No to enchant anybody. Not to earn a lasting name in posterity. An unnamed need for order, for rhythm, for form, which three words are opposed to chaos and nothingness.<br />-- Czeslaw Milosz<br /></blockquote>"
22253757,84259,Flash Fiction International: Very Short Stories from Around the World,0393346072,9780393346077,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403207754l/22253757._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403207754l/22253757._SX50_.jpg,2015,4,13,eng,W. W. Norton  Company,false,41629788,3,823,1122,294,39,5:76|4:109|3:91|2:15|1:3|total:294,2015,4,13,3.82,273,39,"['12376', '11744', '168122', '55135', '3275664', '2076101', '1086397', '620946', '5223', '818000', '13850404', '56546', '3128872', '4736871', '7150901', '13850405', '30006', '7311870', '13850406', '4174', '30240', '8550', '523988', '34065', '13850407', '2928964', '509715', '13850408', '1716138', '6551449', '13850409', '13843', '4176632', '50688', '982452', '3192836', '3912109', '5835922', '72039', '3340306', '2796270', '214224', '7900823', '9155', '108520', '84259', '5354524', '2958878', '6567520']","['James Thomas', 'Robert Shapard', 'Christopher Merrill', 'Linh Dinh', 'Stefani Nellen', 'Edmundo Paz Soldán', 'Randa Jarrar', 'Juan Villoro', 'Franz Kafka', 'Antonio Lopez Ortega', 'Shirani Rajapakse', 'Stuart Dybek', 'Édgar Omar Avilés', 'Ricardo Sumalavia', 'Avital Gad-Cykman', 'Eric Rugara', 'Marco Denevi', 'Young-Ha Kim', 'Bess Winter', 'Sherman Alexie', 'Alberto Fuguet', 'Yasunari Kawabata', 'Josefina Estrada', 'Etgar Keret', 'Mohibullah Zeghan', 'María Negroni', 'Zakaria Tamer', 'Joesphine Rowe', 'Kuzhali Manickavel', 'Tara Laskowski', 'Chen Qiyou', 'Jim Crace', 'W. Somerset Maugham', 'Ron Carlson', 'Nuala Ní Chonchúir', 'Meg Pokrass', 'Lili Potpara', 'Naguib Mahfouz', 'Roberto Bolaño', 'Ethel Rohan', 'Petina Gappah', 'Elena Bossi', 'Petronius', 'Qiu Xiaolong', 'Alberto Chimal', 'Czesław Miłosz', 'Natalie Diaz', 'Pierre J. Mejlak', 'Shabnam Nadiya']","['3.86', '3.83', '4.02', '3.96', '3.85', '3.60', '3.93', '4.00', '3.89', '3.88', '3.89', '4.00', '3.93', '3.80', '3.89', '3.82', '3.82', '3.49', '3.82', '4.06', '3.53', '3.75', '3.80', '3.98', '3.82', '4.02', '3.90', '3.82', '3.71', '3.81', '3.81', '3.62', '4.04', '3.84', '4.06', '4.15', '3.91', '3.93', '3.98', '3.94', '3.71', '3.82', '3.83', '3.75', '3.87', '4.19', '4.32', '4.01', '3.91']",[],[],[],"<strong>A dazzling new anthology of the very best very short fiction from around the world.</strong><br /><br />What is a flash fiction called in other countries? In Latin America it is a <em>micro</em>, in Denmark <em>kortprosa</em>, in Bulgaria <em>mikro razkaz</em>. These short shorts, usually no more than 750 words, range from linear narratives to the more unusual: stories based on mathematical forms, a paragraph-length novel, a scientific report on volcanic fireflies that proliferate in nightclubs. Flash has always—and everywhere—been a form of experiment, of possibility. A new entry in the lauded Flash and Sudden Fiction anthologies, this collection includes 86 of the most beautiful, provocative, and moving narratives by authors from six continents, including best-selling writer Etgar Keret, Zimbabwean writer Petina Gappah, Korean screenwriter Kim Young-ha, Nobel Prize winner Czeslaw Milosz, and Argentinian “Queen of the Microstory” Ana María Shua, among many others. These brilliantly chosen stories challenge readers to widen their vision and celebrate both the local and the universal."
36126524,84259,Opium intelektualistów (Spectrum),8372003637,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503740258l/36126524._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503740258l/36126524._SY75_.jpg,2000,,,pol,Muza,false,160848,31,2494,1043,260,23,5:89|4:100|3:60|2:7|1:4|total:260,1955,,,4.01,2,1,"['82797', '84259']","['Raymond Aron', 'Czesław Miłosz']","['3.93', '4.19']",[],[],[],"Książka francuskiego filozofa i socjologa Raymonda Arona (1905 - 1983) ukazała się w 1955 roku. Rok później paryska ""Kultura"" opublikowała jej polski przekład pt. ""Koniec wieku ideologii"", którego nieliczne egzemplarze w katalogach polskich bibliotek opatrzone były dużymi czerwonymi stemplami: ""druk bezdebitowy"", ""wypożycza się tylko do czytelni"".<br /><br />W swojej pracy autor zawarł krytykę złudzeń żywionych przez intelektualistów XX wieku, ich wiary w mity lewicy, rewolucji, proletariatu, wreszcie ich alienacji ze społeczeństwa i poszukiwania zakorzenienia w świeckich formach religijności, jakimi są ideologie wypełnione dogmatami."
151464,84259,Selected Poems,0880010991,9780880010993,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,8,2,,Ecco,false,146188,7,508,833,189,13,5:110|4:55|3:17|2:5|1:2|total:189,1977,,,4.41,182,10,"['49926', '52454']","['Zbigniew Herbert', 'Peter Dale Scott']","['4.35', '4.24']",['84259'],['Czesław Miłosz'],['4.19'],"Blessed is the nation that in the course of a century could give the world two poets of Czeslaw Milosz's and Zbigniew Herbert's scope. Doubly blessed is the English-reader, for in this volume he gets Zbigniew Herbert's work rendered by Czeslaw Milosz: like the poor, or better yet like nature herself, Polish genius takes care of its own.<br /><br />This collection of poems is bound for a much longer haul than any of us can anticipate. For Zbigniew Herbert's poetry adds to the biography of civilization the sensibility of a man not defeated by the century that has been most thorough, most effective in dehumanization of the species. Herbert's irony, his austere reserve and his compassion, the lucidity of his lyricism, the intensity of his sentiment toward classical antiquity, are not just trappings of a modern poet, but the necessary armor--in his case well-tempered and shining indeed--for man not to be crushed by the onslaught of reality. By offering to his readers neither aesthetic norethical discount, this poet, in fact, saves them frorn that poverty which every form of human eviI finds so congenial. As long as the species exists, this book will be timely.<br /><br />-- Joseph Brodsky"
890204,84259,Milosz's ABC's,0374199779,9780374199777,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311970729l/890204._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311970729l/890204._SX50_.jpg,2001,3,15,,Farrar Straus Giroux,false,140563,16,506,808,211,16,5:53|4:87|3:55|2:14|1:2|total:211,1997,,,3.83,161,12,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"The ABC book is a Polish genre, a literary form loosely composed of short, alphabetically arranged entries. In this ""splendid"" volume (Edward Hirsch, The New York Times Book Review), Czeslaw Milosz's telling eye for detail and sharp judgements create unforgettable portraits as he combines sketches of characters from his earlier prose works and poems with references to real historical figures. Simone de Beauvoir, Albert Camus, Fyodor Dostoevsky, Edward Hopper, and Arthur Koestler are among those who come under his scrutiny, along with the poets Charles Baudelaire and Robert Frost and the Polish writers Witold Gombrowicz and Zbigniew Herbert.This overview extends beyond profiles of real and imagined people to places that have had particular meaning in Milosz's own personal geography. His focus ranges from Szetejnie, where he was born, and Berkeley, where he has lived for almost four decades, to places he has visited, such as Bend, Oregon, and Sierraville, California. Fluidly intermingled with these entries are his reflections on broader themes such as ""City"", ""Misfortune"", ""Love"", and ""Knowledge"".<br /><br />Witty, erudite, eloquent, and outspoken, Milosz's ABC's is at once a fascinating self-portrait and a unique reflection on twentieth-century politics, poetry, and prose."
145663,84259,To Begin Where I Am: Selected Essays,0374528594,9780374528591,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317791616l/145663._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317791616l/145663._SX50_.jpg,2002,10,2,,"Farrar, Straus and Giroux",false,1718403,2,765,762,175,17,5:93|4:58|3:19|2:3|1:2|total:175,2001,,,4.35,166,17,"['84259', '87497']","['Czesław Miłosz', 'Bogdana Carpenter']","['4.19', '4.31']",['3903704'],['Madeline G. Levine'],['4.04'],"<b>A comprehensive selection of essays--some never before translated into English--by the Nobel Laureate.</b><br /><br /><i>To Begin Where I Am</i> brings together a rich sampling of poet Czeslaw Milosz's prose writings. Spanning more than a half century, from an impassioned essay on human nature, wartime atrocities, and their challenge to ethical beliefs, written in 1942 in the form of a letter to his friend Jerzy Andrzejewski, to brief biographical sketches and poetic prose pieces from the late 1990s, this volume presents Milosz the prose writer in all his multiple, beguiling guises. The incisive, sardonic analyst of the seductive power of communism is also the author of tender, elegiac portraits of friends famous and obscure; the witty commentator on Polish complexes writes lyrically of the California landscape. Two great themes predominate in these essays, several of which have never appeared before in English: Milosz's personal struggle to sustain his religious faith, and his unswerving allegiance to a poetry that is ""on the side of man."""
410479,84259,Talking to My Body,155659108X,9781556591082,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328757943l/410479._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328757943l/410479._SY75_.jpg,1996,4,1,eng,Copper Canyon Press,false,399759,1,523,702,161,22,5:84|4:57|3:15|2:4|1:1|total:161,1996,4,1,4.36,161,22,['2935057'],['Anna Świrszczyńska'],['4.08'],"['84259', '3998168']","['Czesław Miłosz', 'Leonaard Nathan']","['4.19', '4.36']","<b>Anna Swir's poetry is featured in the best-selling anthologies <i>Ten Poems to Set You Free</i> and <i>Risking Everything</i></b><br /><br />Anna Swir (1909-1984) famously said “A poet should be as sensitive as an aching tooth.” Swir was one of Poland’s most distinguished poets, and she was open in her feminism and eroticism, with poetry that explored the life of the female body—from the agonizing depths of wartime to delirious sensual delight. The <i>New York Times</i> wrote that Swir's poetry pointed toward a ""ferocious internal life.""<br /><br />A member of the Resistance during the Nazi occupation and a military nurse in a makeshift hospital during the Warsaw Uprising, Swir once waited an hour fully expecting to be executed. Affected deeply by her experience, she wrote a poetry which rejected the grand gestures of war in favor of a world cast in miniature, a world in which the body and individual survive.<br /><br />Co-translated by Nobel Laureate Czeslaw Milosz and Leonard Nathan, with an introduction by Milosz, who writes: “What is the central theme of these poems? Answer: Flesh. Flesh in love and ecstasy, in pain, in terror, flesh afraid of loneliness, giving birth, resting, feeling the flow of time or reducing time to one instant. By such a clear delineation of her subject matter, Anna Swir achieves in her sensual, fierce poetry a nearly calligraphic neatness.”<br /><br /><b>Reviews:</b><br /><br />“The poems delight in all things physical, painting a passionate picture of the soul as a reified, pulsating entity that argues with the body.”—<i>San Francisco Review</i><br /><br />“<i>Talking to My Body</i> is an extremely rewarding book... Her best poems are so original as to deliver that mild shock we've come to recognize as real poetry.”—<i>Boston Book Review</i><br />"
356003,84259,My Century,1590170652,9781590170656,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320440326l/356003._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320440326l/356003._SY75_.jpg,2003,12,31,eng,NYRB Classics,false,346177,18,806,549,130,13,5:60|4:48|3:15|2:5|1:2|total:130,1977,,,4.22,91,7,"['203975', '84259']","['Aleksander Wat', 'Czesław Miłosz']","['4.19', '4.19']",['100861'],['Richard Lourie'],['3.87'],"In <i>My Century</i> the great Polish poet Aleksander Wat provides a spellbinding account of life in Eastern Europe in the midst of the terrible twentieth century. Based on interviews with Nobel Prize winner Czeslaw Milosz, <i>My Century</i> describes the artistic, sexual, and political experimentation --in which Wat was a major participant-- that followed the end of World War I: an explosion of talent and ideas which, he argues, in some ways helped to open the door to the destruction that the Nazis and Bolsheviks soon visited upon the world. But Wat's book is at heart a story of spiritual struggle and conversion. He tells of his separation during World War II from his wife and young son, of his confinement in the Soviet prison system, of the night when the sound of far-off laughter brought on a vision of ""the devil in history."" ""It was then,"" Wat writes, ""that I began to be a believer."""
694820,84259,Facing The River,0880014547,9780880014540,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409604360l/694820._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409604360l/694820._SY75_.jpg,1996,4,1,,Ecco,false,681139,7,246,536,132,20,5:45|4:54|3:30|2:2|1:1|total:132,1994,,,4.06,111,17,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Czeslaw Milosz did not believe he would ever return to the river valley in which he grew up. But in the spring of 1989, exactly fifty years after he left, the new government of independent Lithuania welcomed him back to that magical region of his childhood. Many of the poems in <em>Facing the River</em> record his experiences there, where the river of the Issa Valley symbolizes the river of time as well as the river of mythology, over which one cannot step twice. This is the river Milosz faces while exploring ancient themes. He reflects upon the nature of imagination, human experience, good and evil--and celebrates the wonders of life on earth.<br /><br />In these later poems, the poems of older age, this Nobel laureate takes a long look back at the catastrophic upheavals of the twentieth century; yet despite the soberness of his themes, he writes with the lightness of touch found only in the great masters."
665259,84259,The Witness of Poetry,0674953835,9780674953833,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1984,1,1,,Harvard University Press,false,651317,5,331,512,123,14,5:48|4:56|3:12|2:5|1:2|total:123,1983,,,4.16,114,11,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Czeslaw Milosz, winner of the 1980 Nobel Prize for Literature, reflects upon poetry's testimony to the events of our tumultuous time. From the special perspectives of ""my corner of Europe,"" a classical and Catholic education, a serious encounter with Marxism, and a life marked by journeys and exiles, Milosz has developed a sensibility at once warm and detached, flooded with specific memory yet never hermetic or provincial.<br /><br />Milosz addresses many of the major problems of contemporary poetry, beginning with the pessimism and negativism prompted by reductionist interpretations of man's animal origins. He examines the tendency of poets since Mallarme to isolate themselves from society, and stresses the need for the poet to make himself part of the great human family. One chapter is devoted to the tension between classicism and realism; Milosz believes poetry should be ""a passionate pursuit of the real."" In ""Ruins and Poetry"" he looks at poems constructed from the wreckage of a civilization, specifically that of Poland after the horrors of World War II. Finally, he expresses optimism for the world, based on a hoped-for better understanding of the lessons of modern science, on the emerging recognition of humanity's oneness, and on mankind's growing awareness of its own history."
1049487,84259,Catharsis: On the Art of Medicine,0226788687,9780226788685,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,5,15,eng,University of Chicago Press,false,1035939,3,300,499,124,9,5:43|4:53|3:18|2:8|1:2|total:124,2003,,,4.02,85,7,"['522338', '487465', '84259']","['Andrzej Szczeklik', 'Antonia Lloyd-Jones', 'Czesław Miłosz']","['4.10', '3.97', '4.19']",[],[],[],"The ancient Greeks used the term <i>catharsis</i> for the cleansing of both the body by medicine and the soul by art. In this inspiring book, internationally renowned cardiologist Andrzej Szczeklik draws deeply on our humanistic heritage to describe the artistry and the mystery of being a doctor. Moving between examples ancient and contemporary, mythological and scientific, <i>Catharsis</i> explores how medicine and art share common roots and pose common challenge.<br /><br />As Szczeklik explores such subjects as the mysteries of the heart rhythm, the secret history of pain relief, the enigmatic logic of epidemics, near-death or out-of-body experiences, and many more, he skillfully weaves together classical literature, the history of medicine, and moving anecdotes from his own clinical experiences. The result is a life-affirming book that will enrich the healing work of patients and doctors alike and make an invaluable contribution to our still-expanding vision of the art of medicine.<br /><br />“Drawing on mathematical ideas, physics, music, mythology, clinical science and clinical practice, Szczeklik never forces the issues or compels. . . . He approaches the questions of pain, suffering and death that confront the doctor daily and that the world regards as ‘terrible, futile, and destructive.’ Here he stresses the immense value of the experienced doctor in helping patients in the loneliness of pain.”—Niall O'Higgins, <i>Times Higher Education Supplement</i>"
694821,84259,Bells In Winter,0880014563,9780880014564,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,7,30,,Ecco,false,925341,5,401,480,115,14,5:50|4:38|3:24|2:3|1:0|total:115,1978,,,4.17,93,11,['84259'],['Czesław Miłosz'],['4.19'],[],[],[],"Begun in the winter of 1955 and completed in the spring of 1956, Treatise on Poetry is a brilliant meditative poem fully expressive of the powers that have made Milosz one of our greatest writers. Expertly translated, the poem is divided into four parts -- Europe at the turn of the century, the condition of Polish culture between the two world wars, the harsh reality of World War II, and the role of the poet in the postwar world. Here Milosz addresses the failure of early-20th-century Polish poetry. With vast historical sweep and in language that enables readers to see ""as if in a flash of summer lighting"", Milosz offers a fascinating account of the mysterious art of poetry."
223070,84259,Unattainable Earth,0880011025,9780880011020,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1987,9,21,,Ecco,false,216025,4,297,469,108,4,5:54|4:41|3:9|2:4|1:0|total:108,1986,,,4.34,91,4,['84259'],['Czesław Miłosz'],['4.19'],['39152'],['Robert Hass'],['4.32'],"Poems, journallike entries, and musings--by turn lyrical, meditative, and philosophical--make up this new collection by the Polish poet, essayist, novelist and winner of the Nobel Prize for Literature"
