id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12116,7702,The Late Mattia Pascal,1590171152,9781590171158,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,11,30,eng,NYRB Classics,false,3102727,119,26895,58727,14570,406,5:4992|4:5954|3:2852|2:623|1:149|total:14570,1904,,,4.03,6331,111,"['7702', '25415']","['Luigi Pirandello', 'Charles Simic']","['3.96', '4.05']",['6921'],['William Weaver'],['4.00'],"Mattia Pascal endures a life of drudgery in a provincial town. Then, providentially, he discovers that he has been declared dead. Realizing he has a chance to start over, to do it right this time, he moves to a new city, adopts a new name, and a new course of life—only to find that this new existence is as insufferable as the old one. But when he returns to the world he left behind, it's too late: his job is gone, his wife has remarried. Mattia Pascal's fate is to live on as the ghost of the man he once was.<br /><br />An explorer of identity and its mysteries, a connoisseur of black humor, Nobel Prize winner Luigi Pirandello is among the most teasing and profound of modern masters. <i>The Late Mattia Pascal</i>, here rendered into English by the outstanding translator William Weaver, offers an irresistible introduction to this great writer's work"
51028134,7702,Maschere nude: 1922,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,71685180,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
44094100,7702,"A vilanza, anotato",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,68575036,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
51838600,7702,I vecchi e i giovani: edizione integrale,1090817568,9781090817563,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71678523,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
31862127,7702,Selected Poems of Luigi Pirandello,1599103206,9781599103204,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475210792l/31862127._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475210792l/31862127._SX50_.jpg,2016,9,20,,Italica Press,false,52529979,4,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7702', '829010']","['Luigi Pirandello', 'George Hochfield']","['3.96', '4.04']",[],[],[],"Luigi Pirandello, an author best know for his plays, novels and short stories, was also a life-long poet. At the age of twenty-two, he published his first collection, ""Mal giocondo"" (1889, Troubled Joy), followed quickly by three further volumes, ""Pasqua in Gea"" (1891, Easter in Gea), ""Elegie renane"" (1895, Rhenish Elegies) and ""Zampogna"" (1901, Bagpipes). In 1912 he published his final volume of poetry, ""Fuori di chiave"" (Offkey), but he continued to publish poetry in literary journals and anthologies until his death in 1936.<br /><br />In a literary career that spans the turning of the twentieth century, his poetry reflected many of the currents of his time: modernism and relativism, the tension between faith and science and the place of the individual in a world devoid of coherence. He writes movingly of nature -- silent, indifferent, unconscious, enduring -- as the very antithesis of chaotic human activity. He writes of life and death, children and coffee, of love, earth and dreams. His style might seem traditional -- more traditional than would be expected of an author whose work for theater surpassed mere innovation -- and while his forms might be conservative, his ideas matched the spirit of his age.<br /><br />As the translator George Hochfield writes in his introduction, ""These poems reveal a somber and sensitive man, the dramatist, who, when the play is over and the curtain is drawn, comes to the front of the stage and addresses the audience directly.""<br /><br />This dual-language edition presents for the first time in English translation a selection of work from the entire range of Pirandello's poetic output. George Hochfield offers a sensitive and wise interpretation of that poetry.<br /><br />Appendices include a selection from ""Arte e coscienza d'oggi"" (1893, Art and Consciousness in Our Time) and from Pirandello's Biographical Letter of 1914.<br /><br /><br /><br />Dual-language Poetry<br /><br />Introduction, bibliography, chronology, first-line indices, notes and appendices.<br /><br />256 pages."
540813,7702,"The Sounds Of The Girgenti Dialect, And Their Development",0820414573,9780820414577,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408308570l/540813._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408308570l/540813._SY75_.jpg,1992,12,1,,"Peter Lang Gmbh, Internationaler Verlag Der Wissenschaften",false,528187,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1992,12,1,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"""The Sounds of the Girgenti Dialect and Their Development"" is the first English translation of the dissertation submitted by Luigi Pirandello to the University of Bonn in partial fulfillment for a doctorate in Romance philology in 1891. The work presents a detailed account of the phonetics of Girgentine, the author's native Sicilian dialect. In it the young author corrects and supplements much of the philological work of his predecessors. This linguistic study should be of great interest to Pirandello scholars and students especially because of its relevance to the author's ideas on dialectology, and the many important but neglected works he produced in Sicilian."
49171984,7702,I Vecchi E I Giovani: Premio Nobel 1,1688477470,9781688477476,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,8,25,,Independently Published,false,74619450,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],Il romanzo generazionale del Nobel Luigi Pirandello.
48851316,7702,Il Vecchio Dio,1693818736,9781693818738,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,17,,Independently Published,false,74240567,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"In effetti si tratta di personaggi assai strani, con le loro storielle e storiacce assurde. Deliri notturni di un genio premiato con il Nobel."
28629445,7702,Novelle Per Un Anno Vol VI in Silenzio,1518626106,9781518626104,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,10,24,,Createspace Independent Publishing Platform,false,48807991,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],VI Volume di Novelle per un anno. Include: IN SILENZIO L'ALTRO FIGLIO LA MORTE ADDOSSO IL GIARDINETTO LASS� LA MASCHERA DIMENTICATA LA BALIA IL CORVO DI M�ZZARO LA VEGLIA LO SPIRITO MALIGNO ALLA ZAPPA! UNA VOCE PENA DI VIVERE COS�
51677189,7702,Racconti 15: Narrativa Italiana 39,1079418776,9781079418774,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72128823,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],L'ONDA9LA SIGNORINA35L'AMICA DELLE MOGLI62I GALLETTI DEL BOTTAJO77IL NO DI ANNA82IL NIDO96DIALOGHI TRA IL GRAN ME E IL PICCOLO ME115I Nostra moglie115II L'accordo118III La vigilia121IV In societ�125CHI FU?129NATALE SUL RENO133SOGNO DI NATALE138LE DODICI LETTERE140CREDITOR GALANTE147LA PAURA152
9543371,7702,"Gesammelte Werke, 16 Bde., Bd.12/2, Der Mann mit der Blume im Mund und andere Stücke",3549055560,9783549055564,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358379527l/9543371.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358379527l/9543371._SY75_.jpg,1999,4,1,ger,Propyläen Verlag,false,14429750,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1999,,,0.00,0,0,"['7702', '3183050']","['Luigi Pirandello', 'Johanna Borek']","['3.96', '3.45']",[],[],[],
51688082,7702,Vexilla Regis: Narrativa Italiana 45,1079436243,9781079436242,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72129589,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"I migliori racconti di Luigi Pirandello. Personaggi strani, indimenticabili, senza tempo."
52033370,7702,Novelle. Voci e paesaggi dell'universo pirandelliano,8851601410,9788851601416,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72950837,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
39072932,7702,Suo marito - Giustino Roncella nato a Boggiòlo,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,60626741,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7702', '17790079']","['Luigi Pirandello', 'F. Danelon']","['3.96', '3.50']",[],[],[],
540807,7702,"Gesammelte Werke, 16 Bde., Bd.7, Sonne und Schatten",3549055366,9783549055366,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997,10,1,,Propyläen,false,528181,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1997,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
49563831,7702,Il giuoco delle parti (Biblioteca italiana),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,71890996,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
52704121,7702,Contro gli avvocati,,9788899470487,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,78595380,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
540806,7702,«Amicizia mia»: Lettere inedite al poeta Giuseppe Schirò (1886-1887),8871196929,9788871196923,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502388400l/540806._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502388400l/540806._SX50_.jpg,1994,,,ita,Bulzoni,false,528180,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1994,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
48589223,7702,"TRE ROMANZI Il fu Mattia Pascal Uno, nessuno e centomila I vecchi e i giovani (I PREMI NOBEL Vol. 54)",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,73925172,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
34588835,7702,Tutto Il Teatro Vol. II: Maschere Nude,1544164637,9781544164632,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2017,2,27,,Createspace Independent Publishing Platform,false,55732018,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"Le commedie di Pirandello, pubblicate col titolo di ""maschere Nude,"" comprendono una produzione che va dal 1892 fino alla morte. Si possono individuare quattro fasi nella produzione teatrale pirandelliana. 1.Fase veristica e naturalistica, nella quale si concentra sulla riproduzione della realta siciliana. 2.Fase umoristica, dove emerge il relativismo, il capovolgimento dei valori, l'incomunicabilita tra gli uomini ed il grottesco come cifra della poetica, ed intende esprimere la dimensione autentica della vita al di la della maschera 3.Fase del ""Teatro nel teatro."" Incontra Eduardo De Filippo ed adotta alcune tecniche particolari, come il palcoscenico multiplo e l'abolizione della quarta parete. 4.Fase del ""Teatro dei miti."" Questo II volume presenta le commedie in ordine cronologico. Alcune della seconda Fase (L'Uomo, la Bestia e la Virtu, Tutto per Bene, Come Prima Meglio di Prima, La Signora Morli Una e Due), altre della terza (Sei Personaggi in Cerca d'Autore, Enrico IV, All'Uscita, L'Imbecille)."
29034178,7702,Maschere nude VI: La vita che ti diedi - Ciascuno a suo modo - Sagra del signore della Nave - L'altro figlio - La giara - L'imbecille - L'uomo dal fiore in bocca,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,Mondadori,true,49270063,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"<p>Luigi Pirandello (1867-1936) è uno dei drammaturghi più spesso presentati nei teatri italiani. Maschere nude è il titolo che lo stesso autore ha scelto per la raccolta dei propri testi teatrali: un ossimoro, immagine di un teatro nel quale l'uomo che si è dato (o al quale è stata imposta) una ""maschera"" ne scopre la ""nudità"": maschere smascherate, quindi, vestiti denudati. L'edizione è curata da un grande studioso di storia del teatro, Roberto Alonge.</p> <p></p> <p>In questo volume: La vita che ti diedi - Ciascuno a suo modo - Sagra del signore della Nave - L'altro figlio - La giara - L'imbecille - L'uomo dal fiore in bocca</p>"
52252818,7702,La Patente: Narrativa Italiana 68,1080728791,9781080728794,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72370479,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],Il famosissimo racconto di Pirandello. Un personaggio indimenticabile interpretato da Tot�.
48620179,7702,LO SPIRITO MALIGNO e altri racconti,1691675091,9781691675098,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,9,7,,Independently Published,false,73958958,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"In effetti si tratta di personaggi assai strani, con le loro storielle e storiacce assurde. Deliri notturni di un genio premiato con il Nobel."
52567285,7702,Mattia Pascal,3803126037,9783803126030,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,78214702,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
36578785,7702,Tutte le novelle (1914-1936) Vol. 3,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,58321963,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7702', '1041693']","['Luigi Pirandello', 'Lucio Lugnani']","['3.96', '4.21']",[],[],[],"Ogni cosa porta con sé la pena della sua forma, la pena d'esser così e di non poter più essere altrimenti. È appunto in questo il nuovo della sua arte, nel far sentire questa pena della forma. <br />Candelora<br />«Se le novelle di Pirandello troveranno ancora fortuna presso i lettori, sarà per l'esperienza di lettura incredibilmente ricca che esse procurano, per l'affollato mondo che schiudono, per il fitto ordito dei motivi che accolgono e per le innumerevoli sfumature di cui lo colorano.»<br />È con tali parole che il curatore Lucio Lugnani presenta questa attesa edizione completa e commentata delle novelle di Pirandello.<br />Uno studio che ripercorre e rilegge in chiave moderna la genesi, le fonti di ispirazione, il contesto culturale ed esperienziale di un corpus novellarum di una ricchezza stilistica e tematica senza pari, corredandolo di un apparato di note critiche e bibliografiche aggiornate ai più recenti studi.<br />Da Candelora a Berecche e la guerra, da Il corvo di Mìzzaro a Di sera, un geranio, da C'è qualcuno che ride a Colloqui coi personaggi, questo terzo volume riunisce 75 novelle e 10 frammenti che concludono mirabilmente la produzione novellistica di Pirandello."
35502588,7702,Tutte le novelle. Volume VI. 1919-1936,8817093297,9788817093293,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498224168l/35502588._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498224168l/35502588._SY75_.jpg,2017,3,16,ita,BUR,false,67928104,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7702', '1041693']","['Luigi Pirandello', 'Lucio Lugnani']","['3.96', '4.21']",[],[],[],
540794,7702,Lettere a Lietta,8804457732,9788804457732,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,1,1,,Mondadori,false,528168,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1999,1,1,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
39073502,7702,Tutte le novelle (1884-1904) Vol. 1,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,,true,67928103,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['7702', '17790226']","['Luigi Pirandello', 'L. Lugnani']","['3.96', '0.0']",[],[],[],
40955375,7702,Lazzaro: Mito in tre atti (Il teatro di Pirandello Vol. 24),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,63876901,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
33920174,7702,Novelle Per Un Anno Vol VIII: Dal Naso Al Cielo,1542519411,9781542519410,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2017,1,13,,Createspace Independent Publishing Platform,false,54885924,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"Novelle per un anno e una raccolta di raconti e novelle di Luigi Pirandello. Questo e il primo volume di tredici. Un novella al giorno, per tutt'un anno, senza che dai giorni, dai mesi o dalle stagioni nessuna abbia tratta la sua qualita. L. P. Il VII volume della raccolta pirandelliana di racconti brevi"
48851575,7702,Quaderni Di Serafino Gubbio Operatore,1697074006,9781697074000,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,10,2,,Independently Published,false,74240803,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"Studio la gente nelle sue pi� ordinarie occupazioni, se mi riesca di scoprire negli altri quello che manca a me per ogni cosa ch'io faccia: la certezza che capiscano ci� che fanno. In prima, s�, mi sembra che molti l'abbiano, dal modo come tra loro si guardano e si salutano, correndo di qua, di l�, dietro alle loro faccende o ai loro capricci. Ma poi, se mi fermo a guardarli un po' addentro negli occhi con questi miei occhi intenti e silenziosi, ecco che subito s'aombrano. Taluni anzi si smarriscono in una perplessit� cos� inquieta, che se per poco io seguitassi a scrutarli, m'ingiurierebbero o m'aggredirebbero..."
29843357,7702,Cappidazzu Paga Tuttu,1530784670,9781530784677,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,3,29,,Createspace Independent Publishing Platform,false,50202914,6,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2011,4,14,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"Notice: This Book is published by Historical Books Limited (<a target=""_blank"" href=""http://www.publicdomain.org.uk"" rel=""nofollow"">www.publicdomain.org.uk</a>) as a Public Domain Book, if you have any inquiries, requests or need any help you can just send an email to publications@publicdomain.org.uk This book is found as a public domain and free book based on various online catalogs, if you think there are any problems regard copyright issues please contact us immediately via DMCA@publicdomain.org.uk"
6342420,7702,"Gesammelte Werke, 16 Bde., Bd.11, Da lacht doch jemand",3549055404,9783549055403,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,11,1,,Propyläen,false,6528545,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1999,,,0.00,0,0,"['7702', '297810']","['Luigi Pirandello', 'Michael Rössner']","['3.96', '3.00']",[],[],[],
12104819,7702,Erba del nostro orto,,2940033345632,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,16600609,5,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2009,6,3,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
27590400,7702,"Come Prima, Meglio Di Prima: Commedia in Tre Atti",1503069397,9781503069398,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2014,11,3,,Createspace Independent Publishing Platform,false,47609118,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"� una commedia in tre atti derivata dalle novelle La veglia della raccolta In silenzio e Vexilla Regis... della raccolta II viaggio. La stesura ha avuto luogo nel 1919, forse in ottobre. Fu rappresentata per la prima volta al Teatro Goldoni di Venezia il 24 marzo 1920 dalla Compagnia Ferrero-Celli-Paoli. L'intera trama ha il suo punto centrale di riferimento in Fulvia Gelli, donna tormentata, coinvolta in situazioni che la fanno soffrire e che la portano persino a sdoppiarsi, per sostenere una situazione familiare nella quale il marito l'ha ricondotta, dopo essere stato da lei abbandonato, insieme con la figlia, da molti anni. Fulvia era caduta molto in basso, aveva avuto numerosi amanti e aveva in fine tentato di uccidersi perch� schifata dall' esistenza che conduceva."
32201580,7702,Kurbeln,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474846965l/32201580._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474846965l/32201580._SX50_.jpg,1928,,,ger,Volksverband der Bucher Freunde,false,52845853,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
39102132,7702,Uno strazio inutile. Novelle sulla guerra (1914-1934) (nuovi E classici),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,60692253,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
50849917,7702,Frammento Di Cronaca: I Piccoli Blu 22,108036434X,9781080364343,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72352541,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"I piccoli blu: una collana di testi che racchiude la grande tradizione italiana. In formato tascabile il genio di una nazione, prima nel mondo in quasi ogni campo."
52248942,7702,LA TRAPPOLA e altri racconti: Narrativa Italiana 64,1080711988,9781080711987,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72369689,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],"I migliori racconti di Luigi Pirandello. Personaggi strani, indimenticabili, senza tempo."
42103353,7702,Maschere Nude I,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538320026l/42103353._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538320026l/42103353._SY75_.jpg,1960,,,ita,Arnoldo Mondadori Editore,false,66521112,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['7702'],['Luigi Pirandello'],['3.96'],[],[],[],
