id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
4148167,268329,A History of Rome (Abridged),,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,,,eng,The Folio Society,false,4195413,124,1410,931,212,24,5:125|4:56|3:23|2:5|1:3|total:212,1855,,,4.39,158,12,['268329'],['Theodor Mommsen'],['4.15'],[],[],[],"The classical historian Theodor Mommsen (1817 1903) published his monumental History of Rome between 1854 and 1856. His work was received with widespread acclaim by the scholarly community and the reading public. In 1902 Mommsen was awarded the Nobel Prize for Literature and acclaimed as 'the greatest living master of the art of historical writing'. Mommsen rejected traditional Enlightenment accounts, which glorified ancient Rome; instead, guided by a new and rigorous criticism of sources, Mommsen began the demythologisation of Roman history. In a vivacious and engaging style, Mommsen drew bold parallels between the nineteenth century and classical Rome. <br /><br />Information about this Folio Society edition (taken from the Editorial Note):<br /><br />Theodor Mommsen’s <i>Römische Geschichte</i> was first published in three volumes between 1854 and 1856, and was subsequently revised several times. The text of the present volume is derived from William Purdie Dickson’s translation, first published in four volumes by Richard Bentley in London in 1868, of the fourth German edition.<br /><br />The text printed in the ensuing pages preserves slightly less than half of the 1868 edition’s three-quarters of a million words. In abridging a work of such magnitude, strict guiding principles tend to be honoured as much in their breach as in their observance. With that caveat in mind, therefore, the intention in this edition has been to provide, within a single volume, a continuous narrative of the history of Rome, from the origins of the city down to the Civil War that resulted in the sole rule of Julius Caesar (c.753—46BC). At the same time, it is hoped that the selection represents the essential character of Mommsen’s historical vision, and can be read with both pleasure and profit by a non-specialist audience.<br /><br />In pursuit of these goals, the relative amount of space devoted to each of the main periods of Roman history has been preserved, and Mommsen’s own book divisions and titles retained. Similarly, the original chapter titles and breaks—and indeed even the paragraphing—has been followed as closely as possible. Wirth some obvious exceptions, marginal precedence has been given to social and constitutional developments, and to political events and conflicts in Rome and Italy, over foreign policy and the detailed narration of overseas wars. Consequently, the significant amount of background information that Mommsen provided concerning the foreign nations with which Rome came into violent contact—Etruscans, Celts, Carthaginians and the peoples of the Hellenistic eastern Mediterranean among them—has been almost entirely excised. And the summaries on literature and the arts that were tacked on to the end of each book have also had to be omitted. Within these broad parameters, however, every effort has been made to ensure that the full spectrum of Mommsen's themes, methodology, and style is portrayed.<br /><br />So that the text retains its readability, all cuts have been made silently, without the distraction of frequent ellipses. Where it has proved impossible to provide a continuous narrative in Mommsen’s own words, then editorial linking passages, printed in smaller type than the rest of the text, have been supplied. These confine themselves to the bare essentials and take a deliberately conservative line in order to sit more comfortably with the main narrative. the new maps and extensive chronology are also intended to compensate for information otherwise excised. A handful of editorial footnotes and other brief interpolations have been added where essential for sense. All such additions to the original text, as well as any other localised rewordings necessitated by the cuts, are contained within square brackets. Most of Mommsen’s analogies to subsequent historical events, which are one of the many delights of his work, require no explanation for an educated readership.<br /><br />Any attempt to update Mommsen’s scholarship would be presumptuous, if not completely foolhardy, and so all points of fact and interpretation have been allowed to stand without comment. thus, for example, Mommsen’s belief that Caesar was probably born in 102BC—rather than 100 BC, as is now generally accepted—has not been amended. Nor has it been deemed necessary to bring into line with current accepted norms either the spelling of proper nouns or Disckon’s faithful equivalents of Mommsen’s deliberately idiosyncratic and anachronistic rendition of Latin terms. Of these, the most noticeable is undoubtedly the word ‘burgess’ instead of ‘citizen’. While proving that few things date faster than modernity, they also provide an important reminder that Mommsen wrote his history with the pressing political and national issues facing both pre-unification Germany and the rest of the mid-nineteenth0century Europe directly in mind."
14688046,268329,"Juristische Abhandlungen: Festgabe Fuer Georg Beseler Zum 6. Januar 1885: Von Heinrich Brunner, Paul Hinschius, Alfred Pernice, Carl Bernstein, Konrad Cosack, Richard Ryck, Ernst Eck, Levin Goldschmidt, Rudolf Gneist, Theodor Mommsen",3511007828,9783511007829,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1979,12,31,,Scientia Verlag,false,20333324,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1979,12,31,0.00,0,0,"['6129900', '1543006', '268329']","['George Beseler', 'Heinrich Brunner', 'Theodor Mommsen']","['0.0', '0.0', '4.15']",[],[],[],"Reprint. Originally published: Berlin: W. Hertz, 1885."
15049824,268329,Der Maximaltarif Des Diocletian / Edictum Diocletiani de Pretiis Rerum Venalium,3110031825,9783110031829,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381300922l/15049824._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381300922l/15049824._SX50_.jpg,1958,10,1,,Walter de Gruyter,false,20719811,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1958,10,1,0.00,0,0,"['4148208', '268329', '2089589']","['Diocletianus', 'Theodor Mommsen', 'Hugo Blumner']","['0.0', '4.15', '4.50']",[],[],[],
15603036,268329,Edictum Diocletiani de Pretiis Rerum Venalium,3111093581,9783111093581,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,21259963,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['6368993', '268329', '6368994']","['Gaius Aurelius Valerius Diocletianus', 'Theodor Mommsen', 'Hugo Bluemner']","['0.0', '4.15', '0.0']",[],[],[],
16366303,268329,Der Maximaltarif Des Diocletian / Edictum Diocletiani de Pretiis Rerum Venalium,311150932X,9783111509327,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381300569l/16366303._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381300569l/16366303._SX50_.jpg,2011,6,15,,de Gruyter,true,22522935,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1958,1,1,0.00,0,0,"['6679100', '268329', '5278508']","['Diocletianus', 'Theodor Mommsen', 'Hugo Bl mner']","['0.0', '4.15', '0.0']",[],[],[],
17102202,268329,Die Schriften Der R�mischen Feldmesser,3111149633,9783111149639,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1900,4,1,,de Gruyter,false,24313913,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1848,1,1,0.00,0,0,"['4044535', '454074', '4070305', '268329', '6841349']","['Friedrich Bluhme', 'Karl Lachmann', 'Adolf August Friedrich Rudorff', 'Theodor Mommsen', 'E. Bursian']","['0.0', '4.19', '0.0', '4.15', '0.0']",[],[],[],"This is a reproduction of a book published before 1923. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book. ++++ The below data was compiled from various identification fields in the bibliographic record of this title. This data is provided as an additional tool in helping to ensure edition identification: ++++ Die Schriften Der Romischen Feldmesser, Herausg. Und Erlautert Von F. Blume, K. Lachmann Und A. Rudorff; Die Schriften Der Romischen Feldmesser, Herausg. Und Erlautert Von F. Blume, K. Lachmann Und A. Rudorff; Romische Feldmesser Romische Feldmesser Friedrich Bluhme"
25555414,268329,Firenze/Florence,,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,45350926,1,12,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2011,9,27,0.00,0,0,"['1244', '20524', '1481537', '11139', '1606', '155269', '268329', '14524', '159', '52629', '202304', '10017', '4785', '239579', '1413064', '6378', '5546776', '13995004', '13627']","['Mark Twain', 'Anthony Trollope', 'Stendhal', 'Mary Wollstonecraft Shelley', 'John Ruskin', 'Morgan', 'Theodor Mommsen', 'Le Corbusier', 'Henry James', 'William Hazlitt', 'Edmond de Goncourt', 'Sigmund Freud', 'Alexandre Dumas', 'Charles Dickens', 'Cooper', 'Hans Christian Andersen', 'Maurizio Bossi', 'G. Ferri', 'Eustace Miles']","['3.86', '3.95', '3.84', '3.80', '3.76', '3.56', '4.15', '3.94', '3.62', '3.91', '3.81', '3.82', '4.17', '3.89', '3.99', '4.12', '4.00', '4.00', '3.33']",[],[],[],"Firenze nelle descrizioni degli intellettuali che più l'hanno amata / Florence described by the writers most fond of her.<br />Nelle parole di / In the words of Andersen, Cooper, Dickens, Dumas, Eustace, Freud, Goncourt, Hazlitt, James, Le Corbusier, Mommsen, Morgan, Ruskin, Shelley, Stendhal, Trollope e Twain."
29503441,268329,Gesammelte Schleswig-Holsteinische Sagen (Vollständige Ausgabe): Die Abelssage + Die schwarze Greth + Das Glück der Grafen Rantzau + Schacken-Sage + Bredstedter ... Sage + Friesische Sage...,,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,49791509,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['6556', '268329']","['Theodor Storm', 'Theodor Mommsen']","['3.51', '4.15']",[],[],[],
32086233,268329,Handbuch Der R�mischen Alterth�mer; Band 2,136006222X,9781360062228,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474532802l/32086233._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474532802l/32086233._SY75_.jpg,2016,8,24,,Wentworth Press,false,52734613,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1575240', '268329']","['Joachim Marquardt', 'Theodor Mommsen']","['0.0', '4.15']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
32390039,268329,Handbuch Der Romischen Alterthumer; Band 4,1362703613,9781362703617,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480124068l/32390039._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480124068l/32390039._SX50_.jpg,2016,8,26,,Wentworth Press,false,53002259,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1575240', '268329']","['Joachim Marquardt', 'Theodor Mommsen']","['0.0', '4.15']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
32390079,268329,Handbuch Der Römischen Alterthümer; Band 6,1362704598,9781362704591,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480101876l/32390079._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480101876l/32390079._SY75_.jpg,2016,8,26,,Wentworth Press,false,53002285,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1575240', '268329']","['Joachim Marquardt', 'Theodor Mommsen']","['0.0', '4.15']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
32390082,268329,Handbuch Der Romischen Alterthumer; Band 3,1362704652,9781362704652,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480116179l/32390082._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480116179l/32390082._SX50_.jpg,2016,8,26,,Wentworth Press,false,53002286,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1575240', '268329']","['Joachim Marquardt', 'Theodor Mommsen']","['0.0', '4.15']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
32528840,268329,"Handbuch Der Romischen Alterthumer; Band 3, PT.2",1372123172,9781372123177,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476271422l/32528840._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476271422l/32528840._SX50_.jpg,2016,8,28,,Wentworth Press,false,53120157,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1575240', '268329']","['Joachim Marquardt', 'Theodor Mommsen']","['0.0', '4.15']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
33999386,268329,"Grammatici Latini: Volume 4, Probi, Donati, Servii Qui Feruntur de Arte Grammatica Libri, Et Notarum Laterculi",0511704631,9780511704635,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,11,10,,Cambridge University Press,true,54997412,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['3417417', '268329']","['Heinrich Keil', 'Theodor Mommsen']","['5.00', '4.15']",[],[],[],"The eight volumes of the Grammatici Latini, published by Teubner between 1855 and 1880 under the general editorship of Heinrich Keil (1822-1894), are an outstanding monument of nineteenth-century German philology. Keil published editions of Propertius and of Pliny's letters before turning to the works of the Latin grammarians, whose attempts to define and describe their own language have influenced the way in which modern researchers in language and linguistics have approached their discipline. Keil's only predecessor in this field was Helias Putsch, who in 1605 published Grammaticae Latinae auctores antiqui; Keil uses the same order in which to present his versions of the texts. The fourth volume contains the works of Probus, Donatus, Servius and Sergius."
37553886,268329,Die bekanntesten Sagen von Schleswig-Holstein: Die Abelssage + Die schwarze Greth + Das Glück der Grafen Rantzau + Schacken-Sage + Bredstedter Sage + Friesische Sage...,,,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,59161899,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['6556', '268329']","['Theodor Storm', 'Theodor Mommsen']","['3.51', '4.15']",[],[],[],
38079492,268329,"C. Plini Caecili Secundi Epistularum Libri Novem. Epistularum Ad Traianum Liber, Panegyricus",1361632879,9781361632871,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,8,25,,Wentworth Press,false,59748433,14,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['17593833', '17620517', '268329']","['Pliny', 'Heinrich 1822-1894 Ed Keil', 'Theodor Mommsen']","['0.0', '0.0', '4.15']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
28643115,268329,"Handbuch Der Romischen Alterthümer, Based on J. Marquardt's Continuation of the Work of W.A. Becker]",1346242127,9781346242125,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,11,7,,Arkose Press,false,64976131,5,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,8,6,0.00,0,0,"['1575240', '268329', '18656410']","['Joachim Marquardt', 'Theodor Mommsen', 'L. Friedlaender']","['0.0', '4.15', '0.0']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
27769293,268329,Collectio Librorum Iuris Anteiustiniani: In Usum Scholarum Tomus Alter,5519097348,9785519097345,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513803361l/27769293._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513803361l/27769293._SX50_.jpg,2014,2,15,,Book on Demand Ltd.,false,65750270,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['17072442', '4921634', '268329']","['Paul Krueger', 'Wilhelm Studemund', 'Theodor Mommsen']","['4.00', '0.0', '4.15']",[],[],[],"This book, ""Collectio librorum iuris anteiustiniani: in usum scholarum Tomus alter,"" by Paul Krueger, Wilhelm Studemund, Theodor Mommsen, Julius Paulus, is a replication of a book originally published before 1878. It has been restored by human beings, page by page, so that you may enjoy it in a form as close to the original as possible."
43966850,268329,"Corpus Iuris Civilis: Codex Iustinianus, Recognovit Paulus Krueger...",1376340143,9781376340143,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2017,8,25,,Andesite Press,false,68361241,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['17072442', '268329', '14371764']","['Paul Krueger', 'Theodor Mommsen', 'Rudolf Scholl']","['4.00', '4.15', '0.0']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44183108,268329,Corpus Juris Civilis...,027479196X,9780274791965,US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552382695l/44183108._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552382695l/44183108._SX50_.jpg,2018,8,2,,Wentworth Press,false,68728138,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['341759', '268329', '14371764']","['Paul Kruger', 'Theodor Mommsen', 'Rudolf Scholl']","['3.12', '4.15', '0.0']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44207113,268329,Corpus Iuris Civilis ......,0274803275,9780274803279,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,2,,Wentworth Press,false,68744358,4,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['17072442', '268329', '14371764']","['Paul Krueger', 'Theodor Mommsen', 'Rudolf Scholl']","['4.00', '4.15', '0.0']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44211553,268329,"Manuel Des Antiquit�s Romaines: Marquardt, J. de l'Organisation Financi�re Chez Les Romains...",0341194883,9780341194880,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,8,,Wentworth Press,false,68748148,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1575240', '268329', '13983113']","['Joachim Marquardt', 'Theodor Mommsen', 'Ludwig Friedlaender']","['0.0', '4.15', '5.00']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44211698,268329,"Manuel Des Antiquit�s Romaines: Marquardt, J. l'Administration Romaine...",0341202355,9780341202356,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,8,,Wentworth Press,false,68748299,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1575240', '268329', '13983113']","['Joachim Marquardt', 'Theodor Mommsen', 'Ludwig Friedlaender']","['0.0', '4.15', '5.00']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
44363665,268329,"Corpus Iuris Civilis, Volume 2...",027479716X,9780274797165,US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,8,2,,Wentworth Press,false,68919409,6,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['17072442', '268329', '14371764']","['Paul Krueger', 'Theodor Mommsen', 'Rudolf Scholl']","['4.00', '4.15', '0.0']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
