id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
17716,1433597,Waiting for Godot,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327910301l/17716._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327910301l/17716._SY75_.jpg,2011,,,eng,Grove,false,2635502,245,263469,580817,151673,5278,5:50724|4:49186|3:33099|2:12492|1:6172|total:151673,1952,,,3.83,130979,3620,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"The story revolves around two seemingly homeless men simply waiting for someone—or something—named Godot. Vladimir and Estragon wait near a tree, inhabiting a drama spun of their own consciousness. The result is a comical wordplay of poetry, dreamscapes, and nonsense, which has been interpreted as mankind’s inexhaustible search for meaning. Beckett’s language pioneered an expressionistic minimalism that captured the existential post-World War II Europe. His play remains one of the most magical and beautiful allegories of our time."
49117106,1433597,Disjecta: Vermischte Schriften und ein Stückfragment,,9783518224526,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,74562927,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
15722876,1433597,Dramatische Dichtungen in drei Sprachen 2,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1964,,,,Suhrkamp,false,21397355,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1964,1,1,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],Alle die da fallen - Das letzte Band - Aschenglut - Spiel - Glückliche Tage - Worte und Musik
44790321,1433597,Πώς να πω,,9789603224075,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554464585l/44790321._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554464585l/44790321._SY75_.jpg,2010,,,gre,Αιγόκερως,false,69443173,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1433597', '7392503']","['Samuel Beckett', 'Σάμουελ Μπέκετ']","['3.88', '3.92']",['19028085'],['Δαμιανός Κωνσταντινίδης'],['0.0'],"Γραμμένα από τον Μπέκετ σε διαφορετικές χρονικές περιόδους, από το 1937 έως το 1988, και αρκετά διαφορετικά μεταξύ τους ως προς τη μορφή και το περιεχόμενο, τα κείμενα της παράστασής μας μοιράζονται ωστόσο την ίδια έγνοια, -αγάπη αλλά και αμφισβήτηση-, για τον λόγο και τον ρόλο του στις σχέσεις των ανθρώπων και στις ζωές τους. Άλλοτε φειδωλός και ελλειπτικός, άλλοτε χειμαρρώδης και ασταμάτητος, άλλοτε παντελώς απών ή απαγορευμένος, χωρίς να είναι πάντα αυτός το κεντρικό θέμα, γίνεται το κρυφό νήμα που διατρέχει την παράσταση και εγγυάται τη συνοχή της.<br /><br />Περιεχόμενα:<br />- ""Καταστροφή""<br />- ""Πηγαινέλα""<br />- ""Πώς να πω""<br />- ""Πράξη χωρίς λόγια 2""<br />- ""Play"""
45864373,1433597,Teatre complet I,8477943907,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,8,,,Institut del Teatre,false,70680165,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
38597507,1433597,Hry,,9788089369683,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518787492l/38597507._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518787492l/38597507._SX50_.jpg,2014,,,slo,Divadelný ústav,false,60203360,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"Divadelný ústav vydal po druhý krát jednu z najvýznamnejších prekladových publikácií na našom trhu v oblasti divadelnej literatúry. Antológia diela Samuela Becketta prináša aj doteraz na Slovensku neznáme divadelné hry, objavnú štúdiu znalca Beckettovho diela Mareka Kedzierského, rozhovor blízkej priateľky Samuela Becketta Barbary Brayovej o živote a diele majstra.<br /><br />Samuel Beckett (1906 – 1989) je jeden z najvýznamnejších a najosobitejších umelcov dvadsiateho storočia. Spisovateľ a podľa niektorých kritikov posledný dramatik, ktorý sa stal svetoznámym a ohlas na jeho dielo bol a stále je celosvetový. Jeho najznámejšia a dnes už legendárna hra Čakanie na Godota patrí k novodobým mýtom. Formou aj obsahom. Čakať na Godota – to je dnes idióm, ktorý používajú aj tí, ktorí túto hru nikdy nevideli a nečítali. Beckett, ktorý sa vždy vyhýbal publicite, sa najmä po udelení Nobelovej ceny v roku 1969 stal objektom mimoriadneho záujmu ako spisovateľ, ale i ako súkromná osoba. „Ako tvrdia autori obrovskej beckettovskej bibliografie, iba o Kristovi, Napoleonovi a Wagnerovi sa napísalo viac ako o tvorcovi Godota,“ píše v úvode k tejto knihe Marek Kędzierski, režisér, divadelný kritik a spisovateľ. V roku 2006 urobil rozhovor s dlhoročnou Beckettovou osobnou aj intelektuálnou partnerkou Barbarou Brayovou. Bývalá redaktorka BBC (a prekladateľka Marguerite Durasovej, Jeana Geneta, Jeana-Paula Sartra či Jeana Anouilha) hovorí o Beckettovom poslednom texte Ako to povedať a spomína na ich vzťah i na zaujímavé podrobnosti týkajúce sa Beckettovho spôsobu písania.<br /><br />Do časti venovanej hrám je zaradených päť kratších hier v nových prekladoch (Katastrofa, Bez slov I, Bez slov II, Skica pre rádio I., Skica pre rádio II.) a ťažiskové hry Čakanie na Godota (preklad Elena Flašková), Koniec hry (preklad Alexandra Ruppeldtová), Šťastné dni (preklad Alexandra Ruppeldtová). Prvýkrát vychádza v slovenskom preklade hra Eleutéria (preklad Mária Ferenčuhová), ktorej zverejnenie si autor síce neprial, ale po jeho smrti vyšla vo francúzštine aj v angličtine. A práve tejto hre, okolnostiam boja o jej zverejnenie a dôvodom, pre ktoré ju autor nechcel publikovať, sa okrem iného venuje štúdia Samuel Beckett. Niekoľko čŕt, ktorej autorom je Martin Ondriska."
53208212,1433597,Primeiro Amor . Companhia,9724309053,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587319685l/53208212._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587319685l/53208212._SY75_.jpg,2005,,,por,Ambar,false,80464734,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
3163392,1433597,Beckett. Gesammelte Werke. ( STW 2401 - 2411).,3518095528,9783518095522,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352653471l/3163392._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352653471l/3163392._SY75_.jpg,1995,4,1,,Suhrkamp,false,3195224,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1995,4,1,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
14760144,1433597,Novele; Besedila za nič,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338685439l/14760144._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338685439l/14760144._SY75_.jpg,,,,,,false,20410199,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
50436566,1433597,La trilogia,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578951268l/50436566._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578951268l/50436566._SX50_.jpg,1970,,,,Mondadori,false,75468884,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
14760134,1433597,Pesmi,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338685211l/14760134._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338685211l/14760134._SX50_.jpg,,,,,,false,20410188,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
48841945,1433597,Mehr Prügel als Flügel.,3518220004,9783518220009,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,74223430,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
21912480,1433597,"Nobel Prize Library, Beckett, Bjornson, Buck, Bunin",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398649749l/21912480._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398649749l/21912480._SX50_.jpg,1971,,,eng,"Alexis Gregory, CRM Publishing",false,41210680,1,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1971,1,1,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
34033924,1433597,Obras selectas de premios Nobel: Samuel Beckett,8408460080,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,3,,spa,Editorial Planeta,false,55033656,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
51605236,1433597,"Poèmes, suivi de mirlitonnades",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,76191800,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
8710043,1433597,The North,090111152X,9780901111524,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,13582898,1,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
52492608,1433597,Endgame: Production Notebooks,0802149103,9780802149107,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71749422,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],"From the mid-1960s, Samuel Beckett himself directed all his major plays in Berlin, Paris, and London. For most of these productions he meticulously prepared notebooks for his personal use. The theatrical notebooks of Beckett that are reproduced in facsimile here are translated and annotated and thus offer a remarkable record of his own involvement with the staging of his texts. They present his solutions to practical problems but also provide a unique insight into the ways he envisaged his plays. With additional information taken from Beckett's own annotated and corrected copies, the editors have been able to constitute a new revised text for each of these major plays.<br /><br />Beckett directed two separate productions of <i>Endgame</i>, once with the Schiller Theater Company in Berlin in 1967, and again with the San Quentin Drama Workshop in 1980. Beckett's revisions for both maintain a consistency that makes a 'corrected' (Beckett's word) text not only possible but desirable, a reflection of the substantial amount of thinking and theatrical testing the work has undergone since its publication. No previous edition includese the complete production-generated changes. This volume includes, moreover, the 'final' text for <i>Endgame</i> revised and approved by Samuel Beckett."
42933705,1433597,The Theatrical Notebooks of Samuel Beckett: The Shorter Plays,0571348734,9780571348732,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2021,8,5,,Faber  Faber,false,66717741,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1433597', '4454631']","['Samuel Beckett', 'Stanley Gontarski']","['3.88', '0.0']",[],[],[],"This volume completes the publication of this series of notebooks, the plays in question being <i>Play</i>, <i>Come and Go</i>, <i>Eh Joe</i>, <i>Footfalls</i>, <i>That Time</i> and <i>What Where</i>.<br /><br />Professor Gontarski brings his own experience as a director to editing this book, which provides a continuing revelation of the playwright's approach to the staging of his work. To these 'shorter plays' Samuel Beckett devoted the same care and attention to the details of textual revision and stagecraft as he did to the full-length works, and this book contains revised texts prepared on the same editorial basis as before."
33396095,1433597,...مگر ابرهای...,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481868144l/33396095._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481868144l/33396095._SX50_.jpg,2008,,,pes,zoghalmag.com,true,54145718,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],['3083754'],['پیمان غلامی'],['3.49'],"نمایشنامه ای برای تلویزیون<br /><br />دانلود<br /><a target=""_blank"" href=""http://ketabnak.com/book/9111/%D8%A7%D9%85%D8%A7-%D8%A7%D8%A8%D8%B1%D9%87%D8%A7"" rel=""nofollow"">http://ketabnak.com/book/9111/%D8%A7%...</a>"
42933704,1433597,The Theatrical Notebooks of Samuel Beckett: Endgame,0571348718,9780571348718,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564812753l/42933704._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564812753l/42933704._SX50_.jpg,2019,8,1,,Faber  Faber,false,66717740,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1433597', '4454631']","['Samuel Beckett', 'Stanley Gontarski']","['3.88', '0.0']",[],[],[],"'Pattern is as crucial to Beckett's eye as to his ear', writes Gontarski, 'and that patterning dominates his theatrical notes: motion is repeated to echo other motion, posture to echo other posture, gestures to echo other gestures, sounds to echo other sounds. The principle of analogy is fundamental.'<br /><br />Samuel Beckett directed two separate productions of <i>Endgame</i>, once with the Schiller Theater Company in Berlin in 1967, and again with the San Quentin Drama Workshop in 1980. For both productions he prepared detailed notes that are reproduced here in facsimile for the first time.<br /><br />Beckett's revisions for both his productions maintain a consistency - with minor variations to allow for strengths or weaknesses of particular actors - that make a 'corrected' (Beckett's word) text not only possible but desirable, a reflection of the substantial amount of thinking and theatrical testing the work has undergone since its publication. No previous edition - English, French or German - includes the complete production-generated changes. This text was approved by Samuel Beckett."
28334085,1433597,Pas Suivi De Quatre Esquisses,270730218X,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,48379089,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
45719380,1433597,"Was bleibt, wenn die Schreie enden?: Briefe 1966-1989",3518428373,9783518428375,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,70498859,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
36103929,1433597,Думи няма,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997,,,bul,Фама,false,57689641,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1433597', '8391814']","['Samuel Beckett', 'Самюъл Бекет']","['3.88', '3.87']",[],[],[],
15191827,1433597,New Writing and Writers,0714535524,9780714535524,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1980,12,1,,"Riverrun Press (New York, NY)",false,20847145,3,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1980,5,,0.00,0,0,"['1433597', '137789', '1349131']","['Samuel Beckett', 'Edward Bond', 'Nikolai Bokov']","['3.88', '3.55', '3.88']",[],[],[],
37541454,1433597,"Utwory wybrane w przekładzie Antoniego Libery. Eseje, proza, wiersze",,9788306034073,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513336850l/37541454._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513336850l/37541454._SX50_.jpg,2017,10,15,pol,Państwowy Instytut Wydawniczy,false,59144380,1,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],['210377'],['Antoni Libera'],['4.16'],"Obszerną prezentację mistrza dwudziestowiecznego dramatu i niepokojącego prozaika – w przekładach i z komentarzem Antoniego Libery – dzielimy na dwie części. Tom pierwszy zawiera dwadzieścia utworów dramatycznych, z klasycznymi już sztukami scenicznymi, jak: <i>Czekając na Godota</i>, <i>Końcówka</i>, <i>Szczęśliwe dni</i>, <i>Ostatnia taśma</i>, ale i mniej znanymi słuchowiskami czy sztukami telewizyjnymi. W tomie drugim gromadzimy eseje, nowele, powieść Molloy, fragmenty prozatorskie, wiersze. Słowem, Beckett ujęty z różnych stron."
53193593,1433597,Aşteptându-l pe Godot,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587115235l/53193593._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587115235l/53193593._SY75_.jpg,1970,,,rum,,false,80253733,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1953,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
51014347,1433597,Disjecta: Miscellaneous writings and a dramatic fragment,0394535006,9780394535005,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71791653,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1433597', '10851']","['Samuel Beckett', 'Ruby Cohn']","['3.88', '3.75']",[],[],[],
25043192,1433597,Três Novelistas Contemporâneos,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425165998l/25043192.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425165998l/25043192._SY75_.jpg,1966,,,por,Editorial Presença,false,44721186,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1966,1,1,0.00,0,0,"['1433597', '5223', '16747']","['Samuel Beckett', 'Franz Kafka', 'Robert Musil']","['3.88', '3.89', '4.01']","['13556904', '13556905', '13556906']","['Maria de Lourdes da Silva Almeida', 'Frederico Montenegro', 'Eduardo Jacques']","['0.0', '0.0', '0.0']","Contém os seguintes textos:<br /><br />'O Fim' de Samuel Beckett<br />'Investigações de um Cão', de Franz Kafka<br />'Grija' de Robert Musil<br />'Tonka' de Robert Musil"
40081545,1433597,Poems 1930-1989,0714542903,9780714542904,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,62121503,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
15462655,1433597,New Writers 13,0685024210,9780685024218,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1976,12,1,,Humanities Press Intl,false,21119007,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
50402626,1433597,Proust Y Otros Ensayos,9563140389,9789563140385,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,75365149,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
26813154,1433597,Profil D'Une Oeuvre: Beckett,2218936321,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,46840345,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2009,8,26,0.00,0,0,"['1433597', '14421354']","['Samuel Beckett', 'Robert Vincelles']","['3.88', '0.0']",[],[],[],
28689251,1433597,Cahier de l'herne,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453663506l/28689251._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453663506l/28689251._SY75_.jpg,1985,,,fre,Le Livre de Poche,false,48884757,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
45992110,1433597,The Theatrical Notebooks of Samuel Beckett: Krapp's Last Tape,0571348726,9780571348725,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2021,8,5,,Faber  Faber,false,70844943,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['1433597', '19195914']","['Samuel Beckett', 'Professor James Knowlson']","['3.88', '0.0']",[],[],[],"Samuel Beckett directed <i>Krapp's Last Tape</i> on four separate occasions: this volume offers a facsimile of his 1969 Schiller-Theater notebook.<br /><br />Professor Knowlson writes that in these notes 'we see Beckett simplifying, shaping and refining, as he works towards a realization of the play that will function well dramatically. The material reveals a flexibility and openness of approach often considered alien to Beckett's ways of working in the theatre.' The Schiller notebook also contains some of the most explicit analysis by Beckett of his own work ever revealed.<br /><br />The revised text incorporates many of the changes Beckett made in the 1969 Schiller production, as well as subsequent changes in later productions. Professor Knowlson worked closely with Beckett over these revisions - and deviations from the original are noted and explained in detail."
35529323,1433597,ANNÉES GODOT (LES) : LETTRES 1941-1956,2070129950,9782070129959,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,56950281,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
17235881,1433597,Обезселителят,,9789545971916,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358015374l/17235881._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358015374l/17235881._SY75_.jpg,2004,,,bul,ФАМА,false,23754502,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2004,1,1,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
38085495,1433597,Avigt & Co,9120037619,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516209271l/38085495._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516209271l/38085495._SY75_.jpg,1973,,,swe,Geber,false,59752708,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1973,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],"['5314495', '1673449']","['C.G. Bjurström', 'Magnus Hedlund']","['3.64', '3.35']","""Urvalet till denna volym prosastycken har gjorts av C.G. Bjurström i samarbete med Samuel Beckett som också föreslagit titeln Foirades et Cie (Avigt &amp; Co).""<br /><br />Original titles:<br />Premier amour (1970)<br />Foirades (1973)<br />From an abandoned work (1969)<br />Le Dépeupleur (1970)<br />Sans (1969)"
52119666,1433597,Teatre complet II,8477945039,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71378621,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
51099323,1433597,Dramatische Werke I. Theaterstücke.,,9783518389010,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71814908,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
4707457,1433597,Lang Nach Chamfort,3458192468,9783458192466,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,4771815,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['1433597'],['Samuel Beckett'],['3.88'],[],[],[],
