id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
17125,19771050,One Day in the Life of Ivan Denisovich,0374529523,9780374529529,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574794164l/17125._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574794164l/17125._SY75_.jpg,2005,3,16,eng,"Farrar, Straus and Giroux",false,838042,328,140143,354916,89853,4012,5:29008|4:35100|3:19560|2:4611|1:1574|total:89853,1962,11,,3.95,74555,2573,"['19771050', '192496']","['Aleksandr Solzhenitsyn', 'H.T. Willetts']","['4.05', '3.95']",[],[],[],"<b>The only English translation authorized by Aleksandr Solzhenitsyn </b><br /><br />First published in the Soviet journal <i>Novy Mir</i> in 1962, <i>One Day in the Life of Ivan Denisovich</i> stands as a classic of contemporary literature. The story of labor-camp inmate Ivan Denisovich Shukhov, it graphically describes his struggle to maintain his dignity in the face of communist oppression. An unforgettable portrait of the entire world of Stalin's forced work camps, <i>One Day in the Life of Ivan Denisovich</i> is one of the most extraordinary literary documents to have emerged from the Soviet Union and confirms Solzhenitsyn's stature as ""a literary genius whose talent matches that of Dosotevsky, Turgenev, Tolstoy""--Harrison Salisbury<br /><br />This unexpurgated 1991 translation by H. T. Willetts is the only authorized edition available, and fully captures the power and beauty of the original Russian."
29997317,19771050,Het kalf stoot de eik: Twintig jaren van strijd tegen de macht,9022505243,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461608247l/29997317._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461608247l/29997317._SY75_.jpg,1976,,,nl,De Boekerij,false,50403855,1,7,4,1,0,5:0|4:1|3:0|2:0|1:0|total:1,1975,,,4.00,1,0,"['19771050', '13921518']","['Aleksandr Solzhenitsyn', 'Alexander Solzjenitsyn']","['4.05', '4.18']",['4874132'],['Pieter de Smit'],['4.00'],"Dit boek van Nobelprijswinnaar Aleksandr Solzjenitsyn bevat het authentieke verslag van zijn persoonlijke strijd tegen de macht van de Sovjet-staat. Voor het eerst publiceert de beroemde schrijver zijn eigen literaire herinneringen in wat men zou kunnen noemen een literaire autobiografie. ""Het kalf stoot de eik"" vormt een zekere tegenstelling tot de andere werken van Solzjentisyn - het is onderhoudender en dikwijsl met veel humor geschreven, zoals zich uit de titel ook al laat afleiden. De schrijver vergelijkt zichzelf met het kalf, dat met zijn horens tegen een eik stoot. ""Het kalf stoot de eik"" is in Rusland een spreekwoordelijke zegswijze. In plaats van de eik, zegt Solzjenitsyn zelf ergens, kun je beter spreken van een reuzenknuppel. Want de ongelijke strijd, die in dit Russische spreekwoord wordt gesymboliseerd, is die van de geïsoleerde schrijver tegen de almacht van het Sovjet-Russische staatsapparaat.<br />Deze memoires - waaraan Solzjenitsyn begon tegen het eind van de zestiger jaren, toen de onderdrukking van de kring der ""dissidenten"" op haar hoogtepunt was, in die dagen na het proces tegen Sinjawski en tegen Daniel, in een tijd dat het ernaar uitzag dat het juist déze herinneringen en aantekeningen zouden moeten zijn die, in plaats van Solsjenitsyn zèlf, tegenover de gehele wereld getuigenis zouden moetne afleggen, en die hij beëindigde na zijn arrestatie en uitwijzing uit de Sovjet-Unie, in ballingschap in Zwitserland - deze memoires zijn niet alleen maar een kroniek van het officiële en het geheime literaire leven in Sovjet-Rusland sedert de periode van Stalin, maar ze laten zich ook gemakkelijk lezen als een autobiografische roman van een man die vastbesloten is de waarheid te zeggen, te schrijven en te verbreiden, en die zich daartoe - stapje voor stapje - maar ontegenzeggelijk steeds verder naar voren waagt, totdat hij tenslotten het machtapparaat van een heel wereldrijk uitdaagt.<br />""Het kalf stoot de eik"" geeft een unieke blik op het leven van Aleksandr Solzjenitsyn zelf en van elke schrijver in een gesloten autoritair systeem."
11489689,19771050,Krasnoe koleso. Uzel 4. Aprel Semnadcatogo. Kniga 1 (Russian edition),5425095562,9785425095565,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,16424950,2,6,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,2000,1,1,3.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
5570733,19771050,Nos pluralistes,2213013748,9782213013749,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434911283l/5570733._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434911283l/5570733._SY75_.jpg,1983,,,fre,Fayard,false,5741926,1,1,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,1983,1,1,3.00,1,1,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
27839143,19771050,زندگی بدون تزویر، راهی به سوی بالا,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447666324l/27839143._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447666324l/27839143._SY75_.jpg,2008,,,per,نشر و پژوهش فروزان روز,false,47822632,1,9,3,1,1,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,1,"['19771050', '14677930', '3148001']","['Aleksandr Solzhenitsyn', 'الکساندر سولژنیتسین', 'روشن وزیری']","['4.05', '3.43', '3.49']",[],[],[],چاپ دوم: 1387 - چاپ اول: 1374
32971711,19771050,"Oktober 16, volym ett",9146147586,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479156623l/32971711._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479156623l/32971711._SY75_.jpg,1984,,,swe,Wahlström & Widstrand,false,53608746,1,4,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1984,,,3.00,1,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
28084559,19771050,La capitulación ante el comunismo,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449095184l/28084559._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449095184l/28084559._SX50_.jpg,1975,11,,spa,Editorial nacional Gabriela Mistral,false,48085478,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
32971830,19771050,"Oktober 16, volym två",9146148590,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479157563l/32971830._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479157563l/32971830._SY75_.jpg,1985,,,swe,Wahlström & Widstrand,false,53608869,1,4,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1984,,,3.00,1,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
34041930,19771050,Augustus veertien II: 14-21 augustus O.S.,902250316X,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1972,,,nl,De Boekerij,false,66182734,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],['7850163'],['D.P. Peet'],['3.20'],
42958678,19771050,Como Reordenar a Nossa Rússia?,9723811472,9789723811476,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543244993l/42958678._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543244993l/42958678._SY75_.jpg,1991,4,,por,Livros do Brasil,false,66771044,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['19771050', '16849914']","['Aleksandr Solzhenitsyn', 'Alexandre Issaïevitch Soljénitsyne']","['4.05', '3.87']",[],[],[],
51100518,19771050,Абрикосовое варенье,5389085523,9785389085527,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71815312,1,2,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,"['19771050', '13622681']","['Aleksandr Solzhenitsyn', 'Александр Солженицын']","['4.05', '4.25']",[],[],[],"Александр Исаевич Солженицын — выдающийся русский писатель, публицист, общественный деятель, лауреат Нобелевской премии по литературе («За нравственную силу, с которой он продолжил традиции великой русской литературы», 1970), лауреат Государственной премии Российской Федерации за выдающиеся достижения в области гуманитарной деятельности (2006), академик Российской академии наук, «совесть России». Первое же его произведение, рассказ «Один день Ивана Денисовича», опубликованный в «Новом мире» в 1962 году, принес ему всемирную славу. Потом увидели свет рассказы «Матренин двор», «Случай на станции Кочетовка», «Для пользы дела» и «Захар-Калита». На этом публикации прекратились. Больше ни строки в СССР не было напечатано, произведения писателя выходили в самиздате и за рубежом. В настоящем издании представлены произведения, созданные писателем в 1990-е годы. Читатель вошедших в сборник Рассказов и Крохоток сможет познакомиться с поздним творчеством А. И. Солженицына, почувствовать и поразмышлять вместе с писателем, разделившим в ХХ веке суровую судьбу России."
52004535,19771050,Easter Procession,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72299799,1,3,1,1,0,5:0|4:0|3:0|2:0|1:1|total:1,1966,,,1.00,1,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],short story
42653506,19771050,Entre el autoritarismo y la explotación; Una candela bajo el viento,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541591207l/42653506._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541591207l/42653506._SY75_.jpg,1970,11,,spa,Ediciones Península,false,66398572,1,1,1,1,1,5:0|4:0|3:0|2:0|1:1|total:1,,,,1.00,1,1,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],"['18591795', '688516']","['Melitón Bustamante Ortiz', 'Francisco Fernández Buey']","['1.00', '3.74']","Aleksandr Solzhenitsyn nació en Kislovodsk en 1918. Durante la guerra prestó servicios en el cuerpo de transportes y, en calidad de oficial, en una unidad de artillería en el frente. En 1945 fue detenido por la policía política y condenado a ocho años en un campo de trabajos forzados. Durante este período escribe sus obras más importantes entre las que destaca su famosa novela ""Un día en la vida de Ivan Denisovich"". Después de superar una grave enfermedad cancerosa es rehabilitado y puesto en libertad en 1957. En 1961 se publican sus primeras obras y en poco tiempo se convierte en uno de los escritores más leídos de la la Unión Soviética. <br /><br />""Entre el autoritarismo y la explotación"" recoge los documentos más polémicos escritos por Solzhenitsyn; mediante ellos podemos seguir paso a paso uno de los procesos más escandalosos que en que se ha visto envuelto el autor. A continuación ""Una candela bajo el viento"" nos ilustra sobre la concepción que de la libertad ejercida en el medio social posee el autor soviético, y constituye una muestra elocuente de la problemática expuesta en sus escritos teóricos."
25887382,19771050,Vankileirien saaristo - Taiteellisen tutkimuksen kokeilu,9146121142,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1974,,,fin,Wahlström & Widstrand,false,45767577,1,10,1,1,0,5:0|4:0|3:0|2:0|1:1|total:1,1974,,,1.00,1,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
25748280,19771050,Արխիպելագ Գուլագ ՀԱՏՈՐ - Գ,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434611373l/25748280._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434611373l/25748280._SY75_.jpg,1994,,,hye,Հայաստան,true,45590262,1,9,1,1,0,5:0|4:0|3:0|2:0|1:1|total:1,1994,1,1,1.00,1,0,"['19771050', '14101647']","['Aleksandr Solzhenitsyn', 'Ալեքսանդր Սոլժենիցին']","['4.05', '4.00']",[],[],[],"ՀԱՏՈՐ - Գ<br />Ալեքսանդր Սոլժենիցինի ամենահայտնի երկերից մեկը՝ «Արխիպելագ Գուլագը» բռնատիրական ռեժիմի պատժական համակարգի հանրագիտարան կարելի է համարել։ Քննելով շուրջ չորս տասնամյակների ոճրագործությունները, փաստական և վերլուծական հսկայական նյութ ամփոփող սույն աշխատոլթյունը յուրօրինակ հուշարձան է անմեղ զոհերին, նախազգուշացում սերունդներին։"
11489693,19771050,Krasnoe koleso. Uzel 3. Mart Semnadcatogo. Kniga 3 (Russian edition),5425091265,9785425091260,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,16424954,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2000,1,1,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],
51341130,19771050,"Between Two Millstones, Book 2: Exile in America, 1978-1994",0268109001,9780268109004,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585631890l/51341130._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585631890l/51341130._SX50_.jpg,2020,11,15,,University of Notre Dame Press,false,76020841,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '2769310', '15080006']","['Aleksandr Solzhenitsyn', 'Clare Kitson', 'Melanie Moore']","['4.05', '3.88', '4.17']",[],[],[],"- Nobel-prize winner Aleksandr Solzhenitsyn was exiled from the Soviet Union in 1974 and moved to the United States in 1976. Although he was initially celebrated in the US, he quickly became controversial due to his sharp criticism of American consumerism, popular culture, and pacifism or weakness.<br /><br />- Book Two of his memoir of his time in exile, <i>Between Two Millstones</i>, picks up in 1978, as Solzhenitsyn records his struggles to cope with life in a new country and feels trapped between two millstones: the Soviet Union and its propaganda and the United States and its mainstream media.<br /><br />- This book covers key moments of his time in America, including his critical commencement address at Harvard University in 1978, one-on-one meetings with prominent figures like British Prime Minister Margaret Thatcher and Pope John Paul II, comments on TV and public appearances, and decision to return to Russia in 1994.<br /><br />- Book Two will attract readers of Russian literature and fans of Aleksandr Solzhenitsyn, along with those interested in the Cold War."
2527775,19771050,Протеревши глаза,5891360136,9785891360136,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,rus,Наш дом-L'Age D'Homme,false,2535284,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '13622681']","['Aleksandr Solzhenitsyn', 'Александр Солженицын']","['4.05', '4.25']",[],[],[],
52497454,19771050,Nell'interesse della causa,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71296649,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '19259712']","['Aleksandr Solzhenitsyn', 'Anna Marisa Recupito']","['4.05', '0.0']","['19259713', '19259714']","['Pietro Casi', 'Gianni Fiumi']","['0.0', '0.0']",
39785123,19771050,"Рассказы. Малое собрание сочинений, том 3.",5850600272,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,,,rus,ИНКОМ НВ,false,61499021,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '13622681']","['Aleksandr Solzhenitsyn', 'Александр Солженицын']","['4.05', '4.25']",[],[],[],
28417989,19771050,収容所群島 1,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1975,,,jpn,新潮社,false,48521359,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '14823057']","['Aleksandr Solzhenitsyn', 'ソルジェニーツィン']","['4.05', '0.0']",['885382'],['木村 浩'],['4.22'],"Part 1 of the Japanese translation of Архипелаг ГУЛАГ, 1918-1956."
43392080,19771050,"Kirche und Politik: Bericht, Dokument, Erzahlung",371601477X,9783716014776,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1973,,,ger,,false,67418001,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],"['529494', '969084']","['Ilma Rakusa', 'Felix Philipp Ingold']","['3.63', '3.83']",Dj has a small tear at lower edge. Small notations on ffep. One page has two names underlined in red ballpoint. All other pages clean. Ships fast from California.
49452596,19771050,"Zweihundert Jahre zusammen, 1795-1916",3776622873,9783776622874,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71879577,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '14116547']","['Aleksandr Solzhenitsyn', 'Alexander Solschenizyn']","['4.05', '4.11']",[],[],[],[Teil 1] Die russisch-jüdische Geschichte 1795-1916. <br />[Teil 2] Die Juden in der Sowjetunion.
20753356,19771050,En la lucha por la libertad,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391878304l/20753356._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391878304l/20753356._SY75_.jpg,1976,,,spa,Emecé,false,40085409,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1976,1,1,0.00,0,0,['19771050'],['Aleksandr Solzhenitsyn'],['4.05'],[],[],[],"Este volumen reúne los discursos pronunciados por Alejandro Solyenitzin en los Estados Unidos, en la víspera de la conferencia de Helsinski, durante una visita que realizó a dicho país, en junio y julio de 1975, a invitación de la Central Obrera Norteamericana y ante los miembros del Senado. Su lectura produjo una verdadera conmoción en el mundo occidental. <br /><br />Con la sinceridad y el sentido de heroísmo que ha impregnado toda su acción y su obra, Solyenitzin denuncia el pseudo aflojamiento de la tensión con la Unión Soviética, y explica la necesidad de substituir la diplomacia de capitulaciones, grandes y pequeñas, que se ha seguido hasta ahora, por una política de moral y firmeza y de auténtica defensa de los valores humanos amenazados y menospreciados con tanta frecuencia. Es un alegato vehemente y veraz, realmente uno de los documentos más importantes de los tiempos recientes."
44086523,19771050,Из-под глыб,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550820139l/44086523._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550820139l/44086523._SX50_.jpg,1974,,,rus,YMCA-Press,false,68560042,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '15386365', '13622681']","['Aleksandr Solzhenitsyn', 'Игорь Шафаревич', 'Александр Солженицын']","['4.05', '4.50', '4.25']",[],[],[],«Из-под глыб» (1974) — сборник статей живших в СССР авторов (два из которых использовали псевдонимы — «А. Б.» и «Ф. Корсаков») о настоящем и о возможном будущем России.
6057169,19771050,März siebzehn: Das rote Rad - Dritter Knoten - Zweiter Teil,3492032370,9783492032377,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434796627l/6057169._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434796627l/6057169._SY75_.jpg,,,,ger,,false,45606061,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '14116547']","['Aleksandr Solzhenitsyn', 'Alexander Solschenizyn']","['4.05', '4.11']",[],[],[],
41569682,19771050,Lenin v Curychu,8020004297,9788020004291,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,,,cze,Academia Praha,false,64874669,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '15092421', '2909793']","['Aleksandr Solzhenitsyn', 'Alexandr Isajevič Solženicyn', 'Jiří Honzík']","['4.05', '3.99', '4.32']","['2909798', '4781284']","['Anna Nováková', 'Vlasta Tafelová']","['3.99', '4.10']","V nucené emigraci se Solženicyn rozhodl uskutečnit svůj dávný záměr prozkoumat ruskou společnost před bolševickým pučem r. 1917. Plodem spisovatelova úsilí je Rudé kolo, rozsáhlý a nedokončený literární útvar, který se snaží skloubit vyprávění literární s filozofickými, náboženskými a politologickými úvahami. Lenin v Curychu je samostatnou částí jedné z obsáhlých kapitol Rudého kola, nazvané Říjen 1916. Solženicyn vykreslil Lenina jako člověka posedlého jedinou myšlenkou, rozpoutat světovou socialistickou revoluci. Lenin uznává jen vlastní názor, rozkolu ve své straně dává přednost před kompromisy i za cenu vlastní izolace. Nezná přátelství, spojujese s lidmi, jen pokud je může využít pro svou věc. Odvrhne je, pokud nejsou v dané chvíli užiteční. Ale spolčuje se i s podnikateli, pokud z nich může mít prospěch. Do okruhu využívaných přátel patří i jeho milenka Inessa Armandová, u které mu však vadí příliš nezávislý způsob myšlení; dává přednost Naděždě Krupské, která je poddajná a oddaně o něj pečuje. Děj začíná před vypuknutím první světové války a končí známým transportem přes Německo do Ruska v r. 1917. Kniha obsahuje kapitoly, které se přímo týkají Lenina: Solženicyn je začal psát ještě v SSSR, ale důkladně je přepracoval a doplnil v letech 1974-75 za svého pobytu v Curychu, kam byl vyhoštěnze SSSR. Kniha vyšla poprvé v roce 1975 rusky, v následujících letech anglicky, francouzsky a německy. Truchlosměšným hrdinou knihy je sám milovaný vůdce světového proletariátu, kterého autor odhaluje tím, že ho nechávápromlouvat jeho vlastním jazykem, citacemi jeho vlastních spisů, floskulí a hesel. Mýtus o velkém Leninovi je bořen zobrazením Lenina jako bezmocného žlučovitého emigranta, autor ho předvádí v nedbalkách, v nuzné neútulnosti jeho curyšského bytu, v jeho curyšském bytu, v jeho osamělosti a v jeho bytostně odcizeném vztahu k lidem včetně družky a nejbližších spolupracovníků."
22041535,19771050,März siebzehn: Das rote Rad - Dritter Knoten,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399296406l/22041535._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399296406l/22041535._SY75_.jpg,1989,,,ger,Deutscher Bücherbund,false,45606066,2,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '14116547']","['Aleksandr Solzhenitsyn', 'Alexander Solschenizyn']","['4.05', '4.11']",['2311420'],['Heddy Pross-Weerth'],['4.00'],
52298440,19771050,Œuvres dramatiques (Oeuvres complètes #3),2213017565,9782213017563,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73631670,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1986,4,3,0.00,0,0,"['19771050', '16849914']","['Aleksandr Solzhenitsyn', 'Alexandre Issaïevitch Soljénitsyne']","['4.05', '3.87']",[],[],[],
52027524,19771050,"Ritorno in Russia: Discorsi e conversazioni, 1994-2008",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,72949438,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2019,6,27,0.00,0,0,"['19771050', '11308388']","['Aleksandr Solzhenitsyn', 'Aleksandr Isaevič Solženicyn']","['4.05', '3.81']",['4469242'],['Sergio Rapetti'],['4.26'],"Venticinque anni fa siamo tornati in un nuovo paese. Io incontravo quella società nella quale il volere della sorte mi aveva fatto nascere ma non crescere. Non avevo particolari associazioni d’idee col passato e neppure rappresentazioni del possibile futuro di quei luoghi. Ne facevo<br />semplicemente la conoscenza. Ma per mio padre tutto era ovviamente molto più complicato. Nonostante la sua esperienza personale e la conoscenza del passato, sognava una Russia del futuro guarita dai suoi mali. Lo spiegava così: anche in assenza di evidenti motivi per essere<br />ottimista, l’incontro di quell’estate con centinaia di persone gli aveva restituito forze e fede. Era tornato a casa, e la sua casa era quanto aveva di più caro. Nei successivi quattordici anni non era più uscito dai confini del paese». <br />Gli interventi, qui raccolti e tradotti per la prima volta in Italia, introdotti da uno scritto del figlio Ermolaj e curati da Sergio Rapetti, contengono le riflessioni che Aleksandr Solženicyn maturò negli ultimi anni della sua vita, in cui la prima e pressante preoccupazione fu tornare a parlare<br />con la gente, ricomporre il quadro della situazione economica e sociale della Russia, per riprenderne la narrazione da dove si era interrotta. Non smise di evidenziarne eccessi e contraddizioni, di proporre letture che dessero conto delle mille facce di quella società: nazionalismo, panrussismo e rapporto con l’Occidente. Come ebbe a scrivere Vittorio Strada, «in questo mondo imprevedibile Solženicyn è un possibile orientamento tra i pochi superstiti. Leggerlo, tra consenso e dissenso, aiuta a vincere il vuoto dell’indifferenza e a cercare una via verso qualcosa che non c’è più o forse non c’è ancora»"
43371410,19771050,Politik und Moral am Ende des 20. Jahrhunderts.,3825301915,9783825301910,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,Winter,false,67372739,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1994,10,15,0.00,0,0,"['19771050', '14116547']","['Aleksandr Solzhenitsyn', 'Alexander Solschenizyn']","['4.05', '4.11']","['617515', '968523']","['Rocco Buttiglione', 'Josef Seifert']","['4.33', '2.90']",Rede an der Internationalen Akademie für Philosophie im Fürstentum Liechtenstein anlässlich der Verleihung des Ehrendoktorats am 14. September 1993
52849993,19771050,Il mestiere dello scrittore. Tra autoritarismo e sfruttamento.,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71295945,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['19771050', '3517065']","['Aleksandr Solzhenitsyn', 'S. R.']","['4.05', '0.0']",[],[],[],
