id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
28008683,6669,Kwiaty zła,8308025315,9788308025315,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448809512l/28008683._SX50_.jpg,1994,,,pol,Wydawnictwo Literackie,false,2089235,1001,106988,198341,46569,1318,5:23284|4:14789|3:6398|2:1473|1:625|total:46569,1857,6,25,4.26,4,0,['13847'],['Charles Baudelaire'],['4.21'],"['3248883', '14717849', '14717850', '14717851', '1934339', '1380465', '2930254', '14717852', '8444436', '6519686', '4539134', '4465390', '5287494', '1058344', '84259', '3282325', '2917159', '14717853', '14717854', '7017000', '8190846', '3044340', '14717855', '6669', '4633607', '2894496', '14717856', '14717857', '14717858', '14717859', '15092733']","['Zbigniew Bieńkowski', 'Jerzy Brzozowski', 'Stanisław Korab-Brzozowski', 'Bolesław Wieniawa-Długoszowski', 'Wiktor Gomulicki', 'Mieczysław Jastrun', 'Ireneusz Kania', 'Roman Kołoniecki', 'Feliks Konopka', 'Czesław Jastrzębiec-Kozłowski', 'Antoni Lange', 'Maria Leśniewska', 'Jerzy Litwiniuk', 'Tadeusz Lubelski', 'Czesław Miłosz', 'Artur Międzyrzecki', 'Zenon Przesmycki', 'Zofia Trzeszczkowska', 'Jan Opęchowski', 'Bronisława Ostrowska', 'Marian Piechal', 'Seweryn Pollak', 'Włodzmierz Słobodnik', 'Wisława Szymborska', 'Józef Waczków', 'Adam Ważyk', 'Ewa Wende', 'Bohdan Wydżga', 'Marianna Zajączkowska-Abrahamowicz', 'Kazimiera Zawistowska', 'Andrzej   Nowak']","['4.00', '4.20', '4.25', '4.00', '3.03', '4.36', '3.98', '4.07', '3.92', '4.35', '3.23', '3.81', '3.57', '4.02', '4.19', '3.98', '3.83', '3.78', '4.25', '3.97', '4.40', '3.88', '4.25', '4.32', '4.06', '4.00', '4.25', '4.25', '4.25', '3.76', '3.50']","Przekłady wielu współczesnych i dawnych tłumaczy Baudelaire'a, zebrane w tym tomie, składają się na pierwszą po II wojnie światowej kompletną polską edycję ""Kwiatów zła"".<br /><br />Tylko parę zbiorów wierszy zdobyło większą sławę w dziejach światowej liryki: ""Pieśni"" Horacego, ""Sonety do Laury"" Petrarki... Legenda Baudelaire'a ogniskuje w sobie, jak napisał Eliot w 1930 roku, ""najmocniej oddziałujący archetyp poety współczesnej epoki"", na równi z legendą Rimbauda.<br /><br />""Kwiaty zła"" były jednocześnie spóźnioną kulminacją francuskiego romantyzmu i progiem współczesnej wrażliwości poetyckiej. W najszerszym odbiorze aż do końca ubiegłego wieku słynne były jednak z powodów ubocznych: towarzyszyła im aura skandalu, pamiętano o procesie sądowym, okaleczającym dzieło na długie lata.<br /><br />Dzisiaj o sile oddziaływania tej poezji nie przesądzają już jej bluźniercze akcenty i czarny erotyzm. Baudelaire wcześnie przeczuł naszą epokę: czyż jego poczucie grzechu pierworodnego, świadomość zawieszenia w bezmiarze ułomnego świata nie ma w istocie tych samych korzeni co ""poczucie tragiczności życia"" Unamuna, ""la nausée"" Sartre'a, ""życie w niewygodzie"" Camusa?"
44030562,6669,Wislawa Szymborska 1923-2012,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550383712l/44030562._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550383712l/44030562._SX50_.jpg,,,,spa,,false,68464524,2,3,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],
48512279,6669,Soľ,,9788089763344,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,,,slo,OZ FACE,false,73827356,1,3,9,2,1,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,1,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Zbierka Soľ obsahuje všetky poznávacie znaky Szymborskej poetiky – oživenie žánrov básnickej polemiky a básnickej anekdoty, vznikajúcich ako odpoveď na skutočné súkromné a historické podnety. Vnútorná epická kompozícia vťahuje do básne svojou príbehovosťou a zmyslom pre detail sa zasa zapája predstavivosť čitateľa, pred ktorým stojí báseň ako holá pravda, ako výzva pre rozum či svedomie s intenzívnym vyjadrením emócií: smútku, prekvapenia a nadovšetko irónie. Szymborska poznaním presahuje hranice poézie, ale nezabúda, že je to práve poézia, čo úspešne umožňuje rozvíjať bohatstvo poznatkov, že metafory vo forme slov alebo komplexných príbehov ostávajú kľúčom k porozumeniu a rozhovoru. Preložila Silvia Kaščáková. Ilustrovala Mária Čorejová."
23733897,6669,True Love,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,43345957,1,3,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],
964586,6669,"Quarterly Review of Literature: Selected Poems, Alaya, Little Harbor, Journeys over Water, Selected Poems (Qrl Poetry Book Ser Vol 23)",0614064031,9780614064032,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,949483,1,5,9,2,1,5:1|4:1|3:0|2:0|1:0|total:2,1982,2,,4.50,2,1,"['6669', '110180', '248446']","['Wisława Szymborska', 'Jane Hirshfield', 'Christopher Bursk']","['4.32', '4.18', '4.41']",[],[],[],
25188142,6669,שלהי המאה,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426951580l/25188142._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426951580l/25188142._SX50_.jpg,1998,,,heb,קשב לשירה,false,44897423,1,2,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,1998,1,1,4.50,2,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],
21371216,6669,Ploughshares Spring 2007 Guest-Edited by Edward Hirsch,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,2756166,2,13,9,3,0,5:1|4:0|3:0|2:2|1:0|total:3,2007,,,3.00,1,0,"['4859556', '21550', '3195', '56546', '6669', '69377', '162910', '3524', '16264', '43790', '45531']","['Ploughshares', 'Jim Shepard', 'Patricia Hampl', 'Stuart Dybek', 'Wisława Szymborska', 'Adam Zagajewski', 'David Wagoner', 'Joyce Carol Oates', 'Allegra Goodman', 'Edward Hirsch', 'Charles Baxter']","['4.00', '3.74', '3.89', '4.00', '4.32', '4.23', '3.92', '3.69', '3.51', '4.17', '3.73']",[],[],[],"The Spring 2007 issue of Ploughshares, guest-edited by Edward Hirsch. Ploughshares, a journal of new writing, is guest-edited serially by prominent writers who explore different personal visions, aesthetics, and literary circles.<br /><br />Guest-edited by poet and critic Edward Hirsch (How to Read a Poem and Fall in Love with Poetry), the Spring 2007 issue of Ploughshares contains prose and poetry by such authors including Joyce Carol Oates, Patricia Hampl, Stuart Dybek, Jim Shepard, Philip Levine, Wislawa Szymborska, and Adam Zagajewski. In his Introduction to the issue, Hirsch says, ""I want to send out this issue of Ploughshares in the high spirits of a Saturday morning in late March. I was alone and took a long walk by myself, but I also carried with me this surprising gathering of writers, this sudden congregation of solitaries, some from different countries, a few no longer living. It was solitude with others, some of whom scared me with their intensity, which is what one wants from art.""<br /><br />Full Table of Contents<br /><br />INTRODUCTION<br />Edward Hirsch<br /><br />EDITOR PROFILE<br />Brian Barker<br /><br />FICTION<br /><br />""Ghosts,"" by Charles Baxter<br />""Closely Held,"" by Allegra Goodman<br />""Winter Worm, Summer Weed,"" by Xiaolu Guo<br />""Goat,"" by Beena Kamlani<br />""Hi Howya Doin,"" by Joyce Carol Oates<br />""Pleasure Boating in Lituya Bay,"" by Jim Shepard<br />""Dressing Up,"" by Maxine Swann<br /><br />NONFICTION<br /><br />""Dead of the Night,"" by Patricia Hampl<br /><br />POETRY<br /><br />Marjorie Agosin<br />Marianne Boruch<br />David Bottoms<br />Yiorgos Chouliaras<br />Nicholas Christopher<br />Victoria Clausi<br />Michael Collier<br />Josephine Dickinson<br />Stuart Dybek<br />Robin Ekiss<br />Gary Fincke<br />Chris Forhan<br />Judith Hall<br />Patrick Hicks<br />Bob Hicok<br />Garrett Hongo<br />Maria Hummel<br />Ryszard Krynicki<br />Philip Levine<br />Bronislaw Maj<br />Corey Marks<br />Cate Marvin<br />James McCorkle<br />Michael Milburn<br />Eugenio Montejo<br />Muriel Nelson<br />Debra Nystrom<br />Jiri Orten<br />Jacqueline Osherow<br />Sue Owen<br />Elizabeth Powell<br />Len Roberts<br />John Rybicki<br />Caroline Sanderson<br />Philip Schultz<br />Vijay Seshadri<br />Jason Shinder<br />Ron Slate<br />Ann Snodgrass<br />Susan Stewart<br />Dan Stryk<br />Wislawa Szymborksa<br />Daniel Tobin<br />David Wagoner<br />Charles Harper Webb<br />George Witte<br />Valerie Wohlfeld<br />Kevin Young<br />Adam Zagajewski<br /><br />EDITORS' SHELF"
11830013,6669,Lekcja pisania,8387391034,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,,,pol,Wydawnictwo Czarne,false,16784813,1,11,8,3,2,5:0|4:0|3:2|2:1|1:0|total:3,,,,2.67,3,2,"['888095', '6669', '840259', '5333702', '154045', '296560', '339861', '529153', '563094', '674485']","['Monika Sznajderman', 'Wisława Szymborska', 'Julia Hartwig', 'Ludmiła Marjańska', 'Hanna Krall', 'Olga Tokarczuk', 'Henryk Grynberg', 'Jerzy Pilch', 'Stefan Chwin', 'Janusz Anderman']","['3.83', '4.32', '4.09', '3.42', '3.88', '3.94', '3.79', '3.48', '3.51', '3.61']",[],[],[],"Na książkę składają się teksty dwudziestu wybitnych współczesnych prozaików i poetów polskich (wśród nich Wisławy Szymborskiej, Julii Hartwig, Ludmiły Marjańskiej, Hanny Krall, Olgi Tokarczuk, Henryka Grynberga, Jerzego Pilcha, Stefana Chwina, Janusza Andermana...). Jest to swoisty „podręcznik” pisania prozy i poezji. Autorzy opowiadają o swoich doświadczeniach, opisują metody, jakimi posługują się w pracy i próbuj ą dociec, czy pisania można się nauczyć. Rzecz dla wszystkich zainteresowanych literaturą — w praktycznym i teoretycznym sensie"
19590514,6669,49 básní,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387647928l/19590514._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387647928l/19590514._SX50_.jpg,,,,slo,,false,27708984,1,4,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],
19520970,6669,PEN America Issue 5: Silences (PEN America: A Journal for Writers and Readers),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,27637978,1,7,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,2004,1,1,4.00,2,0,"['198928', '7480645', '9322', '86801', '11563', '7816', '142899', '9325', '6669', '7518285']","['M. Mark', 'PEN America', 'Edward Albee', 'John Ashbery', 'Joseph Brodsky', 'Fernando Pessoa', 'Bruno Schulz', 'Gertrude Stein', 'Wisława Szymborska', 'Bridget Cross']","['4.14', '4.11', '4.02', '4.06', '4.25', '4.25', '4.12', '3.60', '4.32', '4.25']",[],[],[],"Silences features tributes to Samuel Beckett and Gertrude Stein as well as writing from Rikki Ducornet, Rick Moody, Bruno Schulz, Heather McHugh, Saadi Youssef, and Wislawa Szymborska, among many others. PEN members discuss the unspeakable."
18141981,6669,Um Passo da Arte Eterna,,9789896800888,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372678426l/18141981._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372678426l/18141981._SX50_.jpg,,,,por,Esfera do Caos,false,25488421,1,4,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,2,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Wislawa Szymborska foi galardoada com o Prémio Nobel da Literatura em 1996. Nessa altura tinha publicado nove magros volumes poéticos, que mal perfaziam duzentos poemas. Um jornalista perguntou-lhe por que publicara tão poucos poemas, ao que a poetisa retorquiu: «Porque felizmente tenho em casa um caixote para o lixo». Todos os poemas que publicou são memoráveis e a presente antologia temática comprova-o.<br />«Um passo da arte eterna apresenta-se como uma preciosa coletânea dos poemas ecfrásticos desta poetisa polaca, focada nos textos que definem a representação verbal de uma apresentação visual. Será nestes jogos de interpretação entre o visual e o verbal que o leitor se encontrará envolvido e convidado a participar.»<br />Béata Elzbieta Cieszynska<br />«Sou um grande admirador da sua poesia. Li tudo o que escreveu e releio constantemente. É uma poetisa extremamente espirituosa e perspicaz. Tem contribuído enormemente para a minha alegria de viver.»<br />Woody Allen"
31831146,6669,The poet and the world,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,12,7,,,false,52491669,2,4,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Her nobel acceptance speech<br /><br /><a target=""_blank"" href=""http://www.nobelprize.org/nobel_prizes/literature/laureates/1996/szymborska-lecture.html"" rel=""nofollow"">http://www.nobelprize.org/nobel_prize...</a>"
23355478,6669,Taccuino d'amore,8876443037,9788876443039,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413050049l/23355478._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413050049l/23355478._SY75_.jpg,2003,,,ita,Libri Scheiwiller,false,42912203,1,8,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,2003,1,1,3.50,2,0,"['6669', '4826119']","['Wisława Szymborska', 'Pietro Marchesani']","['4.32', '4.36']",[],[],[],
40596906,6669,Pokalbiai apie atminties ateitį. Gespräche über die Zukunft der Erinnerung. Rozmowy o przyszłości pamięci,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,,,lit,Baltos lankos,false,63045893,1,5,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,,,,3.50,2,0,"['749461', '84259', '6669', '161027']","['Günter Grass', 'Czesław Miłosz', 'Wisława Szymborska', 'Tomas Venclova']","['3.83', '4.19', '4.32', '4.30']",[],[],[],"2000 spalio mėnesį trys Nobelio premijos lauretai Gunter Grass, Czeslaw Milosz, Wislawa Szymborska bei lietuvių poetas T. Venclova visi drauge susitiko Lietuvos sostinėje Vilniuje. Literatai ir poetai Vilniuje valstybinės reikšmės įvykį sukūrė reikšdami savo mintis apie istorinę atmintį, kūrybą. Spausdinami autorių prozos ir poezijos kūrinai, pasisakymai susitikimo proga. Tekstai lietuvių, vokiečių ir lenkų kalbomis."
35898377,6669,Appello allo Yeti,,9788876444517,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501658272l/35898377._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501658272l/35898377._SX50_.jpg,2005,,,ita,Libri Scheiwiller,false,57420013,1,6,7,2,1,5:0|4:1|3:1|2:0|1:0|total:2,,,,3.50,2,1,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Il volume è il debutto poetico dell'autrice (Premio Nobel 1996). Il testodoveva diventare uno dei più importanti fattori di rinascita della poesiapolacca dopo la caduta dello stalinismo. Crolla in quegli anni la fede in unmondo comunista perfetto nista perfetto (lo Yeti che domina dall'alto della montagnarappresenta il comunismo) e subentra la riflessione critica sul periodo, acui si accompagna l'elaborazione di un nuovo linguaggio poetico."
17853571,6669,Żegnaj laleczko. Wiersze noir,8393101816,9788393101818,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366984294l/17853571._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366984294l/17853571._SX50_.jpg,2010,12,2,pol,Wydawnictwo EMG,false,24990915,1,16,6,2,1,5:0|4:1|3:0|2:1|1:0|total:2,2010,12,2,3.00,2,1,"['375164', '5449466', '5116362', '5600501', '3498856', '4234249', '1203033', '6669', '4319370', '2972144', '1164464', '6425937', '3353304', '2764416', '7016337', '6573694', '146351', '4118336', '5116379', '1069009', '6320644', '7807826', '7065283', '5116355', '5600498', '7065284', '7065285', '7065286', '7065287', '5622990', '7065288']","['Krzysztof Jaworski', 'Bolesław Leśmian', 'Tomasz Majeran', 'Tadeusz Pióro', 'Bohdan Zadura', 'Wojciech Bonowicz', 'Andrzej Sosnowski', 'Wisława Szymborska', 'Jacek Gutorow', 'Darek Foks', 'Marcin Świetlicki', 'Marta Podgórnik', 'Jerzy Jarniewicz', 'Grzegorz Wróblewski', 'Cezary Domarus', 'Piotr Bratkowski', 'Piotr Sommer', 'Edward Pasewicz', 'Julia Fiedorczuk', 'Ryszard Krynicki', 'Maciej Melecki', 'Marcin Xanas Baran', 'Grzegorz Dyduch', 'Marcin Sendecki', 'Miłosz Biedrzycki', 'Marek K. E. Baczewski', 'Marta Marciniak', 'Paweł Paulus Mazur', 'Artur Szlosarek', 'Agnieszka Wolny-Hamkało', 'Paweł Sołtys']","['3.71', '4.04', '3.85', '3.26', '3.67', '3.77', '3.62', '4.32', '3.58', '3.16', '3.74', '3.38', '4.04', '3.50', '3.25', '2.89', '4.19', '3.27', '3.66', '4.07', '3.50', '3.89', '3.00', '3.15', '3.30', '3.33', '3.00', '3.33', '3.60', '3.25', '3.83']",[],[],[],"W 1997 roku trzej znakomici poeci Marcin Baran, Marcin Sendecki i Marcin Świetlicki namówili wielu innych znakomitych polskich poetów do napisania wierszy poświęconych pamięci Raymonda Chandlera. Następnie zredagowali i opublikowali tom Tribute to Chandler. Trzynaście lat później trzech Marcinów postanowiło ponownie zbadać stan mrocznej poetyckiej świadomości i nieświadomości swoich kolegów (i koleżanek). Tym razem poprosili o wiersz w odcieniu noir z całą gamą szarości kryjącą się pod tym określeniem."
42288719,6669,Liebesgedichte,,9783458348115,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539376048l/42288719._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539376048l/42288719._SY75_.jpg,2005,5,23,ger,insel taschenbuch,false,65928474,1,4,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2004,,,5.00,1,0,['6669'],['Wisława Szymborska'],['4.32'],['194974'],['Karl Dedecius'],['3.99'],"Beide sind überzeugt, / sie habe ein plötzliches Gefühl vereint. / Diese Gewißheit ist schön, / doch die Ungewißheit ist schöner« - Liebe gehört für Szymborska zum Alltag, ist etwas, das schon seit jeher ge- und erlebt wurde; so hütet sie sich vor großen Worten, ist bisweilen ironisch. Sie kartographiert die Augenblicke, und mit einfachsten sprachlichen Mitteln gelingt ihr die hohe Kunst der verdichteten Weltbetrachtung.<br />Szymborska, die 1996 mit dem Nobelpreis für Literatur ausgezeichnet wurde, gilt als Schöpferin einer eigenen poetischen Sprache; keines ihrer Gedichte gleicht dem anderen. So überraschen auch ihre Liebesgedichte mit einer Fülle von Inhalten und Stimmungen."
18723298,6669,Kilátás porszemmel,9636760837,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382967128l/18723298._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382967128l/18723298._SY75_.jpg,1997,,,hun,Jelenkor,false,26592259,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1997,1,1,5.00,1,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Az 1996-os évi Nobel-díjas lengyel költőnő egész életművét bemutató, bő válogatás az 1988-ban megjelent, Csodák vására című kötet anyagán túl számos azóta lefordított régi és új verset tartalmaz. A kötet végén a Nobel-díj átvételekor elmondott beszéd szövege olvasható."
24687719,6669,Dzeja,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,,,lav,Jumava,false,44305706,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,1998,1,1,5.00,1,0,['6669'],['Wisława Szymborska'],['4.32'],['3161356'],['Uldis Bērziņš'],['3.96'],
41019556,6669,Δυο πίνακες Δυο ποιήματα,9603530581,9789603530589,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533113059l/41019556._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533113059l/41019556._SX50_.jpg,1999,,,gre,Δόμος,false,64011567,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,"['6669', '18259544', '6877249']","['Wisława Szymborska', 'W. H. Auden', 'Ζήσιμος Λορεντζάτος']","['4.32', '3.81', '4.46']",[],[],[],
44101052,6669,Leyendo a Szymborska,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550991479l/44101052._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550991479l/44101052._SX50_.jpg,,,,spa,,false,68589178,1,3,5,1,1,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,1,['6669'],['Wisława Szymborska'],['4.32'],"['8337267', '3267284']","['Abel Murcia', 'Gerardo Beltrán']","['3.84', '4.37']",
42955105,6669,Amor feliz y otros poemas,9806741898,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,4,,spa,bid &co. editor,false,66762913,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],
3064484,6669,Nulla E in Regalo,8308027873,9788308027875,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459601127l/3064484._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459601127l/3064484._SX50_.jpg,,,,,,false,3095465,1,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Un'ampia scelta delle poesie di Wislawa Szymborska, premio Nobel per la letteratura, nella traduzione di Pietro Marchesani. Grazie a queste traduzioni la poesia di Wislawa Szymborska entra pienamente in circolazione nella cultura e letteratura di lingua italiana, conquistando una nuova cerchia di lettori e insieme - non è possibile dubitarne - un nuovo gruppo di autentici ammiratori."
40100804,6669,Sretna ljubav,,9789536316984,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526026017l/40100804._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526026017l/40100804._SY75_.jpg,2011,8,,scr,Matica hrvatska - Ogranak Dubrovnik,false,62160329,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['6669'],['Wisława Szymborska'],['4.32'],['6372976'],['Pero Mioč'],['3.95'],
48506857,6669,Miłość od pierwszego wejrzenia,,9788361488675,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571495744l/48506857._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571495744l/48506857._SX50_.jpg,2019,11,1,pol,Format,false,73819854,2,1,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,2019,11,1,5.00,1,0,"['6669', '19666373']","['Wisława Szymborska', 'Beatrice Gasca Queirazza']","['4.32', '5.00']",[],[],[],"<i>Oboje są przekonani<br /><br />że połączyło ich uczucie nagłe.<br /><br />Piękna jest taka pewność,<br /><br />ale niepewność piękniejsza.</i><br /><br />Włoska ilustratorka Beatrice Gasca Queirazza „ubrała” jeden z najpiękniejszych wierszy polskiej noblistki Wisławy Szymborskiej w serię rysunków, które możemy oglądać złożone pomiędzy okładkami lub w postaci wstęgi o długości ponad 6 metrów. To wzruszająca opowieść o zakochaniu, pochwała niepewności i przypadku, gdzie detale - zazwyczaj niezauważalne - okazują się mieć kluczowe znaczenie. A sama historia bohaterów - anonimowej pary młodych ludzi - staje się naszą własną historią.<br /><br />Doskonały prezent dla wszystkich, którzy kochają!<br /><br />Książka ukazuje się jednocześnie w Polsce i we Francji."
40737734,6669,Trochu o duši,,9788097241803,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530960651l/40737734._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530960651l/40737734._SX50_.jpg,2016,,,slo,POLSKA,false,63390956,1,7,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],
49591455,6669,Csodák vására,9630747480,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73534697,1,2,5,1,0,5:1|4:0|3:0|2:0|1:0|total:1,,,,5.00,1,0,['6669'],['Wisława Szymborska'],['4.32'],[],[],[],"Wislawa Szymborska – Csodák vására<br /><br />Egyszerű csoda:<br />hogy sok egyszerű csoda van.<br /><br />Megszokott csoda:<br />az éjszaka csendjében<br />láthatatlan kutyák csaholnak.<br /><br />Egy csoda a sok közül:<br />egy lenge kicsi felhő<br />képes eltakarni a nagy és nehéz holdat.<br />…<br /><br />Szymborskát 1996-ban tüntették ki irodalmi Nobel-díjjal. Személyes hangvételű, gondolati lírájának központi témája az ember egzisztenciális helyzete, illetve az egyén és a történelem kapcsolata. Verseit közérthetően, sok humorral fűszerezve írta. Az 1996-os irodalmi Nobel-díj indoklása szerint a rangos elismerést azzal érdemelte ki, mert „költészete ironikus pontossággal engedi az emberi élet momentumaiban megmutatkozni a történelmi és biológiai összefüggéseket”. A díjnak köszönhetően vált nemzetközileg is ismertté, munkáit számos európai nyelvre lefordították és átültették arab, héber japán és kínai nyelvre is."
