id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
471635,142051,The Blue Bird,1426430779,9781426430770,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,5,29,,BiblioLife,false,1895037,192,3233,4857,1260,104,5:414|4:401|3:317|2:104|1:24|total:1260,1905,,,3.85,764,51,['142051'],['Maurice Maeterlinck'],['3.79'],['5048879'],['Nguyễn Thành Nhân'],['4.00'],"A story of a brother and sister who help a little girl whose illness can only be cured by the magical Blue Bird of Happiness. To find the bird, Mytyl and Tyltyl quest through the Land of Memory to the Palace of Night. The children get help from the good fairy Bérylune."
32004495,142051,Le Miracle de Saint Antoine; Farce En Deux Actes,1372996478,9781372996474,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,8,28,,Wentworth Press,false,52648998,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
30060499,142051,La grande féerie. Immensité de l'univers - Notre terre - Influences sidérales,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462009198l/30060499._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462009198l/30060499._SY75_.jpg,1929,,,fre,Eugène Fasquelle Editeur,false,50473498,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
27036105,142051,"Maurice Maeterlinck, Literary Collection",1517498945,9781517498948,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,9,24,,Createspace Independent Publishing Platform,false,66707218,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"Maurice Polydore Marie Bernard Maeterlinck (29 August 1862 - 6 May 1949) was a Belgian playwright, poet, and essayist who was a Fleming, but wrote in French. He was awarded the Nobel Prize in Literature in 1911 ""in appreciation of his many-sided literary activities, and especially of his dramatic works, which are distinguished by a wealth of imagination and by a poetic fancy, which reveals, sometimes in the guise of a fairy tale, a deep inspiration, while in a mysterious way they appeal to the readers' own feelings and stimulate their imaginations."" The main themes in his work are death and the meaning of life. His plays form an important part of the Symbolist movement. In this book: The Blue Bird: A Fairy Play in Six Acts Translator: Alexander Teixeira De Mattos The Life of the Bee Translator: Alfred Sutro Our Friend the Dog Translator: Alexander Teixeira de Mattos Wisdom and Destiny Translator: Alexander Teixeira De Mattos Alfred Sutro The Wrack of the Storm Translator: Alexander Teixeira De Mattos The Double Garden Translator: Alexander Teixeira De Mattos Alfred Sutro P�ll�as and M�lisande Translator: Richard Hovey The Buried Temple Translator: Alfred Sutro The Burgomaster of Stilemonde, A Play in Three Acts Translator: Alexander Teixeira De Mattos"
20283059,142051,Drei mystische Spiele; Die sieben Prinzessinnen / Alladine und Palomides / Der Tod des Tintagiles,1230458522,9781230458526,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2013,9,12,ger,Theclassics.Us,false,28117264,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2013,9,12,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"Dieses historische Buch kann zahlreiche Tippfehler und fehlende Textpassagen aufweisen. Kaufer konnen in der Regel eine kostenlose eingescannte Kopie des originalen Buches vom Verleger herunterladen (ohne Tippfehler). Ohne Indizes. Nicht dargestellt. 1904 edition. Auszug: ...die dem deinen gleichen... Astolaine hat unsere Flucht und die unserer Schwestern schon vorbereitet... ALLADINE: Was hat sie dazu gesagt? PALOMIDES: Nichts, nichts... Du wirst alles rings um meines Vaters Schloss sehen, wenn du tagelang uber Meere und durch Walder gereist bist; du wirst Seen und Berge erblicken... nicht wie diese hier unter einem Himmel, der wie ein Hohlengewolbe ist, und mit schwarzen Baumen, welche die Sturme hinmorden... sondern einen Himmel, unter dem man nichts mehr furchtet, Walder in ewigem Grun und Blumen, die nie verbluhen... ALLADINE: Hat sie geweint? PALOMIDES: Wonach fragst du da?... Das ist eine Sache, von der wir zu reden nicht das Recht haben, verstehst du?... Es ist dies ein Leben, das an unserm armen Leben nicht teil hat, und dem die Liebe nur schweigend nahen darf... Wir stehen hier wie zwei Bettler in Lumpen, wenn ich daran denke... Geh, geh! Ich konnte dir Dinge sagen... ALLADINE: Palomides... Was hast du?... PALOMIDES: Geh, geh!... Ich habe Thranen gesehen, die von weiter her kamen, als aus den Augen... Es ist etwas anderes... Es kann indessen sein, dass wir recht haben... aber wie bedaure ich es, also recht zu haben, mein Gott!... Geh... ich werde dir morgen sagen... morgen... morgen... (Sie gehen getrennt ab.) III. Auftritt Ein Gang vor Alladines Gemach (Astolaine kommt mit den Schwestern des Palomides.) ASTOLAINE: Die Pferde warten im Walde, aber Palomides will nicht fliehen, und doch ist euer Leben in Gefahr und das seine. Ich erkenne meinen 55 armen Vater nicht mehr. Er hat einen starren Gedanken, der seinen Verstand trubt. Drei Tage sind es nun, dass ich ihm auf Schritt und Tritt..."
28891682,142051,"Poet Lore, Volume 6",1344983022,9781344983020,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,10,20,,Arkose Press,false,68386062,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
30738600,142051,La Vie de l'espace,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466702267l/30738600._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466702267l/30738600._SX50_.jpg,1928,,,fre,Eugène Fasquelle Editeur,false,54823946,3,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1928,1,1,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],
49420114,142051,Die vierte Dimension,374127545X,9783741275456,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,71877385,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['142051', '7188008']","['Maurice Maeterlinck', 'Christof Uiberreiter Verlag']","['3.79', '5.00']",[],[],[],"Dieses Buch stellt eine vorzügliche philosophische Erweiterung zum Prinzip der vierten Dinmension, des Großen Jetzt, aus Franz Bardons ""Adepten"" dar."
50580301,142051,The Plays Of Maurice Maeterlinck; Volume 2,1012546357,9781012546359,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579629500l/50580301._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579629500l/50580301._SY75_.jpg,2019,4,9,,Wentworth Press,false,75574787,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
31427968,142051,La grande loi,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470935291l/31427968._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470935291l/31427968._SY75_.jpg,1933,,,fre,Bibliothèque Charpentier,false,52121346,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],Le mot éther est comme le mot Dieu; il masque et déguise somptueusement ce que nous ignorons.
50580300,142051,The Plays Of Maurice Maeterlinck; Volume 2,1012546349,9781012546342,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581403134l/50580300._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581403134l/50580300._SX50_.jpg,2019,4,9,,Wentworth Press,false,75574786,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['142051'],['Maurice Maeterlinck'],['3.79'],[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
3880913,142051,"La Belgique Fin de Siècle: Georges Eekhoud, Camille Lemonnier, Maurice Maeterlinck, Georges Rodenbach, Charles van Lerberghe, Emile Verhaeren: romans, nouvelles, théâtre",2870276702,9782870276709,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453080194l/3880913._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453080194l/3880913._SX50_.jpg,1997,4,21,fre,Editions Complexe,false,3926168,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1997,4,21,0.00,0,0,"['728629', '1928298', '918246', '142051', '76783', '1886404', '953482']","['Paul Gorceix', 'Georges Eekhoud', 'Camille Lemonnier', 'Maurice Maeterlinck', 'Georges Rodenbach', 'Charles van Lerberghe', 'Emile Verhaeren']","['3.52', '3.83', '3.38', '3.79', '3.75', '3.00', '3.81']",[],[],[],"La vie littéraire et artistique de la Belgique fin de siècle fut si intense, qu'on a pu la comparer aux modernités viennoises. "" Il semble, écrit Stefan Zweig que tout ce pays déborde de vie. Chaque ville, chaque métier, chaque classe de la société a suscité un poète ou un peintre pour l'immortaliser, comme si toute la Belgique ait uniquement voulu se symboliser dans les oeuvres d'art... Le génie des vieilles villes germaniques : Bruges, Courtrai, Ypres n'est-il pas passé tout entier dans les strophes de Rodenbach... Une ardente ivresse ne flambe-t-elle pas dans les descriptions de Georges Eekhoud ? L'art mystique de Maeterlinck et de Huysmans a sa source profonde dans la paix des cloîtres et des béguinages... C'est la démarche gracieuse des jeunes filles et le chant des carillons qui se sont harmonisés dans les poèmes du doux Charles Van Lerberghe... Mais voici qu'arriva le plus grand entre tous, Verhaeren... Il a eu le sentiment très vif que cette Flandre n'était pas une simple province, mais bien le coeur de l'Europe. Sous son impulsion, comme un échange de sang vigoureux s'est fait entre elle et les nations. "" Il revint à une nouvelle génération d'écrivains et de poètes de donner à la Belgique, en un peu plus de deux décennies, une place centrale dans l'histoire des Lettres françaises. Naturalistes et symbolistes manifestèrent une sensibilité capable de refléter une identité littéraire commune qui s'ébauchait à mesure qu'elle donnait ses fruits."
21208042,142051,The Humanitarian Bible,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,40543118,2,117,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2014,1,19,0.00,0,0,"['6494831', '142051', '80592', '4263090', '128952', '14098753', '1196500', '3339402', '7994', '48298']","['Clayton Kinnelon Greiman', 'Maurice Maeterlinck', 'Swami Vivekananda', 'Estelle Avery Sharpe', 'Thomas à Kempis', 'Xun Kuang', 'Han Fei', 'Johann Lavater', 'Jean-Jacques Rousseau', 'Lin Yutang']","['3.75', '3.79', '4.40', '0.0', '4.19', '3.83', '3.99', '0.0', '3.76', '4.09']",[],[],[],"<br />We may not all call ourselves Christians, but we share more in common in our faiths than we know. In ""The Humanitarian Bible"", the words of Christ appear alongside the words of Mohammed (a Muslim) and Swami Vivekananda (a Hindu). Yet, each sounds remarkably alike in certain aspects of his faith. <br />Additionally, The Humanitarian Bible includes the wisdow of Albert Einstein, Mother Teresa, Maurice Maeterlinck, Minot Savage, Hsun Tzu, Thomas Kempis, Pythagoras, Lin Yutang Voltaire, Johann Lavater, Democritus of Abdera, Saint Augustine, William Shakespeare, and Jean Jacques Rousseau"
23923220,142051,'s Werelds beste korte verhalen (deel 2),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418832778l/23923220._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418832778l/23923220._SX50_.jpg,1973,,,nl,Reader's Digest,false,43529401,1,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1973,1,1,0.00,0,0,"['53895', '48535', '3345', '24956', '26853', '120374', '22458', '50067', '38721', '3367032', '45712', '10907420', '25573', '8993', '35096', '6878', '166511', '39326', '7728', '880695', '407049', '3072763', '4176632', '5420035', '431149', '10907440', '10907457', '5144', '10907458', '51575', '74572', '10907459', '142051', '302660', '6076026', '22234', '857224']","['Bertus Aafjes', 'Anatole France', 'Joseph Conrad', 'Dorothy Parker', 'Bertolt Brecht', 'Marcel Aymé', 'Machado de Assis', 'Gabrielle Roy', 'Max Aub', 'Multatuli', 'Katherine Mansfield', 'Herman Heijermans', 'Stefan Zweig', 'O. Henry', 'Henry Lawson', 'John Updike', 'Nigel Balchin', 'Heinrich Böll', 'Doris Lessing', 'H.G. Wells', 'S. Carmiggelt', 'Maxim Gorky', 'W. Somerset Maugham', 'Gregorio López y Fuentes', 'Truman Capote', 'Herman Téllez', 'J.J. Slauerhoff', 'James Joyce', 'Michajl Zosjenko', 'Colette', 'Katherine Anne Porter', 'Alexander S. Poesjkin', 'Maurice Maeterlinck', 'Hjalmar Söderberg', 'Saki', 'Paul Horgan', 'Karel Jonckheere']","['3.41', '3.90', '3.50', '4.08', '3.78', '3.88', '4.13', '3.75', '3.80', '3.51', '3.78', '3.09', '4.15', '4.08', '3.67', '3.80', '3.73', '3.87', '3.65', '3.83', '3.77', '3.88', '4.04', '3.73', '4.01', '0.0', '0.0', '3.74', '0.0', '3.80', '3.93', '0.0', '3.79', '3.80', '3.94', '4.10', '2.87']",[],[],[],Bundeling van verhalen uit verschillende talen
50394594,142051,"Poet Lore, Volume 7",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578747025l/50394594._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578747025l/50394594._SX50_.jpg,1895,,,eng,Poet-Lore Company,false,48922274,5,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1895,,,0.00,0,0,"['979288', '967747', '355654', '142051']","['Charlotte Porter', 'Helen Archibald Clarke', 'William Sharp', 'Maurice Maeterlinck']","['3.92', '4.40', '3.99', '3.79']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public."
30887879,142051,On Emerson: And Other Essays,1357482140,9781357482145,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,5,19,,Palala Press,false,51495205,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['18835187', '142051']","['Montrose J. Moses', 'Maurice Maeterlinck']","['3.38', '3.79']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
32011967,142051,Silence and True Love,1373872861,9781373872869,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485540197l/32011967._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485540197l/32011967._SX50_.jpg,2016,8,29,,Wentworth Press,false,52653741,3,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['311205', '142051', '15793569']","['Brookes More', 'Maurice Maeterlinck', 'W.A. Falconer']","['4.00', '3.79', '3.89']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
32015463,142051,"Maurice Maeterlinck, a Biographical Study",1374290246,9781374290242,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,8,29,,Wentworth Press,false,52655933,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['15795320', '142051', '7228157']","['Gerard 1856-1931 Harry', 'Maurice Maeterlinck', 'Alfred Richard Allinson']","['0.0', '3.79', '3.80']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
32068922,142051,Mohrindo Kanyaku-bunko Sampler (MOHRINDO COMPLETE TRANSLATION LIBRARY),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,52714991,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['5255014', '880695', '3242', '30095', '26930', '6989', '15123', '747285', '49', '142051']","['J.M. Barrie', 'H.G. Wells', 'L. Frank Baum', 'Jean Webster', 'J. Sheridan Le Fanu', 'Rudyard Kipling', 'Carlo Collodi', 'Waldemar Bonsels', 'Johanna Spyri', 'Maurice Maeterlinck']","['4.10', '3.83', '3.97', '4.09', '3.83', '3.93', '3.86', '3.82', '4.00', '3.79']",[],[],[],
25270485,142051,"The Girl Who Found the Blue Bird, a Visit to Helen Keller",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,55862993,10,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1914,,,0.00,0,0,"['911952', '142051']","['Georgette Leblanc', 'Maurice Maeterlinck']","['3.82', '3.79']",['1319502'],['Alexander Teixeira de Mattos'],['3.93'],"This volume was published in 1914.<br /><br />Excerpt from the book:<br /><br />Though I lived for centuries, <br />I should not forget a colour, a <br />shade, a line, nor any single detail <br />of the thousand that form the mem- <br />ory of my visits to Helen Keller, <br />the celebrated deaf, dumb and <br />blind American girL <br /><br />We are always making fresh ac- <br />quaintances; we look upon it as a <br />natural, everyday occurrence. We <br />go to meet an unknown person <br />with less emotion than we feel when <br />visiting for the first time a coun- <br />try or a cathedral; and yet it is <br />often for us the preface to a great <br />event. <br /><br />If we could divine the existence <br />of exceptional creatures and go <br />through the world seeking them<br />even as we go from one museum to <br />another, then our travels would, <br />in my opinion, be far more interest- <br />ing and of far greater beauty. <br /><br />The mystery of our meetings is <br />infinite, for each individual is a <br />new experience. We have been <br />told his name, his birth and his <br />position; and yet we know nothing. <br />What is his inner life? What are <br />the qualities of his mind and heart? <br />What are his interests, his long- <br />ings, his sorrows and his joys? In <br />a word, what are the elements that <br />widen or narrow the distance be- <br />tween us? Is a word enough to <br />make us hope that we have bridged <br />that gulf? Or shall we need <br />months merely to perceive the <br />other side, shall we be years in <br />winding round its edges ?"
39496050,142051,Pelleas and Melisande; Lyric Drama in Five Acts,1378132467,9781378132463,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522558070l/39496050._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522558070l/39496050._SX50_.jpg,2018,2,19,,Palala Press,false,56195590,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['72795', '142051']","['Claude Debussy', 'Maurice Maeterlinck']","['4.37', '3.79']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
38314695,142051,"Roots, Wings and Spurs",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,59966691,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['10994', '15865', '56610', '854076', '403277', '22191', '3031453', '433477', '142051', '29951']","['Blaise Pascal', 'William  James', 'George Santayana', 'Robert Louis Stevenson', 'Hugh Black', 'Samuel Johnson', 'Chung Tzu', 'Thomas Fuller', 'Maurice Maeterlinck', 'Thomas Carlyle']","['3.97', '4.00', '3.90', '3.85', '4.08', '3.63', '4.29', '4.07', '3.79', '3.68']",[],[],[],
38585069,142051,"Sister Beatrice and Ardiane & Barbe Bleue, Two Plays",1372491872,9781372491870,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,8,28,,Wentworth Press,false,60187451,2,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['419609', '142051']","['Bernard Miall', 'Maurice Maeterlinck']","['3.79', '3.79']",[],[],[],"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.<br /><br />This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.<br /><br />As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant."
