id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
14028,8550,Snow Country,0679761047,9780679761044,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579982486l/14028._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579982486l/14028._SY75_.jpg,1996,,,eng,Vintage,false,1855151,143,42786,67366,18352,1772,5:4084|4:6681|3:5474|2:1687|1:426|total:18352,1948,,,3.67,13317,1070,['8550'],['Yasunari Kawabata'],['3.75'],['4740'],['Edward G. Seidensticker'],['3.89'],"Nobel Prize recipient Yasunari Kawabata's <i>Snow Country</i> is widely considered to be the writer's masterpiece, a powerful tale of wasted love set amid the desolate beauty of western Japan.<br /><br />At an isolated mountain hot spring, with snow blanketing every surface, Shimamura, a wealthy dilettante meets Komako, a lowly geisha. She gives herself to him fully and without remorse, despite knowing that their passion cannot last and that the affair can have only one outcome. In chronicling the course of this doomed romance, Kawabata has created a story for the ages, a stunning novel dense in implication and exalting in its sadness."
609492,8550,The Tale of the Bamboo Cutter,4770023294,9784770023292,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,9,16,jpn,Kodansha,false,595979,25,3873,4332,1160,154,5:269|4:436|3:353|2:82|1:20|total:1160,900,,,3.73,533,57,"['5158478', '8550']","['Anonymous', 'Yasunari Kawabata']","['4.15', '3.75']",['4745'],['Donald Keene'],['4.03'],"Preface by Donald Keene<br /><i>Taketori Monogatari</i>, <i>The Tale of the Bamboo Cutter</i> is the oldest surviving Japanese work of fiction; <i>The Tale of Genji</i> (written about 1010) referred to it as the ""ancestor of all romances."" The names of five suitors, resembling those of members of the Japanese court of the eighth century, have suggested to some scholars that the <i>The Tale of the Bamboo Cutter</i> was conceived of as a satire, but this is not how the work was read in later centuries. Today it is thought of mainly as a children's story, and Kaguya-hime, the heroine, looks in the illustrations as lovable as <i>Snow-White</i> or <i>Cinderella</i>; there is no suggestions of the heartlessness that is perhaps her most memorable feature. <br /><br />Elements in the narrative recall similar tales from other parts of the world. The tests to which the suitors are subjected resemble the riddles asked by the icy <i>Princess Turandot</i>, or we may recall the three caskets among which the suitors had to choose in <i>The Merchant of Venice</i>. Perhaps the most interesting aspect of the tests <i>Kaguya-hime</i> imposes is the humor with which they are related. The second suitor's lyrical description of the magical island of Horai, where he allegedly found the jeweled branch, is interrupted by the mundane demands of the artisans who actually made it. Again, the fourth suitor, at the end of his unsuccessful quest, urges his men to stay away from the vicinity of the house of ""that thief of a Kaguya-hime."" Such a characterization of the heroine takes us from the realm of the children's story.<br /><br />About thirty-five years ago I first published a translation of The Tales of the Bamboo Cutter in the journal Monumenta Nipponica. A few years later-in the summer of 1965-a Japanese publisher conceived the plan of a book that would incorporate my translation, the translation into modern Japanese by the great novelist Yasunari Kawabata, and illustrations by one of the outstanding contemporary Japanese painters. I decided to take advantage of the opportunity to revise my translation.<br /><br />About this time, I visited an exhibition of kirie (paper-cut pictures) by Masayuki Miyata, and discovered that he had actually completed series of works illustrating The Tale if the Bamboo Cutter. I was delighted that at last it would be possible to realize the project first conceived so many years before. There were still further delays, but at last the book has materialized. [This work] combines the work of unknown Japanese writer of over a thousand years ago, the translation by a master of modern Japanese, illustrations by an outstanding artist, and a translation by an American who has devoted his life to the study of Japanese literature."
14033,8550,First Snow on Fuji,1582431051,9781582431055,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327895011l/14033._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327895011l/14033._SY75_.jpg,1999,10,12,eng,Counterpoint,false,16123,17,2642,3660,952,80,5:238|4:396|3:258|2:52|1:8|total:952,1958,,,3.84,612,44,['8550'],['Yasunari Kawabata'],['3.75'],['547271'],['Michael Emmerich'],['3.68'],"The stories of Yasunari Kawabata evoke an unmistakably Japanese atmosphere in their delicacy, understatement, and lyrical description. Like his later works, First Snow on Fuji is concerned with forms of presence and absence, with being, with memory and loss of memory, with not-knowing. Kawabata lets us slide into the lives of people who have been shattered by war, loss, and longing. These stories are beautiful and melancholy, filled with Kawabata’s unerring vision of human psychology. First Snow on Fuji was originally published in Japan in 1958, ten years before Kawabata received the Nobel Prize. Kawabata selected the stories for this collection himself, and the result is a stunning assembly of disparate moods and genres. This new edition is the first to be published in English."
40727416,8550,The Penguin Book of Japanese Short Stories,024131190X,9780241311905,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554484322l/40727416._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554484322l/40727416._SY75_.jpg,2019,4,4,eng,Penguin Classics,false,58031212,3,4820,2500,597,84,5:227|4:270|3:87|2:11|1:2|total:597,2018,9,11,4.19,50,6,"['7306', '3354', '6263', '562081', '16061597', '8076648', '35258', '399905', '169332', '403773', '28229', '18588446', '103307', '6583707', '42775', '6894107', '6467693', '19962715', '235229', '5559451', '11462711', '5775185', '17971633', '952807', '19739319', '8271322', '8550', '72118', '3132320', '5467904', '14122817', '5573971']","['Jay Rubin', 'Haruki Murakami', ""Jun'ichirō Tanizaki"", 'Kafū Nagai', 'Natsume Sōseki', 'Ōgai Mori', 'Yukio Mishima', 'Yūko Tsushima', 'Taeko Kōno', 'Kenji Nakagami', 'Banana Yoshimoto', 'Minako Ohba', 'Fumiko Enchi', 'Abe Akira', 'Yōko Ogawa', 'Kunikida Doppo', 'Uno Kōji', 'Genji Keita', 'Minoru Betsuyaku', 'Mieko Kawakami', 'Shinichi Hoshi', 'Ryūnosuke Akutagawa', 'Sawanishi Yuten', 'Hyakken Uchida', 'Ota Yoko', 'Yuichi Seirai', 'Yasunari Kawabata', 'Akiyuki Nosaka', 'Tomoyuki Hoshino', 'Kazumi Saeki', 'Aoko Matsuda', 'Yūya Satō']","['4.02', '3.96', '3.84', '3.60', '3.84', '3.64', '3.93', '3.65', '4.07', '3.83', '3.71', '4.24', '3.80', '4.09', '3.82', '4.05', '4.07', '4.22', '4.32', '3.73', '3.96', '4.02', '4.22', '3.99', '4.22', '4.00', '3.75', '4.07', '3.63', '4.22', '3.89', '3.65']",[],[],[],"<b>A major new anthology of great Japanese short stories introduced by Haruki Murakami.</b><br /><br />This fantastically varied and exciting collection celebrates the great Japanese short story, from its modern origins in the nineteenth century to the remarkable works being written today. Short story writers already well-known to English-language readers are all included here - Tanizaki, Akutagawa, Murakami, Mishima, Kawabata - but also many surprising new finds. From Yuko Tsushima's 'Flames' to Yuten Sawanishi's 'Filling Up with Sugar', from Shin'ichi Hoshi's 'Shoulder-Top Secretary' to Banana Yoshimoto's 'Bee Honey', <i>The Penguin Book of Japanese Short Stories</i> is filled with fear, charm, beauty and comedy.<br /><br />Curated by Jay Rubin, who has himself freshly translated several of the stories, and introduced by Haruki Murakami, this book will be a revelation to its readers."
6754123,8550,The Oxford Book of Japanese Short Stories,0199583196,9780199583195,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419342556l/6754123._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419342556l/6754123._SY75_.jpg,2010,5,13,eng,"Oxford University Press, USA",false,956883,4,3236,1943,469,35,5:185|4:192|3:70|2:18|1:4|total:469,1997,4,1,4.14,92,8,"['490988', '8076648', '6263', '16003496', '3483629', '5775185', '175210', '8366128', '110156', '8550', '3073201', '12795740', '16061597', '15713377', '16003497', '15204943', '15891516', '113561', '16003499', '13561188', '6583702', '16003500', '6526', '62846', '933674', '562081', '145348']","['Theodore W. Goossen', 'Ōgai Mori', ""Jun'ichirō Tanizaki"", 'Satomi Ton', 'Okamoto Kanoko', 'Ryūnosuke Akutagawa', 'Kenji Miyazawa', 'Riichi Yokomitsu', 'Masuji Ibuse', 'Yasunari Kawabata', 'Motojirō Kajii', 'Hayashi Fumiko', 'Natsume Sōseki', 'Enchi Fumiko', 'Hirabayashi Taiko', 'Sakaguchi Ango', 'Inoue Yasushi', 'Osamu Dazai', 'Aiko Ito & Graeme Wilson', 'Nakajima Atsushi', 'Kojima Nobuo', 'Endo Shusaku', 'Kōbō Abe', 'Junnosuke Yoshiyuki', 'Ichiyō Higuchi', 'Kafū Nagai', 'Naoya Shiga']","['4.14', '3.64', '3.84', '4.07', '4.03', '4.02', '3.97', '3.88', '3.98', '3.75', '4.01', '4.02', '3.84', '3.92', '3.92', '4.06', '3.93', '4.03', '4.07', '4.13', '4.04', '4.07', '3.81', '3.66', '3.98', '3.60', '3.92']","['4909632', '435763', '5857760', '14606', '82909', '533223', '773632', '4740', '6796978', '265122', '3890679', '16003498', '7306', '3932808', '586051', '4136952', '184609', '16003501', '666511', '82224', '16003502']","['Ted Goosen', 'Howard Hibbett', 'Cody Poulton', 'Takashi Kojima', 'J. Thomas Rimer', 'John Bester', 'Dennis Keene', 'Edward G. Seidensticker', 'Robert Ulmer', 'Janice Brown', 'Lucy North', 'Noriko Mitzuta Lippit', 'Jay Rubin', 'James T. Araki', 'Ralph McCarthy', 'Ivan Morris', 'Lawrence Rogers', 'Van Gessel', 'Juliet Winters Carpenter', 'Hugh Clarke', 'Robert Danly']","['3.60', '3.82', '4.07', '4.03', '4.02', '3.93', '3.95', '3.89', '4.08', '3.89', '3.57', '4.07', '4.02', '3.93', '3.57', '4.03', '3.89', '4.05', '3.74', '4.06', '4.07']","This collection of short stories, including many new translations, is the first to span the whole of Japan's modern era from the end of the nineteenth century to the present day. Beginning with the first writings to assimilate and rework Western literary traditions, through the flourishing of the short story genre in the cosmopolitan atmosphere of the Taisho era, to the new breed of writers produced under the constraints of literary censorship, and the current writings reflecting the pitfalls and paradoxes of modern life, this anthology offers a stimulating survey of the development of the Japanese short story. Various indigenous traditions, in addition to those drawn from the West, recur throughout the stories: stories of the self, of the Water Trade (Tokyo's nightlife of geishas and prostitutes), of social comment, love and obsession, legends and fairytales. This collection includes the work of two Nobel prize-winners: Kawabata and Oe, the talented women writers Hirabayashi, Euchi, Okamoto, and Hayashi, together with the acclaimed Tanizaki, Mishima, and Murakami. The introduction by Theodore Goossen gives insight into these exotic and enigmatic, sometimes disturbing stories, derived from the lyrical roots of Japanese literature with its distinctive stress on atmosphere and beauty."
25162524,8550,Păpădiile,9736898865,9789736898860,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426610896l/25162524._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426610896l/25162524._SY75_.jpg,2015,3,,rum,Humanitas Fiction,false,19070622,15,1440,1894,543,72,5:87|4:170|3:213|2:67|1:6|total:543,1964,,,3.49,186,14,"['8550', '4654471']","['Yasunari Kawabata', 'Andreea Sion']","['3.75', '3.81']",[],[],[],"Scris cu intermitențe, ultimul mare roman al lui Kawabata a fost publicat în foileton în revista <i>Shinchō</i> între 1964 și 1968. De la finele anului 1968, când i s-a decernat Premiul Nobel pentru literatură, până în 1972, când își ia viața, Kawabata nu a mai putut să se aplece asupra textului. În 1970, sinuciderea bunului său prieten scriitorul Yukio Mishima îi subminează și mai mult starea de sănătate, iar textul neterminat al <i>Păpădiilor</i> va vedea lumina tiparului postum, editat, conform notelor din manuscris, de ginerele autorului, Kaori Kawabata.<br /><br />Atinsă de o boală ciudată, frumoasa Ineko ajunge în azilul psihiatric din Ikuta, iar celor dragi, mamei și iubitului ei, nu le rămâne decât să trăiască tortura de a nu ști dacă au acționat spre binele tinerei. Va putea dragostea lui Hisano să o salveze de consecințele traumei care i-a afectat spiritul? Kawabata, recunoscut drept marele scriitor al clar-obscurului, l-a lăsat pe cititor să-și ofere singur un răspuns."
14026,8550,The Scarlet Gang of Asakusa,0520241827,9780520241824,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,4,18,eng,University of California Press,false,16116,16,1926,1867,559,64,5:71|4:171|3:215|2:81|1:21|total:559,1930,,,3.34,369,37,['8550'],['Yasunari Kawabata'],['3.75'],['3855994'],['Alisa Freedman'],['3.54'],"In the 1920s, Asakusa was to Tokyo what Montmartre had been to 1890s Paris and Times Square was to be to 1940s New York. Available in English for the first time, <i>The Scarlet Gang of Asakusa, </i>by Nobel Prize winner Yasunari Kawabata, captures the decadent allure of this entertainment district, where beggars and teenage prostitutes mixed with revue dancers and famous authors. Originally serialized in a Tokyo daily newspaper in 1929 and 1930, this vibrant novel uses unorthodox, kinetic literary techniques to reflect the raw energy of Asakusa, seen through the eyes of a wandering narrator and the cast of mostly female juvenile delinquents who show him their way of life. Markedly different from Kawabata's later work, <i>The Scarlet Gang of Asakusa </i>shows this important writer in a new light. The annotated edition of this little-known literary gem includes the original illustrations by Ota Saburo. The annotations illuminate Tokyo society and Japanese literature, bringing this fascinating piece of Japanese modernism at last to a wide audience."
1207293,8550,Snow Country & Thousand Cranes,0140181180,9780140181180,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327227803l/1207293._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327227803l/1207293._SY75_.jpg,1986,,,eng,Penguin Books Ltd,false,25753545,5,1051,1154,289,27,5:99|4:105|3:72|2:10|1:3|total:289,1977,1,1,3.99,236,20,"['8550', '4280']","['Yasunari Kawabata', 'Kazuo Ishiguro']","['3.75', '3.84']",['4740'],['Edward G. Seidensticker'],['3.89'],"This book presents English translations of two short novels by the 1968 recipient of the Nobel Prize for Literature. <i>Snow Mountain</i> is a nuanced love story involving a discouraged urbanite (Shimamura) and a rural geisha (Komako). Shimamura is tired of the bustling city. He takes the train through the snow to the mountains of the west coast of Japan, to meet with a geisha he believes he loves. Beautiful and innocent, Komako is tightly bound by the rules of a rural geisha, and lives a life of servitude and seclusion that is alien to Shimamura, and their love offers no freedom to either of them. <i>Thousand Cranes</i> is another love story. This melancholy tale uses the classical tea ceremony as a background for the story of a young man's relationships to two women, his father's former mistress and her daughter."
22253757,8550,Flash Fiction International: Very Short Stories from Around the World,0393346072,9780393346077,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403207754l/22253757._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403207754l/22253757._SX50_.jpg,2015,4,13,eng,W. W. Norton  Company,false,41629788,3,823,1122,294,39,5:76|4:109|3:91|2:15|1:3|total:294,2015,4,13,3.82,273,39,"['12376', '11744', '168122', '55135', '3275664', '2076101', '1086397', '620946', '5223', '818000', '13850404', '56546', '3128872', '4736871', '7150901', '13850405', '30006', '7311870', '13850406', '4174', '30240', '8550', '523988', '34065', '13850407', '2928964', '509715', '13850408', '1716138', '6551449', '13850409', '13843', '4176632', '50688', '982452', '3192836', '3912109', '5835922', '72039', '3340306', '2796270', '214224', '7900823', '9155', '108520', '84259', '5354524', '2958878', '6567520']","['James Thomas', 'Robert Shapard', 'Christopher Merrill', 'Linh Dinh', 'Stefani Nellen', 'Edmundo Paz Soldán', 'Randa Jarrar', 'Juan Villoro', 'Franz Kafka', 'Antonio Lopez Ortega', 'Shirani Rajapakse', 'Stuart Dybek', 'Édgar Omar Avilés', 'Ricardo Sumalavia', 'Avital Gad-Cykman', 'Eric Rugara', 'Marco Denevi', 'Young-Ha Kim', 'Bess Winter', 'Sherman Alexie', 'Alberto Fuguet', 'Yasunari Kawabata', 'Josefina Estrada', 'Etgar Keret', 'Mohibullah Zeghan', 'María Negroni', 'Zakaria Tamer', 'Joesphine Rowe', 'Kuzhali Manickavel', 'Tara Laskowski', 'Chen Qiyou', 'Jim Crace', 'W. Somerset Maugham', 'Ron Carlson', 'Nuala Ní Chonchúir', 'Meg Pokrass', 'Lili Potpara', 'Naguib Mahfouz', 'Roberto Bolaño', 'Ethel Rohan', 'Petina Gappah', 'Elena Bossi', 'Petronius', 'Qiu Xiaolong', 'Alberto Chimal', 'Czesław Miłosz', 'Natalie Diaz', 'Pierre J. Mejlak', 'Shabnam Nadiya']","['3.86', '3.83', '4.02', '3.96', '3.85', '3.60', '3.93', '4.00', '3.89', '3.88', '3.89', '4.00', '3.93', '3.80', '3.89', '3.82', '3.82', '3.49', '3.82', '4.06', '3.53', '3.75', '3.80', '3.98', '3.82', '4.02', '3.90', '3.82', '3.71', '3.81', '3.81', '3.62', '4.04', '3.84', '4.06', '4.15', '3.91', '3.93', '3.98', '3.94', '3.71', '3.82', '3.83', '3.75', '3.87', '4.19', '4.32', '4.01', '3.91']",[],[],[],"<strong>A dazzling new anthology of the very best very short fiction from around the world.</strong><br /><br />What is a flash fiction called in other countries? In Latin America it is a <em>micro</em>, in Denmark <em>kortprosa</em>, in Bulgaria <em>mikro razkaz</em>. These short shorts, usually no more than 750 words, range from linear narratives to the more unusual: stories based on mathematical forms, a paragraph-length novel, a scientific report on volcanic fireflies that proliferate in nightclubs. Flash has always—and everywhere—been a form of experiment, of possibility. A new entry in the lauded Flash and Sudden Fiction anthologies, this collection includes 86 of the most beautiful, provocative, and moving narratives by authors from six continents, including best-selling writer Etgar Keret, Zimbabwean writer Petina Gappah, Korean screenwriter Kim Young-ha, Nobel Prize winner Czeslaw Milosz, and Argentinian “Queen of the Microstory” Ana María Shua, among many others. These brilliantly chosen stories challenge readers to widen their vision and celebrate both the local and the universal."
765957,8550,Modern Japanese Literature: From 1868 to the Present Day,0802150950,9780802150950,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,1,31,eng,Grove Press,false,752025,10,1140,899,224,21,5:76|4:88|3:50|2:7|1:3|total:224,1955,11,30,4.01,205,17,"['4745', '6894093', '6894099', '5775185', '6894101', '192919', '8366128', '6894103', '8550', '6263', '113561', '206542', '474667', '35258', '2789481', '6894105', '142930', '933674', '6894107', '16061597', '192654', '562081', '341086', '8076648', '5570398', '5593233', '145348', '7243532']","['Donald Keene', 'Kanagaki Robun', 'Masao Kume', 'Ryūnosuke Akutagawa', 'Hattori Bushō', 'Takiji Kobayashi', 'Riichi Yokomitsu', 'Hino Ashihei', 'Yasunari Kawabata', ""Jun'ichirō Tanizaki"", 'Osamu Dazai', 'Fumiko Hayashi', 'Katai Tayama', 'Yukio Mishima', 'Kawatake Mokuami', 'Tsubouchi Shōyō', 'Futabatei Shimei', 'Ichiyō Higuchi', 'Kunikida Doppo', 'Natsume Sōseki', 'Tōson Shimazaki', 'Kafū Nagai', 'Takuboku Ishikawa', 'Ōgai Mori', 'Kyōka Izumi', 'Kansuke Naka', 'Naoya Shiga', 'Kan Kikuchi']","['4.03', '4.03', '4.03', '4.02', '4.03', '3.81', '3.88', '4.04', '3.75', '3.84', '4.03', '3.78', '3.86', '3.93', '4.01', '4.03', '4.01', '3.98', '4.05', '3.84', '3.89', '3.60', '4.08', '3.64', '3.93', '4.00', '3.92', '4.00']","['6567966', '6617873', '5231273', '6617874', '4740', '4090', '3850489', '5664967', '123838', '435763', '209257', '16912207', '6617875', '4136952']","['Sam Houston Brock', 'W.H.H. Norman', 'Shio Sakanishi', 'G.W. Sargent', 'Edward G. Seidensticker', 'Burton Watson', 'Meredith Weatherby', 'Robert H. Brower', 'Harold Gould Henderson', 'Howard Hibbett', 'Glenn Hughes', 'Shidzué Ishimoto', 'Yozan T. Iwasaki', 'Ivan Morris']","['4.02', '4.02', '4.01', '4.02', '3.89', '4.22', '3.80', '4.03', '4.02', '3.82', '4.07', '4.02', '4.02', '4.03']","Modern Japanese Literature is Donald Keene’s critically acclaimed companion volume to his landmark Anthology of Japanese Literature. Now considered the standard canon of modern Japanese writing translated into English, Modern Japanese Literature includes concise introductions to the writers, as well as a historical introduction by Professor Keene. Includes: Growing Up by Ichiyo, a lyrical story of pre-adolescence in the 90s; Natsume’s story of Botchan, an illustarred and ineffectual Huck Finn; Nagai’s The Sumida River; Kokomitsu’s Kafkaesque Time; Kawabata’s The Mole; Firefly Hunt; a glimpse into Tanizaki’s masterpiece Thin Snow; and the postwar work of such writers as Dazai and Mishima."
71508,8550,Correspondance avec Mishima,2253933570,9782253933571,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364186476l/71508._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364186476l/71508._SY75_.jpg,2005,11,1,fre,Le Livre de Poche,false,69252,11,691,818,219,36,5:59|4:73|3:65|2:14|1:8|total:219,2000,,,3.74,79,2,['8550'],['Yasunari Kawabata'],['3.75'],[],[],[],""" Le sang, l'éclat et l'éros - tel fut l'univers de Mishima ; la blancheur spectrale, la pureté meurtrière, le temps orphelin - tel fut celui de Kawabata. Il n'empêche : une phrase, entre toutes, de Kawabata, laisse encore une fois deviner combien les deux écrivains sont proches : "" Tout artiste qui aspire au vrai, au bien et au beau comme objetultime de sa quête est fatalement hanté par le désir de forcer l'accès difficile du monde des démons, et cette pensée, qu'elle soit apparente ou dissimulée, hésite entre la peur et la prière. "" C'est peut-être là, dans les enfers, que les deux écrivains se rencontrent le mieux et il n'est pas défendu de penser que, pudique et retenu, Kawabata a secrètement trouvé en Mishima un double allant à l'extrême qui n'a pas manqué, parfois, de le révéler à lui-même. "" (Diane de Margerie)Cette correspondance complète et inédite, qui s'étend sur plus de vingt-cinq ans (1945-1970), met en lumière les affinités secrètes entre deux des plus grands écrivains du siècle et souligne l'indéfectible lien qui unissait ces hommes a priori différents mais dont le suicide, à deux ans d'intervalle, révèle l'étrange ressemblance."
366581,8550,"Other Voices, Other Vistas: Short Stories from Africa, China, India, Japan, and Latin America",0451528409,9780451528407,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,6,1,eng,Signet,false,356600,3,721,710,191,24,5:41|4:76|3:56|2:15|1:3|total:191,1992,3,3,3.72,159,21,"['29529', '8051', '55397', '15900', '250326', '51936', '5481722', '523870', '971296', '1727610', '592499', '8841', '5833829', '2616', '1305302', '63189', '45895', '8550', '35258', '2238', '500', '1367127', '13450', '40303', '6526', '399905', '5481957']","['Barbara H. Solomon', 'Chinua Achebe', 'Nadine Gordimer', 'Bessie Head', 'Charles Mungoshi', ""Ngũgĩ wa Thiong'o"", 'Wang Anyi', 'Ding Ling', 'Wang Meng', 'Chen Rong', 'Lu Wenfu', 'Anita Desai', 'Mahasweta Devi', 'Ruth Prawer Jhabvala', 'R.K. Narayan', 'Khushwant Singh', 'Sawako Ariyoshi', 'Yasunari Kawabata', 'Yukio Mishima', 'Isabel Allende', 'Jorge Luis Borges', 'Carlos Fuentes', 'Gabriel García Márquez', 'Luisa Valenzuela', 'Kōbō Abe', 'Yūko Tsushima', 'Various']","['3.71', '3.69', '3.57', '3.81', '3.87', '3.91', '3.79', '3.80', '3.81', '3.73', '3.61', '3.54', '3.99', '3.56', '4.00', '3.76', '3.87', '3.75', '3.93', '3.97', '4.30', '3.81', '3.97', '4.05', '3.81', '3.65', '3.98']",[],[],[],"""Taking us into the houses, streets, villages, cities - and hearts - of people around the globe, this exciting collection makes accessible a truly cross-cultural selection of important short fiction. Twenty-five contemporary stories from five cultures far different from our own bring us the distinct flavours and sights, values and conflicts of modern Africa, China, India, Japan, and Latin America. But against the totally foreign and exotic backdrops, the powerful dramas and relationships that come to life are universal and instantly familiar. Bringing together the works of writers as diverse as Bessie Head, Lu Wenfu, Mahasweta Devi, Yuko Tsushima, and Luisa Valenzuela, this unique collection of world literature expands our cultural horizons.""<br /><br />This collection of contemporary multi-cultural fiction includes stories by: Bessie Head * Charles Mungoshi * Ngugi wa Thiong'o * Wang Anyi * Ding Ling * Wang Meng * Chen Rong * Lu Wenfu * Anita Desai * Mahasweta Devi * Ruth Prawer Jhabvala * R. K. Narayan * Khushwant Singh * Kobo Abe * Sawako Ariyoshi * Yasunari Kawabata * Yukio Mishima * Yuko Tsushima  * Carlos Fuentes * Luisa Valenzuela * Nadine Gordimer * Isabel Allende"
43392351,8550,L'età verde,8804343605,9788804343608,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546102542l/43392351._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546102542l/43392351._SY75_.jpg,1991,4,,ita,Arnoldo Mondadori editore,false,14555048,8,312,627,172,17,5:23|4:75|3:64|2:10|1:0|total:172,1950,,,3.65,2,0,"['35258', '8550', '1697265']","['Yukio Mishima', 'Yasunari Kawabata', 'Ermanno Krumm']","['3.93', '3.75', '3.12']",['4543420'],['Lydia Origlia'],['3.70'],"Nel rileggere ""L'età verde"" a distanza di soli tre anni, noto che l'epoca descritta in quest'opera è già mutata. Ora in essa colgo soltanto il tema elegiaco. La straordinaria epoca in cui trascorsi gli indimenticabili anni della mia gioventù letteraria, il disordine e le inquietudini del dopoguerra, il coraggio, le ambiziose e violente speranze per il futuro, la solitudine, i fremiti giovanili: ciò che io ora leggo ne ""L'età verde"" è esattamente l'elegia di quell'epoca"": così scrive Yukio Mishima, nella nota che accompagna questo romanzo. Composto in pochi mesi e terminato nell'ottobre del 1950, ""L'età verde"" è la storia di un personaggio realmente vissuto, uno studente di legge che morì suicida dopo il fallimento della finanziaria di cui era presidente. Il romanzo, con movenze quasi naturalistiche e da studio 'in vitro', segue passo a passo la breve parabola esistenziale del protagonista, nella sua apparente aspirazione a diventare un grande finanziere e attraverso l'esperienza drammatica della guerra. Ma ""gli influssi della guerra e dell'epoca non mutano la natura fondamentale degli esseri umani"" dice Mishima. ""Lo scontro tra la loro natura e l'epoca si risolve a volte positivamente, a volte negativamente"". Ecco dunque che, al di là della sua struttura rapida e serrata di ""falso romanzo d'azione"", di ""racconto di gesta eroiche autenticamente falso"", come il suo stesso autore lo definisce, ""L'età verde"" rivela a una lettura attenta un'ambizione ben maggiore: quella di cogliere, e di portare alla luce, il segreto della formazione di un essere umano"
28180310,8550,The Dancing Girl of Izu,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449946615l/28180310._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449946615l/28180310._SX50_.jpg,,,,eng,,true,55587290,5,394,613,166,9,5:34|4:61|3:59|2:10|1:2|total:166,1925,,,3.69,150,7,['8550'],['Yasunari Kawabata'],['3.75'],[],[],[],
