id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
12083,7680,Long Day's Journey into Night,0300093055,9780300093056,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,2,8,eng,Yale University Press,false,809292,61,59795,139551,34313,925,5:13957|4:11612|3:6438|2:1698|1:608|total:34313,1956,1,1,4.07,32473,755,"['7680', '236']","[""Eugene O'Neill"", 'Harold Bloom']","['3.96', '4.10']",[],[],[],"Eugene O'Neill's autobiographical play Long Day's Journey into Night is regarded as his finest work. First published by Yale University Press in 1956, it won the Pulitzer Prize in 1957 and has since sold more than one million copies. This edition includes a new foreword by Harold Bloom.<br /><br />The action covers a fateful, heart-rending day from around 8:30 am to midnight, in August 1912 at the seaside Connecticut home of the Tyrones - the semi-autobiographical representations of O'Neill himself, his older brother, and their parents at their home, Monte Cristo Cottage.<br /><br />One theme of the play is addiction and the resulting dysfunction of the family. All three males are alcoholics and Mary is addicted to morphine. They all constantly conceal, blame, resent, regret, accuse and deny in an escalating cycle of conflict with occasional desperate and half-sincere attempts at affection, encouragement and consolation."
43073566,7680,تشنگی و دو نمایشنامۀ دیگر,,9786007806852,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543703841l/43073566._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543703841l/43073566._SX50_.jpg,2018,,,per,بیدگل,false,66870051,1,10,18,5,1,5:0|4:3|3:2|2:0|1:0|total:5,,,,3.60,5,1,['7680'],"[""Eugene O'Neill""]",['3.96'],['5007046'],['یدالله آقاعباسی'],['3.51'],در هرسۀ این نمایشنامه‌ها اشخاص در موقعیتی نسبتاً بیهوده گیر می‌افتند. اینجا محل روبه‌رو شدن با واقعیتی است که با شدت و خشونت هر چه تمام‌تر پردۀ پندار را در پیش چشم آن‌ها می‌درد. آنچه قبلاً به چشم آن‌ها دلفریب و زیبا می‌آمد اکنون به یکباره از ارزش می‌افتد. در «تشنگی» آفتاب سوزان حقیقت چشم را خیره می‌کند و در دو نمایشنامۀ دیگر افراد بر اثر خطای خود ناگاه و بی‌حفاظ در برابر تندبادی می‌ایستند که آن‌ها را به ورطه نابودی می‌کشاند. حقیقت گاه چندان بی‌رحم چهره می‌گشاید که تصور آن نیز دشوار است.
20333649,7680,"Imaginative Literature (Gateway to the Great Books, #4)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388251493l/20333649._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388251493l/20333649._SY75_.jpg,1963,,,eng,"Encyclopaedia Britannica, Inc.",false,28214573,1,26,18,4,1,5:2|4:2|3:0|2:0|1:0|total:4,1963,,,4.50,4,1,"['249946', '22395', '42361', '29837', '7135845', '2730977', '5031025', '5217', '4332478', '7680']","['Robert Maynard Hutchins', 'Mortimer J. Adler', 'Clifton Fadiman', 'Molière', 'Richard Sheridan', 'Henrik Ibsen', 'Anton Chekhov', 'George Bernard Shaw', 'J.M. Synge', ""Eugene O'Neill""]","['4.00', '3.99', '4.04', '3.72', '4.08', '3.78', '3.96', '3.91', '3.63', '3.96']",[],[],[],This volume of the Gateway to the Great Books covers plays:<br /><br />Moliere: The Misanthrope<br />Moliere: The Doctor in Spite of Himself<br />Sheridan: The School for Scandal<br />Ibsen: An Enemy of the People<br />Chekov: The Cherry Orchard<br />Shaw: The Man of Destiny<br />Synge: Riders to the Sea<br />O'Neill: The Emperor Jones
1296075,7680,Breaking the Code,1580812821,9781580812825,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,3,1,,LA Theatre Works,false,1285207,1,12,17,4,0,5:1|4:3|3:0|2:0|1:0|total:4,2005,10,1,4.25,4,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],"Simon Templeman stars as brilliant mathematician Alan Turing, the man who cracked the German Enigma code and enabled the Allies to win World War II. But Turing was to find that the country he saved cared less about his genius and more about his sexual orientation."
18665901,7680,"XX a. Vakarų dramos (Pasaulinės literatūros biblioteka, #102)",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381670049l/18665901._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381670049l/18665901._SY75_.jpg,1986,7,1,lit,Vaga,false,26489818,1,17,17,4,0,5:2|4:1|3:1|2:0|1:0|total:4,1986,7,1,4.25,4,0,"['23993', '26853', '7702', '4332478', '1466', '7680', '7751']","['Jean Cocteau', 'Bertolt Brecht', 'Luigi Pirandello', 'J.M. Synge', 'Jean-Paul Sartre', ""Eugene O'Neill"", 'Tennessee Williams']","['3.81', '3.78', '3.96', '3.63', '3.99', '3.96', '3.92']",[],[],[],"Jean Cocteau ""Orfėjas"" (1949)<br />Bertolt Brecht ""Geras žmogus iš Sezuano"" (1939)<br />Luigi Pirandello ""Henrikas IV"" (1922)<br />John Millington Synge ""Šaunuolis iš vakarų pakrantės"" (1907)<br />Jean- Paul Sartre ""Nepalaidoti mirusieji"" (1941)<br />Eugene O'neill ""Elektrai skirta gedėti"" (1931)<br />Tennessee Williams ""Geismų tramvajus"" (1948)"
751892,7680,Selected Letters,0879101814,9780879101817,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,8,1,,Limelight,false,738024,3,18,17,4,0,5:2|4:1|3:1|2:0|1:0|total:4,1988,8,1,4.25,4,0,"['7680', '28242', '197384']","[""Eugene O'Neill"", 'Jackson R. Bryer', 'Travis Bogard']","['3.96', '4.06', '4.25']",[],[],[],"""...essential to any understanding of...O'Neill if only because they demystify him."" -Arthur Miller, The New York Times Book Review"
3764536,7680,Eugene O'Neill Poems 1912 - 1944,0899190073,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1979,,,,Ticknor & Fields,false,4105698,2,16,16,5,2,5:0|4:2|3:2|2:1|1:0|total:5,1979,,,3.20,4,2,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
11836612,7680,El gran dios Brown; Extraño interludio; A Electra le sienta el luto.,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1985,,,spa,Hyspamerica,false,16791714,2,15,14,4,0,5:0|4:2|3:2|2:0|1:0|total:4,1985,,,3.50,4,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
8441202,7680,Nueve Dramas (Tomo 2),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1276362969l/8441202._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1276362969l/8441202._SX50_.jpg,1960,7,8,spa,Sudamericana,false,13304978,1,3,14,3,0,5:2|4:1|3:0|2:0|1:0|total:3,1960,7,8,4.67,3,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
2283965,7680,"Ah, Wilderness! & Days Without End",1406736201,9781406736205,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408312016l/2283965._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408312016l/2283965._SY75_.jpg,2006,11,12,,Hesperides Press,false,2290169,3,9,14,3,0,5:2|4:1|3:0|2:0|1:0|total:3,2006,11,12,4.67,3,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],"Ah, Wilderness ! and Days Without End Two Plays by Eugene O'Neill Scenes ACT ONE Sitting-room of the Miller home in a large small-town in Connecticut early morning, July 4th, 1906. ACT TWO Dining-room of the Miller home evening of the same day. ACT THREE Scene One: Back room of a bar in a small hotel 10 o'clock the same night. Scene Two: Same as Act One the sitting-room of the Miller home a little after 11 o'clock the same night. ACT FOUR Scene One: The Miller sitting-room again about 1 o'clock the following afternoon. Scene Two: A strip of beach along the harbour about 9 o'clock that night, Scene Three: Same as Scene One the sitting-room about 10 o'clock the same night CHARACTERS NAT MILLER, owner of the "" Evening Globe "" ESSIE, his wife MILDRED TOMMY SID DAVIS, Essie's brother LILY MILLER, Nat's sister DAVID McCoMBER MURIEL McCoMBER, daughter WINT SELBY, classmate of Arthurs at Yale BELLE NORAH BARTENDER SALESMAN ACT ONE SCENE. Sitting-room of the Miller home in a large small town in Connecticut about 7.30 in the morning of July 4th, 1906. The room is fairly large, homely looking and cheerful in the morning sunlight, furnished with scrupulous medium-priced tastelessness of the period. Beneath the two windows at left, front, a sofa with silk and satin cushions stands against the walL At rear of sofa, a bookcase with glass doors, fitted with cheap sets, extends along the remaining length of wall In the rear wall, left, is a double doorway with sliding doors andportieres, leading into a dark, windowless, lack parlour. At right of this doorway, another bookcase, this time a small, open one, crammed with boys and girls books and the best-setting novels of many past years books the family really have read. To the right of this book- case is the mate of the double doorway at its left, with sliding doors and portieres, this one leading to a well- lighted front parlour. In the right wall, rear, a screen door opens on a porch. Farther forward in this watt are two windows, with a writing-desk and a chair between them. At centre is a big, round table with a green-shaded reading-lamp, the cord of the lamp running up to one of five sockets in the chandelier above. Five chairs are grouped about the table three rockers at lefty right, and right rear of it, two armchairs at rear and left rear, A medium-priced, inoffensive rug covers........"
3629731,7680,Shell Shock,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1918,,,eng,Privately published,false,3672551,3,7,13,4,0,5:0|4:1|3:3|2:0|1:0|total:4,1918,,,3.25,4,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
509478,7680,The Theatre We Worked for: The Letters of Eugene Oneill to Kenneth Macgowan,0300025831,9780300025835,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1982,9,10,,Yale University Press,false,497494,1,7,13,3,0,5:2|4:0|3:1|2:0|1:0|total:3,1982,,,4.33,3,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
11624636,7680,Four Plays,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1978,,,eng,The Franklin Library,false,16567919,1,14,13,3,0,5:1|4:2|3:0|2:0|1:0|total:3,1978,,,4.33,3,0,"['7680', '17892680']","[""Eugene O'Neill"", 'Jerry Cosgrove']","['3.96', '4.00']",[],[],[],Includes:<br />Strange Interlude<br />Mourning Becomes Electra<br />A Moon for the Misbegotten<br />A Touch of the Poet
7016782,7680,The Web & Thirst,1409921565,9781409921561,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,5,1,,Dodo Press,false,7262834,1,5,13,4,0,5:1|4:0|3:2|2:1|1:0|total:4,2008,,,3.25,4,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],"Eugene Gladstone O'Neill (1888-1953) was a Nobelprize winning American playwright. More than any other dramatist, O'Neill introduced American drama to the dramatic realism pioneered by Russian playwright Anton Chekhov, Norwegian playwright Henrik Ibsen, and Swedish playwright August Strindberg, and was the first to use true American vernacular in his speeches. His plays involve characters who inhabit the fringes of society, engaging in depraved behaviour, where they struggle to maintain their hopes and aspirations but ultimately slide into disillusionment and despair. O'Neill wrote only one comedy Ah, Wilderness , all his other plays involve some degree of tragedy and personal pessimism. O'Neill's first published play, Beyond the Horizon, opened on Broadway in 1920 to great acclaim, and was awarded the Pulitzer Prize for Drama. His best-known plays include Anna Christie (Pulitzer Prize 1922), The First Man (1922), and The Hairy Ape (1922). In 1936 he received the Nobel Prize for Literature."
22602931,7680,Welded,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1924,,,,,false,42089622,1,8,13,4,0,5:1|4:1|3:0|2:2|1:0|total:4,1924,1,1,3.25,4,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
1665777,7680,La más fuerte. Antes del Desayuno. La Voz Humana,8473890221,9788473890229,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525069496l/1665777._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525069496l/1665777._SY75_.jpg,1993,9,1,spa,Mk Ediciones,false,1660652,1,4,12,3,1,5:1|4:1|3:1|2:0|1:0|total:3,1993,9,,4.00,3,1,"['6815', '7680', '23993', '3856310']","['August Strindberg', ""Eugene O'Neill"", 'Jean Cocteau', 'Enrique Llovet']","['3.53', '3.96', '3.81', '3.57']",[],[],[],"«Yo no quiero que mis personajes sean catecúmenos que preguntan tonterías para provocar respuestas inteligentes.»<br /><br />August Strindberg<br /><br />«El misterio con que cada hombre y cada mujer percibe, sin comprenderlo, el sentido de los acontecimientos y accidentes de la vida sobre la tierra es el misterio que yo quiero llevar al teatro.»<br /><br />Eugene O’Neill<br /><br />«Una buena sala de teatro representa, en conjunto, un niño de doce años a quien es preciso emocionar con la risa o con el llanto.»<br />Jean Cocteau"
8196602,7680,Six Works,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,13043481,3,9,12,3,1,5:1|4:1|3:1|2:0|1:0|total:3,2009,8,4,4.00,3,1,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
12219,7680,Three Plays: Desire Under the Elms / The Hairy Ape / Welded,1417939133,9781417939138,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,14542,1,8,12,4,0,5:0|4:2|3:1|2:0|1:1|total:4,2004,,,3.00,4,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
1575522,7680,The Emperor Jones & The Straw,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,MODERN LIBRARY,false,1568259,2,2,10,2,0,5:2|4:0|3:0|2:0|1:0|total:2,,,,5.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
582281,7680,Three Plays: The Hairy Ape / Anna Christie / The First Man,1417922591,9781417922598,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,5,23,,Kessinger Publishing,false,3184759,13,8,10,3,1,5:0|4:1|3:2|2:0|1:0|total:3,2004,,,3.33,2,1,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],"This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions that are true to the original work."
20698919,7680,Anna Christie / The Emperor Jones / Desire Under the Elms,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391372513l/20698919._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391372513l/20698919._SX50_.jpg,1960,,,eng,Penguin Books,false,40018500,1,6,9,3,1,5:0|4:0|3:3|2:0|1:0|total:3,1960,1,1,3.00,3,1,"['7680', '224477']","[""Eugene O'Neill"", 'E. Martin Browne']","['3.96', '4.09']",[],[],[],
35445149,7680,"A Wife For A Life: ""Curiosity killed the cat, and satisfaction brought it back.""",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,56829414,1,4,9,2,0,5:1|4:1|3:0|2:0|1:0|total:2,,,,4.50,2,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
22725515,7680,Plays by Eugene O'Neill,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,42259134,1,8,9,2,1,5:1|4:1|3:0|2:0|1:0|total:2,2013,10,9,4.50,2,1,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
31701556,7680,"The Sniper: ""Why was I born without a skin, O God, that I must wear armor in order to touch or to be touched?""",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,52382815,2,4,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
25036756,7680,Diwas Tudwat Andharakade,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425089193l/25036756._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425089193l/25036756._SY75_.jpg,2014,12,7,mar,Muaj Prakashan,false,44713156,1,9,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,2014,12,7,4.00,2,0,['7680'],"[""Eugene O'Neill""]",['3.96'],['6549935'],['G.A. Kulkarni'],['4.07'],"A translation of Eugene O'Neill's ""Long Days journey Into Night"" by GA"
26238789,7680,i en akt - 21 enaktare från Strindberg till Arrabal,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441565716l/26238789._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441565716l/26238789._SY75_.jpg,1966,,,swe,Aldus / Bonniers,false,46230235,1,5,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,1966,1,1,4.00,2,0,"['569209', '6815', '7680', '2856196', '26853', '241324', '1433597', '7689', '57189', '9322', '1197', '117671', '142051', '749461', '30575', '5031025', '5217', '2457847', '4332478', '29963', '89330', '7702']","['Ingvar Holm', 'August Strindberg', ""Eugene O'Neill"", 'Kaj Munk', 'Bertolt Brecht', 'Jacques Audiberti', 'Samuel Beckett', 'Eugène Ionesco', 'Dylan Thomas', 'Edward Albee', 'Harold Pinter', 'Sławomir Mrożek', 'Maurice Maeterlinck', 'Günter Grass', 'Fernando Arrabal', 'Anton Chekhov', 'George Bernard Shaw', 'Lady Augusta Gregory', 'J.M. Synge', 'W.B. Yeats', 'Pär Lagerkvist', 'Luigi Pirandello']","['3.33', '3.53', '3.96', '3.76', '3.78', '3.29', '3.88', '3.91', '4.16', '4.02', '3.79', '3.93', '3.79', '3.83', '3.85', '3.96', '3.91', '3.99', '3.63', '4.16', '3.80', '3.96']",[],[],[],21 enaktare från Strindberg till Arrabal
36533815,7680,Long Day's Journey Into Night (SparkNotes Literature Guide),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,7311066,3,6,8,2,0,5:1|4:0|3:1|2:0|1:0|total:2,,,,4.00,0,0,"['6460726', '7680']","['SparkNotes', ""Eugene O'Neill""]","['3.94', '3.96']",[],[],[],"<div>
  <div>
    <b>Literature Guides</b>
  </div>
  <div><b><br /></b>Created by Harvard students for students everywhere, SparkNotes is a new breed of study guide: smarter, better, faster.</div>
  <div> </div>
  <div>Geared to what today's students need to know, SparkNotes provides:</div>
  <div> </div>
  <div>*Chapter-by-chapter analysis<br />*Explanations of key themes, motifs, and symbols<br />*A review quiz and essay topics<br /></div>
  <div>Lively and accessible, these guides are perfect for late-night studying and writing papers</div>
</div>"
15757655,7680,La luna dei Caraibi ­- Il lungo viaggio di ritorno­ - L'imperatore Jones - Anna Christie - Strano interludio - Il lutto si addice ad Elettra - Lunga giornata verso la notte,8802016968,9788802016962,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1978,1,1,ita,UTET,false,21456115,1,10,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,1978,1,1,4.00,2,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
25096699,7680,servitude,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1914,,,,,false,44787230,1,4,8,3,0,5:0|4:1|3:1|2:0|1:1|total:3,1914,,,2.67,3,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
12218,7680,"All God's Chillun Got Wings; [and], Desire Under the Elms; and, Welded",022400879X,9780224008792,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,14541,1,5,8,2,1,5:0|4:2|3:0|2:0|1:0|total:2,1973,,,4.00,2,1,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
6345696,7680,Bound East for Cardiff and Other Plays,1409915581,9781409915584,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,5,16,,Dodo Press,false,6532029,1,4,8,2,1,5:0|4:2|3:0|2:0|1:0|total:2,1914,,,4.00,2,1,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],"Eugene Gladstone O'Neill (1888-1953) was a Nobelprize winning American playwright. More than any other dramatist, O'Neill introduced American drama to the dramatic realism pioneered by Russian playwright Anton Chekhov, Norwegian playwright Henrik Ibsen, and Swedish playwright August Strindberg, and was the first to use true American vernacular in his speeches. His plays involve characters who inhabit the fringes of society, engaging in depraved behaviour, where they struggle to maintain their hopes and aspirations but ultimately slide into disillusionment and despair. O'Neill wrote only one comedy Ah, Wilderness!, all his other plays involve some degree of tragedy and personal pessimism. O'Neill's first published play, Beyond the Horizon, opened on Broadway in 1920 to great acclaim, and was awarded the Pulitzer Prize for Drama. His best-known plays include Anna Christie (Pulitzer Prize 1922), The First Man (1922), and The Hairy Ape (1922). In 1936 he received the Nobel Prize for Literature."
40555876,7680,Het begeren onder de olmen,9064032793,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529322174l/40555876._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529322174l/40555876._SY75_.jpg,1992,,,nl,International Theatre and Film Books,false,62981874,1,2,8,2,0,5:0|4:2|3:0|2:0|1:0|total:2,,,,4.00,2,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
1415381,7680,Beyond the Horizon & The Emperor Jones,0553214527,9780553214529,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,5,1,eng,Bantam Classic & Loveswept (Mm),false,1405730,1,3,7,2,0,5:0|4:1|3:1|2:0|1:0|total:2,1996,5,1,3.50,2,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],"Winner of the Nobel Prize in Literature, Eugene O'Neill is one of America's great dramatists. this Bantam Classic edition includes Beyond the Horizon, his first full-length play and winner of the 1920 Pulitzer Prize as well as The Emperor Jones, one of the first expressionist plays in America."
22012283,7680,Fog,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,41325681,2,8,7,2,0,5:1|4:0|3:0|2:1|1:0|total:2,2014,1,17,3.50,1,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],
30366880,7680,"Bread and Butter: ""Life is a solitary cell whose walls are mirrors.""",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,50878663,1,5,7,2,0,5:1|4:0|3:0|2:1|1:0|total:2,,,,3.50,2,0,['7680'],"[""Eugene O'Neill""]",['3.96'],[],[],[],"Eugene Gladstone O'Neill was born on October 16, 1888 in a hotel bedroom in what is now Times Square, New York. Much of his childhood was spent in the comfort of books at boarding schools whilst his actor father was on the road and his Mother contended with her own demons. He spent only a year at University - Princeton - and various reasons have been given for his departure. However whatever his background and education denied or added to his development it is agreed amongst all that he was a playwright of the first rank and possibly America's greatest. His introduction of realism into American drama was instrumental in its development and paved a path for many talents thereafter. Of course his winning of both the Pulitzer Prize (4 times) and the Nobel Prize are indicative of his status. His more famous and later works do side with the disillusionment and personal tragedy of those on the fringes of society but continue to build upon ideas and structures he incorporated in his early one act plays. Eugene O'Neill suffered from various health problems, mainly depression and alcoholism. In the last decade he also faced a Parkinson's like tremor in his hands which made writing increasingly difficult. But out of such difficulties came plays of the calibre of <i>The Iceman Cometh</i>, <i>Long Day's Journey into Night</i>, and <i>A Moon for the Misbegotten</i>. Eugene O'Neill died in Room 401 of the Sheraton Hotel on Bay State Road in Boston, on November 27, 1953, at the age of 65. As he was dying, he whispered his last words: ""I knew it. I knew it. Born in a hotel room and died in a hotel room."""
