id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
49552,957894,The Stranger,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349927872l/49552._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349927872l/49552._SY75_.jpg,1989,3,28,eng,Vintage International,false,3324344,90,1122620,2636657,662038,21626,5:238594|4:239292|3:132446|2:37475|1:14231|total:662038,1942,,,3.98,555946,13417,['957894'],['Albert Camus'],['4.00'],['4065222'],['Matthew    Ward'],['3.88'],"Through the story of an ordinary man unwittingly drawn into a senseless murder on an Algerian beach, Camus explored what he termed ""the nakedness of man faced with the absurd."" First published in English in 1946; now in a new translation by Matthew Ward."
49971286,957894,The Stranger,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577424831l/49971286._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577424831l/49971286._SX50_.jpg,1942,,,eng,Vintage Books,false,75005872,1,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['957894'],['Albert Camus'],['4.00'],['5744'],['Stuart Gilbert'],['4.07'],
53247787,957894,Der Fremde,3942656272,9783942656276,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587620218l/53247787._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587620218l/53247787._SY75_.jpg,2011,10,1,ger,Axel Springer AG Verlagsgruppe Bild,false,80748213,1,1,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"«Ich begriff, dass ich das Gleichgewicht des Tages, das ungewöhnliche Schweigen des Strandes zerstört hatte, an dem ich glücklich gewesen war. Dann schoss ich noch viermal auf einen leblosen Körper, in den die Kugeln eindrangen, ohne dass man es sah. Und es waren gleichsam vier kurze Schläge an das Tor des Unheils.»<br />Die Geschichte eines jungen Franzosen in Algerien, den ein lächerlicher Zufall zum Mörder macht, wurde 1942 im besetzten Frankreich zu einer literarischen Sensation. Der Roman bedeutete den schriftstellerischen Durchbruch für Albert Camus und gilt heute als einer der Haupttexte des Existentialismus."
52272073,957894,Noces,2070212068,9782070212064,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,73026284,1,3,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,,,,3.00,1,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
42740790,957894,Caligula; Missförståndet; De rättfärdiga,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541806480l/42740790._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541806480l/42740790._SY75_.jpg,1957,,,swe,Bonniers,false,66464677,1,8,3,1,0,5:0|4:0|3:1|2:0|1:0|total:1,1957,,,3.00,1,0,"['957894', '488659', '19981288', '19981289', '4516054']","['Albert Camus', 'Eyvind Johnson', 'Nils Molin', 'Stig Torsslow', 'Elsa Thulin']","['4.00', '3.68', '3.00', '3.00', '3.74']",[],[],[],
34503317,957894,"Αλμπέρ Καμύ, Επιλογή από το έργο του",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488903614l/34503317._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488903614l/34503317._SX50_.jpg,2004,,,gre,Στιγμή,false,55628530,1,6,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"""Ένας καλλιτέχνης μπορεί να ευστοχήσει ή να αστοχήσει στο έργο του, δηλαδή να κερδίσει ή να χάσει τη ζωή του. Ωστόσο, αν μπορεί να πει στο τέλος της προσπάθειάς του ότι κατάφερε να απαλύνει ή να μειώσει όλες τις δουλείες που βαρένουν τους ανθρώπους, τότε είναι, σε ένα μεγάλο βαθμό, δικαιωμένος, και μπορεί, ώς ένα ορισμένο σημείο, να συγχωρήσει τον εαυτό του""."
16174134,957894,"הנפילה, גלות ומלכות",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405268589l/16174134._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405268589l/16174134._SY75_.jpg,1975,,,heb,הוצאת ספרית פועלים,false,55375329,1,4,2,1,0,5:0|4:0|3:0|2:1|1:0|total:1,,,,2.00,1,0,"['957894', '6589148']","['Albert Camus', 'אלבר קאמי']","['4.00', '3.67']",['7059774'],['צבי ארד'],['4.31'],"לעו""ד ז'אן קלמנס היו כל הסיבות להיות מאושר. עשיר ומכובד, נערץ על נשים, הוא גם עזר לזקנות לחצות את הכביש. אבל הכל בא לפתע אל קיצו. על אחד מגשרי הסיין בפאריס ראה קלמנס אישה בשחור מנסה לקפוץ לנהר הקר. הוא המשיך בדרכו, ואף לא הפנה ראשו כששמע את חבטת הגוף במים ואת הזעקות. ""הייתי מסכן את עצמי אם הייתי מנסה לעזור,""ניסה להצדיק את עצמו. הוא מוצא מפלט באמסטרדם, הנמצאת נמוך, תחת מפלס מי הים. בפונדק מקסיקו סיטי, במרכז רובע האורות האדומים, הוא מספר את סיפורו לכל זר. ""אני מנוול,""הוא אומר, ""אבל גם אתה.""לחלחלת הקורא הוא מצהיר בלב מלא שאינו מתחרט על מה שעשה. במסורת סיפורי מוסר ההשכל של המאה ה17-מוקיע קאמי, החבוי תחת גלימתו של קלמנס, את מה שהוא רואה כצביעות מוסרית של כמה מיריביו, ובראשם סארטר. ( ד""ר אריאל אוקסהורן, ישראל היום, אוק' 2010)"
34434681,957894,The Quotable Camus,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,55542290,1,12,1,1,0,5:0|4:0|3:0|2:0|1:1|total:1,,,,1.00,1,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
48705973,957894,Εξέγερση Στις Αστούριες,,2220004280477,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572903750l/48705973._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572903750l/48705973._SY75_.jpg,1990,,,gre,Κατσάνος,false,74056896,1,4,1,1,0,5:0|4:0|3:0|2:0|1:1|total:1,,,,1.00,1,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
12076226,957894,Tome 1,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,17043985,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
36180563,957894,El periodismo libre,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504539938l/36180563._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504539938l/36180563._SX50_.jpg,1939,,,spa,Le Soir républicaine,false,57799655,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"Las autoridades francesas de Argelia lo vetaron en 1939, durante la Segunda Guerra Mundial.<br />Es un manifiesto del autor de 'La peste' a favor del periodismo libre en tiempos de conflicto.<br />Fue encontrado en los Archivos de Ultramar de Aix-en-Provence."
19348358,957894,加缪文集3:反与正婚礼集夏天集,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,zho,,true,27408369,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2011,6,1,0.00,0,0,"['957894', '7529945']","['Albert Camus', '加缪']","['4.00', '4.27']",[],[],[],《加缪文集3:反与正婚礼集夏天集》为《加缪文集》第三卷，散文集《反与正》叙述了童年生活；《婚礼集》和《夏天》表述了对生活的热爱和对死亡的恐惧；附《瑞典演说》是1957年作者荣获诺贝尔文学奖后发表的演说。《加缪文集3:反与正婚礼集夏天集》是“加缪文集”系列之一。
53261560,957894,De mythe van Sisyphus: Een essay over het absurde,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,,,nl,Uitgeverij IJzer,false,80951268,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1942,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],['6526305'],['Hannie Vermeer-Pardoen'],['3.56'],"Het absurde ontstaat uit de confrontatie van de mens die vraagt, en de wereld die op een onredelijke wijze zwijgt.” Hoe moet ik leven, als ik mij nergens op kan beroepen? Dat is de vraag die Albert Camus (1913-1960) ons voorlegt in De mythe van Sisyphus. Een vraag die ook nu nog even dringend is als in 1942 toen Camus dit boek publiceerde. De mythe van Sisyphus in een splinternieuwe, frisse vertaling van Elly Jaffé Prijs winnares Hannie Vermeer-Pardoen."
7301987,957894,Camus A Collection Of Critical Essays,0131127063,9780131127067,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,1,11,,Prentice Hall Inc,false,8680182,1,10,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1968,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
17734079,957894,Seven French Short Novel Masterpieces,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1965,,,eng,Popular Library,false,24810273,1,16,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1965,1,1,0.00,0,0,"['957894', '228089', '7373225', '113010', '1461', '18791', '7617']","['Albert Camus', 'Honoré de Balzac', 'Madame de La Fayette', 'Prosper Mérimée', 'Gustave Flaubert', 'Guy de Maupassant', 'André Gide']","['4.00', '3.80', '3.40', '3.59', '3.69', '3.86', '3.69']",[],[],[],
33574541,957894,"L'Avant-scène théâtre, N° 1279, 1er mars 20 : Les Justes",2749811449,9782749811444,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,54381343,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
53241854,957894,The Outsider,0241991315,9780241991312,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2020,9,17,,Penguin,false,80657944,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
51135622,957894,Fiche de lecture L'�t� de Albert Camus (Analyse litt�raire de r�f�rence et r�sum� complet),2759304973,9782759304974,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581430829l/51135622._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581430829l/51135622._SY75_.jpg,2020,2,5,,Les Editions Du Cenacle,false,75926040,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"La collection Conna�tre une oeuvre vous offre la possibilit� de tout savoir de L'�t� de Albert Camus gr�ce � une fiche de lecture aussi compl�te que d�taill�e. La r�daction, claire et accessible, a �t� confi�e � un sp�cialiste universitaire. Cette fiche de lecture r�pond � une charte qualit� mise en place par une �quipe d'enseignants. Ce livre contient la biographie de Albert Camus, la pr�sentation de l'essai, le r�sum� d�taill�, les raisons du succ�s, les th�mes principaux et l'�tude du mouvement litt�raire de l'auteur."
52820470,957894,9783644485211,,9783644485211,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,Rowohlt,true,78967831,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
31211894,957894,A Ironia,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,51865620,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
43793037,957894,Fiche de lecture Le Mythe de Sisyphe (Étude intégrale),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,68135911,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
49196246,957894,Võõras (Loomingu Raamatukogu # nr.45/1966),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575969141l/49196246._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575969141l/49196246._SY75_.jpg,1966,,,est,Perioodika,false,74645262,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
52766754,957894,La peste: une peste inconnue,,9798618371322,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,78818830,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
53297063,957894,ALBERT CAMUS / OBRAS MAESTRAS,607142092X,9786071420923,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,81321221,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
397319,957894,"Tragedia Moderna, Busqueda Y Sentido De Una Ex",8436361997,9788436361995,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,fre,,false,386787,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
35504077,957894,Seçilmiş əsərləri,9789952321,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498241479l/35504077._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498241479l/35504077._SX50_.jpg,2013,11,,aze,"""Şərq-Qərb"" Nəşriyyat Evi",false,56910297,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"Kitaba yazıçı Alber Kamünün ""Taun"", ""Çöküş"" və ""Yabançı"" romanları, ""Qonaq"", ""Sizif haqqında mif"" hekayə və esseləri və həmçinin Nobel nitqi daxil edilmişdir."
50165174,957894,Personal Writings,0525567216,9780525567219,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587480281l/50165174._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587480281l/50165174._SY75_.jpg,2020,8,4,,Vintage,false,75108821,3,10,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"<b>The Nobel Prize winner's most influential and enduring personal writings, reorganized and recontextualized, and with a foreword by Camus scholar Alice Kaplan.</b><br /><br />Perhaps the most important philosopher of the twentieth century, Albert Camus (1913-1960), winner of the Nobel Prize in Literature, is more relevant today than ever before. <i>Personal Writing</i> brings together, for the first time, thematically-linked essays from across Camus's writing career that reflect the scope of his personal preoccupations. Featuring a foreword by acclaimed Camus scholar Alice Kaplan (author of <i>Looking for the Stranger</i>), this volume will introduce a new generation of readers to a cultural icon."
50165173,957894,Committed Writings,0525567194,9780525567196,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577771617l/50165173._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577771617l/50165173._SY75_.jpg,2020,8,4,,Vintage,false,75108820,2,9,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"<b>The Nobel Prize-winner's most influential and enduring political writings, reorganized and recontextualized, with a foreword by Camus scholar Alice Kaplan.</b><br /><br />Perhaps the most important philosopher of the twentieth century, Albert Camus (1913-1960), winner of the Nobel Prize in Literature, is more relevant today than ever before. <i>Committed Writing</i> brings together, for the first time, thematically-linked essays from across Camus's writing career that reflect the scope of his political preoccupations. Featuring a foreword by acclaimed Camus scholar Alice Kaplan (author of <i>Looking for the Stranger</i>), this volume will introduce a new generation of readers to this cultural icon."
53327180,957894,L'Étranger,,9798633058727,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,81741005,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
50204303,957894,Crónicas argelinas (1939-1958) (El Libro De Bolsillo - Bibliotecas De Autor - Biblioteca Camus),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,72256970,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],['5243621'],['Mónica Rubio Fernández'],['3.81'],
31167407,957894,"Albert Camus Quotes: Albert Camus, Quotes, Quotations, Famous Quotes",153507793X,9781535077934,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2016,7,13,,Createspace Independent Publishing Platform,false,51805730,1,12,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],"The Best Albert Camus Quotation Book ever Published. Special Edition This book of Albert Camus quotes contains only the rarest and most valuable quotations ever recorded about Albert Camus, authored by a team of experienced researchers. Hundreds of hours have been spent in sourcing, editing and verifying only the best quotations about Albert Camus for your reading pleasure, saving you time and expensive referencing costs. This book contains over 39 pages of quotations which are immaculately presented and formatted for premium consumption. Be inspired by these Albert Camus quotes; this book is a niche classic which will have you coming back to enjoy time and time again. What's Inside: Contains only the best quotations on Albert Camus Over 39 pages of premium content Beautifully formatted and edited for maximum enjoyment Makes for the perfect niche gift for you or someone special Enjoy such quotes such as: A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.<br /> Albert Camus <br /> A guilty conscience needs to confess. A work of art is a confession.<br /> Albert Camus <br /> A man without ethics is a wild beast loosed upon this world.<br /> Albert Camus <br /> A man's work is nothing but this slow trek to rediscover, through the detours of art, those two or three great and simple images in whose presence his heart first opened.<br /> Albert Camus <br /> A taste for truth at any cost is a passion which spares nothing.<br /> Albert Camus <br /> After all manner of professors have done their best for us, the place we are to get knowledge is in books. The true university of these days is a collection of books.<br /> Albert Camus<br /> "" <br />... And much more! "" <br /> Click Add to Cart and Enjoy!"
28004551,957894,L'intelligenza e il patibolo,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448745403l/28004551._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448745403l/28004551._SX50_.jpg,1968,,,ita,Fratelli Fabbri Editori,false,48009926,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['957894', '7105189']","['Albert Camus', 'Francesco Di Pilla']","['4.00', '4.00']",['8421584'],['Maria Lilith'],['0.0'],"Albert Camus - Premio Nobel per la Letteratura 1957<br /><br />""La vita e l'opera di Albert Camus"" di Francesco Di Pilla<br /><br />""L'intelligenza e il patibolo"" (L'intelligence et l'echafaud)<br /><br />""Gli uccisori delicati"" (Les meurtriers délicats)<br /><br />""La ghigliottina"" (Réflexions sur la guillotine)"
49409991,957894,Correspondencia 1946 – 1959,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,71876289,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['957894', '310304']","['Albert Camus', 'René Char']","['4.00', '4.18']",[],[],[],
52930643,957894,El mite de Sísif: Assaig sobre l'absurd (Catalan Edition),,9788429726657,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,79281087,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
49793183,957894,Calendario della libertà,,9788868260583,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72200122,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['957894', '4481375']","['Albert Camus', 'Alessandro Bresolin']","['4.00', '4.08']",[],[],[],"Gli scritti raccolti in questa antologia, molti dei quali tradotti per la prima volta in italiano, testimoniano l'evoluzione del pensiero politico di Albert Camus, il suo impegno di intellettuale libero in una fase cruciale della storia europea. Sono articoli, interventi pubblici, interviste e conferenze che abbracciano un ampio periodo della vita dello scrittore: dal 1939, nel pieno della sua formazione culturale e politica, fino al 1956, l'anno precedente il conferimento del premio Nobel per la letteratura. In un processo d'incessante dialogo tra realtà e coscienza, sfilano tutti i temi centrali della riflessione di Camus: la causa della Repubblica spagnola, la questione algerina, la critica all'imperialismo sovietico, il ruolo dell'intellettuale e l'idea di una ""società dei popoli"" sovra-nazionale che salvaguardi gli individui dalla violenza degli Stati. Prende così forma il ritratto di un uomo messo di fronte a delle scelte difficili, in un contesto dilaniato prima dalla guerra e poi dalla contrapposizione delle ideologie e degli imperialismi. Nel mai eluso confronto con il proprio tempo e nel coraggio delle prese di posizione, il Camus politico, inscindibile dal filosofo e dal narratore, mostra oggi la sua quanto mai necessaria attualità."
53232251,957894,LA PESTE: BEST SELLER,,9798632217866,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,80584378,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['957894', '20225525']","['Albert Camus', 'Keltic Samourai']","['4.00', '0.0']",[],[],[],
43087296,957894,"הזמן הזה I,II : כתבים פוליטיים",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543847386l/43087296._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543847386l/43087296._SX50_.jpg,2018,3,26,heb,כרמל,true,66896050,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],['14875670'],['שושנה כרם'],['0.0'],"אלבר קאמי (1960-1913), ספור ומחזאי, עיתונאי וכותב מסות, היה מעורב בכל מאודו בפוליטיקה של זמנו. כתב ב""קומבָה"" (""מאבק""), הבטאון המרכזי של מחתרת ההתנגדות לכיבוש הנאצי בצרפת ושימש עורכו הראשי.<br /><br />קובצי הזמן הזה שבחר וערך מתווים גיבוש של חשיבה ערכית ופוליטית בד בבד עם תגובה לענייני השעה, ובהם: הקרע האידאולוגי והאישי עם ז'אן פול סארטר והאקזיסטנציאליסטים; חיזוק תנועת השלום למניעת הישות מלחמת עולם; מלחמתו בגזענות; הפולמוס עם הכנסייה הקתולית כל שתיקתה לנוכח אֵימי מלחמת העולם השנייה ומשטר הטרור של פרנקו בספרד; התפקיד המוטל על האמן והסופר; מורשת הרזיסטאנס; הקמת מדינת ישראל.<br /><br />בעיני אלבר קמאי, המילים ""פוליטיקה"" ו""מוסר"" אינן מנוגדות."
53338155,957894,Pesten,,9788274889019,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588742811l/53338155._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588742811l/53338155._SX50_.jpg,2020,,,,Solum bokvennen,false,81940914,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1947,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
50244249,957894,คนนอก,,9786167474502,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577925002l/50244249._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577925002l/50244249._SX50_.jpg,2016,10,,tha,สามัญชน,false,75150254,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1942,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],['4064037'],['อำพรรณ โอตระกูล'],['4.27'],
28592001,957894,البُكم,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,48760237,1,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
50544835,957894,L'Étranger,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,75533228,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['957894'],['Albert Camus'],['4.00'],[],[],[],
