id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
25775268,2147,Vlati trave,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435009288l/25775268._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435009288l/25775268._SY75_.jpg,1969,,,srp,"Izdavačko preduzeće „Rad”, Beograd",false,28117,2123,222073,357332,86695,2484,5:39207|4:26990|3:14376|2:4087|1:2035|total:86695,1892,,,4.12,4,0,"['1438', '3506416']","['Walt Whitman', 'Dušanka Perović']","['4.13', '3.56']","['2147', '1108325', '6153933']","['Ivo Andrić', 'Tin Ujević', 'Tihomir Vučković']","['4.31', '4.41', '4.12']","Whitman is today regarded as America's Homer or Dante, and his work the touchstone for literary originality in the New World. In Leaves of Grass, he abandoned the rules of traditional poetry - breaking the standard metred line, discarding the obligatory rhyming scheme, and using the vernacular. Emily Dickinson condemned his sexual and physiological allusions as `disgraceful', but Emerson saw the book as the `most extraordinary piece of wit and wisdom that America has yet contributed'. A century later it is his judgement of this autobiographical vision of the vigour of the American nation that has proved the more enduring. This is the most up-to-date edition for student use, with full critical apparatus."
9548579,2147,Put Alije Đerzeleza,8637911021,9788637911029,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327336765l/9548579._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327336765l/9548579._SX50_.jpg,2009,,,srp,Srpska književna zadruga,false,14435022,1,701,1724,426,4,5:160|4:158|3:80|2:24|1:4|total:426,1920,,,4.05,426,4,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"Put Alije Đerzeleza (=The Journey of Ali Djerzelezu)<br />štampan je 1920. i 1922. godine u Beogradu, ali delovi ove pripovetke su izlazili u zagrebačkom Književnom jugu. Iako je osnova za sadržinu i značenje Puta Alije Đerzeleza, Mustafe Madžara, Mosta na Žepi i Trupa pronađena u istoriji, legendi i sudbini pojedinca u njima, Andrić istoriju ne posmatra kao zbir poznatih i poverljivih događaja medju njenim učesnicima, niti legendu doživljava kao gotovu i nepromenljivu sižejnu činjenicu priče, nego kao adekvatnu početnu osnovu za dublje i postojanije shvatanje smisla i značenja istorije, legende u životu pojedinca i trajanju sveta. Vidi ih kao simboličan doživljaj istorije, kao pozornicu na kojoj se odvija čovekov susret sa neminovnostima svoje prolaznosti, nesavršenstva, straha i nemoći.<br /><br /> Andrić’s first short story, published in 1920. Its protagonist is the hero of a large number of Moslem heroic ballads. Bearing in mind the special place accorded to “legend” and “fairy-tale” in Andrić’s statements about art, we should consider exactly what form “the grain of truth contained in legend” takes in this tale. <br /> The traditional ballads concerned with Alija deal exclusively with his prowess on the battlefield. Andrić refers to his fame in just one sentence: ""He was renowed for many battles and his fearful strength... "" and immediatelly takes him off his horse, setting him down in a context where he appears awkward because he is not used to being on the ground, or to normal social interaction. His stature is a t once diminished: “In a few days the magic circle around Đerzelez had quite disappeared. “There is no clear reason why the label “hero“ should have attached itself to this particular person. He is small, unprepossessing and ungainly as soon as he dismounts, awkward and uninteresting in conversation. He is slow-witted and chronically lacking in imagination. But he is also obsessive. Once he sees a beautiful woman he can think of nothing else but possessing her. Or he abandons himself wholeheartedly to the singing of a particularly fine traditional singer: “Đerzelez felt that the singer tugging at his soul and that any moment now, he would expire, from excessive strength, or excessive weakness. “<br /> Đerzelez can flourish only in circumstances where his simple-minded strength energy can be expressed in the immediate violent ways he understands. He is quite baffled by more intricate social relationships and by the whole deeply disturbing question of women. Andrić here exploits the comic possibilities exposing a renowned hero to the demands made on men by their ballads about Marko Kraljević."
22049814,2147,Na Drini ćuprija / Prokleta avlija,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399485966l/22049814._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399485966l/22049814._SY75_.jpg,2003,,,srp,"Prosveta, Beograd",false,41376027,1,591,1439,310,1,5:233|4:53|3:16|2:6|1:2|total:310,2003,1,1,4.64,310,1,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
1850564,2147,Omer Pacha Latas,2842611470,9782842611477,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,8,25,bos,Serpent à plumes,false,1851061,14,759,1189,289,15,5:121|4:92|3:66|2:8|1:2|total:289,1975,,,4.11,166,2,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
7227391,2147,Anika,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1259775870l/7227391._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1259775870l/7227391._SY75_.jpg,1978,,,pol,Państwowy Instytut Wydawniczy,false,8061853,5,470,1139,271,8,5:117|4:107|3:33|2:13|1:1|total:271,1931,,,4.20,176,4,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"Among the stories published between the wars there are several characters who dominate the tales in which they appear and seem similarly to stand for a whole category of human experience. An example is the heroine of the of the story “Anika's Times“(1931). Anika is a woman who wreaks havoc in Višegrad through the unpredictable distribution of her favours. The impact she made is still spoken of when the story opens, several generations later. Anika is a self-willed creature whose defiance of convention – flouted initially out of pique with a particular young man – predictably brings her no happiness to the extent that she welcomes the prospect of the inevitable retribution her as a relief for herself and others: “It would be an act of charity of someone would kill me”, she repeats several times before her death. In this way Anika herself is not entirely in control of her destiny, but is the vehicle of an overwhelming power over men.<br /> The story of Anika is given an additional dimension in the form of an explanatory introduction the exact meaning of which is perhaps not immediately clear, but emerges from the account of “Anika’s Times”. This introduction describes the growing schizophrenia of the parish priest of a village outside Višegrad and his obsessive, furtive watching of women. As long as the villagers speak of him they tend to be reminded also of Anika. There is only a tenuous connection between her and father Vujadin, so that the association of the two stories in the villagers’ minds seems to suggest a more profound link. Vujadin’s madness is not directly attributable to his experience of women; he has become cut off from his fellow-men by a variety of factors. But as he steadily loses touch with society, women seem to loom ever larger in his consciousness. In this aspect of his madness that seems to disturb the villagers and urge them to give it form in their recollection of the legend of Anika.<br /> Within the framework of the story “Anika's Times“, this introduction appears as a kind of meditation on man's perennial need to control and account for his powerful response to woman, the need which led to the creation of the legend of Adam and Eve."
6329916,2147,Priča o vezirovom slonu i druge pripovijetke,9958717522,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425209821l/6329916._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425209821l/6329916._SY75_.jpg,2005,,,srp,Civitas d.o.o,false,6515560,22,619,1100,258,16,5:124|4:90|3:36|2:4|1:4|total:258,1947,,,4.26,167,3,['2147'],['Ivo Andrić'],['4.31'],[],[],[],s/t: Recits de Bosnie et d'ailleurs <br />=The Vizier's Elephant: Narratives of Bosnia and elsewhere (Strange Country)
4729894,2147,Deca (Sabrana dela),8607010417,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1454270481l/4729894._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1454270481l/4729894._SX50_.jpg,,,,srp,Prosveta,false,4794403,6,328,809,184,7,5:102|4:60|3:16|2:5|1:1|total:184,1996,,,4.40,181,7,['2147'],['Ivo Andrić'],['4.31'],[],[],[],Sabrana dela pripovedaka deci.
279378,2147,Conversation with Goya,0903400774,9780903400770,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385652953l/279378._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385652953l/279378._SY75_.jpg,1992,12,27,eng,Menard Press w/the School of Slavonic & East European Studies,false,270984,9,352,715,171,9,5:85|4:44|3:34|2:4|1:4|total:171,1935,,,4.18,117,5,"['2147', '9048', '242237']","['Ivo Andrić', 'Andrew Harvey', 'Celia Hawkesworth']","['4.31', '4.19', '3.93']",[],[],[],"Two essays with 8 pictures<br />The work which most obviously spans the categories of fact and fiction, history and legend is the “Conversation with Goya” (1935). Here, the author’s identification with his subject is complete. The ideas attributed to Goya are in fact Andrić's own reflections on the nature of art, provoked by an affinity with the painter's work. Had Andrić been interrogated as Ćamil was, he would have had to reply: ""I am he"". <br /> The form of this piece, which has been used by other modern writers, brings it closer to a work of art than an essay. Goya's physical appearence is described briefly with particular attention to his hands, the bridge between the painter's physical existence and the world of his imagination. The ""conversation"", like so many of Andrić's works, is set in a frame with two dimension: the timelessness of a small French café, and the reference to a circus being set up outside it. The fact that the café is near Bordeaux rather than in Spain suggests the insignifiance of man-made geographical divisions.<br /> The main idea presented in the essay is that the situation of the artist described as ambiguous and often painful. He is resented as suspect, concealed behind a number of masks. The artist's destiny ""insincerity and contradiction, uncertanity and a constant vain endeavour to bring together things which cannot be joined""."
11022944,2147,Priče o osobenjacima i malim ljudima,8652105324,9788652105328,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309798461l/11022944._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309798461l/11022944._SY75_.jpg,2010,10,18,srp,Laguna,false,15942357,2,295,593,136,6,5:73|4:42|3:19|2:1|1:1|total:136,2010,1,1,4.36,111,2,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"„Ja, u stvari, nikada nisam pisao knjige, nego rašivene i razbacane tekstove, koji su se s vremenom, s više ili manje logike, povezivali u knjige-romane ili zbirke pripovedaka.“<br />Ivo Andrić<br /><br />Priče o osobenjacima i malim ljudima otkrivaju Andrićevo pripovedačko umeće da se kloni stereotipa i da svoje junake pronalazi u svetu drugačijem i različitom od onog koji ih okružuje. Od priče Popodne, u kojoj 22-godišnji pripovedač daje svoj prilog temama dosade i splina, te tipu junaka „mladi starac“, do pripovetke Jakov, drug iz detinjstva, o 80-godišnjem piscu velikih hronika i nebrojenih pripovedaka, nižu se priče o čudacima i mitomanima, egocentricima i manijacima, neurastenicima i hipohondrima, usamljencima, neženjama i samcima, umišljenim piscima i logorejičnim pripovedačima, lažovima i alkoholičarima, kvaziautoritetima i lažnim ljubavnicima, sitnim činovnicima i beznačajnim industrijalcima, malim Napoleonima i generalima posle bitaka...<br />Andrić tako čitaocu, tom neumornom tragaocu za poznatim a novim, predstavlja junake samosvojnih ali prepoznatljivih karaktera, autentičnih a ipak znanih sudbina, istovremeno prožimajući njihove životne priče neskrivenom ironijom, latentim humorom i pritajenim saosećanjem."
12564863,2147,Pripovetke,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1924,,,,"Srpska književna zadruga, Beograd",false,17572826,3,222,538,122,0,5:72|4:32|3:16|2:0|1:2|total:122,1924,,,4.41,119,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
12394890,2147,Beogradske priče,8652105316,9788652105311,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327250074l/12394890._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327250074l/12394890._SY75_.jpg,2010,,,srp,Laguna,false,17376059,1,234,398,96,3,5:38|4:39|3:14|2:5|1:0|total:96,2010,,,4.15,96,3,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"Nad Beogradom sunce sja kao da nikad neće zaći. Ali kad stane da zalazi, u ove jesenje dane, gasi se kao žeravka u vodi. Izgleda mi kao da ne zalazi sunce samo, nego i zemlja s njim. Potone zajedno sa suncem i modra gorska kosa u daljini, a zatim počne da se gubi i sremska ravnica, da se savija kao naslikano platno.<br />Ivo Andrić<br /><br />Oslobodimo li se predrasuda, ostajući na tragu osobenosti Andrićevog pripovedačkog postupka, možemo sklopiti skicu jedne posebne literarne građevine, takozvane beogradske hronike. Ta nedovršena građevina, sa jedinstvenom osnovom ali sa nepovezanim prostorijama, mogla bi da bude imaginarni model za projekciju književne rekonstrukcije novije povesti Beograda. Od „Porodične slike“ u kojoj je, na fonu ratnih događaja, data psihološka evokacija odnosa u jednoj beogradskoj građanskoj porodici, do priče o Zeki, razuđenoj istoriji ne samo jednoga junaka, nego i celoga grada, kao i drugih priča koje izrastaju iz autorovog iskustva, Beogradske priče predstavljaju književno svedočanstvo o nemirnim vremenima, dramatičnim promenama i tragičnim okolnostima kako u spoljašnjem svetu, tako i u ljudskim dušama pojedinaca koji su tom svetu pripadali."
3551025,2147,"Staze, lica, predeli",8673463556,9788673463551,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553332058l/3551025._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553332058l/3551025._SY75_.jpg,2004,,,srp,Dereta,false,3593083,3,169,370,86,3,5:42|4:30|3:12|2:2|1:0|total:86,1963,1,1,4.30,86,3,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"=Paths, people, landscapes<br />Biography"
17282456,2147,Žeđ,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508089389l/17282456._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508089389l/17282456._SX50_.jpg,1963,,,srp,,false,23899571,10,153,339,80,2,5:34|4:34|3:10|2:1|1:1|total:80,1954,,,4.24,63,1,['2147'],['Ivo Andrić'],['4.31'],[],[],[],Svezak pripovjedaka pod naslovom Žeđ (prema jednoj od pripovjedaka) iz sabranih djela nobelovca Ive Andrića.
10780835,2147,Петдесет велики разказвачи,,9789543660292,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,,,bul,"ИК ""Кронос""",false,15692898,1,181,325,75,2,5:42|4:20|3:10|2:2|1:1|total:75,2011,,,4.33,75,2,"['585', '33200', '39326', '37848', '7735', '41121', '1367127', '1630', '1113469', '2147', '32807', '439723', '60750', '6878', '2778055', '17326', '6343', '328118', '102693', '25824', '1455', '4095', '64199', '4176632', '2533']","['John Steinbeck', 'Henri Troyat', 'Heinrich Böll', 'Alberto Moravia', 'Irwin Shaw', 'Alan Sillitoe', 'Carlos Fuentes', 'Ray Bradbury', 'Hermann Hesse', 'Ivo Andrić', 'Romain Gary', 'Karel Čapek', 'Margaret Drabble', 'John Updike', 'Kurt Vonnegut Jr.', 'Erskine Caldwell', 'Milan Kundera', 'Konstantin Paustovsky', 'André Maurois', 'Julio Cortázar', 'Ernest Hemingway', 'William Saroyan', ""Frank O'Connor"", 'W. Somerset Maugham', 'Graham Greene']","['3.93', '3.96', '3.87', '3.74', '4.10', '3.79', '3.81', '4.01', '4.05', '4.31', '4.02', '4.03', '3.68', '3.80', '4.06', '3.72', '4.01', '4.29', '4.31', '4.22', '3.83', '4.06', '4.04', '4.04', '3.89']",[],[],[],"Двутомният сборник „Петдесет велики разказвачи"" събира на едно място разкази от най-известните световни майстори на словото. Различни по тематика, звучене и стил, тези истории са обединени от една цел - да изследват противоречивата същност на човешката душа в нейните тъмни и светли проявления.<br /><br />Следващото поколение разказвачи, поместени във втори том, чието творчество отдавна се е превърнало в общочовешко културно наследство, продължава със свой глас и творчески открития да изследва нови духовни територии. Разказите на Джон Стайнбек, Анри Троая, Карел Чапек, Хайнрих Бьол, Съмърсет Моъм, Карлос Фуентес, Рей Бредбъри, Иво Андрич, Греъм Грийн, Кърт Вонегът ни прехвърлят мигновено през пространството и времето в едно шеметно пътешествие сред познати и непознати земи, сред преживени и неизпитани вълнения, радости и горести, за да се завърнем по-богати и по-мъдри отново при себе си.<br /><br />Джон Стайнбек - Моли Морган<br />Ърскин Колдуел - Паметникът<br />Константин Паустовски - Етикетчета на колониални стоки<br />Андре Мороа - Хотел ""Танатос""<br />Анри Троая - Портретът<br />Хулио Кортасар - Вратите на небето<br />Ърнест Хемингуей - В индианското селище<br />Уилям Сароян - Белият кон<br />Франк О'Конър - Мъжът вкъщи<br />Карел Чапек - Ореол<br />Хайнрих Бьол - Край пътя<br />Алберто Моравия - Не се рови надълбоко<br />Съмърсет Моъм -Трите дебелани от Антиб<br />Ъруин Шоу - Във френски стил<br />Алън Силитоу - Картината с рибарската лодка<br />Карлос Фуентес - Двете Елени<br />Рей Бредбъри - Човекът с Роршаховата риза<br />Херман Хесе - Преображенията на Пиктор<br />Иво Андрич - Жената на камъка<br />Ромен Гари - Фалшификатът<br />Греъм Грийн - Запазен периметър<br />Маргарет Драбъл - А тези, които помнят<br />Джон Ъпдайк - Семеен живот в Америка<br />Кърт Вонегът - Този мой син<br />Милан Кундера - Игра на автостоп"
2935881,2147,Racconti di Sarajevo,8879832549,9788879832540,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1313747789l/2935881._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1313747789l/2935881._SY75_.jpg,1993,,,ita,Newton,false,4794412,3,251,305,81,6,5:19|4:29|3:29|2:3|1:1|total:81,1993,,,3.77,54,5,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"=Tales of Sarajevo<br /><br />Legati a una città dal tragico destino, Sarajevo, i racconti qui presentati sono una parte significativa anche se piccola del grande affresco bosniaco che Andric ha tracciato con tutta la sua opera. Di questa città-simbolo lo scrittore ha delinato con acuto realismo e con paziente studio psicologico le caratteristiche fondamentali attraverso secoli di storia. Il passato è una chiave per intendere il presente, e questi racconti, letti oggi, acquistano un sapore proferico e aiutano a capire il conflitto il corso."
12482655,2147,"Knjiga, kula, deca",ISBN860101,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1988,,,srp,"""SVJETLOST"" Sarajevo",false,17467404,1,326,284,68,4,5:33|4:19|3:12|2:3|1:1|total:68,1988,,,4.18,68,4,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
12394887,2147,Fratarske priče,,9788686888454,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515611710l/12394887._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515611710l/12394887._SX50_.jpg,2010,,,srp,Dereta,false,17376056,4,100,251,58,4,5:27|4:23|3:8|2:0|1:0|total:58,2010,1,1,4.33,41,2,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"Priče koje nas uvode u svet zaklonjen iza naizgled neosvojivih zidina...<br /><br />Ivo Andrić u Fratarskim pričama svoje viđenje pečati savremenom formom, volšebno koristeći tragove prošlosti u sadržinskom vidu. Kroz večito ukrštanje hrišćanstva i islama, mudrost vekova pretače u modernu i brzu rečenicu jakog nerva, onu koja zadržava pažnju i razgolićuje istinu. Ovim pričama prodiremo u zaumni svet fratara i u njihove dirljive, vrlo često i duhovite polemike, kao i u lirsko razlaganje misaonih i emotivnih tokova, uspona i padova, svih zagonetki i tajni tog vremena..."
11944139,2147,Priče o moru,,9788652105342,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,3,9,srp,Laguna,false,16905574,1,141,246,58,3,5:30|4:15|3:11|2:1|1:1|total:58,2011,,,4.24,58,3,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"Najbolje priče našeg nobelovca, prvi put tematski raspoređene!<br /><br />Ekskluzivna kolekcija šest zbirki pripovedaka.<br /><br />Izvedite čoveka iz balkanskih planina na more, i vi ste otvorili jedan opojan praznik sa radosnim svitanjem i neizvesnim sutonom. Želja za morem izgleda da se sakupljala i rasla kroz pokolenja, i njeno ostvarenje u jednoj, našoj, ličnosti žestoko je kao eksplozija. Izlazak jednog plemena na more, to je početak njegove prave istorije, njegov ulazak u carstvo većih izgleda i boljih mogućnosti. Taj odlučni čas u istoriji vrste ponavlja se svaki put u istoriji pojedinca pri prvom dodiru sa morem, samo u drugom obliku i manjem obimu. Ivo Andrić<br /><br />Prizori kamenih zidina starih gradova ovenčanih mediteranskim rastinjem, večna muzika šuma talasa, škrgutanje šljunka, zveckanje zagonetnih nanosa plime, miris morskog vazduha – sve je to pozadina na kojoj junaci Andrićevih Priča o moru, rastrzani nemirima, svešću o poreklu i čežnjom za boljim svetom, žele da pobede logiku istorije i kulture, zakone geografije i fizike, u tragičnoj nemoći da i u željenim prostorima, pred širim vidicima, prevaziđu granice sopstvenog naciona, intelekta i ličnosti."
25919376,2147,Bağban,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437037086l/25919376._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437037086l/25919376._SY75_.jpg,,,,aze,,false,45809231,3,127,238,64,6,5:10|4:31|3:19|2:3|1:1|total:64,,,,3.72,2,0,"['6989', '36913', '18317', '5217', '14167341', '7702', '3535', '89330', '1455', '957894', '8875', '2147', '44202', '585', '39087', '13450', '4026', '11563']","['Rudyard Kipling', 'Rabindranath Tagore', 'Knut Hamsun', 'George Bernard Shaw', 'Ivan Alekseyevich Bunin', 'Luigi Pirandello', 'William Faulkner', 'Pär Lagerkvist', 'Ernest Hemingway', 'Albert Camus', 'Halldór Laxness', 'Ivo Andrić', 'Mikhail Sholokhov', 'John Steinbeck', 'Miguel Ángel Asturias', 'Gabriel García Márquez', 'Pablo Neruda', 'Joseph Brodsky']","['3.93', '4.13', '4.00', '3.91', '4.05', '3.96', '3.85', '3.80', '3.83', '4.00', '3.97', '4.31', '4.08', '3.93', '3.87', '3.97', '4.31', '4.25']",[],[],[],"<i>The Gardener</i> is a short story by Rudyard Kipling, first published in <i>McCall’s Magazine</i>, April 1925."
9793648,2147,Café Titanic y otras historias,849683462X,9788496834620,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363733595l/9793648._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363733595l/9793648._SY75_.jpg,2008,,,spa,Acantilado,false,2236477,6,107,207,52,9,5:16|4:22|3:11|2:3|1:0|total:52,1950,,,3.98,32,7,['2147'],['Ivo Andrić'],['4.31'],"['4497747', '4497748']","['Luisa Fernanda Garrido Ramos', 'Tihomir Pištelek']","['3.67', '3.87']","«Se podría decir que, siguiendo el ejemplo de la legendaria y elocuente Sherezada, el propósito de un relato es conjurar al verdugo, suspender el juicio ineluctable del destino que nos acecha, prolongar la ilusión de la vida y el tiempo. ¿O acaso debería el narrador, por medio de su arte, ayudar a que los hombres nos conozcamos y reconozcamos? Quizá su vocación consista en hablar en nombre de aquellos que no tuvieron la habilidad para hacerlo, o que, aplastados por la vida, no hallaron la fuerza para expresarse. ¿O será, más bien, que el narrador sólo se cuenta su propia historia a sí mismo, como el niño que canta en la oscuridad para disipar su miedo? O, finalmente, ¿será que el propósito de los relatos es iluminar las sendas oscuras hacia las que la vida nos arroja, así como decirnos algo más sobre esta vida, que tendemos a vivir de forma ciega e inconsciente, algo más de lo que somos capaces de entender o comprender desde nuestra flaqueza? Y es por eso que las palabras de un buen narrador pueden arrojar luz sobre nuestros actos y nuestras faltas, sobre lo que deberíamos hacer y sobre lo que nunca debimos haber hecho. Por tanto, cabe preguntarse si la verdadera historia de la humanidad no debiera buscarse en estos relatos, orales o escritos —poco importa si tratan sobre el pasado o el presente—, o si no, al menos, debiera buscarse allí el difuso sentido de dicha historia».<br /><br />Ivo Andrić, Estocolmo, 1961"
