id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
32585,18317,Hunger,0486431681,9780486431680,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456243307l/32585._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456243307l/32585._SY75_.jpg,2003,11,17,eng,Dover Publications,false,3135610,69,91008,164587,40638,2855,5:15614|4:15048|3:7150|2:2049|1:777|total:40638,1890,,,4.05,28703,1416,['18317'],['Knut Hamsun'],['4.00'],"['488173', '6722570']","['George Egerton', 'Viki Kärkkäinen']","['4.06', '4.07']","One of the most important and controversial writers of the 20th century, Knut Hamsun made literary history with the publication in 1890 of this powerful, autobiographical novel recounting the abject poverty, hunger and despair of a young writer struggling to achieve self-discovery and its ultimate artistic expression. The book brilliantly probes the psychodynamics of alienation, obsession, and self-destruction, painting an unforgettable portrait of a man driven by forces beyond his control to the edge of the abyss. Hamsun influenced many of the major 20th-century writers who followed him, including Kafka, Joyce and Henry Miller. Required reading in world literature courses, the highly influential, landmark novel will also find a wide audience among lovers of books that probe the ""unexplored crannies in the human soul"" (George Egerton)."
51848502,18317,"The Greatest Works of Knut Hamsun: Growth of the Soil, Hunger, Shallow Soil, Pan, Mothwise, Under the Autumn Star, The Road Leads On, A Wanderer Plays On Muted Strings",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,72272792,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],"['488173', '18776337', '2963934', '2960207']","['George Egerton', 'William W. Worster', 'Carl Christian Hyllested', 'Paula Wiking']","['4.06', '4.27', '4.12', '3.66']",
50187021,18317,Vegen til det døde paradiset,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72254882,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
53249613,18317,برسێتی,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587649241l/53249613._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587649241l/53249613._SX50_.jpg,2016,,,kur,ناوەندی غەزەلنووس,false,80776100,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1890,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
137234,18317,Littérature à La Mode Et Autres Textes,2910686108,9782910686109,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,132265,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['18317', '5484074']","['Knut Hamsun', 'Régis Boyer']","['4.00', '3.76']",[],[],[],
24171461,18317,Valitut teokset I,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419861393l/24171461._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419861393l/24171461._SY75_.jpg,1954,,,fin,WSOY,false,43760308,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1954,1,1,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],"['6722570', '5087069', '7107007', '11209490']","['Viki Kärkkäinen', 'J.A. Hollo', 'Lauri Viljanen', 'Eino Cederberg']","['4.07', '3.69', '3.31', '2.50']",
25559723,18317,Knut Hamsuns brev (Bd. 4) 1915-1924,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431967526l/25559723._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431967526l/25559723._SX50_.jpg,1997,,,nor,Gyldendal Norsk Forlag,false,45356471,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1997,1,1,0.00,0,0,"['18317', '13702579']","['Knut Hamsun', 'Harald S. Næss']","['4.00', '3.95']",[],[],[],"Dette bindet inneholder brev Knut Hamsun skrev til sin kone Marie, og en rekke andre personer. Har person- og tittelregister og adressatliste."
51331677,18317,Verzameld proza deel 1,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1961,,,,Uitgeverij Heideland Hasselt,false,76015800,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
40941846,18317,Tramkondukteur yn Chicago en oare ferhalen,906570129X,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1983,,,,Koperative Utjowerij,false,63843514,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],In het Fries vertaald uit het Noors door Sybe Krol.
40194727,18317,Schwärmer/Die Nachbarstadt,3423122277,9783423122276,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,7,,ger,dtv,false,62381247,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1904,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
25210127,18317,Knut Hamsuns brev (Bd. 5) 1925-1933,,9788205256521,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427222071l/25210127._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427222071l/25210127._SX50_.jpg,1999,,,nor,Gyldendal Norsk Forlag,false,44923589,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1999,1,1,0.00,0,0,"['18317', '13702579']","['Knut Hamsun', 'Harald S. Næss']","['4.00', '3.95']",[],[],[],"Omtale fra Den Norske Bokdatabasen<br /><br />Denne samlingen innholder 596 brev, hvorav mer enn en fjerdedel er stilet til Harald Grieg, Gyldendals direktør og Hamsuns forlegger. Har person- og tittelregister og adressatliste.<br /><br />Omtale fra forlaget<br /><br />«Skjælver saa nederdrægtig paa Haanden, for jeg har kjøpt et Par Ting i en Antikvitetshandel og baaret dem til Hotellet. Det blev tungt i Længden,» skriver Hamsun til sin Marie, Oslo 1926. Tyngre skulle det bli på andre måter utover i mellomkrigsårene. Hamsun runder 70 år og feires med bravour . han kvitterer med sin mesterlige trilogi om landstrykeren August. I Tyskland kommer Hitler til makten, Ossietzky-saken ruller opp, og vi aner at en opprivende ideologisk konflikt mellom dikterhøvdingen og hans folk er i kim."
25559734,18317,Knut Hamsuns brev (Bd. 6) 1934-1950,,9788205262652,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431967710l/25559734._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431967710l/25559734._SY75_.jpg,2000,,,nor,Gyldendal Norsk Forlag,false,45356491,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2000,1,1,0.00,0,0,"['18317', '13702579']","['Knut Hamsun', 'Harald S. Næss']","['4.00', '3.95']",[],[],[],"Hamsun-brev fra årene 1934-1950, en tid som skulle skulle vise seg å bli den mest dramatiske i Hamsuns lange liv. Med dette sjette og siste bindet avsluttes verket Knut Hamsuns brev. Utgivelsen markerer med sine 3000 brev en kulturhistorisk begivenhet og representerer et betydelig bidrag til Hamsun-forskningen. Bind 6 inneholder 730 Hamsun-brev fra årene 1934.1950, en tid som skulle skulle vise seg å bli den mest dramatiske i Hamsuns lange liv. I 1935 skilte han lag med sine yngre forfatterkolleger etter angrepet på fredspriskandidaten Carl von Ossietzky. Under krigen stilte han seg på Quislings og tyskernes side og la seg ut med storparten av det norske folk. I 1945/46 ble han tvangsinnlagt på Psykiatrisk Klinikk, i 1947 ble han dømt til å betale staten 425 000 kroner i erstatning. Brevene forteller ikke alt . det viktige møtet med Hitler 26.6.1943 er ikke nevnt noe sted . men de forteller om en dikter med «varig svekkede sjelsevner», som ved gode venners hjelp . Christian Gierløffs, Sigrid Strays, Tore Hamsuns . og ved flid og tro på sin «gudommelige galskap» trosset tiden og i sitt nittiende år utgav memoarverket På gjengrodde stier. Brevene vitner også om sorg, frustrasjon og bitter skuffelse, men de er skrevet av et menneske som viser humor og ironi og som hver dag takker Gud for livet."
25532581,18317,knut hamsuns brev - supplementsbind,,9788205297913,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431536594l/25532581._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431536594l/25532581._SX50_.jpg,2001,,,nor,Gyldendal Norsk Forlag,false,45321420,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2001,1,1,0.00,0,0,"['18317', '13702579']","['Knut Hamsun', 'Harald S. Næss']","['4.00', '3.95']",[],[],[],"Boka inneholder 246 nyere brev som er kommet til under trykkingen av Knut Hamsuns brev I-VI. I tillegg inneholder dette supplementsbindet navneregister og brevregistrant til hele verket, samt fem brev som er gjenopptrykt etter at orginalene nylig er kommet til rette og viser feil i de opprinnelige avskriftene."
50423853,18317,Norra Novell,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578914672l/50423853._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578914672l/50423853._SX50_.jpg,,,,est,,false,75394002,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1976,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
52918136,18317,Στη χώρα των παραμυθιών,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585939027l/52918136._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585939027l/52918136._SY75_.jpg,,,,gre,Πέλλα,false,79245268,1,1,0,0,1,5:0|4:0|3:0|2:0|1:0|total:0,1903,,,0.00,0,1,['18317'],['Knut Hamsun'],['4.00'],['20181121'],['Κωνσταντίνος Πρασσάς'],['0.0'],
50645339,18317,Samlede verker. 15 : Dronning Tamara / Livet ivold / Det vilde kor / På gjengrodde stier,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579897067l/50645339._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579897067l/50645339._SY75_.jpg,1976,,,nor,Gyldendal,false,75654613,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],"<i>Del av Samlede verker, bind 1-15, med felles ISBN 82-05-03131-2 / 978-82-05-03131-9.</i>"
51331728,18317,Verzameld proza deel 2,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1961,,,,Uitgeverij Heideland Hasselt,false,76015829,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
2527878,18317,Sur Les Bancs De Terre Neuve,2910776034,9782910776039,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,2535387,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1995,1,1,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
36175298,18317,Taler på torvet I,,9788205379480,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504460650l/36175298._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504460650l/36175298._SX50_.jpg,2009,,,nor,Gyldendal,false,57791198,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['18317', '144310']","['Knut Hamsun', 'Lars Frode Larsen']","['4.00', '3.96']",[],[],[],
35214339,18317,Artikler 1889-1928,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495578211l/35214339._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495578211l/35214339._SY75_.jpg,1966,,,nor,Gyldendal,false,56553950,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1939,,,0.00,0,0,"['18317', '1568868']","['Knut Hamsun', 'Francis Bull']","['4.00', '3.29']",[],[],[],
51331754,18317,Verzameld proza deel 3,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1963,,,,Uitgeverij Heideland Hasselt,false,76015840,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
53166279,18317,Jul i Åsen,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1966,,,dan,Ihrich og Behrndt Bogtryk,false,79998945,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
2527885,18317,De La Vie Inconsciente De L'âme: Et Autres Textes Critiques,2910686019,9782910686017,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,fre,,false,2535394,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1994,1,1,0.00,0,0,"['18317', '5484074']","['Knut Hamsun', 'Régis Boyer']","['4.00', '3.76']",[],[],[],Honneur aux jeunes.<br />Culture paysanne.<br />Ville voisine.<br />Festina lente.
52125156,18317,Hunger - Classic Illustrated Edition,1688819207,9781688819207,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,76974065,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['18317', '8266048']","['Knut Hamsun', 'L. Carr']","['4.00', '3.75']",['488173'],['George Egerton'],['4.06'],
53298271,18317,Hunger,4057664185,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,,,eng,e-artnow,true,81339710,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2019,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],"A true classic of modern literature that has been described as ""One of the most disturbing novels in existence."""
51332118,18317,Verzameld proza deel 6,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1964,,,,Uitgeverij Heideland Hasselt,false,76015933,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
10856307,18317,Geda,,2940034112707,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,15771188,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
50398039,18317,Samlede verker. 7 : Den siste glæde / Markens grøde,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578774345l/50398039._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578774345l/50398039._SY75_.jpg,1976,,,nor,Gyldendal,false,75357746,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],"<i>Del av Samlede verker, bind 1-15, med felles ISBN 82-05-03131-2 / 978-82-05-03131-9.</i>"
51332017,18317,Verzameld proza deel 5,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1963,,,,Uitgeverij Heideland Hasselt,false,76015916,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
39912653,18317,"Kratskog / Sværmere / Stridende liv / Under høststjærnen (Samlede verker, #4)",8205206309,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,,,nor,Gyldendal Norsk Forlag,false,61774380,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
53124955,18317,Foamea,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1967,,,rum,Editura pentru literatura universala,false,79819809,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1890,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
24171571,18317,Valitut teokset II,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419861713l/24171571._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419861713l/24171571._SY75_.jpg,1954,,,fin,WSOY,false,43760416,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1954,1,1,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],['5087069'],['J.A. Hollo'],['3.69'],
36459301,18317,Die Stimme des Lebens : Novellen,3423010665,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508707694l/36459301._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508707694l/36459301._SY75_.jpg,1975,,,ger,Deutscher Taschenbuch Verlag,false,58165022,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
36175327,18317,Taler på torvet II,,9788205379497,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504460838l/36175327._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504460838l/36175327._SX50_.jpg,2009,,,nor,Gyldendal,false,57791259,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
51152376,18317,Children of the Age,057864570X,9780578645704,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581399103l/51152376._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581399103l/51152376._SX50_.jpg,2020,3,16,,Tough Poets Press,false,75937562,1,7,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['18317', '18671535', '13932817']","['Knut Hamsun', 'J S Scott', 'Rick Schober']","['4.00', '5.00', '4.32']",[],[],[],"New edition of J.S. Scott's 1924 English translation of <em>Children of the Age</em> (original title: <em>B�rn av Tiden</em>) by Knut Hamsun, winner of the Nobel Prize for Literature in 1920.<br /> <br /> Hamsun described it as ""a novel about the war between the aristocrat and the peasant."" <em>The Encyclopedia of the Novel</em> (2014) called it ""a historically based--and utterly scathing--critique of modernity."" And the Hamsun Centre (Hamsunsenteret) website wrote: ""In <em>Children of the Age</em> a family's rise and fall are used to describe the decline and fall of a whole epoch. Thematically the novel has similarities to Thomas Mann's <em>Buddenbrooks </em>(1901), with Hamsun's humour being the stylistic difference between the two.""<br /> <br /> <em>Children of the Age</em> was a commercial success when it was first published in Norway in 1913. Isaac Anderson, writing in <em>The Literary Digest International Book Review</em> (1924), described it as ""Hamsun's art at its best,"" and, while concluding that was ""not so great a novel as <em>Growth of the Soil</em>,"" it had the same epic quality, and ""deserves, and undoubtedly will have, a high place among the novels of our time.""<br /> <br /> This new edition is not simply a scan of the original. It has been completely reformatted and redesigned. Spelling errors and other typos that appeared in the original Alfred A. Knopf edition have been corrected."
12845273,18317,Abenteurer; ausgew,,2940039617627,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,17996313,3,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
51331907,18317,Verzameld proza deel 4,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1963,,,,Uitgeverij Heideland Hasselt,false,76015878,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],
42326273,18317,Knut Hamsun K�mpfende Kr�fte: Novellen (Classic Reprint),1391385543,9781391385549,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539869817l/42326273._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539869817l/42326273._SX50_.jpg,2018,10,5,,Forgotten Books,false,65982214,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],"Excerpt from Knut Hamsun K�mpfende Kr�fte: Novellen<br /><br />Das gr��te h�uschen auf ber Blaureninfel geh�rte bem alten, braven Bootmacher joachim. Unter feinem Dache faub ber [deihnachtstang fiatt, 3ahr f�r Jahr; unb f�r vier ober fechs Paare auf einmal diata su befommen, bas bebeutete gar nichts. Die mw befianb in einer Dioline, unb neben ber Dicline fa� ein weiter mann mit Kamen Dibrif; ber tr�llerte unb fang unb trampelte ben aft. Unb bie Burfchen tansten in l}emb�rmeln.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
53308075,18317,Η πείνα,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,gre,,false,81492555,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],"«Το βιβλίο μου είναι μια προσπάθεια να περιγράψω την περίεργη ζωή του νου, τα μυστήρια της ψυχής σε ένα κορμί που πεινάει».<br />Κνουτ Χάμσουν<br /><br />Τοποθετημένη στη Χριστιανία (σημερινό Όσλο) στα τέλη του 19ου αιώνα, η Πείνα περιγράφει τις προσπάθειες του ανώνυμου ήρωα, που πασχίζει να επιβιώσει γράφοντας άρθρα για εφημερίδες, τα οποία θα του επιτρέψουν να καλύψει τις στοιχειώδεις ανάγκες του –να φάει και να κοιμηθεί– με αξιοπρέπεια. Δεν τα καταφέρνει πάντα· με την κοινωνική, φυσική και πνευματική του κατάσταση σε διαρκή εξασθένηση, περιπλανιέται στους δρόμους, βυθίζεται ολοένα και περισσότερο στην παράνοια. Ο πεινασμένος συγγραφέας μάταια προσπαθεί να διατηρήσει τον σεβασμό προς την έννοια «Άνθρωπος», προς τον εαυτό του και προς τους άλλους, αφού το στομάχι του τον υποχρεώνει σε παραχωρήσεις για τις οποίες μετανιώνει, γεμίζοντας άλλοτε ενοχές και άλλοτε αδικαιολόγητη αυτοεκτίμηση. Αυτό που τον κρατάει να μη διαλυθεί είναι το κάτισχνο κορμί του, που σε μεγάλο βαθμό καθορίζει επίσης και τη συμπεριφορά του μυαλού του.<br /><br />«Ο ήρωας του Χάμσουν απαλλάσσεται συστηματικά από κάθε είδους πίστη σε κάθε είδους σύστημα και τελικά, μέσω της πείνας την οποία επιβάλλει στον εαυτό του, φτάνει στο τίποτα. Τίποτα δεν τον στηρίζει ώστε να συνεχίσει την πορεία του, κι όμως αυτός εξακολουθεί να προχωρά. Προχωρά κατευθείαν στον 20ό αιώνα».<br />Από την εισαγωγή του Paul Auster"
50645057,18317,Samlede verker. 14 : Ved rikets port / Livets spil / Aftenrøde / Munken Vendt,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579895197l/50645057._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579895197l/50645057._SY75_.jpg,1976,,,nor,Gyldendal,false,75654403,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],"<i>Del av Samlede verker, bind 1-15, med felles ISBN 82-05-03131-2 / 978-82-05-03131-9.</i>"
50398000,18317,Samlede verker. 6 : Børn av tiden / Segelfoss by,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578774025l/50398000._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578774025l/50398000._SY75_.jpg,1976,,,nor,Gyldendal,false,75357697,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['18317'],['Knut Hamsun'],['4.00'],[],[],[],"<i>Del av Samlede verker, bind 1-15, med felles ISBN 82-05-03131-2 / 978-82-05-03131-9.</i>"
