id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
66414,36913,Gitanjali,1420926306,9781420926309,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348514071l/66414._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348514071l/66414._SY75_.jpg,2005,1,1,eng,Digireads.com,false,2066877,432,25677,36515,8448,551,5:4640|4:2420|3:1005|2:237|1:146|total:8448,1910,,,4.32,5774,362,"['36913', '29963']","['Rabindranath Tagore', 'W.B. Yeats']","['4.13', '4.16']",[],[],[],"Nobel laureate Rabindranath Tagore was one of the most important writers in 20th-century Indian literature. Among his expansive and impressive body of work, ""Gitanjali"" is regarded as one of his greatest achievements, and has been a perennial bestseller since it was first published in 1910."
40558160,36913,Una Historia Hind�: Novela Hist�rica de la Antigua India,1640810641,9781640810648,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556894547l/40558160._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556894547l/40558160._SX50_.jpg,2018,6,8,,Cofre del Saber,true,62985068,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"A Rabindranath Tagore se lo conoc�a como al poeta de la ternura y de los finos matices; pero, ciertamente como al novelista sagaz y observador, profundo analista de las costumbres de su India natal. Es lo que pone de relieve en <em>Una Historia Hind� </em>- se presenta una faceta casi desconocida de Tagore.<br /><br />Este relato, breve y denso en su s�ntesis, nos acerca las <strong>modalidades del pa�s milenario</strong>, el viejo <strong>problema de las castas</strong>, las<strong> luchas de la mujer</strong> por alcanzar su liberaci�n. Todo ello contado con esos innumerables matices que distinguen al ilustre poeta.<br /><br />Son cuatro voces, cuatro almas las que dialogan a lo largo de esta historia plena de hallazgos y de riqueza espiritual junto a observaciones de innegable inter�s documental."
29100848,36913,Poèmes de Kabir,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,49338732,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
53185461,36913,Chitrangada and other Dramatic Poems,812911187X,9788129111876,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,,,eng,Rupa Publications,false,80153197,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],['20212814'],['Shailesh Parekh'],['0.0'],
44418609,36913,Janmadine ( Bengali Edition ),1985772264,9781985772267,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,68968813,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
45308165,36913,The Hero: Imagine story (Success Book 1),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,70036333,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['36913', '17195071']","['Rabindranath Tagore', 'Aman Kumar']","['4.13', '3.75']",[],[],[],
42121575,36913,La hermana mayor y otros cuentos,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538537358l/42121575._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538537358l/42121575._SY75_.jpg,1974,,,spa,Losada,false,65717357,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
44418610,36913,Kari o Kamal ( Bengali Edition ),1717558615,9781717558619,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,68968814,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
21185952,36913,Riddle Plays,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,40525936,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2010,6,30,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
40573176,36913,Raja Praja ( Bengali Edition ),1720931321,9781720931324,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,6,9,,Createspace Independent Publishing Platform,false,63000434,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],Raja Praja (The King and his Subjects) is a collection of political essays by Rabindranath Tagore published in 1908.
36540111,36913,Rajshree Aur Apni Duniya (राजर्षि और अपनी दुनिया) (Hindi),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,58269043,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
35294636,36913,Rabindra Rachanabali : Vol 5,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,56659827,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
21940563,36913,The Rabindranath Tagore Collection: Gitanjali and 19 Other Works (Illustrated),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,41245556,1,9,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2011,10,27,0.00,0,0,"['36913', '4829338', '29963']","['Rabindranath Tagore', 'Charles River Editors', 'W.B. Yeats']","['4.13', '3.67', '4.16']",['3919479'],['Surendranath Tagore'],['3.83'],
34153418,36913,Golpo Guccho Volume 3,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,55191925,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
31118063,36913,The English Writings of Rabindranath Tagore: Poems,817201547X,9788172015473,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,51725174,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['36913', '727559']","['Rabindranath Tagore', 'Sisir Kumar Das']","['4.13', '3.75']",[],[],[],
25724731,36913,The Visvabharati Ideal,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,45560952,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],It is a book that stated need of an institution where confluence of Eastern and Western faculties meet. Realized in Shantiniketan
39600371,36913,রবীন্দ্র রচনাবলী : বিংশ খন্ড,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,61189496,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
26903079,36913,Letters: Extracts From Old Letters of Rabindranath Tagore (Classic Reprint),133004942X,9781330049426,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524519394l/26903079._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524519394l/26903079._SX50_.jpg,2018,4,21,,Forgotten Books,false,46954617,2,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2015,9,27,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"Literature and music icon, Rabindranath Tagore is perhaps best known for winning the Nobel Prize in Literature, as he was the first non-European to do so. Tagore single-handedly restyled the music of India via the thousands of songs he wrote and performed over the course of his lifetime. Throughout his lengthy career, Tagore also reshaped the literature of his region through his novels, short stories, and plays, with a focus on issues of regional importance and reflected a regional style that was easily identified and flavored his themes. This book, <i>Letters: Extracts from Old Letters of Rabindranath Tagore</i>, is a compilation of Tagore's letters over the course of his travels at home and abroad.<br /><br />Set at the turn of the twentieth century, Tagore's travelogues highlight his incredible experiences and observations, granting the reader an exciting glimpse into his life and times. Each letter is written with a flowing, expositional style that readily conveys both Tagore's sense of responsibility and his insatiable curiosity. ""Ours is truly a God-forsaken country. Difficult, indeed is it for us to keep up the strength of our will to do...one yearns for a full-blooded, sturdy, and capable personality; these are all so many shadows flitting about out of touch with the world."" Tagore's letters are also riddled with his thoughts and observations on all facets of life, ""If we begin to attach too much importance to the applause of Englishmen, we shall have to get rid of much that is good in us, and to accept much that is bad from them."" His capacity to interpret and express the world around him remains unmatched to this day, and readers of this work are sure to be transported in time.<br /><br />An enchanting look at one of India's most famous writers and musicians, <i>Letters: Extracts from Old Letters of Rabindranath Tagore</i> highlights all that is wonderful about this time period (and the author) but also makes a point to bring attention to those things that are duller in luster and need more time and attention to achieve fruition. Taking into account Tagore's massive impact on the music and writing of India and other regional cultures, this text is sure to be illuminating and offer fascinating insight and inspiration. Perfect for the aspiring writer or musician, the historian interested in the twentieth century world, or fans of this prolific and momentous man.<br /><br />About the Publisher<br /><br />Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at <a target=""_blank"" href=""http://www.forgottenbooks.com"" rel=""nofollow"">www.forgottenbooks.com</a><br /><br />This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
27771806,36913,Berro Il Tuo Primo Sorriso: Caleidoscopio Di Parole D'Amore,8862403623,9788862403627,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465601115l/27771806._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465601115l/27771806._SX50_.jpg,2015,10,5,,Edizioni Terra Santa,false,47747962,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"Sono inanellate inquesto libro, una dopo l'altra, le perle piu luminose dello scrittore bengalese Rabindranath Tagore, premio Nobel per la Letteratura, che celebro l'amore umano e divino incantando generazioni di lettori in tutto il mondo. Ogni gioiello di questo scrigno prezioso declina in mille sfumature l'amore per se stessi, per gli altri, per Dio e l'intera Creazione. Sono schegge narrative, liriche e parabole, alcune tradotte per la prima volta in Italia. La straordinaria capacita evocativa del narratore-poeta fa risuonare a ogni pagina echi della grande letteratura sacra e profana: da Gilgamesh al Cantico dei Cantici, dalla Bhagavadgita ai mistici Sufi, da Dante a Shakespeare fino ai romantici Wordsworth e Keats. Cesellando frasi e versi con sensibilita tutta orientale, Tagore crea intarsi di rara bellezza, una preziosa alchimia che abbraccia cielo e terra e che prova ai pessimisti che l'amore, quello autentico, vince sempre: sul dolore, sull'ingiustizia, sulla morte."
51421676,36913,Poetry Empire Of India: A Collection Of Poetry of Rabindranath Tagore,,9798607603359,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2020,2,1,,Independently Published,false,76086395,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],"Rabindranath Tagore (Bengali: রবীন্দ্রনাথ ঠাকুর) (7 May 1861 - 7 August 1941) was a poet of India. His name is written as Rabindranath Thakur in Indian languages. He was also a philosopher and an artist. He wrote many stories, novels, poems and dramas. He is also very well known for composing music. His writings greatly influenced Bengali culture during the late 19th century and early 20th century. In 1913, he won the Nobel Prize in Literature. He was the first Asian to win this prize.Rabindranath Tagore was popularly known as 'Kabiguru'. His major works included Gitanjali (Song Offerings), a world-famous poetry book; Gora (Fair-Faced); Ghare-Baire (The Home and the World); and many other works of literature and art. Tagore was also a cultural reformer, and modernized Bangali art. He made it possible to make art using different forms and styles.Tagore died on 7 August 1941 (""Baishey Shrabon"" in Bengali, 22nd Shrabon)."
39347061,36913,The Friday Fair,9382454101,9789382454106,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576004538l/39347061._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576004538l/39347061._SX50_.jpg,,,,,,false,60997757,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['36913', '17850558']","['Rabindranath Tagore', 'Debasmita Dasgupta']","['4.13', '3.88']",[],[],[],
40573191,36913,Prantik ( Bengali Edition ),172093178X,9781720931782,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,6,10,,Createspace Independent Publishing Platform,false,63000448,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],Prantik is a collection poems by Rabindranath Tagore published in 1938.
44668326,36913,Dárek z lásky,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554039244l/44668326._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554039244l/44668326._SX50_.jpg,1947,,,cze,J. Šnajdr,false,69321858,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],['6386235'],['Josef Hecht'],['0.0'],"„Jeden z nejvíce zasloužilých nositelů Nobelovy ceny, velekněz slova o myšlence všelidskosti, svobody a sbratření lidstva vesmírem, slova vysoce a výlučně básnického, v němž jest náboženská filosofie zasnoubena s poesií vzešlou z moudrosti Východu, napsal překrásné rozhovory s přeludem milované ženy: <i>Dárek z lásky</i>.<br />Čtenář, uvyklý na evropskou tradici erotické lyriky, bude překvapen nesmírnou křehkostí a přece vášní naplněných ztichlých rozhovorů básníkových, který tak čistě miluje, myslí i dává se v básni, jež více než básní, stává se pramenem onoho citového zásahu, od nejsladší smyslnosti až k nehmotnosti lásky kosmické a odtud zpět k materialisaci lidství, oproštěného od lživého asketismu. <i>Dárek z lásky</i> je jedním z vrcholů milostné poesie světové, ve které není jednostranné tváře buď zhrzenosti ,prokletých’ nebo jásání šťastně zpitých životem, ale kde nalézáme písně života i smrti s celou tragickou krásou v nich. S láskou k vidině ženy jde ruku v ruce láska k člověku, rozkvetlým zahradám a dobru vůbec; zde se nepřímo obráží básníkovo vyznání: nepokořit se mocným, nepřehlížet ubohé, ale sklonit se před Oním, jenž je v tom, co dýcháme, čím mluvíme a žijeme. S jakou vroucností uměli vyznávat lásku Villon, Lamennais nebo Dante, ale s jakou vážností a smyslem pro její světodějný smysl ji vyznává Tagore.<br /><i>Dárek z lásky</i> je jednou z knih poesie, která ještě po dlouhou dobu bude plnit poslání mezi evropskými čtenáři svým pathosem všelásky tolik zdůvodněné ideou Východu, ze kterého Tagore chce míti ráj svobody a pravdy.“ – F. Č.<br /><br />Z anglického autorova převodu přeložil Josef Hecht.<br />Obálku a frontispice navrhl akademický malíř Jan Černý.<br />Třetí přepracované vydání.<br />Náklad 3 000 výtisků."
43189298,36913,Naav Durghatna (नाव दुर्घटना) (Hindi),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,67012227,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
37908377,36913,Rabindra Rachanabali Volume 16,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,59616131,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
43189299,36913,Maan Bhanjan (मान भंजन) (Hindi),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,67012228,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
39600117,36913,রবীন্দ্র রচনাবলী : দশম খন্ড,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,61189252,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
38710952,36913,Lal Kaner Drama,8173096988,9788173096983,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,60290180,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
44659058,36913,Shesh Lekha,,9788171677825,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,69304453,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],['294540'],['Pritish Nandy'],['4.07'],
49098543,36913,The Life and Time Rabindranath Tagore,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,74536582,1,0,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
51566504,36913,Greatest Works of Rabindranath Tagore (Deluxe Hardbound Edition),9389053366,9789389053364,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,76182150,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
44679414,36913,"Rabindranath Tagore's Santiniketan Essays: Religion, Spirituality and Philosophy",0429316593,9780429316593,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2019,7,1,,Routledge,false,69339271,1,5,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['36913', '19014336']","['Rabindranath Tagore', 'Medha Bhattacharyya']","['4.13', '4.00']",[],[],[],
21235296,36913,Kotha,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,40564360,1,6,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,2012,9,9,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
36177125,36913,Rabindra Rachanabali Volume 1,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,57794186,1,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
34630798,36913,Paras Mani,9350640384,9789350640388,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,55792779,2,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
34630799,36913,Ravindarnath Ki Kahaniyan I,8171829821,9788171829828,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,55792780,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
39600129,36913,রবীন্দ্র রচনাবলী : একাদশ খন্ড,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,61189260,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
39600417,36913,রবীন্দ্র রচনাবলী : একবিংশ খন্ড,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,61189516,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
39600437,36913,রবীন্দ্র রচনাবলী : দ্বাবিংশ খন্ড,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,61189519,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
23953865,36913,Poesia - Teatro - Prosa. Nobel 1913,8802019185,9788802019185,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419019312l/23953865._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419019312l/23953865._SX50_.jpg,1979,1,1,ita,UTET,false,43557778,1,4,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,1979,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
39600445,36913,রবীন্দ্র রচনাবলী : ত্রয়োবিংশ খন্ড,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,61189522,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
31341749,36913,Nirbachito Natak Sankalan,8192363716,9788192363714,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,52016786,1,2,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
35531278,36913,Megh Aur Tarang,8189934848,9788189934842,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,56952723,1,1,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,['36913'],['Rabindranath Tagore'],['4.13'],[],[],[],
28160162,36913,The Poetry of Heaven,1783948744,9781783948741,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2015,12,1,,Portable Poetry,false,48172947,2,3,0,0,0,5:0|4:0|3:0|2:0|1:0|total:0,,,,0.00,0,0,"['36913', '13453', '195780']","['Rabindranath Tagore', 'William Blake', 'Gerard Manley Hopkins']","['4.13', '4.17', '4.09']",[],[],[],"It is often said that two things are unavoidable; Death and Taxes. Certainly the latter is a common thorn in adult life but as to the former it seems that for many people it is merely a hiccup in Life's eternal journey. A journey they wish, if being of good deed and character, to share at the eternity of Heaven's largesse, a reward for Faith and the obligations of Religion. Of course for those not so fortunate an altogether different experience was prepared for them; Hell. Its nightmare visions so terrifying conjured up by Dante and Milton. Here we have gathered together verse by such luminaries as William Blake, Gerald Manley Hopkins, John Milton, Ben Jonson, Rupert Brooke and of course many others to share their thoughts and vision."
