id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1566053,48535,The Portable Atheist: Essential Readings for the Nonbeliever,0306816083,9780306816086,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,11,6,eng,Da Capo Press/Perseus Books (Philadelphia),false,1558637,21,50586,67950,16889,496,5:6544|4:6004|3:3061|2:751|1:529|total:16889,2007,11,6,4.02,16086,446,"['3956', '8143161', '2742325', '10122', '122092', '45726', '55078', '45882', '173', '12793', '134805', '48535', '1244', '3345', '15905', '15591', '9494', '4178376', '7805', '10017', '9810', '3706', '84076', '280602', '17854', '64716', '7105', '10538', '6878', '384534', '47788', '7863309', '6952980', '333902', '1194', '111011', '445128', '134143', '2408', '86758', '3299', '3665', '16593', '14104911', '46245', '57651', '7084']","['Christopher Hitchens', 'Lucretius', 'Omar Khayyám', 'Thomas Hobbes', 'Baruch Spinoza', 'David Hume', 'James Boswell', 'Percy Bysshe Shelley', 'George Eliot', 'Charles Darwin', 'Leslie Stephen', 'Anatole France', 'Mark Twain', 'Joseph Conrad', 'Thomas Hardy', 'Emma Goldman', 'H.P. Lovecraft', 'Carl Van Doren', 'H.L. Mencken', 'Sigmund Freud', 'Albert Einstein', 'George Orwell', 'John Betjeman', 'Chapman Cohen', 'Bertrand Russell', 'Philip Larkin', 'Martin Gardner', 'Carl Sagan', 'John Updike', 'John Leslie Mackie', 'Michael Shermer', 'A.J. Ayer', 'Daniel C. Dennett', 'Charles Templeton', 'Richard Dawkins', 'Victor J. Stenger', 'Elizabeth S.  Anderson', 'Penn Jillette', 'Ian McEwan', 'Steven Weinberg', 'Salman Rushdie', 'Ibn Warraq', 'Sam Harris', 'A.C. Grayling', 'Ayaan Hirsi Ali', 'John Stuart Mill', 'Karl Marx']","['4.13', '4.00', '4.11', '3.80', '4.04', '3.95', '3.98', '4.01', '3.84', '3.99', '4.02', '3.90', '3.86', '3.50', '3.84', '4.05', '4.05', '4.02', '3.98', '3.82', '4.08', '4.07', '4.02', '4.02', '4.02', '4.07', '4.07', '4.24', '3.80', '4.02', '3.95', '3.96', '3.97', '4.02', '4.01', '3.99', '4.02', '4.04', '3.73', '4.04', '3.83', '4.01', '3.94', '3.89', '4.16', '3.90', '3.74']",[],[],[],"From the #1 New York Times best-selling author of <i>God Is Not Great</i>, a provocative and entertaining guided tour of atheist and agnostic thought through the ages with never-before-published pieces by Salman Rushdie, Ian McEwan, and Ayaan Hirsi Ali. Christopher Hitchens continues to make the case for a splendidly godless universe in this first-ever gathering of the influential voices--past and present--that have shaped his side of the current (and raging) God/no-god debate. <br /><br />With Hitchens as your erudite and witty guide, you'll be led through a wealth of philosophy, literature, and scientific inquiry, including generous portions of the words of Lucretius, Benedict de Spinoza, Charles Darwin, Karl Marx, Mark Twain, George Eliot, Bertrand Russell, Emma Goldman, H. L. Mencken, Albert Einstein, Daniel Dennett, Sam Harris, Richard Dawkins, and many others well-known and lesser known. And they're all set in context and commented upon as only Christopher Hitchens political and literary journalist extraordinaire can.” <i>(Los Angeles Times)</i> <br /><br />Atheist? Believer? Uncertain? No matter: <i>The Portable Atheist</i> will speak to you and engage you every step of the way."
11049475,48535,Famous Modern Ghost Stories,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434422373l/11049475._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434422373l/11049475._SY75_.jpg,,,,,,true,15970449,82,999,1268,373,42,5:71|4:102|3:131|2:43|1:26|total:373,1921,,,3.40,279,17,"['613800', '33546', '24953', '18791', '48535', '82525', '13682600', '3944245', '14403', '102920', '4624490', '3243461', '4104142', '38840', '57739', '184333']","['Dorothy Scarborough', 'Arthur Machen', 'Leonid Andreyev', 'Guy de Maupassant', 'Anatole France', 'Richard Le Gallienne', 'William Fryer Harvey', 'Myla Jo Closser', 'Ambrose Bierce', 'Mary E. Wilkins Freeman', 'Edgar Allan Poe', ""Fitz-James O'Brien"", 'Olivia Howard Dunbar', 'Algernon Blackwood', 'Robert W. Chambers', 'Wilbur Daniel Steele']","['3.46', '3.89', '4.04', '3.86', '3.90', '3.70', '3.87', '3.47', '3.95', '3.89', '4.17', '4.00', '3.71', '3.95', '3.71', '3.70']",[],[],[],15 stories and a commentary by Bennett Cerf
22856531,48535,Les amants,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407073741l/22856531._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407073741l/22856531._SY75_.jpg,1973,,,ita,Franco Maria Ricci,false,6495646,47,1033,1054,295,36,5:49|4:111|3:100|2:30|1:5|total:295,1777,,,3.57,0,0,"['506781', '48535']","['Vivant Denon', 'Anatole France']","['3.53', '3.90']",['1204040'],['Giovanni Mariotti'],['3.87'],"Dominique Vivant, barone Denon (Givry, 4 gennaio 1747 – Parigi, 27 aprile 1825) è stato uno scrittore, incisore, storico dell'arte, egittologo ed amministratore francese. È considerato uno dei precursori della museologia e della storia dell'arte. <br /><br />Point de lendemain (Senza domani), 1777, Trad. di Gabriele Fredianelli. Barbès editore, 2008, romanzo emblematico della letteratura rococò. Ritenuto un capolavoro della letteratura erotica."
207107,48535,Spells of Enchantment: The Wondrous Fairy Tales of Western Culture,0140127836,9780140127836,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,12,1,eng,Penguin Books,false,822579,4,1624,1047,255,15,5:93|4:109|3:42|2:9|1:2|total:255,1991,,,4.11,226,11,"['41878', '4764', '285217', '7267068', '1115185', '29963', '16839', '155517', '1244', '6815', '7906', '5339', '16086', '8694', '10991', '48535', '32349', '7994', '211036', '5989', '6378', '6556', '27500', '3565', '2938140', '2938141', '1113469', '35760', '5754446']","['Jack D. Zipes', 'Philip K. Dick', 'Johann Wolfgang von Goethe', 'E.T.A. Hoffmann', 'William Hawthorne', 'W.B. Yeats', 'James Thurber', 'Italo Calvino', 'Mark Twain', 'August Strindberg', 'Rainer Maria Rilke', 'Robin McKinley', 'Robert Coover', 'Tanith Lee', 'Stanisław Lem', 'Anatole France', 'Sylvia Townsend Warner', 'Jean-Jacques Rousseau', 'Michael de Larrabeiti', 'Jane Yolen', 'Hans Christian Andersen', 'Theodor Storm', 'Angela Carter', 'Oscar Wilde', 'Jacob Grimm', 'Wilhelm Grimm', 'Hermann Hesse', 'Charles Perrault', 'Voltaire']","['4.09', '3.93', '3.80', '3.83', '4.10', '4.16', '3.95', '4.02', '3.86', '3.53', '4.29', '3.97', '3.80', '3.89', '4.03', '3.90', '3.87', '3.76', '3.99', '3.96', '4.12', '3.51', '3.93', '4.10', '4.16', '4.19', '4.05', '4.04', '3.77']",[],[],[],"""Spells of Enchantment"" brings together the best literary fairy tales ever written, arranged to provide a sense of the history and evolution of this ancient genre. Focusing on the work of the most gifted writers of the great Western literary movements from classical times to the present, Jack Zipes's collection shows how some of literature's most creative minds have tried their hand at mixing the magic ingredients of the fairy tale - and how the genre has been marvelously transformed according to each writer's particular genius.Including more than sixty tales by such master practitioners of the art as Perrault, Voltaire, Goethe, Hoffmann, Hawthorne, Wilde, Yeats, Hesse, Thurber, Calvino, Philip K. Dick, Robert Coover, and Angela Carter, this authoritative, original, and unique volume is sure to bewitch readers of all ages."
17740097,48535,Το τέλος της ζήλειας,9603253871,9789603253877,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1570087906l/17740097._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1570087906l/17740097._SX50_.jpg,2001,9,,gre,Άγρα,false,6139476,17,550,954,267,9,5:43|4:105|3:86|2:28|1:5|total:267,1896,,,3.57,16,1,"['233619', '48535', '167838', '14717953']","['Marcel Proust', 'Anatole France', 'Yves Sandre', 'Νάσος Δετζώρτζης']","['4.21', '3.90', '3.90', '3.83']",[],[],[],"<i>και άλλα τέσσερα κείμενα από τον τόμο ""Τέρψεις και ημέραι""</i><br /><br />Η ελληνική αυτή έκδοση συνοδεύεται από τον πρόλογο του Anatole France για την πρώτη γαλλική έκδοση του <i>""Τέρψεις και ημέραι""</i>, το 1896, ένα φιλολογικό δοκίμιο του Yves Sandre, συνεπιμελητή του τόμου στην έκδοση της Bibliotheque de la Pleiade - Gallimard (Παρίσι, 1971), σημειώσεις για τα πέντε κείμενα και εργοβιογραφία του Marcel Proust.<br /><br />Τα κείμενα που παρουσιάζονται είναι: <br />- ""Ο θάνατος του Βαλτασάρ Σιλβανδού, υποκόμη της Συλβανίας"" <br />- ""Βιολάντη ή Η κοσμική ζωή"" <br />- ""Κοσμικά και μουσικά Μπουβαρδή και Πεκουσέτου"" <br />- ""Η εξομολόγηση μιας κοπέλας"" <br />- ""Το τέλος της ζήλειας""<br /><br />""Ποια στοιχεία έχουν κοινά το πρώτο έργο του Προυστ και το <i>""Αναζητώντας τον χαμένο χρόνο""</i>; Είναι στοιχεία πάσης φύσεως. Ροπή προς την ψυχολογική ανάλυση, προς την ανθρώπινη ή την κοινωνική τυπολογία, τάση προς τη διαμόρφωση συμβόλων και την υφολογική μορφολόγηση του ποιητικώς εκφράζεσθαι (η οποία και συγκερνά την κατάχρηση φιλολογικού ναρκισισμού και ουδετερώνει το ρεαλισμό). Άλλα στοιχεία, προσωπικότερα, αναφέρονται στην προυστική θεματολογία στο επίπεδο των αντικειμένων, των ιδεών ή των συναισθημάτων: τα λουλούδια, τα καράβια ή τα σύννεφα, η θάλασσα, το βουνό, η διαλεκτική σχέση απουσίας και φαντασίας, η σχέση ανάμεσα στον έρωτα, τη ζήλεια και τη μοναξιά, η αντιστικτική συμπαράθεση του θανάτου και του χρόνου, η σημασία των γραμμάτων, της μουσικής, της ζωγραφικής, η επιλεκτική περιγραφή των κοσμικών κύκλων, η νοσταλγία της εφηβείας που έχει διαφθαρεί από μια πρώτη εμπειρία, η ανάλυση της γυναικείας διαστροφής.""<br />(από το επίμετρο του Yves Sandre)"
503557,48535,The Red Lily,140432822X,9781404328228,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1894,,,,,false,3247387,107,849,771,236,26,5:33|4:64|3:91|2:29|1:19|total:236,1894,,,3.27,110,9,['48535'],['Anatole France'],['3.90'],[],[],[],"The Red Lily tells of the affair between a woman of the world, married to a politician, with an artist. A trip to Florence (which symbolizes the title) crowns this carnal and mystical union. Soon, jealousy insinuates itself into the lover's heart, who ends the affair.<br />This novel by Anatole France, unique in its genre, now rehabilitated and returned to fashion, is partially autobiographical, since it is based on the, at first passionate affair, between the author and Mrs. de Caillavet."
24322886,48535,Bee: The Princess of the Dwarfs,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,5094292,58,756,762,203,35,5:54|4:72|3:54|2:19|1:4|total:203,1883,,,3.75,109,22,"['48535', '7305098', '4106369']","['Anatole France', 'Мария Далчева', 'Любен Зидаров']","['3.90', '4.25', '4.52']",[],[],[],=Honeybee
2070796,48535,Le Livre de mon ami,3125991307,9783125991309,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446125228l/2070796._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446125228l/2070796._SY75_.jpg,,,,fre,,false,2076039,55,329,517,141,14,5:33|4:49|3:45|2:7|1:7|total:141,1885,,,3.67,96,9,['48535'],['Anatole France'],['3.90'],[],[],[],
2070833,48535,At the Sign of the Reine Pedauque,1432611976,9781432611972,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,6,23,,Kessinger Publishing,false,2076078,83,327,487,144,12,5:25|4:36|3:57|2:21|1:5|total:144,1892,,,3.38,59,4,['48535'],['Anatole France'],['3.90'],[],[],[],"This scarce antiquarian book is a facsimile reprint of the original. Due to its age, it may contain imperfections such as marks, notations, marginalia and flawed pages. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions that are true to the original work."
9724847,48535,Il procuratore della Giudea,883890166X,9788838901669,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320655030l/9724847._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320655030l/9724847._SX50_.jpg,1980,2,,ita,Sellerio,false,14613666,11,241,394,110,18,5:18|4:43|3:36|2:11|1:2|total:110,1902,,,3.58,64,9,"['48535', '44709']","['Anatole France', 'Leonardo Sciascia']","['3.90', '3.86']",[],[],[],"Anatole France pubblicò questo racconto nel 1902. Da allora, e fino agli anni Venti, ha avuto un destino di splendido isolamento: edizioni numerate, rare, ornate di incisioni originali, tipograficamente perfette. È un isolamento che il racconto merita e che continuiamo a dargli presentandolo nella traduzione di Leonardo Sciascia a un pubblico più vasto. È - come dice Sciascia - un apologo e un'apologia dello scetticismo: forse particolarmente salutare in un momento in cui muoiono le certezze al tempo stesso che di certezze si muore."
7246332,48535,The Garden of Epicurus,1436673887,9781436673884,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396230875l/7246332._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396230875l/7246332._SY75_.jpg,,,,,,false,2238531,52,425,391,93,11,5:38|4:38|3:15|2:2|1:0|total:93,1894,,,4.20,66,5,['48535'],['Anatole France'],['3.90'],['7228157'],['Alfred Richard Allinson'],['3.80'],
11237027,48535,The World's Greatest Short Stories,8172240589,9798172240584,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1304314055l/11237027._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1304314055l/11237027._SX50_.jpg,2009,,,eng,Jaico Publishing House,false,16163183,1,425,360,93,7,5:25|4:42|3:18|2:5|1:3|total:93,2009,,,3.87,93,7,"['5031025', '3072763', '439723', '128382', '29227', '4037220', '16070', '7702', '6378', '16', '4197526', '4624490', '1455', '1126', '4176632', '3345', '854076', '90', '4820092', '45712', '18791', '6076026', '8993', '91847', '86404', '48535']","['Anton Chekhov', 'Maxim Gorky', 'Karel Čapek', 'Leo Tolstoy', 'Giovanni Boccaccio', 'Miguel de Cervantes Saavedra', 'Alexander Pushkin', 'Luigi Pirandello', 'Hans Christian Andersen', 'Edith Wharton', 'Richard Francis Burton', 'Edgar Allan Poe', 'Ernest Hemingway', 'Walter de la Mare', 'W. Somerset Maugham', 'Joseph Conrad', 'Robert Louis Stevenson', 'Mulk Raj Anand', 'Liam O`Flaherty', 'Katherine Mansfield', 'Guy de Maupassant', 'Saki', 'O. Henry', 'Nizami Ganjavi', 'E.M. Forster', 'Anatole France']","['3.96', '3.88', '4.03', '4.06', '3.85', '3.87', '4.08', '3.96', '4.12', '3.78', '3.82', '4.17', '3.83', '3.99', '4.04', '3.50', '3.85', '3.72', '3.87', '3.78', '3.86', '3.94', '4.08', '4.05', '3.88', '3.90']",[],[],[],"This book is a compilation of classic short stories by the world`s greatest writers. The stories have been carefully chosen th shocase the authors` versatility and skill as storytellers.The collection covers an extraordinary range of themes, styles and settings, allowing the reader to get a glimpse of another world gone by. Yet, these stories seem timeless, and the characters in them show the same foibles, fears and hopes as people in the brave new world of the 21st century."
50627575,48535,LibriVox Short Story Collection 004,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579721496l/50627575._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579721496l/50627575._SX50_.jpg,2006,5,2,eng,LibriVox,false,16292376,19,240,342,95,6,5:20|4:30|3:36|2:5|1:4|total:95,1970,11,1,3.60,0,0,"['5031025', '7799', '16', '38840', '5144', '9172', '35238', '10889', '111091', '86241', '6076026', '4624490', '48535', '14403', '1244', '3243461', '29527']","['Anton Chekhov', 'Nathaniel Hawthorne', 'Edith Wharton', 'Algernon Blackwood', 'James Joyce', 'Lord Dunsany', 'Lafcadio Hearn', 'Bret Harte', 'Annie Fellows Johnston', 'Edna Ferber', 'Saki', 'Edgar Allan Poe', 'Anatole France', 'Ambrose Bierce', 'Mark Twain', ""Fitz-James O'Brien"", 'Charlotte Perkins Gilman']","['3.96', '3.45', '3.78', '3.95', '3.74', '3.89', '3.89', '3.70', '4.04', '3.95', '3.94', '4.17', '3.90', '3.95', '3.86', '4.00', '4.02']",[],[],[],The Bet by Anton Chekhov<br />The Birth Mark by Nathaniel Hawthorne<br />The Dilettante by Edith Wharton<br />The Empty House by Algernon Blackwood<br />Eveline by James Joyce<br />The Fulness of Life by Edith Wharton<br />The Ghosts by Lord Dunsany<br />The Glamour of New Orleans by Lafcadio Hearn<br />The Idyl of Red Gulch by Bret Harte<br />Legend of the Bleeding-heart by Annie Fellows Johnston<br />Long Distance by Edna Ferber<br />The Lost Sanjak by Saki<br />The Masque of the Red Death by Edgar Allan Poe<br />The Mass of Shadows by Anatole France<br />An Occurrence at Owl Creek Bridge by Ambrose Bierce<br />The Quicksand by Edith Wharton<br />The War Prayer by Mark Twain<br />What Was It? by Fitz-James O'Brien<br />The Woman Who Tried to be Good by Edna Ferber<br />The Yellow Wallpaper by Charlotte Perkins Gilman
2154983,48535,The Seven Wives of Bluebeard,1410105571,9781410105578,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,2210271,26,265,332,95,20,5:14|4:32|3:38|2:9|1:2|total:95,1909,,,3.49,55,11,['48535'],['Anatole France'],['3.90'],[],[],[],"Excerpt from The Seven Wives of Bluebeard <br />The strangest, the most varied, the most erroneous opinions have been expressed with regard to the famous individual commonly known as Bluebeard. None, perhaps, was less tenable than that which made of this gentleman a personification of the Sun. For this is what a certain school of comparative mythology set itself to do, some forty years ago. It informed the world that the seven wives of Bluebeard were the Dawns, and that his two brothers-in-law were the morning and the evening Twilight, identifying them with the Dioscuri, who delivered Helena when she was rapt away by Theseus. We must remind those readers who may feel tempted to believe this that in 1817 a learned librarian of Agen, Jean-Baptiste Peres, demonstrated, in a highly plausible manner, that Napoleon had never existed, and that the story of this supposed great captain was nothing but a solar myth."
1574342,48535,The Man Who Married a Dumb Wife,1410104745,9781410104748,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,1567064,18,242,217,64,17,5:9|4:17|3:31|2:4|1:3|total:64,1908,,,3.39,39,9,['48535'],['Anatole France'],['3.90'],[],[],[],
18891745,48535,The Second Ghost Story MEGAPACK®,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,24020793,3,136,205,52,4,5:18|4:15|3:17|2:2|1:0|total:52,2013,1,1,3.94,40,4,"['2995925', '35238', '16', '239579', '102920', '14403', '48535', '13479797', '6989', '133826', '18791', '57739', '3243461', '4104142', '4624490', '159']","['M.R. James', 'Lafcadio Hearn', 'Edith Wharton', 'Charles Dickens', 'Mary E. Wilkins Freeman', 'Ambrose Bierce', 'Anatole France', 'E.F. Benson', 'Rudyard Kipling', 'Brander Matthews', 'Guy de Maupassant', 'Robert W. Chambers', ""Fitz-James O'Brien"", 'Olivia Howard Dunbar', 'Edgar Allan Poe', 'Henry James']","['3.96', '3.89', '3.78', '3.89', '3.89', '3.95', '3.90', '4.00', '3.93', '3.72', '3.86', '3.71', '4.00', '3.71', '4.17', '3.62']",[],[],[],The Second Ghost Story Megapack selects 25 more choice haunts for your reading pleasure.
35821230,48535,Une Nuit de Cléopâtre,2744406864,9782744406867,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500932038l/35821230._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500932038l/35821230._SX50_.jpg,2007,,,fre,,false,411191,11,162,201,55,7,5:12|4:22|3:13|2:6|1:2|total:55,1839,,,3.65,0,0,"['103384', '48535']","['Théophile Gautier', 'Anatole France']","['3.88', '3.90']",[],[],[],"C'est une Cléopâtre bien inhabituelle que dépeint ici Théophile Gautier : une reine effrayée par cette Egypte monumentale sur laquelle elle règne et, par-dessus tout, une reine qui s'ennuie... La survenue d'un audacieux jeune homme qui brave tous les dangers pour elle introduit dans se fastueuse existence un trouble qui la séduit. Mais séduire Cléopâtre s'avère peut-être le plus périlleux des exploits. Les voluptueux caprices de la reine ne sont-ils pas les plus dangereux ?"
39337643,48535,"The Big Book of the Masters of Horror, Weird and Supernatural Short Stories: 120+ authors and 1000+ stories in one volume",,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,60975047,1,630,191,49,4,5:21|4:9|3:14|2:3|1:2|total:49,2018,5,10,3.90,49,4,"['581729', '24953', '13479797', '14403', '38840', '393882', '3073', '941329', '881203', '57739', '3944245', '4012', '90864', '3948', '6478378', '34012', '1126', '239579', '2448', '9172', '62851', '48535', '102920', '1413437', '29527', '232932', '13682600', '51606', '7799', '35238', '8993', '7484704', '51422', '7267068', '66700', '699712', '28525', '57721', '159', '2995925', '5223', '6989', '26930', '299643', '9494', '33546', '18791', '291512', '7935185', '14266369', '7215088', '4450598', '4624490', '6076026', '4345', '4991672', '57720', '854076', '6988', '1244', '237153', '880695', '16', '3565', '6765']","['Lady Cynthia Asquith', 'Leonid Andreyev', 'E.F. Benson', 'Ambrose Bierce', 'Algernon Blackwood', 'Marjorie Bowen', 'John Buchan', 'A.M. Burrage', 'Willa Cather', 'Robert W. Chambers', 'Myla Jo Closser', 'Wilkie Collins', 'Richard Connell', 'Aleister Crowley', 'F. Marion Crawford', 'Rebecca Harding Davis', 'Walter de la Mare', 'Charles Dickens', 'Arthur Conan Doyle', 'Lord Dunsany', 'Amelia B. Edwards', 'Anatole France', 'Mary E. Wilkins Freeman', 'Elizabeth Gaskell', 'Charlotte Perkins Gilman', 'Nikolai Gogol', 'William Fryer Harvey', 'L.P. Hartley', 'Nathaniel Hawthorne', 'Lafcadio Hearn', 'O. Henry', 'Robert Smythe Hichens', 'William Hope Hodgson', 'E.T.A. Hoffmann', 'Robert E. Howard', 'Violet Hunt', 'Washington Irving', 'W.W. Jacobs', 'Henry James', 'M.R. James', 'Franz Kafka', 'Rudyard Kipling', 'J. Sheridan Le Fanu', 'Vernon Lee', 'H.P. Lovecraft', 'Arthur Machen', 'Guy de Maupassant', 'John Metcalfe', 'E. Nesbit', 'Mrs. Oliphant', 'Oliver Onions', 'Vincent O’Sullivan', 'Edgar Allan Poe', 'Saki', 'Walter Scott', 'Matthew Phipps Shiel', 'Clark Ashton Smith', 'Robert Louis Stevenson', 'Bram Stoker', 'Mark Twain', 'H. Russell Wakefield', 'H.G. Wells', 'Edith Wharton', 'Oscar Wilde', 'Virginia Woolf']","['3.68', '4.04', '4.00', '3.95', '3.95', '3.62', '3.66', '3.89', '3.83', '3.71', '3.47', '3.92', '3.94', '3.94', '3.90', '3.45', '3.99', '3.89', '4.20', '3.89', '3.87', '3.90', '3.89', '4.02', '4.02', '4.04', '3.87', '3.86', '3.45', '3.89', '4.08', '4.12', '3.80', '3.83', '4.09', '3.84', '3.86', '3.87', '3.62', '3.96', '3.89', '3.93', '3.83', '3.92', '4.05', '3.89', '3.86', '3.83', '3.95', '3.76', '4.05', '3.87', '4.17', '3.94', '3.74', '3.62', '4.12', '3.85', '3.98', '3.86', '3.99', '3.83', '3.78', '4.10', '3.88']",[],[],[],"If you were looking for the Holy Bible of the horror anthologies, consider yourself lucky, because you just found it!<br />Cosmic horror, supernatural events, ghost stories, weird fiction, mystical fantasies, occult narratives, this book plunges you into dark domains and brings you face to face with surreal monstrosities.<br /><br />This collection of the greatest mysterious dark tales gathers together more than 100 authors and more than 1000 short stories (!), which makes it truly unique in its kind.<br /><br />Be aware that this book includes a big amount of stories that appear for the first time in digital print."
3115994,48535,Crainquebille,2868698530,9782868698537,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3147313,32,112,179,49,6,5:11|4:20|3:12|2:2|1:4|total:49,1907,,,3.65,41,6,"['48535', '1331397']","['Anatole France', 'Pierre Dumayet']","['3.90', '3.51']",[],[],[],Cette édition classique a été convertie par eBooksLib.com.<br /> <br /> A Alexandre Steinlein
10556801,48535,A Mummer's Tale,1178039137,9781178039139,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,8,30,,Nabu Press,false,2645027,10,118,158,47,4,5:9|4:15|3:11|2:8|1:4|total:47,,,,3.36,24,4,['48535'],['Anatole France'],['3.90'],[],[],[],"This is a reproduction of a book published before 1923. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book."
21113791,48535,Putois,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,25321209,5,77,153,40,3,5:15|4:11|3:9|2:2|1:3|total:40,1907,3,4,3.82,37,3,['48535'],['Anatole France'],['3.90'],[],[],[],Reprint of an 1907 edition.
